InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.938667684440922	0.0613323155590777
Instance5	BRCA	BRCA	0.908271105744277	0.0917288942557232
Instance15	BRCA	BRCA	0.834283721249986	0.165716278750014
Instance10	BRCA	BRCA	0.872858324652462	0.127141675347538
Instance11	BRCA	BRCA	0.799091808452536	0.200908191547464
Instance3	BRCA	BRCA	0.800819745087115	0.199180254912885
Instance20	BRCA	BRCA	0.721249802671684	0.278750197328316
Instance7	BRCA	BRCA	0.599111167365337	0.400888832634663
Instance18	BRCA	BRCA	0.895139494898768	0.104860505101232
Instance2	BRCA	Control	0.288780641230424	0.711219358769576
Instance16	BRCA	BRCA	0.922512409443567	0.0774875905564323
Instance1	Control	Control	0.365141312960169	0.634858687039831
Instance4	Control	BRCA	0.950950541125083	0.0490494588749167
Instance6	BRCA	BRCA	0.555896653713591	0.444103346286409
Instance14	BRCA	BRCA	0.877962481409911	0.122037518590089
Instance12	Control	Control	0.0819727736062418	0.918027226393758
Instance13	Control	Control	0.401628463629213	0.598371536370787
Instance9	BRCA	BRCA	0.791006185357642	0.208993814642358
Instance19	BRCA	BRCA	0.933990450026602	0.0660095499733977
Instance8	Control	BRCA	0.628019247660975	0.371980752339025
