InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.936418889993731	0.0635811100062692
Instance5	BRCA	BRCA	0.778186330457228	0.221813669542772
Instance15	BRCA	BRCA	0.872250963498972	0.127749036501028
Instance10	BRCA	BRCA	0.639742129239153	0.360257870760847
Instance11	BRCA	BRCA	0.587395312392239	0.41260468760776
Instance3	BRCA	BRCA	0.837705173073167	0.162294826926833
Instance20	BRCA	BRCA	0.776516912824374	0.223483087175626
Instance7	BRCA	BRCA	0.698488983871506	0.301511016128494
Instance18	BRCA	BRCA	0.909589016740914	0.0904109832590864
Instance2	BRCA	BRCA	0.784986655645292	0.215013344354708
Instance16	BRCA	BRCA	0.936549914642761	0.0634500853572387
Instance1	Control	Control	0.343901093446394	0.656098906553606
Instance4	Control	BRCA	0.941438495829451	0.0585615041705494
Instance6	BRCA	BRCA	0.597589230224251	0.402410769775749
Instance14	BRCA	BRCA	0.955537422642088	0.0444625773579123
Instance12	Control	BRCA	0.668113719606723	0.331886280393277
Instance13	Control	Control	0.128855042054407	0.871144957945593
Instance9	BRCA	BRCA	0.862205051084624	0.137794948915376
Instance19	BRCA	BRCA	0.785633800012314	0.214366199987687
Instance8	Control	Control	0.258786026210955	0.741213973789045
