InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.93606330337238	0.0639366966276201
Instance5	BRCA	Control	0.416794071784948	0.583205928215052
Instance15	BRCA	BRCA	0.865281895054462	0.134718104945538
Instance10	BRCA	BRCA	0.860934745672563	0.139065254327437
Instance11	BRCA	BRCA	0.706599602535145	0.293400397464855
Instance3	BRCA	BRCA	0.872853926383567	0.127146073616433
Instance20	BRCA	BRCA	0.74580800773465	0.25419199226535
Instance7	BRCA	BRCA	0.709686138555637	0.290313861444364
Instance18	BRCA	BRCA	0.700933069079027	0.299066930920972
Instance2	BRCA	BRCA	0.561546452334729	0.438453547665272
Instance16	BRCA	BRCA	0.781174773893207	0.218825226106793
Instance1	Control	BRCA	0.847247724888725	0.152752275111275
Instance4	Control	BRCA	0.986363930565037	0.0136360694349631
Instance6	BRCA	Control	0.311842476800371	0.68815752319963
Instance14	BRCA	BRCA	0.829314034925372	0.170685965074628
Instance12	Control	BRCA	0.786119942638121	0.213880057361878
Instance13	Control	BRCA	0.713309558909243	0.286690441090757
Instance9	BRCA	BRCA	0.817610115930612	0.182389884069388
Instance19	BRCA	BRCA	0.695160424898623	0.304839575101377
Instance8	Control	BRCA	0.878750520699433	0.121249479300567
