InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.912623359263519	0.0873766407364809
Instance5	BRCA	Control	0.425080415664882	0.574919584335118
Instance15	BRCA	BRCA	0.864898788801624	0.135101211198376
Instance10	BRCA	BRCA	0.896883839781971	0.10311616021803
Instance11	BRCA	BRCA	0.886948732561604	0.113051267438396
Instance3	BRCA	BRCA	0.912927310939893	0.0870726890601071
Instance20	BRCA	BRCA	0.632210159722665	0.367789840277335
Instance7	BRCA	BRCA	0.636133265172054	0.363866734827946
Instance18	BRCA	BRCA	0.840281420997891	0.159718579002109
Instance2	BRCA	BRCA	0.807498934163051	0.192501065836949
Instance16	BRCA	BRCA	0.918049725891251	0.0819502741087492
Instance1	Control	Control	0.211471268313021	0.788528731686979
Instance4	Control	BRCA	0.913668682578326	0.0863313174216744
Instance6	BRCA	BRCA	0.942185735240437	0.0578142647595632
Instance14	BRCA	BRCA	0.921227321893567	0.0787726781064325
Instance12	Control	Control	0.444880520481821	0.555119479518179
Instance13	Control	Control	0.293892754683634	0.706107245316366
Instance9	BRCA	BRCA	0.761092587253398	0.238907412746602
Instance19	BRCA	BRCA	0.897082129932722	0.102917870067278
Instance8	Control	Control	0.480073454314353	0.519926545685647
