InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.663993457989345	0.336006542010655
Instance5	BRCA	BRCA	0.672109916647021	0.327890083352979
Instance15	BRCA	BRCA	0.715231663088326	0.284768336911674
Instance10	BRCA	BRCA	0.710492387788564	0.289507612211435
Instance11	BRCA	BRCA	0.730564903193312	0.269435096806688
Instance3	BRCA	BRCA	0.702000801206594	0.297999198793406
Instance20	BRCA	BRCA	0.705661429211192	0.294338570788808
Instance7	BRCA	BRCA	0.707033399932342	0.292966600067658
Instance18	BRCA	BRCA	0.772735009431505	0.227264990568495
Instance2	BRCA	BRCA	0.531402602642612	0.468597397357388
Instance16	BRCA	BRCA	0.697213808978469	0.302786191021531
Instance1	Control	BRCA	0.719548191850727	0.280451808149273
Instance4	Control	BRCA	0.911979454257845	0.0880205457421545
Instance6	BRCA	Control	0.431710304496537	0.568289695503463
Instance14	BRCA	BRCA	0.732635307520751	0.267364692479249
Instance12	Control	BRCA	0.84652458644781	0.15347541355219
Instance13	Control	BRCA	0.768247578059262	0.231752421940738
Instance9	BRCA	BRCA	0.707987705888478	0.292012294111522
Instance19	BRCA	BRCA	0.623859826777429	0.376140173222571
Instance8	Control	BRCA	0.743549417723605	0.256450582276395
