InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.948142653676261	0.0518573463237394
Instance5	BRCA	BRCA	0.895212825139804	0.104787174860196
Instance15	BRCA	BRCA	0.542243691103136	0.457756308896864
Instance10	BRCA	BRCA	0.814817907926212	0.185182092073788
Instance11	BRCA	Control	0.366834219852419	0.633165780147581
Instance3	BRCA	BRCA	0.764068503948564	0.235931496051437
Instance20	BRCA	BRCA	0.762578216954621	0.237421783045379
Instance7	BRCA	BRCA	0.702653382041802	0.297346617958198
Instance18	BRCA	BRCA	0.939302547678208	0.060697452321792
Instance2	BRCA	BRCA	0.84974264241932	0.15025735758068
Instance16	BRCA	BRCA	0.912691912884381	0.087308087115619
Instance1	Control	BRCA	0.700815270926428	0.299184729073572
Instance4	Control	BRCA	0.947742337976016	0.0522576620239838
Instance6	BRCA	BRCA	0.5	0.5
Instance14	BRCA	BRCA	0.971711647419646	0.0282883525803536
Instance12	Control	BRCA	0.701954988859152	0.298045011140848
Instance13	Control	Control	0.074912764824869	0.925087235175131
Instance9	BRCA	BRCA	0.80796573150667	0.19203426849333
Instance19	BRCA	BRCA	0.938720549200725	0.0612794507992752
Instance8	Control	Control	0.178555344109427	0.821444655890573
