InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.948544547816077	0.0514554521839226
Instance5	BRCA	BRCA	0.943826027717273	0.0561739722827273
Instance15	BRCA	BRCA	0.871929273497294	0.128070726502706
Instance10	BRCA	BRCA	0.751709544568353	0.248290455431647
Instance11	BRCA	BRCA	0.80453831282619	0.19546168717381
Instance3	BRCA	BRCA	0.841208631333363	0.158791368666637
Instance20	BRCA	BRCA	0.819509372020002	0.180490627979998
Instance7	BRCA	BRCA	0.747942752918095	0.252057247081905
Instance18	BRCA	BRCA	0.931712204971794	0.0682877950282064
Instance2	BRCA	BRCA	0.747546126664933	0.252453873335067
Instance16	BRCA	BRCA	0.936044124003832	0.063955875996168
Instance1	Control	Control	0.328712049801382	0.671287950198618
Instance4	Control	BRCA	0.951055024287656	0.0489449757123441
Instance6	BRCA	BRCA	0.687530957617373	0.312469042382627
Instance14	BRCA	BRCA	0.870186269104017	0.129813730895982
Instance12	Control	BRCA	0.525207428087836	0.474792571912164
Instance13	Control	Control	0.141240176295795	0.858759823704204
Instance9	BRCA	BRCA	0.875812953762097	0.124187046237903
Instance19	BRCA	BRCA	0.92938768322447	0.0706123167755306
Instance8	Control	Control	0.339932437960954	0.660067562039046
