InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.920522249532895	0.0794777504671052
Instance5	BRCA	BRCA	0.776489155409486	0.223510844590514
Instance15	BRCA	BRCA	0.512194747145564	0.487805252854436
Instance10	BRCA	BRCA	0.811316859753864	0.188683140246136
Instance11	BRCA	Control	0.377712314440482	0.622287685559518
Instance3	BRCA	BRCA	0.847594649154319	0.152405350845681
Instance20	BRCA	BRCA	0.713375213907699	0.286624786092302
Instance7	BRCA	BRCA	0.792706271633117	0.207293728366883
Instance18	BRCA	BRCA	0.784979817014994	0.215020182985006
Instance2	BRCA	BRCA	0.728919720693041	0.271080279306959
Instance16	BRCA	BRCA	0.766711505479256	0.233288494520744
Instance1	Control	BRCA	0.774832074378741	0.225167925621259
Instance4	Control	BRCA	0.888237732281784	0.111762267718216
Instance6	BRCA	BRCA	0.595067298194566	0.404932701805434
Instance14	BRCA	BRCA	0.751429136719476	0.248570863280524
Instance12	Control	BRCA	0.690327392127611	0.309672607872389
Instance13	Control	BRCA	0.820872712416402	0.179127287583598
Instance9	BRCA	BRCA	0.724803420568486	0.275196579431514
Instance19	BRCA	BRCA	0.838036786419544	0.161963213580456
Instance8	Control	BRCA	0.743157594674171	0.256842405325829
