InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.95888328793387	0.0411167120661304
Instance5	BRCA	BRCA	0.727728563253128	0.272271436746872
Instance15	BRCA	BRCA	0.692753928055704	0.307246071944296
Instance10	BRCA	BRCA	0.613767278664019	0.386232721335981
Instance11	BRCA	BRCA	0.519773905068592	0.480226094931408
Instance3	BRCA	BRCA	0.620090961077692	0.379909038922308
Instance20	BRCA	BRCA	0.70090626907233	0.29909373092767
Instance7	BRCA	BRCA	0.753228825542186	0.246771174457814
Instance18	BRCA	BRCA	0.951849517707546	0.048150482292454
Instance2	BRCA	BRCA	0.921744216053125	0.0782557839468752
Instance16	BRCA	BRCA	0.941001717757073	0.0589982822429272
Instance1	Control	Control	0.331056201759738	0.668943798240262
Instance4	Control	BRCA	0.915816936732965	0.0841830632670349
Instance6	BRCA	BRCA	0.811710616846982	0.188289383153018
Instance14	BRCA	BRCA	0.926149275280345	0.0738507247196554
Instance12	Control	BRCA	0.597509754612807	0.402490245387193
Instance13	Control	Control	0.0347478799500116	0.965252120049988
Instance9	BRCA	BRCA	0.96319828928417	0.0368017107158297
Instance19	BRCA	BRCA	0.944229820122599	0.055770179877401
Instance8	Control	Control	0.369034333517662	0.630965666482338
