InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.77370002054751	0.22629997945249
Instance5	BRCA	BRCA	0.708658805669854	0.291341194330146
Instance15	BRCA	Control	0.246945581310933	0.753054418689067
Instance10	BRCA	Control	0.120536226406328	0.879463773593672
Instance11	BRCA	BRCA	0.793505364603618	0.206494635396382
Instance3	BRCA	BRCA	0.806575040609086	0.193424959390914
Instance20	BRCA	BRCA	0.739478816904794	0.260521183095206
Instance7	BRCA	BRCA	0.736018413100046	0.263981586899954
Instance18	BRCA	BRCA	0.840926988412863	0.159073011587137
Instance2	BRCA	BRCA	0.798306638539049	0.201693361460951
Instance16	BRCA	BRCA	0.873853452586061	0.126146547413939
Instance1	Control	BRCA	0.888911728579664	0.111088271420336
Instance4	Control	BRCA	0.775319918414626	0.224680081585374
Instance6	BRCA	BRCA	0.774837373751938	0.225162626248062
Instance14	BRCA	BRCA	0.763093494211893	0.236906505788107
Instance12	Control	BRCA	0.748968842090252	0.251031157909747
Instance13	Control	BRCA	0.863612949482689	0.136387050517311
Instance9	BRCA	BRCA	0.825917155276087	0.174082844723913
Instance19	BRCA	BRCA	0.768458471461561	0.231541528538439
Instance8	Control	BRCA	0.760846277105234	0.239153722894766
