InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.809705492807335	0.190294507192666
Instance5	BRCA	BRCA	0.649336654550938	0.350663345449062
Instance15	BRCA	BRCA	0.725074526299422	0.274925473700578
Instance10	BRCA	Control	0.343561239317515	0.656438760682485
Instance11	BRCA	BRCA	0.723676812688938	0.276323187311062
Instance3	BRCA	BRCA	0.723881245334776	0.276118754665225
Instance20	BRCA	BRCA	0.640520922248562	0.359479077751438
Instance7	BRCA	BRCA	0.613938516303563	0.386061483696437
Instance18	BRCA	BRCA	0.744424681942314	0.255575318057686
Instance2	BRCA	BRCA	0.69525710247574	0.30474289752426
Instance16	BRCA	BRCA	0.541353932739082	0.458646067260918
Instance1	Control	BRCA	0.91998115622798	0.0800188437720202
Instance4	Control	BRCA	0.966759355535262	0.0332406444647375
Instance6	BRCA	BRCA	0.5	0.5
Instance14	BRCA	BRCA	0.72702353134075	0.27297646865925
Instance12	Control	BRCA	0.775162769344998	0.224837230655002
Instance13	Control	BRCA	0.869680356347773	0.130319643652227
Instance9	BRCA	BRCA	0.80577371325821	0.19422628674179
Instance19	BRCA	BRCA	0.7078685559301	0.2921314440699
Instance8	Control	BRCA	0.710212144612021	0.289787855387979
