InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.91354586538295	0.0864541346170501
Instance5	BRCA	BRCA	0.895462155861462	0.104537844138538
Instance15	BRCA	BRCA	0.903954494413738	0.0960455055862616
Instance10	BRCA	BRCA	0.797754097164928	0.202245902835072
Instance11	BRCA	BRCA	0.640777116722207	0.359222883277793
Instance3	BRCA	BRCA	0.741062805065441	0.258937194934559
Instance20	BRCA	BRCA	0.777394330862283	0.222605669137717
Instance7	BRCA	BRCA	0.575782497248105	0.424217502751895
Instance18	BRCA	BRCA	0.907630876812921	0.092369123187079
Instance2	BRCA	BRCA	0.752059028316733	0.247940971683267
Instance16	BRCA	BRCA	0.752195657421934	0.247804342578066
Instance1	Control	Control	0.431126873877998	0.568873126122002
Instance4	Control	BRCA	0.979814473993666	0.0201855260063337
Instance6	BRCA	Control	0.468290995090272	0.531709004909727
Instance14	BRCA	BRCA	0.900836113136226	0.0991638868637743
Instance12	Control	BRCA	0.576475503793428	0.423524496206572
Instance13	Control	Control	0.306856380306472	0.693143619693528
Instance9	BRCA	BRCA	0.833259678302093	0.166740321697907
Instance19	BRCA	BRCA	0.873104637343242	0.126895362656758
Instance8	Control	BRCA	0.513249392810458	0.486750607189542
