InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.901082437269508	0.0989175627304917
Instance5	BRCA	BRCA	0.745774616335679	0.254225383664321
Instance15	BRCA	BRCA	0.91013044280763	0.0898695571923704
Instance10	BRCA	BRCA	0.593617533485016	0.406382466514984
Instance11	BRCA	BRCA	0.892066459718658	0.107933540281342
Instance3	BRCA	BRCA	0.953807033552644	0.0461929664473561
Instance20	BRCA	BRCA	0.841424112808916	0.158575887191084
Instance7	BRCA	BRCA	0.649935878665063	0.350064121334937
Instance18	BRCA	BRCA	0.906750324647762	0.0932496753522384
Instance2	BRCA	BRCA	0.878432242812283	0.121567757187717
Instance16	BRCA	BRCA	0.929602634168199	0.0703973658318013
Instance1	Control	Control	0.473079227817516	0.526920772182485
Instance4	Control	BRCA	0.948151982897631	0.0518480171023691
Instance6	BRCA	BRCA	0.532600406289481	0.467399593710519
Instance14	BRCA	BRCA	0.863862892310098	0.136137107689902
Instance12	Control	Control	0.405530999092316	0.594469000907684
Instance13	Control	Control	0.347322409052396	0.652677590947604
Instance9	BRCA	BRCA	0.849209977327341	0.150790022672659
Instance19	BRCA	BRCA	0.863077430241202	0.136922569758798
Instance8	Control	Control	0.474429781729699	0.525570218270301
