InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.938297823137972	0.0617021768620282
Instance5	BRCA	BRCA	0.889049907318785	0.110950092681215
Instance15	BRCA	BRCA	0.551835369281456	0.448164630718544
Instance10	BRCA	BRCA	0.711974305074503	0.288025694925497
Instance11	BRCA	BRCA	0.718023844954803	0.281976155045197
Instance3	BRCA	BRCA	0.831259041754543	0.168740958245456
Instance20	BRCA	BRCA	0.888206603016721	0.111793396983279
Instance7	BRCA	BRCA	0.60804514856771	0.39195485143229
Instance18	BRCA	BRCA	0.91655524996127	0.0834447500387302
Instance2	BRCA	Control	0.48390107395351	0.51609892604649
Instance16	BRCA	BRCA	0.850417268897838	0.149582731102162
Instance1	Control	BRCA	0.65229247562322	0.34770752437678
Instance4	Control	BRCA	0.967998309906038	0.0320016900939623
Instance6	BRCA	BRCA	0.918189221776747	0.0818107782232529
Instance14	BRCA	BRCA	0.808556797634818	0.191443202365182
Instance12	Control	BRCA	0.69600779439896	0.30399220560104
Instance13	Control	BRCA	0.67066041761359	0.32933958238641
Instance9	BRCA	BRCA	0.786807291685947	0.213192708314053
Instance19	BRCA	BRCA	0.917575136815454	0.0824248631845464
Instance8	Control	BRCA	0.665869161751913	0.334130838248087
