InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.94156469271844	0.0584353072815597
Instance5	BRCA	BRCA	0.706523136133065	0.293476863866935
Instance15	BRCA	BRCA	0.755378299073407	0.244621700926593
Instance10	BRCA	BRCA	0.797151169098464	0.202848830901536
Instance11	BRCA	BRCA	0.856136094724192	0.143863905275808
Instance3	BRCA	BRCA	0.910093039467509	0.0899069605324909
Instance20	BRCA	BRCA	0.807868304692869	0.192131695307131
Instance7	BRCA	Control	0.462030847293259	0.537969152706741
Instance18	BRCA	BRCA	0.682830284526804	0.317169715473195
Instance2	BRCA	BRCA	0.703340199199567	0.296659800800433
Instance16	BRCA	BRCA	0.937148429239962	0.0628515707600377
Instance1	Control	Control	0.474668048223782	0.525331951776218
Instance4	Control	BRCA	0.969152003473565	0.0308479965264348
Instance6	BRCA	BRCA	0.642733021150694	0.357266978849306
Instance14	BRCA	BRCA	0.886568976222526	0.113431023777474
Instance12	Control	BRCA	0.764271933098282	0.235728066901718
Instance13	Control	Control	0.286089108319638	0.713910891680362
Instance9	BRCA	BRCA	0.836535612651775	0.163464387348225
Instance19	BRCA	BRCA	0.877595797980066	0.122404202019934
Instance8	Control	Control	0.477547849108095	0.522452150891905
