InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.606191187406299	0.393808812593702
Instance5	BRCA	BRCA	0.698576186069041	0.301423813930959
Instance15	BRCA	BRCA	0.732954829186181	0.267045170813819
Instance10	BRCA	Control	0.437666342008868	0.562333657991132
Instance11	BRCA	BRCA	0.671601769325057	0.328398230674943
Instance3	BRCA	BRCA	0.785732387484519	0.214267612515481
Instance20	BRCA	BRCA	0.707300273443952	0.292699726556048
Instance7	BRCA	BRCA	0.797199469108693	0.202800530891307
Instance18	BRCA	BRCA	0.725162371906429	0.274837628093571
Instance2	BRCA	BRCA	0.796835940604403	0.203164059395597
Instance16	BRCA	BRCA	0.761815144579997	0.238184855420003
Instance1	Control	BRCA	0.76315885698672	0.23684114301328
Instance4	Control	BRCA	0.818122986742495	0.181877013257505
Instance6	BRCA	BRCA	0.818200964099308	0.181799035900692
Instance14	BRCA	BRCA	0.760463927172756	0.239536072827244
Instance12	Control	BRCA	0.79979003199011	0.20020996800989
Instance13	Control	BRCA	0.901714867162887	0.0982851328371127
Instance9	BRCA	BRCA	0.844375342855828	0.155624657144172
Instance19	BRCA	BRCA	0.826961831327953	0.173038168672047
Instance8	Control	BRCA	0.785716571462347	0.214283428537653
