InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.932251925775631	0.0677480742243686
Instance5	BRCA	BRCA	0.706684483033124	0.293315516966876
Instance15	BRCA	BRCA	0.866004822959779	0.133995177040221
Instance10	BRCA	BRCA	0.527570307758433	0.472429692241567
Instance11	BRCA	BRCA	0.62429986947378	0.375700130526221
Instance3	BRCA	BRCA	0.780570281091451	0.219429718908549
Instance20	BRCA	BRCA	0.761193976177129	0.238806023822871
Instance7	BRCA	BRCA	0.767785019751772	0.232214980248228
Instance18	BRCA	BRCA	0.771562269096199	0.228437730903801
Instance2	BRCA	BRCA	0.800485439314078	0.199514560685922
Instance16	BRCA	BRCA	0.753230097980866	0.246769902019134
Instance1	Control	BRCA	0.697244726102003	0.302755273897997
Instance4	Control	BRCA	0.985964153490398	0.0140358465096016
Instance6	BRCA	BRCA	0.868945197335731	0.131054802664269
Instance14	BRCA	BRCA	0.777857042391985	0.222142957608015
Instance12	Control	BRCA	0.757727276442624	0.242272723557376
Instance13	Control	BRCA	0.662575899676344	0.337424100323656
Instance9	BRCA	BRCA	0.759455166382746	0.240544833617254
Instance19	BRCA	BRCA	0.699954415330212	0.300045584669788
Instance8	Control	BRCA	0.870754628914455	0.129245371085545
