InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.935537581557731	0.0644624184422685
Instance5	BRCA	BRCA	0.873834813337259	0.126165186662741
Instance15	BRCA	BRCA	0.817529666970083	0.182470333029917
Instance10	BRCA	BRCA	0.74973234866121	0.25026765133879
Instance11	BRCA	BRCA	0.798232295451159	0.201767704548841
Instance3	BRCA	BRCA	0.5	0.5
Instance20	BRCA	BRCA	0.816103391117992	0.183896608882008
Instance7	BRCA	BRCA	0.784301612963842	0.215698387036158
Instance18	BRCA	BRCA	0.915562988040878	0.0844370119591222
Instance2	BRCA	BRCA	0.669155766105603	0.330844233894397
Instance16	BRCA	BRCA	0.919681720719225	0.0803182792807752
Instance1	Control	BRCA	0.50531495577024	0.49468504422976
Instance4	Control	BRCA	0.982703832233313	0.017296167766687
Instance6	BRCA	BRCA	0.657917621996034	0.342082378003966
Instance14	BRCA	BRCA	0.822250947588443	0.177749052411557
Instance12	Control	Control	0.086541719503051	0.913458280496949
Instance13	Control	Control	0.131886269582388	0.868113730417612
Instance9	BRCA	BRCA	0.880878028379392	0.119121971620608
Instance19	BRCA	BRCA	0.912663514966255	0.0873364850337452
Instance8	Control	Control	0.441446871392593	0.558553128607407
