InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.971255107610834	0.028744892389166
Instance5	BRCA	BRCA	0.809221274813096	0.190778725186904
Instance15	BRCA	BRCA	0.777776034754564	0.222223965245436
Instance10	BRCA	BRCA	0.586826879415416	0.413173120584583
Instance11	BRCA	BRCA	0.698995946272061	0.301004053727939
Instance3	BRCA	BRCA	0.879340393058516	0.120659606941484
Instance20	BRCA	BRCA	0.829117088394122	0.170882911605878
Instance7	BRCA	BRCA	0.827488684489709	0.172511315510291
Instance18	BRCA	BRCA	0.9519512067816	0.0480487932184002
Instance2	BRCA	BRCA	0.828543399616739	0.171456600383261
Instance16	BRCA	BRCA	0.943178080159474	0.0568219198405262
Instance1	Control	Control	0.428898041716986	0.571101958283014
Instance4	Control	BRCA	0.957971295792145	0.0420287042078555
Instance6	BRCA	BRCA	0.887809826425147	0.112190173574853
Instance14	BRCA	BRCA	0.834837934800453	0.165162065199547
Instance12	Control	Control	0.408768489023641	0.591231510976359
Instance13	Control	Control	0.0344068317312044	0.965593168268796
Instance9	BRCA	BRCA	0.839463771235683	0.160536228764317
Instance19	BRCA	BRCA	0.932049195060321	0.0679508049396786
Instance8	Control	Control	0.400789176927308	0.599210823072692
