InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.971002434134319	0.0289975658656812
Instance5	BRCA	BRCA	0.533989369753825	0.466010630246175
Instance15	BRCA	BRCA	0.762216408593749	0.23778359140625
Instance10	BRCA	BRCA	0.631152124794734	0.368847875205265
Instance11	BRCA	BRCA	0.858263645612797	0.141736354387203
Instance3	BRCA	BRCA	0.854488991448691	0.145511008551309
Instance20	BRCA	BRCA	0.802299203836547	0.197700796163453
Instance7	BRCA	BRCA	0.559969121176222	0.440030878823778
Instance18	BRCA	Control	0.3664101871589	0.6335898128411
Instance2	BRCA	BRCA	0.745082760526383	0.254917239473617
Instance16	BRCA	BRCA	0.798957405974546	0.201042594025454
Instance1	Control	BRCA	0.685241001216071	0.314758998783929
Instance4	Control	BRCA	0.873909537211083	0.126090462788917
Instance6	BRCA	BRCA	0.772819380290947	0.227180619709053
Instance14	BRCA	BRCA	0.88558747079374	0.11441252920626
Instance12	Control	BRCA	0.777495889357043	0.222504110642957
Instance13	Control	BRCA	0.750192576711559	0.249807423288441
Instance9	BRCA	BRCA	0.833443107594418	0.166556892405582
Instance19	BRCA	BRCA	0.747381017743322	0.252618982256678
Instance8	Control	BRCA	0.836087090182296	0.163912909817704
