InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.95272809698281	0.0472719030171896
Instance5	BRCA	BRCA	0.728570557930474	0.271429442069526
Instance15	BRCA	BRCA	0.987917345908721	0.0120826540912785
Instance10	BRCA	BRCA	0.840040806913851	0.159959193086149
Instance11	BRCA	BRCA	0.839996619167673	0.160003380832327
Instance3	BRCA	BRCA	0.978997707060734	0.0210022929392663
Instance20	BRCA	BRCA	0.611107669636955	0.388892330363045
Instance7	BRCA	BRCA	0.531890286833971	0.468109713166029
Instance18	BRCA	BRCA	0.908747049389961	0.0912529506100389
Instance2	BRCA	BRCA	0.730802463740711	0.269197536259289
Instance16	BRCA	BRCA	0.986111512938363	0.0138884870616369
Instance1	Control	Control	0.199870181978772	0.800129818021228
Instance4	Control	BRCA	0.955280832944039	0.0447191670559607
Instance6	BRCA	BRCA	0.68547680134762	0.31452319865238
Instance14	BRCA	BRCA	0.740320706447631	0.259679293552369
Instance12	Control	BRCA	0.597066915573388	0.402933084426612
Instance13	Control	Control	0.227762722091493	0.772237277908507
Instance9	BRCA	BRCA	0.894522495419414	0.105477504580586
Instance19	BRCA	BRCA	0.976470246215038	0.0235297537849616
Instance8	Control	BRCA	0.577887809426286	0.422112190573714
