InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.92141872433114	0.07858127566886
Instance5	BRCA	BRCA	0.857568587209073	0.142431412790927
Instance15	BRCA	BRCA	0.844084079280127	0.155915920719873
Instance10	BRCA	Control	0.238101454358869	0.761898545641131
Instance11	BRCA	BRCA	0.651513142297765	0.348486857702235
Instance3	BRCA	BRCA	0.788408967726534	0.211591032273466
Instance20	BRCA	BRCA	0.752243689112884	0.247756310887116
Instance7	BRCA	BRCA	0.574587989885033	0.425412010114967
Instance18	BRCA	BRCA	0.821336456363193	0.178663543636807
Instance2	BRCA	BRCA	0.824785416867014	0.175214583132985
Instance16	BRCA	BRCA	0.939227529541727	0.0607724704582733
Instance1	Control	BRCA	0.672047794387792	0.327952205612208
Instance4	Control	BRCA	0.945050214255517	0.0549497857444834
Instance6	BRCA	BRCA	0.517100202804465	0.482899797195534
Instance14	BRCA	BRCA	0.926318868656094	0.0736811313439061
Instance12	Control	BRCA	0.759242221672783	0.240757778327217
Instance13	Control	Control	0.21880076421931	0.781199235780691
Instance9	BRCA	BRCA	0.716846326711775	0.283153673288225
Instance19	BRCA	BRCA	0.842627493848168	0.157372506151832
Instance8	Control	BRCA	0.658876432497259	0.341123567502741
