InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.903573130962205	0.0964268690377951
Instance5	BRCA	BRCA	0.820760289806009	0.179239710193991
Instance15	BRCA	BRCA	0.794245905448904	0.205754094551095
Instance10	BRCA	BRCA	0.871875536217153	0.128124463782847
Instance11	BRCA	BRCA	0.864656356581482	0.135343643418517
Instance3	BRCA	BRCA	0.84063061649717	0.15936938350283
Instance20	BRCA	BRCA	0.796878954168997	0.203121045831003
Instance7	BRCA	BRCA	0.827966588947992	0.172033411052008
Instance18	BRCA	BRCA	0.929495794231961	0.0705042057680391
Instance2	BRCA	BRCA	0.862918682432601	0.137081317567399
Instance16	BRCA	BRCA	0.940101710423326	0.0598982895766741
Instance1	Control	Control	0.492160464863275	0.507839535136725
Instance4	Control	BRCA	0.964230274587825	0.0357697254121751
Instance6	BRCA	BRCA	0.851307062366705	0.148692937633296
Instance14	BRCA	BRCA	0.884396101274981	0.115603898725019
Instance12	Control	Control	0.106375347112903	0.893624652887097
Instance13	Control	Control	0.210633686349022	0.789366313650978
Instance9	BRCA	BRCA	0.899221421509673	0.100778578490327
Instance19	BRCA	BRCA	0.932135822122338	0.0678641778776622
Instance8	Control	Control	0.237887208812735	0.762112791187265
