InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.896056394295564	0.103943605704436
Instance5	BRCA	BRCA	0.950059585558816	0.0499404144411841
Instance15	BRCA	BRCA	0.871691659025051	0.128308340974949
Instance10	BRCA	BRCA	0.909977792930847	0.0900222070691536
Instance11	BRCA	BRCA	0.625070908095248	0.374929091904752
Instance3	BRCA	BRCA	0.636022613846011	0.363977386153989
Instance20	BRCA	BRCA	0.715456052928242	0.284543947071758
Instance7	BRCA	Control	0.405201174071531	0.594798825928469
Instance18	BRCA	BRCA	0.890618747177842	0.109381252822158
Instance2	BRCA	BRCA	0.897467975969683	0.102532024030317
Instance16	BRCA	BRCA	0.893889339108496	0.106110660891504
Instance1	Control	BRCA	0.653948439180665	0.346051560819335
Instance4	Control	BRCA	0.968242598910603	0.0317574010893966
Instance6	BRCA	BRCA	0.687601104644072	0.312398895355928
Instance14	BRCA	BRCA	0.867131749070619	0.132868250929381
Instance12	Control	BRCA	0.625942312484637	0.374057687515363
Instance13	Control	Control	0.476481471492888	0.523518528507112
Instance9	BRCA	BRCA	0.775463234280082	0.224536765719918
Instance19	BRCA	BRCA	0.794146836376337	0.205853163623663
Instance8	Control	BRCA	0.68588557077397	0.31411442922603
