InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.923484800825702	0.0765151991742981
Instance5	BRCA	BRCA	0.756307872473879	0.243692127526121
Instance15	BRCA	BRCA	0.908230930479008	0.0917690695209917
Instance10	BRCA	BRCA	0.685314394019108	0.314685605980892
Instance11	BRCA	BRCA	0.646436652508251	0.353563347491749
Instance3	BRCA	BRCA	0.645449992629219	0.354550007370781
Instance20	BRCA	BRCA	0.533146423166646	0.466853576833354
Instance7	BRCA	Control	0.265352812721576	0.734647187278424
Instance18	BRCA	BRCA	0.799577008526097	0.200422991473903
Instance2	BRCA	BRCA	0.808937817095261	0.191062182904738
Instance16	BRCA	BRCA	0.699254682799484	0.300745317200516
Instance1	Control	BRCA	0.894519749210806	0.105480250789194
Instance4	Control	BRCA	0.892487843411752	0.107512156588248
Instance6	BRCA	Control	0.306799993308448	0.693200006691552
Instance14	BRCA	BRCA	0.871177755840686	0.128822244159314
Instance12	Control	BRCA	0.814192785719421	0.185807214280579
Instance13	Control	BRCA	0.812074278809543	0.187925721190457
Instance9	BRCA	BRCA	0.753406913795091	0.246593086204909
Instance19	BRCA	BRCA	0.921669037250304	0.0783309627496965
Instance8	Control	BRCA	0.722134884190905	0.277865115809095
