InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.719471667817278	0.280528332182722
Instance5	BRCA	Control	0.328669781134297	0.671330218865702
Instance15	BRCA	BRCA	0.877750595488223	0.122249404511777
Instance10	BRCA	Control	0.473733215018991	0.526266784981009
Instance11	BRCA	BRCA	0.86780384441818	0.13219615558182
Instance3	BRCA	BRCA	0.89880542875118	0.10119457124882
Instance20	BRCA	BRCA	0.806707545290139	0.193292454709861
Instance7	BRCA	BRCA	0.757600465981665	0.242399534018335
Instance18	BRCA	BRCA	0.652735179008021	0.347264820991979
Instance2	BRCA	BRCA	0.901332774654868	0.0986672253451316
Instance16	BRCA	BRCA	0.857642625904069	0.14235737409593
Instance1	Control	Control	0.347790288742074	0.652209711257925
Instance4	Control	BRCA	0.984673309265518	0.0153266907344825
Instance6	BRCA	BRCA	0.883067422777967	0.116932577222032
Instance14	BRCA	BRCA	0.86509037688446	0.13490962311554
Instance12	Control	Control	0.437314294375671	0.562685705624329
Instance13	Control	BRCA	0.540863657433957	0.459136342566043
Instance9	BRCA	BRCA	0.941281770201908	0.0587182297980916
Instance19	BRCA	BRCA	0.917078681797567	0.0829213182024327
Instance8	Control	BRCA	0.604753417775433	0.395246582224567
