InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.877235964632359	0.122764035367641
Instance5	BRCA	BRCA	0.838876439653204	0.161123560346796
Instance15	BRCA	BRCA	0.855857851189468	0.144142148810532
Instance10	BRCA	Control	0.472208031118324	0.527791968881676
Instance11	BRCA	BRCA	0.509126113392241	0.490873886607759
Instance3	BRCA	BRCA	0.78607433376168	0.21392566623832
Instance20	BRCA	BRCA	0.807694337499379	0.192305662500622
Instance7	BRCA	BRCA	0.739586559980817	0.260413440019183
Instance18	BRCA	BRCA	0.893437459832811	0.106562540167189
Instance2	BRCA	BRCA	0.710387623465494	0.289612376534506
Instance16	BRCA	BRCA	0.803293897824676	0.196706102175324
Instance1	Control	BRCA	0.659398316066069	0.340601683933931
Instance4	Control	BRCA	0.983327585950624	0.0166724140493757
Instance6	BRCA	BRCA	0.897910924845787	0.102089075154213
Instance14	BRCA	BRCA	0.883919081794333	0.116080918205667
Instance12	Control	BRCA	0.580550277032954	0.419449722967047
Instance13	Control	Control	0.326154290512357	0.673845709487643
Instance9	BRCA	BRCA	0.778197640642197	0.221802359357803
Instance19	BRCA	BRCA	0.925891834860854	0.0741081651391458
Instance8	Control	BRCA	0.858474552813878	0.141525447186122
