@relation data

@attribute id string
@attribute 5393 numeric
@attribute 11340 numeric
@attribute 51010 numeric
@attribute 28960 numeric
@attribute 51013 numeric
@attribute 23016 numeric
@attribute 23404 numeric
@attribute 56915 numeric
@attribute 22894 numeric
@attribute 118460 numeric
@attribute 54512 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.5841,1.1701,1.6755,0.5218,1.2112,0.7203,1.6338,0.8942,1.7623,0.9465,0.2374,Control
A02,1.3006,0.751,1.2232,0.3901,0.9643,0.4195,1.2633,0.6303,1.4207,0.8633,0.3424,Control
A03,1.4399,0.8296,1.3673,0.5416,1.0829,0.5835,1.4091,0.7593,1.6092,1.1069,0.4307,Control
A04,1.4018,0.6985,1.212,0.4097,0.9243,0.5338,1.3047,0.739,1.2902,1.166,0.3174,Control
A05,1.4504,0.7373,1.3341,0.5146,1.0706,0.5115,1.4764,0.8827,1.4905,1.1685,0.4116,Control
A06,1.3398,0.8128,1.2908,0.4879,0.9989,0.5207,1.4217,0.9031,1.4576,0.9396,0.3269,Control
A07,1.3337,0.9382,1.5607,0.4787,1.1784,0.6219,1.4768,0.7657,1.6864,1.0981,0.3851,Control
A08,1.3388,0.8363,1.3687,0.4524,1.0314,0.735,1.2998,0.5781,1.5977,0.9128,0.2752,Control
A09,1.3617,0.8658,1.3472,0.4702,1.0895,0.5081,1.4127,0.7222,1.6401,1.1161,0.2102,Control
A10,1.4701,0.7435,1.3276,0.4664,1.0771,0.5852,1.3332,0.7388,1.5575,1.0241,0.2754,Control
A11,1.1955,0.7396,1.3329,0.4122,0.9331,0.37,1.3502,0.7296,1.4358,0.9828,0.298,Control
A12,1.0803,0.4193,0.6383,0.2978,0.6684,0.4638,0.8607,0.5089,0.9736,0.6135,0.2217,Control
B01,1.3661,1.0906,1.6086,0.3523,0.8495,0.6737,1.3843,0.4659,1.7147,0.4796,0.1216,Control
B02,1.5545,1.0258,1.5753,0.4812,1.1221,0.5804,1.6344,0.8592,1.6363,1.2568,0.2819,Control
B03,1.4441,0.9296,1.5536,0.4039,1.0019,0.5534,1.4475,0.6386,1.625,0.9286,0.1584,BRCACancer
