@relation data

@attribute id string
@attribute 11254 numeric
@attribute 126969 numeric
@attribute 204962 numeric
@attribute 23446 numeric
@attribute 348932 numeric
@attribute 51458 numeric
@attribute 54716 numeric
@attribute 55117 numeric
@attribute 57127 numeric
@attribute 57153 numeric
@attribute 6005 numeric
@attribute 60482 numeric
@attribute 6529 numeric
@attribute 6530 numeric
@attribute 6531 numeric
@attribute 6533 numeric
@attribute 6534 numeric
@attribute 6536 numeric
@attribute 6538 numeric
@attribute 6539 numeric
@attribute 6540 numeric
@attribute 6563 numeric
@attribute 6570 numeric
@attribute 6571 numeric
@attribute 6582 numeric
@attribute 80736 numeric
@attribute 8170 numeric
@attribute 9152 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,3.2968129052,1.0900381209,-0.0488182064,1.5245913121,-0.0032819112,0.4541868397,-0.0821529580,0.2740450239,0.0079113593,1.1598792226,-0.1058133174,-0.0974420444,-0.1145179846,-0.0437935546,-0.2211540897,0.2286000298,-0.1923367810,0.0091735487,-0.0609549034,-0.1573132728,-0.1504227148,-0.0965851014,-0.0625281076,0.2946702333,-0.0806039896,-0.0377128219,-0.1427475368,-0.1474015034,BRCA
GSM480985,3.5709539521,1.2350986732,-0.0738544876,1.8133360368,-0.0695022027,1.1164397171,-0.0801574919,0.0927581210,0.0888393194,1.1334205539,-0.1019817816,-0.1415234359,-0.1593011999,-0.0711957074,-0.1823737236,0.0194657058,-0.1036008904,0.0272186490,-0.1288184688,-0.1527812291,-0.1012737192,-0.1492301325,-0.0874700124,0.0805851974,-0.0108762339,-0.0963893183,-0.1247815703,-0.1397261964,BRCA
GSM480986,3.4777713087,1.1143624120,-0.1502869513,1.7016097372,-0.0191400839,0.9382018871,-0.0381874951,0.3293608195,0.1277717856,1.2551172412,-0.1193854151,-0.0866515958,-0.1779442736,-0.0942324466,-0.1586654794,0.3145954470,-0.1295285388,-0.0076980315,0.0224411570,-0.1847388260,-0.1429653238,-0.1183306161,-0.1323945983,0.0528985192,-0.0288853852,-0.0887779814,-0.0971666811,-0.1150504643,BRCA
GSM480987,0.9357166267,0.1826450409,-0.1029784319,2.5929266142,0.0013948008,-0.1741105159,-0.0861699689,0.8020956844,0.0823629096,0.2402219724,-0.1059952575,-0.1251770852,-0.1020840381,-0.0949459061,-0.2239413844,0.3489092202,-0.1444032676,0.0603392699,-0.1068216180,-0.1563053759,-0.1257204635,-0.0536902074,-0.0612379767,0.0089983054,-0.0038927099,-0.1487078005,-0.1052857611,-0.0944341244,BRCA
GSM480988,3.5238353677,1.3389621577,-0.1195599756,1.5120876294,-0.0586547169,0.7288523380,-0.0544817789,0.3245724218,0.0451902863,1.2088439688,-0.1055384970,-0.0955956292,-0.1268001988,0.0021547922,-0.2032258370,0.2079687363,-0.0990478177,-0.0413131371,-0.1255287677,-0.1057743082,-0.0905281109,-0.0347549809,-0.0769532028,0.2919191110,-0.0174715090,-0.0584746796,-0.0754578854,-0.1093428870,BRCA
GSM480989,3.3721133340,1.6468056109,-0.0774917227,1.3862231338,-0.0237388892,1.9937190839,-0.0329917293,0.0229156313,0.0906643932,1.5863002761,-0.1151837948,-0.1120834092,-0.0119866842,-0.0321470048,-0.1988808691,0.3707374250,-0.0959470709,-0.0836531469,-0.0564217850,-0.2055324766,-0.0809262026,-0.0326164513,-0.0224448769,0.3101469584,-0.0447396805,0.0819079776,-0.1221736538,-0.0812085262,BRCA
GSM480990,3.2152103848,0.8316972423,-0.0835195764,1.3405135782,0.0600960671,0.7229194794,-0.1347177718,0.5285654091,0.0826444568,1.1383143607,-0.1176790963,-0.0774262902,-0.1282314703,-0.0462741400,-0.1438699079,0.3683436740,-0.1671753386,-0.0108014400,-0.0002212307,-0.2335104084,-0.0788188985,-0.0664309547,-0.0113262983,0.1504962361,0.0180012269,-0.0508593994,-0.0932417505,-0.1292812298,Control
GSM480991,3.4813155201,1.5105494460,-0.0086801719,1.3433156653,-0.0242190473,2.3631069320,0.2276287299,0.1452713423,0.1509103092,1.3685091706,-0.0918109657,-0.1088110295,-0.1505984020,-0.0347371806,-0.1873393291,0.2383466568,-0.1799620936,0.0228765425,-0.0389220213,-0.1923197002,-0.0863948398,-0.1957276713,-0.0487561419,0.1601521271,0.0509387656,-0.0148274133,-0.0918059893,-0.1952492884,Control
GSM480992,3.3498735959,1.3158916700,-0.1048440011,1.3704845332,-0.0458247365,1.4690920073,-0.0953700422,0.1762626544,0.0594721177,1.7864532619,-0.1226966971,-0.1417939861,-0.0975066511,-0.0145079934,-0.2094873998,0.2957209837,-0.1559561513,0.0015301284,-0.0425856849,-0.1578820049,-0.1261579569,-0.0840033602,-0.0524488216,0.0884045239,-0.0572551240,-0.0541031485,-0.1218894494,-0.0846872852,Control
GSM480993,3.5921627943,1.4443189966,-0.0745221921,1.6249304115,-0.0547407987,0.8211193233,-0.0858620212,0.2002292019,0.1579881070,1.3717777840,-0.1296315738,-0.1058343385,-0.1196727351,-0.0645723557,-0.1600911664,0.2807724565,-0.1059556439,0.0457963144,0.0000684204,-0.1491511107,-0.1226784394,-0.1297843890,-0.0987126194,0.0779125332,-0.0611872739,-0.0385153464,-0.1071384727,-0.0738008005,Control
