@relation data

@attribute id string
@attribute 3712 numeric
@attribute 594 numeric
@attribute 27034 numeric
@attribute 1738 numeric
@attribute 26275 numeric
@attribute 36 numeric
@attribute 11112 numeric
@attribute 3028 numeric
@attribute 38 numeric
@attribute 1629 numeric
@attribute 4329 numeric
@attribute 64087 numeric
@attribute 586 numeric
@attribute 549 numeric
@attribute 587 numeric
@attribute 56922 numeric
@attribute 593 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9901,0.4041,0.8159,1.6702,0.5593,0.8411,0.3333,0.9481,0.7569,0.9443,0.6953,0.6648,0.1703,0.7617,0.3617,0.8843,0.8942,Control
A02,0.7252,0.2145,0.5501,1.5657,0.3495,0.5257,0.2253,0.9221,0.479,0.7154,0.4312,0.465,0.2018,0.4856,0.1259,0.5597,0.8119,Control
A03,1.1166,0.2343,0.7483,1.5954,0.3883,0.5291,0.3017,1.027,0.6671,0.8385,0.4749,0.6211,0.3026,0.6682,0.2429,0.6869,0.9742,Control
A04,0.7792,0.3113,0.5048,1.637,0.4709,0.5724,0.2499,1.0242,0.3765,0.6939,0.4807,0.5627,0.2377,0.4939,0.2634,0.5874,0.892,Control
A05,0.9486,0.2997,0.6458,1.739,0.3891,0.5573,0.2923,1.1746,0.5874,0.7234,0.6535,0.6041,0.4125,0.605,0.3047,0.7474,1.1075,Control
A06,1.0128,0.2723,0.6262,1.6536,0.4018,0.6026,0.2795,1.0037,0.4733,0.707,0.6025,0.5396,0.2831,0.5695,0.2073,0.6126,0.975,Control
A07,1.01,0.3905,0.696,1.7515,0.6923,0.6782,0.4014,0.9783,0.488,0.9062,0.5939,0.6283,0.3572,0.7217,0.2755,0.8088,0.8918,Control
A08,0.6272,0.5308,0.6088,1.7034,0.863,0.737,0.5246,0.8228,0.5553,0.9611,0.494,0.7169,0.3079,0.8685,0.2106,0.8416,0.6523,Control
A09,1.0168,0.3435,0.5701,1.5557,0.4823,0.614,0.3035,0.8858,0.5565,0.7504,0.5446,0.5426,0.2767,0.7122,0.2089,0.7445,0.8152,Control
A10,0.9442,0.3649,0.6555,1.8031,0.5894,0.6391,0.3725,0.9658,0.5883,0.9015,0.5047,0.5785,0.1952,0.6981,0.2347,0.8286,0.8986,Control
A11,0.864,0.2513,0.6358,1.3645,0.3697,0.5753,0.2087,0.896,0.4769,0.6338,0.5223,0.3949,0.1202,0.5828,0.1659,0.4345,0.8522,Control
A12,0.4579,0.228,0.3413,1.2536,0.3155,0.331,0.1608,0.7085,0.3766,0.484,0.2505,0.3268,-0.0632,0.2174,0.0074,0.523,0.5495,Control
B01,0.8408,0.3669,0.6617,1.6509,0.5544,0.7416,0.313,0.7478,0.458,0.776,0.4793,0.6008,0.0143,0.7288,0.0229,0.861,0.5876,Control
B02,1.2278,0.2817,0.6923,1.842,0.4473,0.7421,0.3018,1.0936,0.5219,0.8551,0.5658,0.6275,0.2428,0.6417,0.315,0.8908,1.0124,Control
B03,0.9761,0.2693,0.6707,1.8131,0.4789,0.72,0.2596,0.9125,0.5285,0.7563,0.4146,0.5717,0.2218,0.67,0.1702,0.8593,0.8083,BRCACancer
B04,0.8688,0.5118,0.5358,1.495,0.7213,0.4377,0.4038,0.5319,0.3353,0.8185,0.2771,0.6813,0.0911,0.7532,0.1129,0.8173,0.5043,BRCACancer
B05,0.9058,0.2526,0.5346,1.4983,0.3593,0.416,0.2061,0.9847,0.3824,0.6325,0.3803,0.536,0.2048,0.4935,0.11,0.6091,0.6792,BRCACancer
B06,0.4926,0.1913,0.5905,1.4529,0.5379,0.4459,0.1832,0.269,0.1977,0.609,0.2146,0.4638,-0.0232,0.4724,-0.126,0.667,0.3063,BRCACancer
B07,1.0564,0.3577,0.8586,1.7904,0.5518,0.7521,0.3365,0.8707,0.5984,0.9434,0.5131,0.6657,0.193,0.7501,0.2374,0.9159,0.8854,BRCACancer
B08,1.0177,0.224,0.7192,1.585,0.2922,0.614,0.1255,1.1044,0.5339,0.7221,0.599,0.415,0.2386,0.5243,0.2434,0.5348,1.0626,Control
B09,0.7287,0.3161,0.4943,1.2796,0.6867,0.4829,0.2818,0.4729,0.3109,0.6092,0.1306,0.5496,0.1016,0.75,-0.047,0.6432,0.4272,Control
B10,0.5282,0.2971,0.4424,1.494,0.491,0.2781,0.2889,0.5119,0.24,0.6575,0.2004,0.4296,0.0767,0.533,0.0272,0.6072,0.4034,Control
