@relation data

@attribute id string
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 2885 numeric
@attribute 2886 numeric
@attribute 2889 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 4690 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute 7529 numeric
@attribute 8440 numeric
@attribute 9564 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.7323923409,1.2744317606,1.3452941188,0.1348934569,0.3178953150,1.0380567778,0.4153290968,0.9588077316,1.3243965731,0.9836430031,0.1111394250,0.1106841764,-0.0511229581,0.6502234032,0.0817053106,0.7694715564,0.5895123826,0.5204422609,0.5276523813,0.4586358647,0.0778244350,0.6681025633,0.6409841057,1.2399614989,0.1797246685,-0.0230143287,0.6816845689,0.8531475714,0.0372537282,0.1224982199,1.1582233984,2.8649117788,0.5084218903,0.2600470403,BRCA
GSM480985,1.8688574894,1.0173018566,1.1583383579,-0.0139701283,0.4014708128,0.5481084954,0.4587173745,0.9287990430,0.8611773475,0.8162365453,0.1417041606,0.7138120158,0.0697612964,0.8534231111,0.1992576002,1.5476133191,0.4284647065,0.6196571301,0.4521202200,0.5649788797,0.0538346215,0.5670814931,0.6127393824,1.6289936866,0.2011654340,-0.0673303304,0.8107330653,1.0000824235,0.5274472088,0.2041423073,1.3112308734,2.6496851841,0.5190573038,0.2547651702,BRCA
GSM480986,1.9836026755,1.3584635346,1.5127595663,0.0483643700,0.4010225801,0.9493732134,0.4106089262,0.9228339706,1.3830056341,1.0151979217,0.1096048629,0.1403553155,-0.0249111570,0.3758222094,0.0859145318,0.9370587028,0.9117966590,0.5424212613,0.5276161861,0.5706250406,0.0844743560,0.6322140187,0.4839221177,1.0477451485,0.0952468054,-0.0464315283,0.8439718666,0.8920400335,0.1005128598,0.1247599432,1.3085676936,3.0484460116,0.4703850285,0.3452177938,BRCA
GSM480987,2.0277992866,1.4724773936,1.4599798470,0.0429241907,0.3367471980,0.6616964770,0.2296363310,0.7341811885,1.3380605279,0.3447195155,-0.0844146820,0.5136479330,1.6619171948,0.4246866423,-0.0142156617,0.9460729968,0.7047411791,0.7127369387,0.4570317386,0.5260457562,0.0511663564,0.4882750814,0.3882937707,0.3419302189,0.0700896732,-0.0569087189,1.6194223358,0.6242419429,0.2219263650,0.1830839837,1.3077710932,2.8611823956,0.3914669100,0.4364242047,BRCA
GSM480988,1.5429041887,1.2323150354,1.6300611323,0.0110743454,0.1791264165,0.4589619954,0.2562269165,0.8401416463,1.0662603861,0.7083761824,0.1243722733,0.3558236213,-0.1096154724,0.5025178531,0.1213094126,0.6583551200,0.6638981731,0.5192004788,0.4923907940,0.4829891018,-0.0383270433,0.3691913686,0.4704262694,1.0833758790,0.0896705153,-0.0468429086,0.7314281068,0.5880402816,0.1684060337,0.1357062248,1.3680833202,2.7963664452,0.4398411243,0.1747193907,BRCA
GSM480989,1.7117121220,1.5450224582,1.6843677122,0.1824895933,0.4287965108,1.1103506463,0.2400973081,0.5486960764,1.2916537300,0.9575855513,0.0830807900,0.1486610471,-0.0582257844,0.3040667095,-0.0454611126,0.5104212239,0.8988893313,0.5099837124,0.4168803811,0.8519349658,0.0375365682,0.3199180766,0.4437155496,0.8259597769,-0.0037837656,-0.0013073004,0.5177749856,0.9483558725,0.2980536016,0.2224860404,1.4873243147,2.9099976381,0.2460107125,0.3450037575,BRCA
GSM480990,1.7694421830,1.5518309150,1.6475978081,0.1621786567,0.5643529125,1.1067612915,0.3191353141,0.6484077813,0.9421872181,1.2329029113,-0.0246153800,-0.0732167417,0.0055968963,0.4307222246,0.1950829520,0.5701667320,1.2032701898,0.7009938896,0.4040678319,0.5468216389,0.1245269666,0.5040703920,0.3387474729,0.7633490191,0.0120991491,0.0237829644,0.4939969672,0.7514938833,-0.0418846110,0.1009955318,1.2057764653,3.0515313069,0.4045072549,0.4471253923,Control
GSM480991,1.7440137619,1.3442317928,1.5652074934,0.1937644110,0.5228143445,0.9763167946,0.3643042232,0.7775347619,1.1985398679,1.0221306102,0.1555605578,-0.0021417977,-0.1018400040,0.3718392522,0.0580118667,0.6246844594,0.9586069049,0.5280418684,0.5071865046,0.6482640730,0.0588836264,0.4281628126,0.3654298311,0.9700415278,0.0441448208,-0.0323408361,0.7248970133,0.9142858364,0.2253412083,0.1830051345,1.3618421853,2.9438177745,0.4099016467,0.3696721135,Control
GSM480992,1.4854351587,1.3367420178,1.5792976092,0.1533130501,0.6530415769,1.1827308424,0.2580534183,0.6407662356,0.6252961718,0.9602108987,0.1326202285,-0.0854762300,-0.0067720842,0.3555988693,-0.0417928508,0.5310987036,1.3458300016,0.6497552522,0.4130200728,0.9082788116,0.1346057261,0.3612510420,0.3105769333,0.8188718937,0.0183351703,0.0106290712,0.4897415630,0.9575954077,0.0872129699,0.1292670868,1.2438420756,3.0823179564,0.4004930503,0.4115867727,Control
GSM480993,1.8096325479,1.3998474208,1.5582134934,0.1666725114,0.4334439807,0.9945207685,0.2800151646,0.6903401651,1.2895348594,1.0650870211,0.1729075173,0.3114745932,-0.0247930701,0.3556248992,-0.0141177758,0.7338769277,0.9450695349,0.5661468516,0.4741801064,0.7940912880,0.0415849929,0.5473878640,0.3602931440,0.8916519929,0.0562111053,-0.0135325677,0.7950845586,0.9188969735,0.3359975065,0.2098610063,1.4111531396,2.9598939657,0.4365587016,0.3369192308,Control
