@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1869 numeric
@attribute 5925 numeric
@attribute 6500 numeric
@attribute 6502 numeric
@attribute 7027 numeric
@attribute 8454 numeric
@attribute 8900 numeric
@attribute 898 numeric
@attribute 997 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2967640855,0.1608625433,0.4170598776,1.8756337564,0.5621080400,0.4304502825,0.6224568851,-0.1256733159,1.2872339672,0.2540557520,BRCA
GSM481003,0.3862321187,0.3838606802,0.4086979734,1.7903368573,0.2910843163,0.7071352963,0.3056443987,0.9258902373,1.2527999394,0.3399774223,BRCA
GSM481004,0.2243766762,0.4496613113,0.2011434678,1.6383459717,0.4320587222,0.5345616893,0.5872395309,-0.0354657281,1.4226152879,0.2141468821,BRCA
GSM481005,0.2160567825,0.3527724375,0.7030548256,2.0783624351,0.5302689240,0.6858292198,0.5710789362,-0.0567762021,1.3357575516,0.2376148732,BRCA
GSM481006,0.2957256202,0.3129080268,0.6889269474,1.7652631551,0.3955031129,0.5165355943,0.7288999624,0.7741621174,1.1979828272,0.2285185201,BRCA
GSM481007,0.2692059731,0.4946888254,0.6629691342,1.5430412068,0.2816427392,0.5060179370,0.2852581624,0.4225386212,1.3696007534,0.2659253025,BRCA
GSM481008,0.7145212810,1.5586611688,0.6538910852,1.9077362170,0.5130311509,0.8231186639,0.6741153908,-0.0585649649,1.2536895500,0.3726598957,Control
GSM481009,0.1897917593,0.0817014255,0.6089003728,1.9346299171,0.4942341277,0.3355704260,0.3751777394,-0.1077079204,0.7984491094,-0.0582106380,Control
GSM481010,0.4230568399,0.3816741023,0.6300583106,2.2246888975,0.5944828731,0.5232536481,0.6883722000,0.0923581907,1.4125341330,0.3021865143,Control
GSM481011,0.3164373107,0.7909900944,0.2998918322,1.9566083005,0.3589823847,0.6670683278,0.3824135645,-0.1251882654,1.5210852401,0.4699898205,Control
GSM481012,0.2761391737,0.1997919092,0.3807823643,1.7164441596,0.4177665496,0.5163909940,0.6355035168,0.7922066413,0.9956590385,0.1583156712,Control
GSM481013,0.8216111784,1.7821385400,0.6071917989,1.6194709512,0.4924295612,1.1818715835,0.5278613332,-0.1281214105,1.3199703257,0.6423677927,Control
GSM481014,0.4313007615,1.7717852605,0.8343954146,2.3585350512,0.2378709375,0.4508134675,0.6969493236,-0.0523097490,1.1555345460,0.2895334209,BRCA
GSM481015,0.4306591945,0.6783411635,0.6405201038,1.3546582261,0.3014367935,0.6449924785,0.5857057912,-0.0869364806,0.5240360164,0.3310297845,BRCA
GSM481016,0.5725742598,0.4176016889,0.6720304335,2.3106682202,0.4408302461,0.7847961000,0.7013671286,0.0737791614,1.3356360186,0.1657747607,BRCA
GSM481017,0.4536998044,0.3003523043,1.1168828047,2.2205336292,0.4810522746,0.5460731268,0.9904649400,0.0749368924,1.1129867397,0.0790877350,BRCA
GSM481018,0.4052431551,0.3903010053,0.0730488367,1.8060192317,0.4277332503,0.4345977742,0.4121387785,-0.1618459179,0.7320231027,0.1641499472,BRCA
GSM481019,0.4803836849,0.7822593156,0.7332620420,2.0289201041,0.4106275259,0.8913458250,0.6412874900,-0.0056944244,1.2134810296,0.4340145342,BRCA
