@relation data

@attribute id string
@attribute 10008 numeric
@attribute 10136 numeric
@attribute 11136 numeric
@attribute 117247 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1292 numeric
@attribute 1293 numeric
@attribute 1297 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 1301 numeric
@attribute 1302 numeric
@attribute 1303 numeric
@attribute 1306 numeric
@attribute 1308 numeric
@attribute 131873 numeric
@attribute 1357 numeric
@attribute 1358 numeric
@attribute 1359 numeric
@attribute 1360 numeric
@attribute 1361 numeric
@attribute 1506 numeric
@attribute 1803 numeric
@attribute 2006 numeric
@attribute 206358 numeric
@attribute 23428 numeric
@attribute 23436 numeric
@attribute 23439 numeric
@attribute 3769 numeric
@attribute 3783 numeric
@attribute 3784 numeric
@attribute 4225 numeric
@attribute 4311 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 50509 numeric
@attribute 51032 numeric
@attribute 54407 numeric
@attribute 5547 numeric
@attribute 5646 numeric
@attribute 59272 numeric
@attribute 63036 numeric
@attribute 6505 numeric
@attribute 6510 numeric
@attribute 6519 numeric
@attribute 6520 numeric
@attribute 6543 numeric
@attribute 6546 numeric
@attribute 6547 numeric
@attribute 6550 numeric
@attribute 6564 numeric
@attribute 7373 numeric
@attribute 7512 numeric
@attribute 80781 numeric
@attribute 8645 numeric
@attribute 9056 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1383422778,-0.0494878961,0.0293238783,-0.1343803114,0.3274698270,0.0578304728,-0.0842963397,-0.0277067070,0.1206448859,0.1617570012,-0.0485781644,0.1320036710,-0.0343059990,0.0155339099,0.0658800490,0.1209017527,-0.1688528511,0.6360145303,-0.1484998381,-0.1854193424,0.7560739600,-0.1246051126,-0.1115475287,0.0423024581,-0.1320733542,-0.0876502462,-0.0637077161,-0.1055777370,-0.1068417383,-0.0945753204,-0.0700500395,0.0908891558,0.0122150406,-0.0293648079,0.0305570765,0.0468934135,-0.0165896950,0.0267471714,-0.0933970851,-0.0355591174,1.3856615324,-0.0159944514,-0.0719525899,-0.0072358865,2.2648673058,-0.1590702881,-0.2148991669,-0.1119884823,1.4832964392,0.0227946625,1.1287912429,-0.0077039182,-0.1126808740,0.0255648286,3.2428562183,0.7871819587,2.1773455143,0.0644587965,0.1259421580,0.3352699990,0.6304881962,0.4859037409,1.2341054081,-0.0703781454,-0.0867696813,-0.0375146107,-0.1602892049,0.1144506259,-0.0813910304,-0.1704301963,0.0808379388,1.1185806241,-0.0743944890,BRCA
GSM480985,-0.1282054197,-0.0499972225,-0.0645073317,-0.1089877075,1.0722436029,1.0740057206,-0.0916752003,0.7385366171,0.1024053941,0.3574818842,0.0682805988,0.3197791149,-0.1342293939,0.5991697517,0.6836575481,0.2890480000,0.0371414306,1.9121247233,-0.1824283317,0.0386283034,1.0554757614,0.1606231463,-0.1110232387,0.2609842189,-0.0880054664,-0.0302374331,-0.1201832846,-0.1185024055,-0.1229815364,-0.1038660411,-0.0550544084,-0.1170101790,-0.0143036453,0.1030461506,-0.0032316293,0.0400801031,-0.0530709182,0.0185878970,-0.1104307367,-0.0874621271,1.1530532704,0.0070174771,-0.0918564984,1.5544387138,2.5335551764,-0.1184174512,-0.1431674888,-0.1025529623,1.7398017653,-0.0671608138,0.9820158452,-0.1013292367,-0.0590159904,-0.0133784884,2.9833676724,1.2323383657,0.5029043810,0.4068129239,0.0892721371,0.1960010604,0.5185485333,0.5211079381,1.0419099740,-0.0746588601,-0.0871612249,-0.1192307143,-0.1845016052,0.4639218978,-0.0270647066,-0.1588619723,0.3887281747,1.5553982679,0.1642451394,BRCA
GSM480986,-0.1409343626,-0.0989398440,-0.0546939648,-0.0803858698,0.1451111031,-0.0803552719,-0.0920874155,-0.1187075144,0.1571395738,0.4284097366,-0.0003269257,0.4033968100,0.0435658686,-0.0324737648,0.0340204159,0.2922329996,-0.0309096638,0.0264813202,-0.1235003989,-0.0776329358,0.7950162043,-0.0819271886,-0.1021079721,0.5091952136,-0.0945730853,0.0640206701,-0.1381592705,-0.1474460010,-0.1079598164,-0.0689692108,-0.0998599461,-0.0081671186,-0.0118707248,-0.0743265013,-0.0282268556,0.1382170623,-0.0667726580,0.0482561349,-0.1210289406,-0.1069895975,1.1705309019,0.0507715100,-0.1440539869,0.4170306591,2.3745350307,-0.1079960563,-0.1444038978,-0.0935146389,1.4289510340,-0.0786688100,0.8934022577,-0.0648860453,-0.1201027680,0.0308483422,3.1168243243,1.0012719774,2.1112593073,0.4313536084,0.2406940436,0.3092010555,0.1737358341,0.4273093503,1.2615319490,-0.1530740514,-0.0634671660,-0.0816945209,-0.1892789451,0.2701909137,0.0487963070,-0.1378771462,0.2601960650,1.1559314384,-0.1147562990,BRCA
GSM480987,0.0527250190,-0.0582416295,-0.0930157942,0.0211626856,1.9734013707,2.4683750462,-0.0792982461,2.2193185563,1.2825283761,0.9133396048,-0.0280876425,-0.0148904576,-0.1230738403,1.6132985542,2.0930396530,0.9180735428,1.2106621109,3.6225910635,-0.1317016195,-0.2152801315,0.1892061032,0.0640302088,-0.1252520739,0.9307104985,1.8876188695,-0.0525122266,-0.0671484381,-0.1572961253,-0.0835172900,-0.0815209048,-0.0510797510,-0.0807716021,-0.0544030324,0.1351980837,-0.0105322312,0.1841084802,0.0300870914,-0.0142407233,-0.1415792909,-0.0871662014,-0.0782458662,-0.0745208914,-0.1338570284,2.7028311561,1.8120981787,-0.0782750988,-0.1487252011,-0.0861090123,0.6760050888,-0.1038088068,0.4360398824,-0.0412466089,1.3327636150,0.0377516684,3.8467334143,1.0359464713,0.7967179460,-0.1334413510,0.2687366597,0.0970391565,0.6866161243,0.1871841764,1.5268142969,-0.1752939238,-0.0407146201,-0.0863290995,-0.1137941985,0.0039047076,0.0359232106,0.0468984001,0.3299466651,0.0594931254,0.2587594491,BRCA
GSM480988,-0.0816864628,-0.0712840593,0.0997961882,-0.0860733436,0.2451521079,-0.0702087163,-0.0993234109,-0.1358704105,0.1152882675,0.3064220885,0.1296488376,0.2849267037,-0.0295574355,-0.0347575470,0.0092139999,0.1449651504,-0.0097191192,0.0452819411,-0.1701146605,-0.0610638451,0.4654421740,-0.1137281371,-0.0633943444,0.1466784967,-0.0545861596,-0.0582232664,-0.0751479711,-0.1672125363,-0.0801067699,-0.0788977324,-0.0647528474,-0.0693023160,0.0913166812,-0.0244297661,-0.0441757507,0.0581522009,-0.0496819284,0.0011162147,-0.0575695326,-0.0575676138,1.1842098932,-0.0083774732,-0.0214565466,0.2018802692,2.3178957767,-0.0954781781,-0.1062739395,-0.0750196000,1.4738425440,0.1134081166,0.4111864848,-0.0547835847,-0.1536124097,0.0244944424,3.1382611256,1.0640762715,0.9733362539,0.1682086243,0.2086863971,0.1782208239,0.2831487177,0.2370448179,0.8490658477,-0.0920265664,-0.0884473948,-0.0586736084,-0.1372961024,0.1643966794,-0.0685805456,-0.1262571708,0.0835157292,1.4911446785,-0.0573821739,BRCA
GSM480989,-0.1161185688,-0.1403771451,-0.0494079277,-0.0856772592,0.1720103051,-0.0465266853,-0.0828457875,-0.1046818197,0.0023976691,0.2114621343,-0.0788148742,0.1264852435,-0.1317963801,-0.0206390256,-0.0460088931,0.2369972344,-0.1861017614,0.0920736688,-0.1826561012,-0.2394203552,0.4428574509,-0.1190775812,-0.1083698321,0.0951608293,-0.1997022624,-0.0891313868,-0.1311550969,-0.1878991975,-0.1537687015,-0.0517615898,-0.0533070416,0.0529310682,-0.1128783881,-0.0760307196,-0.0428308060,0.1449025267,-0.0021669894,0.0991999004,-0.0993353447,0.0044462568,1.3784377972,-0.0263498661,-0.0533388527,-0.0341387493,2.5518428220,-0.1790295165,-0.0504583876,-0.1504288017,1.4644163237,0.1020590944,0.8620225001,-0.1235038396,-0.1843430687,-0.0363966260,2.5194933231,1.0667911685,2.9341455867,0.0769412203,0.1955170957,0.1668989417,0.4908453359,0.1564003170,1.3441792130,-0.1408092519,-0.1167953029,-0.0491948362,-0.1766876927,0.5198034570,-0.1198981981,-0.1510605662,0.1347414422,1.6982256612,-0.0180590566,BRCA
GSM480990,-0.1307778521,-0.1583377069,-0.1398358871,-0.1215005378,0.2065962950,-0.0535455872,-0.0505823002,-0.1207838239,0.3157544133,0.5032480955,-0.0072702441,0.2984222376,0.0574288082,0.8829774104,0.6657902116,0.1991717919,-0.0734545157,0.2409686194,-0.1429605101,-0.1847181864,0.2037195411,-0.1273809042,-0.0666504970,0.2982319581,-0.1411993550,0.2528435833,-0.1296795578,-0.1885059250,-0.0795228093,-0.0593658640,0.0127884800,-0.0013644409,-0.0445415928,-0.1364504490,-0.0067552751,0.1957570252,0.0828528802,0.1249358934,-0.1250745491,-0.0577671904,0.9580955680,0.0284351941,-0.0438738929,0.2029780868,1.9397360151,-0.1304007474,-0.0614450391,-0.0933936812,1.0188081922,0.0413098776,0.9910837904,-0.0887196400,-0.1432696590,0.0134426604,3.4722197056,0.8717028930,3.0437901019,-0.0473301360,0.2307577899,0.0716720986,0.3712428666,0.1161536993,1.4016652034,-0.0858763586,-0.0530061711,-0.0970470107,-0.1224463084,0.0833237321,-0.0988074471,-0.1178771805,0.0912039611,1.0062857551,-0.1283995506,Control
GSM480991,-0.1291783963,-0.0954230427,-0.0233134410,-0.1109150905,0.2203413378,-0.0661137348,-0.1126934538,-0.1195115780,0.0312546151,0.2466490643,-0.0549827734,0.1832314988,-0.0132853633,0.0151529085,0.0907690979,0.2549896827,0.0126553976,-0.0850544810,-0.1673006635,-0.1194721767,0.2406447890,-0.0865579691,-0.0670819099,0.0732668141,-0.1223808377,0.0956753508,-0.1190178329,-0.1664382032,-0.1098210649,-0.0625969474,-0.0234847344,0.0761885951,-0.0063457707,-0.0710540549,-0.0137641036,0.1638076088,0.0398547893,0.0140659031,-0.0797973198,-0.0281572575,1.3643572066,0.0396431991,-0.1005194654,0.2817643195,2.3992724284,-0.1155331679,-0.1010639354,-0.0352485606,1.6633671827,-0.0132385952,0.4793715525,-0.1295876506,-0.1500720008,-0.0140303903,2.9098292223,1.0920074115,2.5536367551,0.3500539231,0.2335985194,0.2825929638,0.2938089664,0.2224560871,1.0949856863,-0.0240873819,-0.0799435011,-0.0942522164,-0.1319731279,0.2073943302,-0.0554894732,-0.1156509663,0.3702534778,1.1651528289,-0.1547807054,Control
GSM480992,-0.0922728769,-0.0578484649,-0.0328772962,-0.1241149386,0.5630003688,0.0994001765,-0.0977736614,-0.0599028577,0.0624451243,0.3013565149,-0.0373090050,0.1683771527,-0.0030339869,0.0793494522,0.1532750871,0.2266035778,-0.0378568513,0.5666780770,-0.1528375054,-0.1971956551,0.1753962112,-0.1112379553,-0.0684447217,0.2557927706,-0.1105699971,0.0860982101,-0.0439024636,-0.1679632030,-0.0748634248,-0.0525781347,-0.0706513596,0.0859797922,-0.0338702343,-0.1264715855,0.0780331871,0.1825677720,0.0242465410,0.0586755237,-0.1653500808,-0.0987119381,1.4422105518,0.0434340854,-0.0129520081,-0.0599301099,2.3764450816,-0.1324462807,-0.1223864961,-0.0991364921,1.3366456528,0.1053096240,0.9254199237,-0.0327881900,-0.0619012767,0.0677094238,2.9368306489,0.7686444572,2.7427643027,0.1141036104,0.2017901193,0.0795976930,0.4304925468,0.0892100549,1.2615426927,-0.0720046572,-0.0820608756,-0.0582940980,-0.1365297174,0.4298408002,-0.0568187910,-0.1537095620,0.2363418834,1.4211998217,-0.1249617051,Control
GSM480993,-0.1180204109,-0.1222692452,-0.0407619657,-0.0810117562,0.4241898455,0.0637850186,-0.0982701283,0.0129195312,0.1815740701,0.4915914865,0.0045384616,0.2849183196,-0.0067307282,0.0241740958,0.0671220333,0.2717464073,0.0018518609,0.6191832330,-0.1277571691,-0.0874135525,0.5319530541,-0.0755700056,-0.1299632148,0.1380815111,-0.0941413300,0.0122062546,-0.1180776184,-0.1112440899,-0.1536192212,-0.0598563862,-0.1446574488,-0.0205179819,-0.1043531754,-0.0491107514,-0.0334774215,0.1449479595,-0.0725492258,0.0450410519,-0.1282280118,-0.1205735139,1.4010145698,0.0588518506,-0.0893880612,0.1550990415,2.4815238184,-0.0956217959,-0.1240317943,-0.0895808050,1.6005193650,-0.0763889235,1.1904826671,-0.0939905010,-0.1545681719,-0.0488629257,3.0266805887,1.0763811750,2.2207162891,0.0520399180,0.2214018646,0.3522421680,0.4842034828,0.1956803408,1.5975490511,-0.0616058743,-0.0676561223,-0.0388536520,-0.0986883519,0.5630181553,-0.0129511164,-0.1479689055,0.2805656978,1.3502833279,-0.1461898461,Control
