@relation data

@attribute id string
@attribute 256435 numeric
@attribute 2583 numeric
@attribute 27090 numeric
@attribute 2720 numeric
@attribute 29906 numeric
@attribute 3073 numeric
@attribute 3074 numeric
@attribute 30815 numeric
@attribute 6482 numeric
@attribute 6483 numeric
@attribute 6489 numeric
@attribute 81849 numeric
@attribute 8705 numeric
@attribute 8869 numeric
@attribute 9197 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0158181547,0.0742643123,-0.0883825548,1.3211398201,-0.1085785464,0.3507235573,2.2105856687,0.9824419487,0.0714654265,0.2714631151,-0.1047061665,0.1674386309,0.3036078193,0.9853835406,0.6049509055,BRCA
GSM481003,0.5595245097,0.0048522809,-0.0754267566,1.2869664039,0.0367163145,0.3218090397,1.8163248673,0.8056179861,0.0279326996,0.3942237754,-0.0772410327,0.0628080858,0.2380804773,1.0349206732,0.3977306257,BRCA
GSM481004,-0.0253781412,0.2437251791,-0.1324708804,1.4539299724,0.0083371651,0.3748042107,2.2049198449,1.0274373509,0.0296345610,0.4565442712,-0.0780722777,0.0912277115,0.1333235515,0.9426606409,0.5679380593,BRCA
GSM481005,-0.0462851690,-0.0271247298,-0.1281155532,1.3513513043,-0.1392105269,0.3339944189,2.1429838835,1.0776470908,0.0129121138,0.2787651117,-0.1172801771,0.1626735529,0.3011388808,0.9133750311,0.7135823318,BRCA
GSM481006,0.1711757986,-0.0054999201,-0.0639852088,1.2356399811,0.0785201158,0.5171834323,2.4283133895,1.0815809270,0.0452032006,0.3133097330,-0.0421681063,0.6169017526,0.4940959904,0.9830528784,0.6337596852,BRCA
GSM481007,0.5901900041,-0.0425482001,-0.0194769659,1.1572872574,-0.0910004695,0.5339561337,2.5390702636,1.3073640247,0.0697075017,0.4116082443,-0.0177018177,0.2581852786,0.6532783452,1.1995687040,0.4532901867,BRCA
GSM481008,0.0339869318,0.5378486545,-0.0904322606,1.1828356828,-0.0605995570,0.3994629763,2.3086913675,0.8537879396,0.0793080056,0.4481835912,-0.0535756349,0.0445874663,0.2909714593,0.4137535605,0.4231478334,Control
GSM481009,-0.1438232354,-0.0680081992,-0.2557558051,0.8699406669,-0.1612940625,0.4350312138,2.0689419508,0.3694446180,0.0030264965,0.0747523054,-0.0866215173,0.0310022600,0.1431141215,0.6863613077,0.3896984820,Control
GSM481010,0.0095484588,0.0209312936,-0.1080851079,1.2891108194,-0.0185046696,0.3452242649,2.3908400535,0.8564328270,0.0043669972,0.1776729066,-0.0683239040,0.7798669171,0.2065895963,1.0007671618,0.7413828242,Control
GSM481011,0.0257367178,0.2304514023,-0.1373552756,1.2433110922,-0.0202613720,0.3106826876,1.8305273875,1.2096722656,0.0786108390,0.4529313808,-0.0487089324,0.0065723492,0.3309520484,0.9826266926,0.3130999901,Control
GSM481012,0.3919619970,0.1017986655,-0.1491239497,1.3568899102,-0.1648260858,0.4525692727,2.6642101704,0.5834030499,0.0258112804,0.4200804354,-0.0625183938,0.2062031697,0.1645925592,1.0300643419,0.6185982318,Control
GSM481013,-0.0944027089,0.8235358448,-0.0939911039,0.8895237347,-0.1136627543,0.4412845257,1.8039071710,1.0742998338,0.0977856997,0.6895874221,-0.0781497191,-0.0329975361,0.2773331580,0.1179372431,0.2556917783,Control
GSM481014,0.1289764624,0.0310323574,-0.0664880495,1.1754089341,0.1967566484,0.7499324245,2.9025222213,0.7235171141,0.0216824251,0.4978352966,-0.0601399849,0.1467233680,0.3479554774,0.4889011359,0.7232676759,BRCA
GSM481015,-0.0641391901,0.1002473104,-0.0338800169,1.5358996275,-0.1352106211,0.7389854650,2.4234369249,1.1502611852,0.0558431700,0.7435020436,0.0492021197,0.3628430470,0.6430563224,0.9151428928,0.4958401694,BRCA
GSM481016,0.1172016893,0.2896712610,-0.1499013200,1.1627816526,-0.1512853450,0.2658376969,1.6639404969,0.5424816491,0.0874531511,0.3902574775,-0.0201503544,-0.0394464415,0.1728173587,0.8542378946,0.9650117061,BRCA
GSM481017,0.0663418782,0.0169075821,-0.1212711535,1.2552852796,-0.1133955720,0.4336871933,3.0323007405,0.3133714990,-0.0374258563,0.1433185881,-0.1146863343,0.3751008925,0.0489559233,0.6641524841,1.0100124536,BRCA
GSM481018,0.0968823407,0.1069390707,-0.0882601811,1.1031085612,-0.1327050501,0.7550765921,2.2343735024,0.9511224991,0.1017881970,0.2975678791,0.5752684985,-0.0086460561,0.3059563775,0.7729121205,0.4495773960,BRCA
GSM481019,0.5226646917,0.1351274806,-0.0683611030,1.2710283052,-0.1300791915,0.6254210535,2.1146705746,0.8949426213,0.0926854477,0.3683618395,-0.0388941831,0.5102988345,0.3729734295,0.8476301926,0.6530035303,BRCA
