@relation data

@attribute id string
@attribute 23658 numeric
@attribute 27257 numeric
@attribute 57819 numeric
@attribute 167227 numeric
@attribute 23644 numeric
@attribute 54464 numeric
@attribute 25804 numeric
@attribute 80153 numeric
@attribute 1656 numeric
@attribute 55802 numeric
@attribute 27258 numeric
@attribute 11157 numeric
@attribute 196513 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.0949,0.7166,0.3569,1.2247,1.3175,1.8039,0.4075,0.623,1.9768,0.926,0.914,0.9088,0.4811,Control
A02,0.688,0.5918,0.2104,1.0941,1.1729,1.614,0.3187,0.3648,1.6755,0.7582,0.7103,0.7003,0.1935,Control
A03,0.7776,0.7529,0.3069,1.1904,1.2477,1.8303,0.3668,0.4938,1.9166,0.8473,0.7247,0.7974,0.3059,Control
A04,0.7772,0.5753,0.3308,1.0659,1.209,1.7086,0.3907,0.4046,1.8696,0.8015,0.8,0.7838,0.2425,Control
A05,0.8961,0.7715,0.4158,1.3092,1.2996,1.7901,0.4357,0.4804,1.6667,0.8326,0.8249,0.812,0.3286,Control
A06,0.8191,0.6966,0.267,1.1924,1.2396,1.563,0.2854,0.4418,1.785,0.8395,0.7615,0.8574,0.2622,Control
A07,0.98,0.5955,0.3054,1.467,1.2261,1.7179,0.3099,0.5614,1.9591,0.9336,0.9673,0.9061,0.3592,Control
A08,0.7309,0.5945,0.2625,1.3409,1.1622,1.9729,0.2985,0.5281,1.9006,1.0026,0.6736,1.0376,0.3544,Control
A09,0.829,0.7063,0.2364,1.176,1.23,1.6542,0.3096,0.5302,1.868,0.807,0.8368,0.8111,0.3465,Control
A10,0.7451,0.7328,0.2933,1.3959,1.2066,1.8915,0.3928,0.5224,1.7457,0.9929,0.813,0.931,0.4395,Control
A11,0.6287,0.6065,0.0906,0.9263,1.1681,1.2924,0.3199,0.4517,1.8155,0.5895,0.7191,0.6169,0.3402,Control
A12,0.5906,0.354,0.2083,0.8137,0.9387,1.1363,0.192,0.3061,1.159,0.5821,0.7853,0.5776,0.1191,Control
B01,1.1078,0.5,0.089,1.0643,1.1417,1.6379,0.0692,0.5567,1.9273,0.88,1.0611,1.2035,0.2125,Control
B02,1.1524,0.6795,0.3106,1.211,1.412,1.6205,0.3583,0.5241,2.0071,0.9052,1.0283,1.1216,0.3414,Control
B03,0.9878,0.6115,0.2689,1.1878,1.2579,1.7276,0.2981,0.5024,1.9763,0.9262,0.8997,1.0534,0.3542,BRCACancer
B04,0.4544,0.4354,0.1407,1.31,1.0022,1.8211,0.1593,0.4518,1.6682,0.9332,0.4732,0.858,0.2779,BRCACancer
B05,0.7357,0.5555,0.3054,1.0221,1.1465,1.4776,0.3483,0.3435,1.8025,0.7382,0.7397,0.8508,0.223,BRCACancer
B06,0.4704,0.3201,-0.064,0.8758,0.9338,1.4285,-0.0603,0.4265,1.5585,0.6931,0.6552,0.8058,0.0344,BRCACancer
B07,0.9194,0.6885,0.2844,1.3101,1.369,1.8468,0.3208,0.503,2.1025,0.958,0.9249,1.0546,0.4972,BRCACancer
B08,0.8318,0.7288,0.1893,1.1647,1.3023,1.4193,0.4197,0.4186,1.7961,0.6246,0.7941,0.7125,0.2715,Control
B09,0.3894,0.5509,0.0103,1.1801,0.9133,1.6954,0.1423,0.3125,1.9809,0.7352,0.3482,0.7648,0.1973,Control
B10,0.6346,0.5024,0.023,1.1447,0.9172,1.7389,0.1347,0.3945,1.5731,0.6544,0.6513,0.5797,0.1329,Control
B11,0.9901,0.6218,0.3736,1.2877,1.0853,1.5229,0.4016,0.3803,1.5579,0.7804,0.8224,0.7925,0.3772,Control
B12,0.0707,0.248,-0.1972,0.8374,0.8206,1.3118,0.0952,0.176,1.3121,0.5677,0.2403,0.5359,0.0547,Control
C01,0.4946,0.5893,0.3983,1.2636,1.3637,1.4913,0.2584,0.5081,1.6777,0.924,0.7051,0.72,0.2767,BRCACancer
C02,0.7506,0.6815,0.4378,1.1199,1.3123,1.5395,0.4013,0.4688,1.5654,0.8265,0.8449,0.7966,0.2748,BRCACancer
C03,0.5145,0.71,0.3843,1.2058,1.5403,1.678,0.3939,0.5397,1.8364,0.8658,0.7167,0.9536,0.413,BRCACancer
C04,0.226,0.5643,0.062,0.6329,1.0552,0.9437,0.2947,0.1822,1.5004,0.4544,0.2377,0.342,0.0494,Control
C05,0.2322,0.3644,0.1802,0.7696,1.0442,1.1043,0.3078,0.2185,1.2192,0.4712,0.5369,0.4448,0.0428,BRCACancer
C06,-0.1627,0.1122,-0.1642,0.2243,0.451,0.3242,0.1955,0.048,0.6802,0.2119,0.0536,0.1496,-0.1593,Control
C07,0.3819,0.5438,0.2981,0.9469,1.1504,1.3147,0.2929,0.3522,1.3753,0.6551,0.6618,0.5202,0.139,Control
C08,0.5614,0.7042,0.4371,1.0546,1.2883,1.5556,0.3351,0.4286,1.5334,0.7378,0.77,0.5856,0.2632,Control
C09,0.3338,0.5564,0.4097,1.0003,1.1145,1.4199,0.3498,0.3147,1.3542,0.634,0.6218,0.5261,0.0804,Control
C10,0.5412,0.4333,0.3683,1.0024,1.1337,1.3747,0.3726,0.3079,1.3217,0.7221,0.6537,0.6123,0.0831,BRCACancer
C11,0.6308,0.8041,0.3926,1.0748,1.2772,1.42,0.3306,0.5033,1.7394,0.7039,0.4946,0.5719,0.3266,Control
C12,0.3035,0.3302,0.0151,0.6076,0.9373,0.9157,0.2952,0.2064,1.2128,0.4856,0.5687,0.3326,0.019,BRCACancer
D01,0.2258,0.3289,0.0217,1.0056,1.1167,1.528,0.213,0.486,1.6825,0.7521,0.519,0.8177,0.2301,BRCACancer
D02,0.414,0.6142,0.2518,0.9292,1.1322,1.4008,0.3696,0.3605,1.4221,0.6113,0.6515,0.4433,0.2302,BRCACancer
D03,0.2308,0.5162,0.2727,0.877,1.1063,1.2787,0.2418,0.2852,1.2319,0.5269,0.328,0.5444,0.1275,BRCACancer
D04,0.4137,0.5553,0.2034,1.0882,1.1846,1.3937,0.268,0.3387,1.5089,0.6531,0.6496,0.4961,0.1822,BRCACancer
D05,0.4481,0.5154,0.3387,1.0026,1.1873,1.4009,0.3074,0.3255,1.3361,0.5896,0.5692,0.6239,0.1363,BRCACancer
D06,0.6197,0.5761,0.2985,1.1277,1.3464,1.48,0.3164,0.4801,1.5686,0.7863,0.8206,0.6848,0.3034,BRCACancer
D07,0.4706,0.6037,0.3034,1.1547,1.3209,1.4691,0.3037,0.3557,1.5881,0.6527,0.7136,0.5971,0.2382,Control
D08,0.2572,0.4507,0.14,0.8868,1.0462,1.1673,0.2873,0.288,1.1813,0.4759,0.4774,0.4714,0.0771,Control
D09,0.4561,0.6098,0.3126,0.9868,1.2273,1.4037,0.3295,0.368,1.5105,0.6262,0.7586,0.6349,0.3037,Control
D10,0.6196,0.6154,0.4019,0.9731,1.0532,1.309,0.3603,0.3565,1.3178,0.634,0.8085,0.476,0.2559,Control
D11,0.0538,0.3172,-0.093,0.35,0.6754,0.7466,0.1634,0.1643,0.9174,0.2725,0.401,0.2921,-0.1455,Control
D12,0.2563,0.4879,0.1754,0.7873,0.9654,1.0586,0.2772,0.2804,1.2502,0.3512,0.462,0.3136,0.1037,Control
E01,0.4001,0.2662,0.1353,0.7965,1.102,1.1961,0.2292,0.2804,1.3098,0.52,0.5114,0.3736,0.1362,BRCACancer
E02,0.748,0.6692,0.4314,1.1416,1.2169,1.6442,0.2446,0.4214,1.5981,0.8847,1.0501,0.6814,0.2717,Control
E03,0.5109,0.6005,0.4755,0.9704,1.356,1.3939,0.3804,0.2974,1.4669,0.6285,0.4791,0.4557,0.2925,Control
E04,0.6309,0.625,0.5086,1.1359,1.3923,1.5275,0.3125,0.458,1.7321,0.7414,0.61,0.6924,0.3577,Control
E05,0.702,0.4951,0.4245,0.9746,1.1042,1.6661,0.2209,0.308,1.427,0.7168,0.7517,0.6272,0.1571,Control
E06,0.149,0.1685,0.13,0.9597,0.8294,1.3621,0.0794,0.2491,1.1399,0.6166,0.6833,0.5861,0.0152,BRCACancer
