@relation data

@attribute id string
@attribute 2033 numeric
@attribute 23523 numeric
@attribute 3066 numeric
@attribute 4209 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 824 numeric
@attribute 826 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.5206031688,0.1987407942,0.6440977516,0.4377126148,0.0886515304,0.0434628459,0.6486776985,1.4788247029,1.0400522820,0.2608651281,-0.0981862237,-0.1522403283,-0.1100632684,1.3564936234,0.8265591783,2.7038153726,1.5702710054,3.4457311628,BRCA
GSM481003,1.5765347331,0.2054807219,0.7179817701,0.4771567755,0.1072291716,-0.0071023582,0.5260021543,1.4940092098,0.8106030215,0.2829620648,-0.0518483993,-0.1029037122,-0.1581543141,1.1557139689,0.7173366560,2.6004273182,1.7338746871,3.6918467680,BRCA
GSM481004,1.4211680973,0.2597593783,0.5290585255,0.5515067956,0.2462961586,0.0134470427,0.5568734760,1.5397735213,1.2435202534,0.4684481415,-0.1085750333,-0.1013266374,-0.1351322933,1.0442493542,0.7713027104,2.5539644831,1.7312438213,3.2592140435,BRCA
GSM481005,1.5339801088,0.1917412911,0.7883546688,0.4741584931,0.1025759120,-0.0190676901,0.8398691173,1.6021617843,1.1356134855,0.3166812967,-0.0871069950,-0.1664229727,-0.0999191949,1.5244798356,0.8702989420,2.5885585249,1.4583385696,3.3969880740,BRCA
GSM481006,1.9997731411,0.2368746905,0.9014139936,0.5158282660,0.1656357026,0.0079189933,0.6594483865,1.5006651944,1.0245994510,0.2588561041,-0.1044239603,-0.1145218472,-0.0809348578,1.3858446989,0.8328808705,2.7229726611,1.5009236618,3.4538384675,BRCA
GSM481007,1.4547199384,0.1504944452,0.9380302841,0.6296728001,0.1427702047,-0.0179671429,0.4920493394,1.1625167250,1.0916134130,0.2214731303,-0.0580448157,-0.0870538556,-0.1104458293,0.8527704083,0.7908645495,2.4574012124,1.2195374586,3.4919890562,BRCA
GSM481008,1.5937150419,0.2775975923,1.1086183989,0.5090762740,0.0974889337,0.0118374048,0.7504032691,1.5366616944,0.8087446459,0.2738108856,-0.1056714096,-0.1443500521,-0.0714811774,0.9964291379,0.7930964681,2.4189842773,1.5650419061,3.3276945752,Control
GSM481009,1.3526445291,0.0731435377,0.6076036627,0.1418101407,-0.0915473821,0.0488742741,0.6549914120,1.4563478480,0.4472229415,0.3586061170,-0.1066654161,-0.1487374656,-0.0886993240,1.0664309090,0.7962288941,2.6979478374,1.5366736947,3.7179080643,Control
GSM481010,1.6499485337,0.2659986342,0.9485700637,0.4416492558,0.1015663457,-0.0298674571,0.7335124992,1.3844987064,1.0618852462,0.3844459151,-0.1128206664,-0.1136882913,-0.1319057523,1.4629609655,0.8582563715,2.5320026251,1.6194998765,3.2927298147,Control
GSM481011,1.0696674976,0.2058755724,0.6762493866,0.6226379387,0.1526722096,0.0004197034,0.4358141350,1.4936494496,0.7789269015,0.2189997299,-0.0728182171,-0.0834182592,-0.1061520659,1.0243768138,0.8445791476,2.9243183808,1.4662110086,3.6322819392,Control
GSM481012,1.7425010057,0.1932809219,0.9037229194,0.4725844846,0.1304930804,-0.0254113089,0.6955331180,1.4652730437,0.8448196011,0.3012960630,-0.0738986904,-0.1174673388,-0.1146827694,1.0350838136,0.8589350590,2.5896558716,1.7507855506,3.1794146300,Control
GSM481013,1.4858982488,0.2896259511,1.1448223021,0.7013147904,0.1210438250,-0.0064154917,0.6718631029,1.6054443946,0.5795165059,0.2869227106,-0.0820605647,-0.1509759651,-0.1482422667,0.9169964850,0.6837183268,2.6777486242,1.4928721188,3.7339379788,Control
GSM481014,1.5772262514,0.1776865901,1.1386082005,0.6223836379,0.0419213701,-0.0033216676,0.6274462265,1.2964119851,1.1839603328,0.3662355639,-0.0366185473,-0.1009117469,-0.1102099424,1.0528122538,0.6023636418,2.0596510786,1.2916051567,2.9735693933,BRCA
GSM481015,1.6954124608,0.5002898352,0.7592238297,0.6132784240,0.0597577429,-0.0209443946,0.5929589122,1.3759122319,0.5311020842,0.5592342077,-0.1075610523,-0.1474268770,-0.1512348229,0.7939822677,0.7765762232,2.4933094754,1.3143237106,3.5520069997,BRCA
GSM481016,1.4582582964,0.1505720293,1.0192086511,0.5412117535,0.0800885834,-0.0267591524,0.7682086094,1.7805436885,1.2098183930,0.3925376143,-0.0964053414,-0.1168936130,-0.0846417219,1.8409216555,0.8102190690,2.7567682379,1.6826136400,3.3160264492,BRCA
GSM481017,1.7544407136,0.1407344199,1.1298904961,0.2537133762,-0.0047482800,-0.0390255453,1.0260523042,1.4915040956,1.0888749927,0.3875305197,-0.1181952647,-0.1279135710,-0.1060066564,1.6657177777,0.8645940797,1.9843709954,1.6541950157,2.4652067423,BRCA
GSM481018,1.1853656675,0.2446061172,0.5027789015,0.4069866997,0.0746158996,0.0226254647,0.3809976589,1.7564486177,0.9886145162,0.2355220466,-0.0891170487,-0.1172380891,-0.1408550457,1.0688812178,0.6059489858,3.2016238050,1.4992671989,3.5634148518,BRCA
GSM481019,1.5947603248,0.1904249013,0.9752014619,0.5775825819,0.1040845239,-0.0450685084,0.7396580716,1.2848118101,0.9502533068,0.3113696513,-0.0435891431,-0.1015691988,-0.1278770797,1.2506611721,0.8304526571,2.4942457974,1.6047148798,3.1428535780,BRCA
