@relation data

@attribute 783 numeric
@attribute 114 numeric
@attribute 784 numeric
@attribute 112 numeric
@attribute 2641 numeric
@attribute 111 numeric
@attribute 5577 numeric
@attribute 2740 numeric
@attribute 59345 numeric
@attribute 9495 numeric
@attribute 3630 numeric
@attribute 94235 numeric
@attribute 6616 numeric
@attribute 773 numeric
@attribute 776 numeric
@attribute 777 numeric
@attribute 3710 numeric
@attribute 775 numeric
@attribute 26251 numeric
@attribute 9254 numeric
@attribute 6833 numeric
@attribute 3790 numeric
@attribute 8826 numeric
@attribute 51764 numeric
@attribute 3747 numeric
@attribute 3708 numeric
@attribute 3745 numeric
@attribute 3709 numeric
@attribute 6804 numeric
@attribute 2788 numeric
@attribute 2787 numeric
@attribute 6844 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2790 numeric
@attribute 2770 numeric
@attribute 2791 numeric
@attribute 2771 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 6812 numeric
@attribute 10411 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 10681 numeric
@attribute 5568 numeric
@attribute 2778 numeric
@attribute 2775 numeric
@attribute 2782 numeric
@attribute 5573 numeric
@attribute 3767 numeric
@attribute 5576 numeric
@attribute 6861 numeric
@attribute 5575 numeric
@attribute 11069 numeric
@attribute Class {Control,BRCA}

@data
5.4830637994,6.134894093,9.95258151,10.29987056,5.057245821,6.551751032,5.492182674,5.713978422,7.5026355755,4.916251205,6.062214149,5.091711732,7.2233732875,5.3939285795,5.911818141,4.879474508,11.5968724,7.242319362,6.020332412,6.73726371,8.023506434,8.176434678,10.14670903,5.452703528,5.06832152667,9.330368553,7.321885546,8.417642766,6.922498552,9.226485123,8.442664802,10.98552909,6.530878866,9.350724377,6.298205225,5.346435058,8.286304921,6.097670028,12.94317143,11.98415862,5.704879743,5.994246645,7.365471921,7.23239964,7.228641719,8.381933448,6.367097734,6.813421843,6.5859397695,5.0578073466,6.97244898767,6.287994543,8.86041017833,5.31994319167,13.00161496,9.08887684467,5.784969309,8.176760488,5.644873832,7.988004536,6.563429392,BRCA
5.400048107,6.137304345,9.534634151,9.8796694575,5.706538322,5.868767777,5.564539174,5.084076226,7.2400353085,5.752354719,5.773212576,5.551986008,6.8815510025,5.3262067895,6.174282191,4.610627382,11.78113439,6.719187291,5.5821205805,6.720982581,8.278555304,7.504259146,9.635165386,5.285412622,5.05948747967,10.4353997,7.734880845,9.772677934,6.294671862,9.260367468,9.163298157,10.45871961,6.225261069,8.378404463,6.055397005,5.478819157,9.92562903,6.6687748565,12.82636383,12.06588572,5.291135005,6.187456621,8.135274649,10.07238089,7.04003560967,8.292046787,6.6803573705,6.676402561,6.027160675,5.3421536938,6.389883566,5.822227442,9.172881566,5.67424901833,13.04989878,7.99293009967,5.998765996,8.94526175,5.445520838,7.5453142,7.043905282,Control
5.4895095526,6.679413681,9.85743721,10.337719898,5.687208569,6.993564335,5.301049141,5.109999067,7.055096439,5.21588362,5.252865266,5.238988625,6.2958628705,5.556205022,6.073504957,5.303243061,11.47029296,6.816699294,5.7771692695,6.656801085,7.650946042,7.4480710625,9.680166591,5.293711886,4.843815672,10.86238187,7.8090464,9.630713575,6.691782333,8.825389039,9.04801075,10.57581366,6.362562487,8.616586634,5.650485447,5.550447635,10.33248729,7.184102984,13.11366653,12.19850959,5.465820435,6.122264392,8.384871286,10.16363116,7.45962413033,8.768549192,6.6358028665,6.4678002685,6.4244788405,5.4913025734,6.757115983,5.416511492,8.796592193,5.34585836067,13.26893746,9.194411155,5.07286817,9.004516227,5.182107523,7.626842693,6.758893179,Control
4.9999847526,5.930152602,10.43232295,10.5431463085,5.706676451,6.859476161,5.268482349,5.521530756,5.9799251475,5.652064272,5.69544494,5.827953159,7.746916147,6.0113239085,6.152087694,5.63307605,12.30526243,7.919550328,5.4906045725,7.2318600375,8.253104235,7.3294800735,7.794531415,5.119782831,5.01669599633,11.40394419,7.318861647,9.432772131,8.021647846,10.09517319,9.210939846,11.2546007,6.798118982,9.333972157,6.389270486,5.149758548,10.07411507,5.4787995935,11.61680165,12.44264168,5.973617732,6.768981971,6.997860083,9.560920839,7.33583168833,9.672072194,6.5600925975,5.7981775515,6.619283011,5.4387987878,6.61616787567,5.237842121,8.711268495,5.51542661367,13.29995283,8.633415693,6.686224305,7.750842834,5.805041697,7.240984771,7.051810165,BRCA
5.6758523128,5.826428522,11.10294695,10.581626049,5.23994335,6.528184984,5.287261033,5.649336125,6.9163256205,5.224784328,5.133205159,5.706262025,8.463316998,5.243544883,6.347670638,4.959319531,12.12065594,7.855929176,5.8131723415,7.0536974955,10.06189131,7.225145761,8.395942279,5.44062939,5.447356446,10.55627639,7.368639866,10.64514978,7.319810118,9.531343017,7.763878152,9.127737169,7.068028862,8.807251164,5.614423668,6.121642945,10.34356359,6.159811817,11.8968755,11.06323009,6.049636893,5.93841004,9.073024297,9.949207023,7.14027804567,8.577656473,6.965484196,5.632718325,6.1288615465,5.8117429202,6.60558999133,5.913135501,9.207844615,5.42576550867,13.17700839,8.41487604833,6.023317043,8.335480939,5.407702206,7.292669322,7.751813702,BRCA
5.1905305272,5.809164401,10.87189776,9.8093092945,5.716175548,6.908335947,5.765409598,5.804654588,6.976093136,5.310713879,5.247843274,5.641409649,6.7390347675,5.8757305245,6.201051201,4.965104614,11.98934847,7.990970633,5.204213046,7.267085085,8.030089287,7.680182127,8.03664224,5.110625549,4.74475168833,11.43117909,7.425386131,10.02677279,7.808322499,10.26174268,8.979483163,10.96223109,6.86950478,9.157436075,6.663917843,5.995773509,9.641921287,5.6032236615,11.32190853,12.03914706,5.732683853,6.655642073,6.821203566,8.788074828,6.91298685167,8.823320364,6.4715114345,5.6294457825,6.5537420015,5.3283454926,6.784302337,5.754627826,8.61201467833,5.90680015067,13.33363132,8.30846996767,5.872835683,7.540595216,5.304521308,7.370450116,7.293727115,BRCA
5.3093301262,5.495384375,10.65288555,10.2967908845,5.595899883,6.506728574,5.66903474,5.868520868,5.6412905805,5.769514729,5.034316149,5.59381033,6.572423344,5.3924217755,6.166118507,5.080669653,11.82192354,7.396478754,5.5372830545,7.8094315885,9.45547165,7.6598910245,7.483334379,5.023045997,5.59461020367,11.63501532,6.4876838,10.62223972,8.045051277,9.81791145,9.24482828,11.18913904,7.120059311,9.539954171,6.132685436,5.836183727,9.90199107,5.6081323905,11.52829551,12.10567621,5.542111953,6.354827336,6.808678261,8.870851027,7.46054400933,8.913937397,6.023625171,5.676905305,6.61609541,5.4065428568,6.51405773367,5.634165776,8.82288182267,5.72491249667,13.36856584,8.24833877567,6.597535364,7.582482852,4.957695542,7.801516189,7.642487009,BRCA
5.3768774524,5.626885346,10.70804518,10.2833042595,5.406342144,6.567237875,5.325990094,5.617365526,6.3980360365,5.669459997,5.636777762,6.083006551,7.077503195,5.8821249775,6.202227307,5.045717348,11.43832419,7.439417699,5.265237214,7.384987189,9.594493091,7.5135706295,7.714213099,5.24660879,4.82777177733,10.51995589,7.131628387,10.68629503,7.506587513,10.64035818,9.252961701,10.57996904,6.63161771,9.306620611,6.202227307,5.527642182,10.08386525,5.800661023,11.49170796,11.80901857,5.655216748,6.385522173,8.086854242,8.673027334,7.161030027,7.53348767,6.459501324,5.8486648255,6.6313943815,5.5295343186,6.433898499,5.620154746,9.12620744833,5.747383259,13.36355512,8.653406271,6.88402128,7.646560735,4.880699299,7.587367101,8.027423808,BRCA
5.4951223922,5.584068992,10.60610469,10.2474442945,5.878793533,6.427820369,5.707781006,4.783471516,5.8819921345,5.596049021,5.780317481,5.938762876,7.2922706905,5.538030721,6.027691096,5.416173666,11.71457622,7.662634777,5.5979396435,7.2886743795,8.467861387,7.9515729145,7.819127079,4.808142121,5.95969078467,10.92093732,6.831944122,9.595686927,8.124252034,10.08672709,9.485326755,11.18170219,7.036891003,9.583727381,6.371171674,5.981059894,10.49650957,5.52926424,11.7674087,12.54827894,6.118635505,6.586919049,7.432878264,9.538005127,7.29899473467,8.069988244,6.2166346505,5.862625222,6.8628717035,5.4814391052,6.36224381667,5.341284192,9.14021016267,5.37597226133,13.29267684,7.64956818833,6.537882799,7.576259705,5.438302209,8.135646608,7.845617261,BRCA
5.562561557,5.980260273,11.08626249,10.35590611,5.441376616,7.081832585,5.002940155,5.156448444,5.8308617525,5.279110251,5.123512303,6.034420016,6.6321609555,5.447428457,6.684051207,4.842490216,8.747421913,7.26692969,5.8685536215,6.83043649,7.276057213,7.0940657045,8.067731642,5.077041333,5.17297067,10.58930965,7.822477025,10.11297736,7.53871493,8.329326713,9.799800123,7.975462708,6.360983667,9.930146364,5.59724157,5.052688948,7.075401932,5.47662364,12.75033439,12.35457868,5.537615426,5.687628504,6.412997934,9.576399845,7.618235163,8.192984556,5.5290771255,5.6300144245,6.2169798845,5.1210123436,6.073822667,6.445516183,8.17602958933,5.51468784233,13.38150649,8.42010759833,5.178725843,7.632470217,5.345725686,7.493457452,5.886130184,BRCA
