@relation data

@attribute id string
@attribute 55215 numeric
@attribute 675 numeric
@attribute 672 numeric
@attribute 2178 numeric
@attribute 2189 numeric
@attribute 7314 numeric
@attribute 80233 numeric
@attribute 79728 numeric
@attribute 57697 numeric
@attribute 2187 numeric
@attribute 2175 numeric
@attribute 2188 numeric
@attribute 29089 numeric
@attribute 2176 numeric
@attribute 55120 numeric
@attribute 2177 numeric
@attribute 91442 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6874,0.4811,0.2142,0.3497,0.3434,0.6845,0.338,0.7837,0.5151,0.547,0.3315,1.7322,0.131,0.1371,0.4751,0.6928,0.3356,Control
A02,0.4097,0.2141,0.0494,0.1931,0.2104,0.7725,0.2609,0.4996,0.2105,0.328,0.1826,1.2481,0.0618,0.0148,0.488,0.4415,0.2748,Control
A03,0.8636,0.4368,0.1132,0.2517,0.2965,0.8244,0.3477,0.751,0.3701,0.4416,0.4253,1.3033,0.1462,0.1083,0.5418,0.5546,0.6314,Control
A04,0.4285,0.2176,0.0196,0.1824,0.1791,0.6344,0.3341,0.4939,0.3057,0.2977,0.1496,1.3099,0.0827,0.0033,0.385,0.552,0.2227,Control
A05,0.5402,0.2851,0.17,0.3556,0.2363,0.7355,0.377,0.6843,0.3369,0.3549,0.2476,1.4925,0.0555,0.0979,0.423,0.5438,0.4305,Control
A06,0.4874,0.2932,0.0774,0.2154,0.196,0.8108,0.249,0.65,0.2742,0.4823,0.2469,1.1602,0.0581,0.0721,0.3499,0.4558,0.4224,Control
A07,0.5998,0.2424,0.1321,0.2918,0.178,0.5046,0.2479,0.6755,0.4604,0.4249,0.234,1.4274,0.1793,0.0847,0.4813,0.5266,0.5429,Control
A08,0.6427,0.3553,0.1212,0.2252,0.2176,0.6334,0.2358,0.5807,0.5193,0.505,0.2247,1.2097,0.1086,0.1848,0.5507,0.6892,0.297,Control
A09,0.5899,0.2756,0.0776,0.1789,0.2208,0.5004,0.2679,0.6629,0.3831,0.3288,0.2493,1.4993,0.073,0.067,0.3798,0.4498,0.292,Control
A10,0.5434,0.277,0.1539,0.259,0.2131,0.4407,0.2739,0.6488,0.4097,0.4815,0.3315,1.229,0.1206,0.087,0.6605,0.5273,0.4468,Control
A11,0.4849,0.2366,0.1022,0.1401,0.215,0.5305,0.2451,0.5585,0.3153,0.4558,0.2306,1.4198,0.0153,0.095,0.3143,0.3053,0.2864,Control
A12,0.2006,0.0963,-0.0193,0.1852,0.1405,0.4607,0.1172,0.4351,0.0493,0.0295,0.1325,0.9935,0.2577,0.0054,0.2963,0.3596,0.166,Control
B01,0.5578,0.276,0.058,0.1421,0.1793,0.4343,0.0581,0.6406,0.3282,0.4808,0.1829,1.2412,0.1209,0.0893,0.4049,0.6174,0.3217,Control
B02,0.524,0.1757,0.0105,0.2481,0.2432,0.6361,0.3158,0.6038,0.3289,0.3509,0.3052,1.4821,0.0888,0.08,0.4158,0.5331,0.2851,Control
B03,0.5362,0.2003,0.0621,0.2278,0.255,0.541,0.2219,0.6091,0.3103,0.3667,0.2596,1.3689,0.0473,0.1082,0.3574,0.5581,0.3273,BRCACancer
B04,0.4887,0.2138,0.0015,0.1422,0.1131,0.5802,0.224,0.41,0.3209,0.2178,0.2518,0.7904,0.0756,0.1448,0.5782,0.4622,0.2568,BRCACancer
B05,0.4765,0.307,-0.01,0.1309,0.2378,0.6688,0.1973,0.5204,0.2008,0.1081,0.2631,1.0772,0.157,0.0531,0.4174,0.4762,0.3202,BRCACancer
B06,0.3299,0.0224,0.0478,0.0889,0.0582,0.3067,-0.0574,0.405,0.1493,0.1626,0.0449,0.7334,0.0057,0.0049,0.3545,0.4194,0.1419,BRCACancer
B07,0.6852,0.1995,0.1084,0.2837,0.3104,0.5137,0.3212,0.7493,0.4472,0.379,0.3148,1.5026,0.131,0.0574,0.4907,0.6068,0.2041,BRCACancer
B08,0.4863,0.2518,0.1163,0.2635,0.2048,0.6776,0.324,0.5973,0.343,0.4248,0.2543,1.3573,0.01,0.0709,0.3336,0.3665,0.2668,Control
B09,0.4214,0.2043,0.0922,0.1237,0.1621,0.6418,0.2082,0.4493,0.3397,0.2732,0.2211,0.7686,-0.0993,0.1226,0.4323,0.4713,0.1437,Control
B10,0.3439,0.1263,0.0278,0.1574,0.124,0.4341,0.1805,0.355,0.1744,0.1319,0.0721,0.8071,0.0931,0.0753,0.3852,0.3359,0.0906,Control
B11,0.4733,0.2156,0.1414,0.3331,0.1644,0.5168,0.2118,0.6587,0.3036,0.3641,0.1906,1.3198,0.1292,0.0834,0.3919,0.3165,0.4359,Control
B12,0.1452,0.1059,-0.0664,0.0605,0.083,0.3986,0.1786,0.1209,0.1285,0.1617,0.0596,0.3,0.0584,-0.0619,0.234,0.3446,-0.039,Control
C01,0.4838,0.1822,0.0767,0.235,0.3227,0.3999,0.4245,0.5612,0.3002,0.3176,0.3881,1.1595,0.1258,0.0701,0.431,0.3893,0.1699,BRCACancer
C02,0.4559,0.1991,0.0066,0.3311,0.2768,0.6141,0.416,0.5148,0.2169,0.2207,0.2368,1.3962,0.0884,0.0365,0.3573,0.5295,0.1957,BRCACancer
C03,0.5842,0.253,0.0675,0.5203,0.4419,0.6936,0.5096,0.5918,0.3579,0.36,0.4069,1.4361,0.1174,0.0616,0.399,0.5348,0.3058,BRCACancer
C04,0.1846,0.2508,-0.0321,0.0374,0.1627,0.5745,0.3055,0.2411,0.1538,0.2046,0.062,0.7476,0.0053,-0.0259,0.2803,0.24,0.1737,Control
C05,0.2057,0.2276,-0.0636,0.2138,0.1021,0.629,0.2992,0.319,0.1157,0.117,0.0805,0.7841,0.0377,-8e-04,0.1775,0.221,0.1553,BRCACancer
C06,-0.0342,0.0419,-0.0762,0.0621,0.0737,0.6,0.2518,-0.0249,-0.0862,0.0641,0.1107,0.0848,0.0151,0.0144,0.1098,0.1419,-0.003,Control
C07,0.2877,0.206,0.0556,0.175,0.1931,0.3876,0.2607,0.346,0.13,0.1743,0.0908,1.0748,0.0396,0.0127,0.3326,0.2815,0.419,Control
C08,0.4711,0.2641,0.0968,0.2897,0.2512,0.6977,0.3648,0.6062,0.329,0.2746,0.3238,1.5205,0.1372,0.0775,0.3839,0.4017,0.2802,Control
C09,0.266,0.2277,0.0469,0.1912,0.1744,0.4294,0.3271,0.3875,0.1792,0.1748,0.183,0.9432,0.1735,0.0085,0.2731,0.3551,0.3903,Control
C10,0.2457,0.1333,-0.0049,0.2621,0.0978,0.5781,0.2111,0.3471,0.0799,0.1208,0.135,0.9421,0.0886,-0.0023,0.3084,0.3648,0.122,BRCACancer
C11,0.497,0.2085,0.087,0.2727,0.3174,0.4639,0.4201,0.5735,0.246,0.3206,0.332,1.3356,0.1079,0.0759,0.2657,0.3948,0.525,Control
C12,0.1377,0.1169,-0.008,0.1427,0.0927,0.4201,0.2197,0.2647,0.0887,0.1269,0.081,0.5603,0.0288,-0.0207,0.1106,0.1873,-0.0841,BRCACancer
D01,0.2729,0.1196,-0.0141,0.1624,0.2258,0.354,0.3174,0.3242,0.218,0.1923,0.2457,0.5026,-0.0102,0.1096,0.3092,0.5051,0.0642,BRCACancer
D02,0.3464,0.1495,0.0354,0.1436,0.2322,0.4723,0.3383,0.4378,0.2396,0.2279,0.1338,1.0189,0.0195,0.026,0.2907,0.3899,0.1626,BRCACancer
D03,0.2419,0.1309,0.0016,0.2046,0.156,0.4277,0.3154,0.3846,0.1119,0.1939,0.1674,0.8624,-0.0012,0.0163,0.3056,0.2915,0.183,BRCACancer
D04,0.3452,0.174,0.0803,0.215,0.194,0.3465,0.3899,0.4441,0.1749,0.1638,0.1368,1.0521,-0.0022,0.0117,0.1922,0.2895,0.3376,BRCACancer
D05,0.2275,0.1456,0.0357,0.2466,0.1674,0.391,0.302,0.2827,0.1038,0.228,0.1864,0.7427,0.0371,-9e-04,0.2331,0.3573,0.0481,BRCACancer
D06,0.4799,0.2397,0.0493,0.3455,0.248,0.393,0.4071,0.6377,0.2709,0.329,0.2435,1.2931,0.1104,0.1012,0.3154,0.4695,0.2781,BRCACancer
