@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10059 numeric
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10109 numeric
@attribute 10163 numeric
@attribute 10451 numeric
@attribute 10552 numeric
@attribute 1072 numeric
@attribute 1073 numeric
@attribute 10810 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 1794 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2213 numeric
@attribute 23396 numeric
@attribute 23533 numeric
@attribute 255189 numeric
@attribute 26052 numeric
@attribute 27040 numeric
@attribute 273 numeric
@attribute 2934 numeric
@attribute 3055 numeric
@attribute 3635 numeric
@attribute 382 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4067 numeric
@attribute 4082 numeric
@attribute 4651 numeric
@attribute 5058 numeric
@attribute 50807 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5321 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 55616 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56848 numeric
@attribute 5788 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5894 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 65108 numeric
@attribute 6850 numeric
@attribute 7408 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7454 numeric
@attribute 81873 numeric
@attribute 8394 numeric
@attribute 8395 numeric
@attribute 8398 numeric
@attribute 8503 numeric
@attribute 85477 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8853 numeric
@attribute 8877 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9846 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,1.1803855638,1.2000796147,1.4470036725,0.6624146700,1.8107713824,3.4799908086,1.0220180639,-0.0326138439,0.4616304750,2.9240636030,1.9202601744,1.0107072490,1.4674782144,1.4300138996,0.1460827659,0.4486934303,-0.0975290428,2.3584245311,0.3070585448,-0.0699640611,3.0763170453,-0.0131690648,-0.1653004161,-0.0627931409,-0.0426860156,-0.1131403719,0.1633670245,-0.0615455396,-0.1193558042,0.8652511344,1.9845301462,0.4683625614,0.3161357614,2.5398500924,0.8059909844,0.4033383753,0.6498803490,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,-0.0567561424,0.8370002049,0.1043059106,-0.0965538729,0.0740791118,0.5038409027,0.2608651281,-0.0981862237,-0.2977016700,-0.0506832049,-0.0750473595,0.3768321643,1.1201675758,0.3724186940,-0.1722219885,3.2701125443,0.7911284625,0.3860900013,0.2291788254,0.4274157418,1.3620984987,-0.1212870654,0.0289360628,-0.0056752554,-0.0023895863,0.0081226462,1.3010461369,1.0093443140,-0.1084757141,0.0096668727,-0.0795126762,0.0161822500,0.8934608933,-0.0710048071,-0.0280965920,1.0140223099,0.5583478496,2.1577475015,0.1943822840,0.0797205452,0.2411862325,BRCA
GSM481003,0.3007907103,0.8442987880,1.0979559246,1.5714396047,0.3524276267,2.0634429264,3.2755796031,0.8992538378,-0.0231692680,0.4088713112,3.2567019463,1.7621332830,0.7630634420,1.3612618425,1.3261353774,0.6843012999,0.7072778254,-0.0988821016,2.5114432043,0.3973698837,0.0044546400,3.2347280714,-0.0067144994,-0.1987933500,-0.0096755924,-0.1185903573,-0.0555620950,0.1055370967,-0.0630058861,-0.0801793431,1.2033953610,2.1258344038,0.7010283081,0.1219394536,2.4898812218,1.1857190307,0.5633794381,0.6348560063,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,-0.0835485794,0.9900261754,0.1816668325,-0.0396609936,0.0786821512,0.3015878577,0.2829620648,-0.0518483993,0.0215140560,-0.0892191342,-0.0337643415,0.4223379152,1.1333078442,0.5809089485,-0.1138911428,3.4451596026,1.8047334209,0.2815908568,0.1360396983,0.6306912280,2.4822077751,0.0222191754,0.4301923150,-0.0640276709,0.1084957430,-0.0235366961,1.2083194380,0.6274132352,-0.0931903242,0.0912243185,0.1190332978,0.0038045369,0.6378826993,-0.0246214473,-0.0490325613,1.0233999157,0.6728955308,1.9278989510,0.2239244682,0.0105697196,0.1941480732,BRCA
GSM481004,0.4733082638,0.9219673436,1.0047797683,1.2231101719,0.6245016453,1.9405849534,3.2811366883,0.8125453106,-0.0307725794,0.4928511351,2.6661450467,1.8414296848,0.8843267810,1.1921263276,1.5316830208,0.0680022923,0.6956610911,-0.0784837113,2.2194539971,0.4676012300,-0.1226504015,3.1798400083,-0.0146582856,-0.0880749976,-0.0439623751,-0.0561155036,0.2521680817,0.1267374958,-0.1242391840,-0.0795753457,0.8609221512,1.9992494911,0.3995618889,0.3341139361,2.3250939846,1.0433948921,0.4561246896,0.7134058820,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,-0.0147714728,1.0766678804,0.0046874581,-0.0652699816,0.1528997510,0.5109785598,0.4684481415,-0.1085750333,0.0147397074,-0.0517781934,-0.0723416345,0.5495924441,1.3982536542,0.7485063769,-0.1673319362,3.1503309594,1.8457994221,0.4157156661,0.0275244191,0.4066202738,1.6440072694,-0.1644663710,0.2901734749,-0.0649329242,0.0092281189,-0.0393887593,1.3652791442,0.8253755495,-0.1364245550,0.0167640063,0.1043470586,0.0230969852,0.9591712813,-0.0545466083,0.1269695751,0.8786224676,0.6585753624,1.9379648565,0.2125664917,0.0693061652,0.2163254187,BRCA
GSM481005,0.7983672971,1.7395046078,1.0836951693,1.4415172496,0.3876877130,1.6236125550,3.3048733285,0.7047412305,-0.0564037240,0.3671757498,2.9343244237,2.1725314021,1.4006609320,1.6299835334,1.3877731034,-0.0670339573,0.5276482406,-0.1033145661,2.3890128664,0.4302809539,-0.0291266756,3.1028474702,0.0304015636,-0.0660586277,-0.0124450592,0.0511551089,0.1028403207,0.1382390448,-0.1147388438,-0.0870296289,1.3351982907,1.7450739777,0.5186531490,0.1698534251,2.5850147221,0.7917775193,0.5092585007,0.6567371150,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,0.0360093063,0.8211322722,-0.0240801696,-0.0490866930,0.0646837491,0.2761530537,0.3166812967,-0.0871069950,-0.1249405209,-0.0404298417,-0.0307554886,0.4403047296,1.3712493853,0.4353837960,-0.1606572991,3.0240586301,0.9297815149,0.3888399490,0.6309395681,0.4885815124,1.2705847341,-0.1354474181,0.3535624693,-0.0950495207,0.0036584168,-0.0089982061,1.4332777030,0.9627683297,-0.0803168071,0.1013291268,0.0457376592,-0.0316626388,0.9566572017,-0.0801453172,0.0907612231,1.2128946719,0.5790790948,1.9115622770,0.2282941112,0.0877001351,0.1866518880,BRCA
GSM481006,0.6102282105,1.0940298095,1.1536513797,1.9398481572,0.2772681860,1.7902080991,3.2918185185,1.2410103773,-0.0841016283,0.1879702893,3.0438792707,2.1764198994,1.4616257995,1.5784780925,1.5903257717,0.0909869106,0.3109419012,-0.1283326574,2.7993582883,0.4174783649,-0.0567736244,3.2015762198,0.0247047886,-0.1413491793,-0.0168853095,-0.0700243346,0.0489405967,0.1147338989,-0.1388440418,-0.1502535146,1.4059759298,1.9840122383,0.5730661669,0.3630817666,2.8819458824,0.7063235858,0.5787126888,0.7587323453,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,0.0852915491,0.9354205676,0.0274722780,-0.0859348176,0.1188522209,0.4808842618,0.2588561041,-0.1044239603,-0.0314743914,-0.0173448764,-0.0489088737,0.3909603753,0.9865753614,0.4638878952,-0.1013667325,3.3005572359,1.1112692641,0.3354175018,0.4139080834,0.2278557571,2.0468188376,-0.0939081977,0.7631579092,-0.1211343683,0.0232389788,-0.0469949022,1.2509919323,0.8022270029,-0.0678653716,-0.0030618567,0.1659671659,-0.0791034827,0.8967576112,0.0359664823,0.0879508424,0.9837342309,0.5560188279,2.2970675062,0.3531187352,0.0424612991,0.1984657517,BRCA
GSM481007,0.3836162349,0.6430245312,0.8637025436,1.7268032263,0.6183041530,2.1518923896,2.5976441597,0.8102781959,-0.0341735956,0.5328905917,3.0593108733,1.8431463682,1.2408936991,0.9207133585,1.2839676474,0.1756674043,0.4991430887,-0.1077471615,2.4604020782,0.2757121727,-0.0662077655,2.9703590738,0.0693962222,-0.0756851674,0.0059839531,-0.1201103809,-0.0000078926,0.1695432946,-0.0903230710,-0.1095179278,1.2930303655,1.8459368755,0.5209065433,0.3024995799,2.1484262943,0.2384612256,0.4080061787,0.5056392505,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,0.2361062177,1.0210435065,0.1631172095,-0.0534508653,0.1867953683,0.4160211578,0.2214731303,-0.0580448157,-0.0982368374,-0.0485247119,-0.0014222495,0.2606000659,1.0516917631,1.1648706290,-0.1007321801,3.0947886640,1.6025384089,0.2957258879,0.1694968132,0.6210500084,2.3017384111,-0.1150343669,0.4821233730,-0.0768376531,0.0575834834,-0.0475543798,1.2204954690,0.8979721765,0.0083884454,0.0449932087,0.0523188741,0.0079826576,0.5489223466,-0.0012836899,0.1163057310,0.7367652985,0.7689255278,2.5968232583,0.3264364625,0.0874003436,0.2322261396,BRCA
GSM481008,0.5217626055,1.4505478578,0.6905855152,1.2433373440,0.4573765793,1.7603593701,2.7247598548,0.4522010033,-0.0587467358,0.5022975582,2.8749696417,1.4496295703,0.8705995253,1.0476466187,1.1402049069,0.7872107669,0.5630399126,-0.1363271539,2.1300801171,0.4476290999,-0.0606938041,2.3687444263,-0.0033952392,-0.2397222796,-0.0561331175,0.0971006761,0.1088197641,0.1535150900,-0.0657368171,-0.0895309923,1.2071238004,2.0911838240,0.3248266624,0.2535372900,2.1577518157,1.1693310931,0.4095634027,0.6884646316,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,0.3041578594,0.8990125299,-0.0617019828,0.0303360646,0.1235528539,0.3185089581,0.2738108856,-0.1056714096,-0.0061865102,-0.0029593862,-0.1196029719,0.4047704326,1.0726860836,0.7693564068,-0.1283997776,3.2627433132,1.8644267959,0.3589827556,0.5929385196,0.5373691567,2.5086287112,-0.1333306130,0.3188313121,-0.0584359721,0.0569410248,-0.0600692714,1.4843981755,0.4104103809,-0.0633978071,0.0442506512,0.0282589524,0.0134533350,0.4242254271,0.0167825346,0.0099040869,0.9935266645,1.6802951230,1.8091861437,0.2677998399,-0.0715826231,0.1960819449,Control
GSM481009,0.5489170128,1.1826036653,1.1461503863,1.3125832592,0.5807664000,1.6462100789,3.2320275683,0.4020215238,-0.0990485983,0.0965338481,2.7444512847,1.9187721224,0.9544194974,1.4302532645,1.3990336556,0.0466257851,-0.0825365151,-0.1178898713,1.7882246540,0.1436777954,0.0736083997,2.5116498237,-0.0460119554,-0.4635249717,-0.1005020037,-0.0204325118,-0.1140107687,0.0234094000,-0.0944009129,-0.0994991177,1.2172860645,1.3773835668,0.3521814934,0.1738289398,2.8825462759,0.3622614341,0.0829424338,0.4644625950,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,0.1206036070,0.4572595951,0.0492418256,-0.1136806226,-0.0908015867,0.4512460317,0.3586061170,-0.1066654161,-0.3899831788,-0.1031874010,-0.1903911113,0.2795271149,0.7096309500,-0.0397215483,-0.0928309777,3.2104844170,0.7943820304,0.2270372226,0.1911922992,-0.1626200724,1.8774915352,-0.1552854501,0.1316067713,-0.0048604058,-0.0540411155,-0.0863543264,0.8605118255,0.7159380684,-0.1222064342,-0.0454398805,0.0289410084,-0.0904877559,0.7326637835,-0.0460636843,0.0532213423,1.2373668518,0.0527233876,2.6065440719,0.1969910029,0.0265866630,0.2414110834,Control
GSM481010,0.6249280034,1.6577638870,1.1466861350,1.3445474857,0.4810205597,1.4037885040,3.2734904916,0.7659482694,-0.0673315320,0.1001928917,2.7238900263,2.0285506893,1.4211448580,1.5761229206,1.4868810578,0.0164115317,0.5407712498,-0.1240786875,2.1086231072,0.3798376370,-0.0738389365,2.8374412191,0.0036142197,-0.0132497697,-0.0535287621,0.0140155649,0.1968112329,0.0567238411,-0.1394322293,-0.0830957172,1.1702498909,1.7883099443,0.4416490737,0.5541188944,2.6276666735,1.1797104117,0.5802971647,0.8908379358,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,-0.0151800391,0.7915824455,-0.0599373686,-0.0288335194,0.0525125199,0.3418441620,0.3844459151,-0.1128206664,0.0060768109,-0.0862323466,-0.0485023446,0.5158594621,1.1154199801,0.3937121409,-0.1117582013,3.1837559010,1.3407380601,0.3965836786,0.5689818496,0.4924584213,2.0204620584,-0.1347208667,0.1463151797,-0.1376485593,0.0842259519,-0.0255729896,1.3270443028,0.8397106997,-0.0937429547,0.0982792469,0.2118905579,-0.0588861879,0.6795406415,-0.0085985039,0.0017597583,1.2931974101,0.1042212340,2.0458557937,0.2764016116,0.0546201978,0.2052486207,Control
GSM481011,0.3773361022,1.0392933984,1.0084638060,1.5630688482,0.3264856587,2.0764300483,3.0901160993,0.6392220445,-0.0442146932,0.3999316058,3.1665536563,2.1551537740,0.6965906229,1.1232241080,1.1672118224,-0.0375684200,0.5139661300,-0.0511478390,2.7272794777,0.4895673924,-0.0326026935,3.5947226684,0.0986143788,-0.0504708737,-0.0911722085,-0.0296590279,0.1827238881,0.1341379129,-0.0789085231,-0.0850995498,1.0880841844,2.0048142726,0.4506041334,0.1055537684,2.2737220314,0.6132232192,0.2936353860,0.4752807230,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,-0.0271469704,0.8280705125,0.0042137171,-0.1065715858,0.1506279079,0.4377691225,0.2189997299,-0.0728182171,-0.0719123300,-0.0933449689,-0.0513703098,0.3978262835,1.5733309313,0.7186556260,-0.1524609731,3.1741475263,1.5971835990,0.2711141126,0.2854890496,0.6076260573,2.1057266073,-0.1223144881,0.8838909699,-0.0547222076,0.0532967153,0.0030414629,1.5445811392,0.7449911746,-0.1068419837,0.0436406151,-0.0562693753,0.0028203697,0.8419189540,-0.1267951429,0.0583001079,0.7080945482,0.7410259544,2.1572783757,0.0981748895,-0.0332963556,0.2254770854,Control
