@relation data

@attribute id string
@attribute 1644 numeric
@attribute 218 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 259307 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 314 numeric
@attribute 3242 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4282 numeric
@attribute 5053 numeric
@attribute 6898 numeric
@attribute 8639 numeric
@attribute 9588 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0866,0.0241,-0.084,0.565,-0.1339,0.1615,0.6229,0.5097,0.0142,-0.1903,-0.0563,0.0532,1.0425,-0.1065,-7e-04,-0.0554,1.1926,Control
A02,-0.0178,-0.0498,-0.1468,0.5755,-0.0738,0.1069,0.4765,0.3421,-0.0352,-0.2113,-0.0403,-0.0636,0.9968,-0.0884,-0.0566,0.0346,0.9923,Control
A03,0.0076,-0.0405,-0.098,0.708,-0.0866,0.1317,0.5444,0.488,-0.1146,-0.1627,-0.0854,0.0012,0.9841,-0.12,-0.0475,-0.0399,1.0725,Control
A04,-0.0763,0.0398,-0.0725,0.5965,3e-04,0.0215,0.3582,0.4196,-0.0427,-0.1956,-0.0593,-0.0213,1.2822,-0.0986,-0.0252,0.0323,0.9445,Control
A05,-0.069,0.0254,-0.0495,0.7716,-0.0681,0.1895,0.4723,0.4996,-0.0033,-0.2104,-0.0743,0.1138,1.111,-0.0709,-0.0357,-0.0387,1.0019,Control
A06,-0.0312,-0.0885,-0.0919,0.6734,-0.0824,0.076,0.5812,0.4481,0.0306,-0.225,-0.0341,-0.0534,0.9903,-0.092,-0.0483,0.0476,1.0168,Control
A07,-0.0302,-0.0667,-0.1255,0.669,-0.0943,0.0747,0.5599,0.4741,-0.0953,-0.2785,-0.1011,-0.0514,0.934,-0.1096,-0.1012,-0.0322,1.067,Control
A08,-0.0704,0.0219,-0.1175,0.5311,-0.0218,0.0061,0.502,0.4541,-0.0183,-0.1834,-0.0562,-0.0649,0.8421,-0.0935,-0.031,-0.1033,1.2003,Control
A09,-0.0223,-0.0108,-0.0976,0.5575,-0.0764,-0.0311,0.549,0.3859,-0.0656,-0.243,-0.0972,-0.0313,0.9156,-0.0904,-0.07,-0.0694,0.9432,Control
A10,-0.0935,0.0171,-0.0814,0.6511,-0.1335,0.1122,0.4876,0.5207,-0.0845,-0.1797,-0.0556,0.0685,1.0001,-0.0731,-0.0647,-0.1189,0.998,Control
A11,-0.0558,-0.0144,-0.0822,0.4895,-0.0597,0.0454,0.5119,0.4674,-0.0819,-0.1904,-0.0069,-0.0115,0.9505,-0.0296,-0.0339,0.0487,0.7159,Control
A12,0.0992,-0.0154,-0.0604,0.455,-0.1012,-0.0303,0.292,0.3372,-0.2614,-0.2166,-0.0711,0.0144,0.7788,-0.0342,0.0202,0.045,0.7504,Control
B01,0.0496,-0.0974,-0.1712,0.3702,-0.204,-0.0992,0.4972,0.4294,-0.1168,-0.2548,-0.0295,0.0745,0.2006,-0.0196,-0.0112,0.1795,1.4334,Control
B02,-0.0368,0.0375,-0.0663,0.6572,-0.0611,0.0905,0.5153,0.5595,-0.0239,-0.1835,-0.0604,-0.0237,0.9657,-0.0558,0.0129,0.0182,1.2737,Control
B03,-0.0471,-0.0405,-0.095,0.5989,-0.1197,-0.0404,0.4969,0.5117,-0.102,-0.2185,-0.0046,-0.013,0.7441,-0.0448,0.0179,-0.0799,1.2539,BRCACancer
B04,-0.0482,-0.0093,-0.1603,0.4756,-0.0415,0.0381,0.3403,0.4014,-0.105,-0.1644,-0.0969,-0.0431,0.6225,-0.0631,-0.0543,-0.118,0.9765,BRCACancer
B05,0.0125,0.0077,-0.1315,0.6381,-0.0439,-0.1085,0.4599,0.3392,-0.0827,-0.2626,-0.0941,-0.0725,1.0157,-0.0939,-0.0593,0.0184,1.0247,BRCACancer
B06,0.0507,-0.2102,-0.2274,0.2624,-0.2223,-0.2039,0.4488,0.2922,-0.116,-0.3033,0.0327,-0.0174,-0.0218,-0.0117,0.067,-0.2186,1.1899,BRCACancer
B07,-0.0317,-0.0086,-0.133,0.6451,-0.0838,0.0157,0.5299,0.483,-0.0555,-0.2428,-0.0685,-0.0019,0.6397,-0.0967,-0.1102,-0.0228,1.2394,BRCACancer
B08,-0.0689,0.0523,-0.0446,0.6965,-0.0539,0.1124,0.532,0.4779,-0.0245,-0.1279,-0.017,0.0558,1.0905,-0.0368,-0.0201,-0.0701,0.9308,Control
B09,-0.1008,-0.0241,-0.1046,0.3977,-0.1829,-0.0903,0.3009,0.3031,0.0013,-0.1376,-0.069,0.0041,0.5998,-0.0778,-0.0676,0.0012,1.0353,Control
