@relation data

@attribute id string
@attribute 9287 numeric
@attribute 9288 numeric
@attribute 11255 numeric
@attribute 3360 numeric
@attribute 3361 numeric
@attribute 1128 numeric
@attribute 3362 numeric
@attribute 1129 numeric
@attribute 3363 numeric
@attribute 155 numeric
@attribute 154 numeric
@attribute 3356 numeric
@attribute 59340 numeric
@attribute 152 numeric
@attribute 3355 numeric
@attribute 153 numeric
@attribute 3358 numeric
@attribute 150 numeric
@attribute 3357 numeric
@attribute 151 numeric
@attribute 1132 numeric
@attribute 1131 numeric
@attribute 83551 numeric
@attribute 134864 numeric
@attribute 134860 numeric
@attribute 3274 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 1133 numeric
@attribute 148 numeric
@attribute 3352 numeric
@attribute 3351 numeric
@attribute 3354 numeric
@attribute 9038 numeric
@attribute 3350 numeric
@attribute 1812 numeric
@attribute 1813 numeric
@attribute 1814 numeric
@attribute 1815 numeric
@attribute 1816 numeric
@attribute 3269 numeric
@attribute Class {Control,BRCACancer}

@data
B03,-0.0081,-0.0755,-0.1009,-0.0174,-0.0347,-0.1153,-0.0735,-0.1175,-0.0651,-0.0426,1.0396,-0.0127,0.0594,-0.249,0.015,0.189,-0.2354,-0.0432,-0.045,0.1056,0.2126,-0.0433,0.1603,0.1105,-0.0426,0.9308,-0.1975,-0.0155,-0.0226,-0.0765,0.0981,0.007,-0.0976,-0.0856,-0.1455,-0.0499,-0.0704,-0.1042,-0.3027,0.2062,0.1079,BRCACancer
B04,-0.0825,-0.0166,-0.107,-0.0487,-0.0349,0.0955,0.0297,-0.0191,-0.0617,0.0769,1.7427,-0.1144,0.0798,-0.074,0.0037,0.2433,-0.2564,0.0105,-0.0255,0.0414,0.0721,-0.0584,-0.1166,0.0195,0.0874,1.2809,-0.1529,-0.0194,-0.0968,-0.183,-0.2592,0.4187,0.0616,0.0662,-0.3952,0.0562,-0.111,-0.0801,-0.2464,0.1355,0.0379,BRCACancer
B05,0.0906,0.0445,-0.1303,-0.0182,-0.0543,0.0183,0.0872,0.0104,-0.0949,0.0674,1.174,-0.1014,-0.1049,-0.0867,0.0946,0.2618,-0.1888,-0.0097,0.0103,0.1352,0.0741,-0.0667,0.0837,0.0995,0.0854,0.7865,-0.1625,0.072,-0.1151,-0.1603,-0.0173,0.3354,0.044,-0.0081,-0.0504,-0.0938,-0.0494,-0.0738,-0.228,0.1693,0.0383,BRCACancer
B06,0.2243,0.2441,-0.406,0.1358,-0.1959,-0.1709,-0.1278,-0.0945,-0.2353,0.0122,0.7191,0.0257,0.1852,-0.4373,0.061,-0.0915,-0.2488,-0.3374,0.0151,-0.0159,0.2115,-0.0563,0.5199,0.2552,0.1073,0.6955,-0.2841,0.0116,-0.1191,-0.0245,0.0987,0.091,0.1049,0.0617,-0.2922,-0.1722,-0.1536,-0.1161,-0.7024,0.434,0.1995,BRCACancer
B07,-0.004,0.0379,-0.0499,-0.0197,0.0307,-0.1184,0.0604,-0.0388,-0.0416,0.0192,1.5956,-0.0379,0.5084,0.0812,0.023,0.2095,-0.2085,0.0902,0.0021,0.2715,0.1744,-0.1019,-0.0245,0.4137,0.1167,0.8305,-0.112,0.0605,-0.1245,-0.1446,0.0218,0.3858,-0.0306,-0.1052,-0.1363,0.012,-0.1347,-0.107,-0.2074,0.2986,-0.0188,BRCACancer
B08,0.0733,0.0132,0.0323,-0.0839,0.004,0.0071,0.0727,-0.0671,-0.0707,-0.1103,1.2791,-0.0028,0.0733,0.1357,0.0285,0.3344,-0.1405,0.3427,-0.1063,0.1033,0.1337,-0.0723,0.0465,0.0765,-0.1026,0.7628,-0.0324,-0.0082,-0.0756,-0.0909,0.0337,0.1684,-0.0173,0.0367,-0.0979,-9e-04,-0.0539,-0.0949,-0.0676,0.4362,-0.006,Control
B09,0.0385,0.0337,-0.0615,-0.0449,-0.1158,0.017,-0.1219,-0.1432,-0.045,-0.0375,1.1372,-0.0457,0.0548,-0.0823,-0.0935,0.1466,-0.2091,0.0927,0.0685,0.1118,0.106,-0.1431,0.3851,-0.123,-0.1114,0.8958,-0.1494,-0.0324,-0.1437,-0.1028,-0.1165,0.4605,-0.0291,0.2601,-0.1353,-0.0216,-0.1313,-0.1768,-0.1514,0.1329,0.0569,Control
B10,-0.0096,-0.103,-0.0234,-0.0086,0.0682,-0.1161,-0.0366,-0.043,-0.0149,-0.1203,1.3203,-0.0802,0.1389,0.074,-0.1101,0.2421,-0.2101,0.1005,0.071,0.0731,0.1257,-0.0413,0.0809,0.0219,-0.0263,0.8553,-0.1252,0.025,-0.0877,-0.1396,-0.0291,0.0623,0.0447,-3e-04,-0.1926,-0.1166,-0.1041,-0.1776,-0.2015,0.2847,0.0398,Control
B11,-0.009,-0.0174,0.0201,-0.0829,-0.0116,-0.193,0.0039,-0.0541,-0.0354,-0.0493,1.4671,-0.0347,-0.0387,0.0401,0.0265,0.1147,-0.1732,0.3674,0.0463,0.0597,0.1223,-0.0616,-0.0644,0.1056,0.1068,1.0654,-0.1553,-0.0254,0.014,-0.0999,-0.0231,0.2462,0.024,-0.0625,-0.079,0.0574,-0.1026,-0.1236,-0.0891,0.2066,0.0043,Control
B12,-0.0477,0.2594,-0.02,0.0195,-0.1083,-0.2418,0.0605,-0.0447,-0.0712,0.0653,0.8764,-0.0564,-0.1713,-0.0086,-0.1121,0.3301,-0.1295,-0.0513,0.0175,0.0298,0.0997,-0.0976,0.1523,0.224,0.0291,1.0099,-0.1479,-0.0655,-0.07,-0.1574,0.2592,0.3934,-0.0324,-0.0677,-0.1741,-0.083,-0.076,-0.0906,-0.1955,0.3454,0.0343,Control
C01,-0.0384,-0.0583,-0.0755,-0.0489,-0.0509,-0.1007,0.0186,-0.0567,-0.06,0.1171,1.1035,-0.0991,-0.0217,-0.0609,-0.0075,0.2756,-0.1987,0.1329,-0.06,0.2324,0.0434,-0.0702,0.0855,0.0319,0.0179,1.2234,-0.1501,-0.0265,-0.1358,-0.1696,0.0859,0.4056,0.0364,-0.1707,-0.2964,-0.0344,-0.1392,-0.0504,-0.2207,0.2438,-0.0102,BRCACancer
C02,0.0208,-0.1731,0.0542,-0.0426,-0.0013,-0.025,0.1374,-0.0064,-0.0678,-0.0049,1.2779,-0.0503,0.202,0.1253,0.0937,0.2906,-0.1492,0.2272,-0.0087,0.2706,0.136,-0.0311,0.1792,0.1065,0.0577,0.8024,-0.0768,-0.0193,-0.0363,-0.1528,-6e-04,0.3808,0.0273,0.0239,-0.3046,0.0284,-0.099,-0.0533,-0.0426,0.3326,-0.0248,BRCACancer
C03,8e-04,-0.194,-0.0365,-0.0873,0.0283,-0.1909,0.1362,-0.0428,-0.0367,0.14,1.7945,-0.0475,0.1295,0.1235,0.0445,0.3071,-0.1202,0.2732,0.0055,0.287,0.0448,-0.0619,0.1448,0.2038,0.0537,1.0476,-0.0746,-0.0259,-0.0472,-0.182,0.1011,0.2346,0.0512,-0.1712,-0.2615,-0.0385,-0.0969,-0.0653,-0.0991,0.1702,-0.0495,BRCACancer
C04,0.0552,-0.0301,0.0195,-0.0908,-0.0069,0.0071,0.1329,-0.0424,-0.0887,-0.0404,0.4814,0.0073,-0.0086,0.1317,-0.0108,0.2965,-0.1758,0.3075,0.0404,0.1942,0.0666,-0.0518,0.2567,0.1571,-0.0616,0.4935,-0.1283,-0.0104,0.0092,-0.0828,0.0836,0.3594,0.0515,-0.0471,-0.1626,0.0743,-0.0267,-0.1258,0.0417,0.3866,-0.0328,Control
C05,0.1497,-0.1131,0.0246,-0.0511,0.0138,-0.0474,0.0989,0.0393,-0.1219,-0.0449,0.8806,0.018,-0.0011,0.1741,0.0462,0.452,-0.1281,0.0903,-0.0255,0.1479,0.236,-0.0603,0.256,0.2969,-0.0654,0.7001,-0.039,0.0374,-0.0925,-0.1453,0.2676,0.2907,0.0115,0.1037,-0.238,-0.059,-0.0342,-0.0778,0.1608,0.2395,0.0237,BRCACancer
C06,-0.0021,0.0257,-0.0121,-0.0518,0.0486,0.1614,-0.1153,-0.0336,-0.0699,0.1866,0.3022,0.044,0.0084,-0.0808,-0.0501,0.2335,-0.1554,0.0412,-0.1267,-0.0138,0.3377,-0.0138,0.2527,0.3024,-0.0429,0.058,-0.2336,0.0625,-0.0752,-0.0977,0.1726,0.6307,-0.0498,-0.1314,0.1297,-0.0231,-0.1144,-0.1032,-0.1682,0.4687,0.0581,Control
C07,0.066,-0.0763,0.0658,-0.06,-0.021,-0.0535,0.1307,-0.0254,-0.1173,0.0301,1.1306,0.0267,-0.0026,0.206,0.1425,0.2915,-0.1305,0.0849,0.0069,0.1267,0.0731,0.0227,0.1452,0.1552,0.0651,0.5611,-0.0856,-0.0268,-0.0773,-0.1351,-0.0106,0.3852,0.0617,-0.1671,-0.287,-0.0499,-0.0657,-0.0889,-0.0711,0.3202,-0.0665,Control
C08,0.0086,0.061,-0.0071,-0.0852,0.0519,0.0703,0.1063,-0.087,-0.0286,0.0961,1.0717,-0.0285,-0.059,0.0183,-0.0055,0.3664,-0.1853,0.1982,0.0183,0.2344,0.1335,-0.072,0.0403,0.2581,-0.0806,0.4919,-0.1897,-0.0641,-0.0637,-0.1581,0.0641,0.3856,-0.0211,-0.0891,-0.207,-0.0489,-0.0795,-0.1024,-0.1093,0.3433,0.0319,Control
C09,-0.0685,-0.0668,-0.0123,-0.0938,0.0265,0.0373,0.0831,-0.0626,-0.0737,0.1158,1.2249,-0.0339,-0.0393,0.1141,-0.0441,0.3858,-0.1287,0.125,-0.1475,0.3141,0.2874,-0.0833,0.1314,0.252,-0.1638,0.8668,-0.0158,-0.0359,0.0044,-0.1102,-0.0108,0.4015,-0.0058,-0.1738,-0.2212,-0.0515,-0.0152,-0.0467,-0.0118,0.5307,-0.0474,Control
C10,-0.1095,-0.091,0.012,-0.0466,-0.0498,0.011,0.1503,0.0298,-0.0384,-0.0519,0.9369,-0.0078,-0.0219,0.1875,-0.1058,0.2602,-0.1249,0.1283,-0.0671,0.3098,0.1308,-0.0215,0.0929,0.0076,0.034,0.7495,-0.0627,0.065,-0.0717,-0.0999,0.2458,0.4228,0.0438,0.022,-0.1103,7e-04,-0.0418,-0.0341,0.0067,0.2459,0.0052,BRCACancer
C11,0.0409,0.0249,0.0532,-0.0949,0.0047,0.0548,0.0982,-0.0127,-0.0221,-0.0098,1.2389,-0.0502,0.2319,0.171,-0.0333,0.3863,-0.2019,0.4407,-0.0396,0.1273,0.2563,-0.1026,0.0658,0.0247,0.2684,0.862,-0.0256,-0.0467,-0.0213,-0.1206,0.0367,0.4351,-0.0906,-0.2579,-0.0251,-0.0967,-0.0232,-0.1056,-0.0479,0.362,0.0057,Control
C12,-0.079,-0.0174,0.142,-0.0046,0.0319,0.0367,0.1116,-0.0244,-0.0627,0.0013,0.727,-0.0734,0.0297,0.1188,-0.1564,0.4341,-0.1291,0.3333,0.0918,0.0495,0.1742,-0.026,0.2661,-0.0414,0.0263,0.4211,0.0382,0.0322,-0.0245,-0.1091,0.0907,0.3672,0.079,-0.1018,-0.0214,-0.0202,-0.0405,-0.0763,0.0051,0.5235,0.039,BRCACancer
D01,0.0202,0.0323,-0.0971,-0.0557,-0.0957,0.209,-0.0572,-0.0405,0.0279,0.0752,1.2791,-0.0603,-0.1056,-0.2153,-0.0668,0.1923,-0.2386,-0.1397,-0.0802,0.2078,0.2558,-0.1429,0.0937,0.0171,-0.0203,1.2469,-0.0987,-0.004,-0.0557,-0.1459,0.2792,0.4334,-0.1106,-0.2181,-0.1697,-0.0233,-0.1139,-0.1506,-0.2601,0.2604,0.1113,BRCACancer
D02,-0.0012,-0.114,0.1215,-0.095,-0.0412,-0.0016,0.0273,-0.0381,-0.0382,-0.0732,1.1259,-0.0221,0.2165,0.1907,-0.01,0.4587,-0.1221,0.4219,-0.0564,0.1904,0.0196,-0.087,-0.0899,-0.1065,-0.1076,0.6185,0.0294,-0.032,-0.0637,-0.0571,-0.1061,0.2762,-0.0113,-0.0661,-0.0668,-0.0278,-0.0133,-0.1077,0.0961,0.4238,-0.0114,BRCACancer
D03,0.0748,-0.0225,0.1002,-0.0603,0.0313,0.0695,0.0347,-0.0237,-0.0829,0.1178,0.9082,-0.0544,0.1429,0.0938,-0.0245,0.3487,-0.1241,0.4329,-0.0966,0.2953,0.177,-0.0969,0.024,0.0198,-0.023,0.6137,-0.0898,-0.0224,-0.0787,-0.0868,0.0284,0.4154,0.0462,0.0646,-0.1544,0.01,-0.0779,-0.0654,-0.0134,0.7184,-0.0112,BRCACancer
D04,0.0071,-0.1998,0.0922,-0.0874,-0.1709,0.0157,0.0657,-0.0639,-0.0132,0.0181,0.8415,-0.026,0.0511,0.0659,0.0292,0.297,-0.1869,0.1748,-0.0919,0.2093,0.1642,-0.0704,-0.0931,-0.0308,0.1006,1.2243,-0.1084,-0.023,-0.0075,-0.0964,0.0572,0.4031,-0.0312,-0.214,-0.2072,-0.0911,-0.0264,-0.0992,-0.0054,0.4333,-0.0202,BRCACancer
D05,0.0157,-0.1324,0.0974,-0.0076,-0.0446,-0.051,0.1387,-0.0027,-0.0485,0.1153,1.4014,-0.0511,-0.0865,0.1512,0.0866,0.3747,-0.1398,0.4271,0.0356,0.21,0.1996,-0.038,0.156,0.0368,0.0673,0.8895,-0.049,0.0157,-0.1172,-0.1526,0.1274,0.3225,-0.0105,0.1199,-0.1435,-0.0205,-0.1044,-0.0567,-0.0123,0.4288,0.1061,BRCACancer
D06,-0.1832,-0.0859,0.0031,-0.07,-0.064,0.0848,-0.0164,-0.1154,-0.0549,0.0557,1.3113,-0.028,0.1065,0.0215,-0.045,0.3663,-0.1792,0.2843,0.0472,0.1876,0.1098,-0.0594,0.0997,0.0473,-0.1265,0.9258,-0.1255,-0.0036,-0.0596,-0.1299,0.124,0.383,-0.001,0.0118,-0.0698,-0.1312,-0.0584,-0.1287,-0.0892,0.2134,-0.0193,BRCACancer
D07,0.0474,-0.0728,0.1144,-0.042,-0.0028,0.0516,0.0659,-0.0181,-0.1268,-0.0051,1.5437,-0.0279,0.081,0.1684,-0.042,0.4321,-0.1364,0.2426,0.0258,0.2331,0.1177,-0.0627,0.0012,0.1881,0.0402,0.6622,-0.0928,-0.0347,-0.0206,-0.094,0.0532,0.3115,0.0536,-0.0407,0.043,0.0195,-0.0212,-0.0847,0.0572,0.4783,0.0194,Control
D08,-0.0427,0.0938,0.0335,-0.0173,-0.0576,0.0713,0.1164,-0.091,-0.1047,0.2544,0.7396,0.0321,-0.0699,0.0884,-0.0579,0.3831,-0.2016,0.149,-0.0094,0.2126,0.2016,-0.0835,0.1032,0.2946,0.112,0.6196,0.0569,0.0658,-0.0243,-0.0747,-0.0246,0.5154,-0.0546,-0.135,-0.1783,0.0843,0.0195,-0.0788,-0.1485,0.5444,0.1361,Control
D09,0.0552,-0.0407,0.0344,-0.0387,-0.0502,-0.0576,0.0386,-0.0502,-0.0635,0.118,1.094,-0.0499,0.0683,-0.01,0.0562,0.3986,-0.107,0.2404,-0.1664,0.2109,0.2398,-0.0414,0.0807,0.0594,-0.0304,0.7414,-0.0518,0.0257,-0.0732,-0.101,0.0152,0.4916,0.0447,-0.2007,-0.1731,-0.0866,-0.0112,-0.0889,-0.1343,0.2787,-0.0238,Control
D10,0.0691,-0.0154,0.0551,0.0089,-0.0112,-0.0025,0.0487,-0.0272,-0.1159,-0.0495,1.1315,-0.0081,0.3887,0.0788,-0.0186,0.2861,-0.1805,0.3052,-0.0557,0.1357,0.1384,-0.0976,0.1073,0.1756,0.035,0.7327,-0.1136,-0.047,-0.0029,-0.094,-0.0513,0.4355,-0.0221,-0.0593,0.0055,-0.0478,-0.1206,-0.0914,-0.129,0.3946,0.0879,Control
D11,0.0115,-0.1164,-0.0798,0.0091,-0.0857,0.2369,0.0325,-0.0856,0.13,0.1945,0.5438,-0.0034,-0.1627,-0.2789,-0.0023,0.1127,-0.2483,0.0756,-0.0437,0.2226,0.3492,-0.0975,0.1899,-0.2148,0.2034,0.4511,-0.0096,0.0101,-0.0269,-0.1393,-0.0747,0.586,0.0201,-0.1791,-0.08,0.196,-0.0252,-0.2057,-0.1701,0.4817,0.032,Control
D12,-0.123,0.0483,0.0237,-0.1387,-0.0953,0.1064,-0.0801,-0.0251,-0.0156,0.0578,0.5124,-0.0037,0.0154,0.0276,-0.1938,0.2708,-0.1368,0.1348,-0.0387,0.1753,0.2534,-0.0235,-0.0386,0.2475,0.0754,0.4761,-0.0262,-0.0375,0.0323,-0.0093,-0.0469,0.3017,-0.0739,-0.0272,-0.0893,-0.0736,-0.0191,-0.1006,-0.1141,0.5753,0.0155,Control
E01,0.1101,0.0789,0.0592,-0.0117,0.1058,-0.022,-0.0731,-0.0042,-0.0441,-0.0064,0.865,-0.0468,0.0477,0.0763,0.067,0.2434,-0.178,0.0058,0.0184,0.2125,0.0512,-0.0975,0.1286,0.2164,0.1375,0.6603,-0.1048,-0.0394,0.0147,-0.1238,-0.0018,0.1741,-0.042,-0.0748,-0.0698,-0.2106,-0.0546,-0.1013,-0.0032,0.2506,0.0759,BRCACancer
E02,-0.0025,-0.009,0.025,-0.0536,-0.1458,-0.1124,0.0236,0.0025,-0.0944,-0.1758,1.7048,-0.0112,0.0578,0.0996,-0.0395,0.2292,-0.181,0.3469,0.0112,0.1237,-0.068,-0.0365,0.0671,0.0178,0.0028,0.5621,-0.0537,-0.019,-0.0626,-0.1338,0.016,0.3881,-0.082,-0.0601,-0.235,-0.0292,-0.0205,-0.0918,0.0173,0.3485,-0.048,Control
E03,0.0441,-0.228,0.1667,-0.0734,-0.0184,0.0319,0.1114,-0.0111,-0.015,-0.0467,0.8663,-0.0465,0.1404,0.2123,0.0088,0.2309,-0.111,0.5134,0.0112,0.1866,-0.0498,-0.0448,-0.0586,-0.0051,-0.0874,0.6624,-0.0379,0.0065,-0.0217,-0.0394,-0.0415,0.3321,0.0561,0.0512,-0.0761,0.066,-0.0728,-0.0967,0.1056,0.2676,0.013,Control
E04,-0.0589,-0.1056,0.0875,-0.0266,-0.0742,0.023,0.105,-0.0126,0.044,-0.0661,1.1753,-0.0187,0.0485,0.2414,-0.0672,0.2997,-0.1176,0.5709,0.0295,0.2787,-0.0521,-0.0104,-0.0552,0.1674,0.1998,0.8943,-0.0777,0.0156,0.0139,-0.0811,0.0165,0.2807,-0.0594,-0.0575,-0.1363,-0.0185,-0.0518,-0.0677,0.0348,0.1845,-0.0223,Control
E05,-0.0594,0.1434,-0.0843,0.0348,-0.0251,0.0255,0.0107,-0.0276,-0.1154,0.1475,1.0424,-0.0093,-0.0349,0.018,0.0153,0.1393,-0.2473,0.2444,0.0123,0.1706,0.0044,-0.0337,0.2885,0.3429,0.3111,0.799,-0.1185,0.0453,-0.0741,-0.1331,0.0635,0.438,0.014,-0.0784,-0.0941,0.0566,-0.0508,-0.1093,-0.1806,0.2878,0.1013,Control
E06,0.0349,0.1253,-0.1662,0.037,-0.1066,0.1244,0.0667,0.0285,-0.0225,0.0351,0.9951,-0.0504,0.0033,-0.1886,-0.0089,0.1665,-0.2718,-0.1194,0.107,0.1955,0.2253,-0.0395,0.5279,-0.0096,0.3076,1.0621,-0.2055,0.1278,-0.0706,-0.1465,0.0597,0.7147,0.0683,-0.1257,-0.058,0.2508,-0.1131,-0.0313,-0.3744,0.4267,0.1644,BRCACancer
E07,0.0102,-0.0599,0.1371,-0.0399,-0.1501,0.0606,0.0416,-0.0401,-0.0242,-0.0812,1.3577,-0.0337,0.1147,0.1522,0.0323,0.3257,-0.1138,0.6956,-0.0262,0.1337,0.0594,-0.0394,0.0844,0.0508,-0.0252,1.0417,0.0131,-0.0202,-0.0521,-0.0791,0.0047,0.4329,0.0445,0.0023,-0.0941,-0.0288,-0.0229,-0.0885,0.0802,0.231,-0.0066,BRCACancer
E08,-0.0209,-0.1285,0.0795,-0.066,-0.0411,-0.0062,0.0108,-0.0422,-0.0867,-0.0754,1.1606,-0.0463,0.0323,0.017,-0.0703,0.2277,-0.1,0.3506,0.0426,0.2284,0.044,-0.0367,2e-04,0.002,-0.0187,0.7635,-0.0788,-0.0652,-0.0591,-0.0958,-0.1343,0.2731,-0.0545,0.0329,-0.0941,0.0234,-0.0838,-0.1054,0.0405,0.348,0.0336,Control
