@relation data

@attribute id string
@attribute 10 numeric
@attribute 151531 numeric
@attribute 1548 numeric
@attribute 1553 numeric
@attribute 1806 numeric
@attribute 1807 numeric
@attribute 1890 numeric
@attribute 221223 numeric
@attribute 2990 numeric
@attribute 3251 numeric
@attribute 3615 numeric
@attribute 3704 numeric
@attribute 51733 numeric
@attribute 54963 numeric
@attribute 64816 numeric
@attribute 7083 numeric
@attribute 7084 numeric
@attribute 7172 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute 7371 numeric
@attribute 7372 numeric
@attribute 7378 numeric
@attribute 7498 numeric
@attribute 79799 numeric
@attribute 83549 numeric
@attribute 8824 numeric
@attribute 9 numeric
@attribute 978 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0405075484,0.0311911013,0.1042841264,-0.1550936084,-0.0844110832,-0.1030053326,-0.1747008562,0.0412822216,1.0022968016,0.2539202141,1.5148149498,0.6239491861,-0.1269712995,0.1519732139,-0.0790467571,0.1185099606,1.8953967447,0.3332336988,-0.2121124591,-0.0962539443,1.5770916650,0.7392974730,0.3816511830,-0.1091140107,0.0985704417,0.3160535306,1.0653028459,0.3211651090,0.8159065768,BRCA
GSM481003,-0.0315615821,0.0406192911,0.0950752525,-0.1756853540,-0.0872618226,-0.1181411366,-0.1564249467,0.0451697027,1.5546326898,0.2715907501,1.5973043971,1.0451648499,-0.0467061726,0.3374255079,-0.0795240324,0.6364019361,1.6357811039,0.2522695444,-0.1256563828,-0.0842307139,1.1595683648,0.8649795527,0.7092720221,-0.0031047996,0.2728698711,0.4415519311,1.1671803078,0.1935277733,0.2191748102,BRCA
GSM481004,0.0129256971,0.0984570298,0.1243703576,-0.1119275551,-0.0253257072,-0.1179018219,-0.1351279084,-0.0611956636,1.3645094112,0.4708690842,1.8406744863,0.5868340071,-0.0468843770,0.3059525721,-0.0542486840,0.5463219554,1.7641850765,0.4982979496,-0.1349669725,-0.0850919253,1.2100404286,0.9972794206,1.1650903953,-0.0694221537,0.1950047462,0.4429134436,1.4601007956,0.1628478560,1.0370322911,BRCA
GSM481005,-0.0647871130,0.0181195871,0.0402766842,-0.1469593113,0.0154577819,-0.1043192173,-0.1337905098,-0.0359242514,1.1367801614,0.3823863131,1.4219231572,0.5841376930,-0.1343284050,0.1954344602,-0.0932976830,0.1912148408,1.8788872747,0.3448748606,-0.1150697751,-0.0451880510,1.4245146989,0.7889792093,0.6994437581,-0.1089168953,0.1358078589,0.3697817445,1.1184627808,0.5584504549,0.7072077729,BRCA
GSM481006,-0.0156705107,-0.0640177512,0.0673590304,-0.1408655591,0.0177094786,-0.1093262379,-0.1457578090,-0.0371608327,1.0638228693,0.4499148935,1.6521603002,0.9397001167,-0.2089435751,0.2593848031,-0.0890974073,0.0850940852,1.8967665097,0.2512352227,-0.0919221442,-0.1436340136,2.0736869138,0.6475412100,1.0682850297,-0.0729108554,0.0190791620,0.3410039454,1.0273943257,0.2576060398,0.2458372944,BRCA
GSM481007,-0.0880839952,0.0708713666,0.1239469776,-0.1320426284,0.0025896705,-0.1026216591,-0.0398066390,0.0259086994,1.0404155928,0.2606255089,1.7746510836,0.9827803936,-0.0681958690,0.3196997224,-0.0537126830,-0.0876510062,1.4425679111,0.3427365638,-0.0882182437,-0.0111406069,1.9448985381,0.3521174874,0.9757664071,-0.0836812612,0.2616688719,0.4992108749,0.8962715208,-0.0203749327,-0.0002821566,BRCA
GSM481008,-0.0202982794,0.0094868324,0.1164777446,-0.1657974294,-0.0170157562,-0.0392876986,-0.0964067209,-0.0754322755,2.5466886760,0.6622693682,1.8973545499,1.0531810390,-0.1598545421,0.4620456196,-0.0445579210,1.6804996282,0.9206894933,0.3474080012,-0.1635736044,-0.0905286293,1.7960761078,0.8375973280,1.7438232368,-0.0072673504,0.2443533842,0.6014130322,1.1227194249,-0.0051919694,-0.0637669182,Control
GSM481009,-0.0903213886,-0.0651783103,0.1351302527,-0.3356449434,0.0769797945,-0.0578512107,-0.2589717781,-0.1089670052,1.1237201281,0.2607906638,1.2964210427,0.5119408004,-0.2152338306,-0.1016093618,-0.0331416704,0.4169101064,1.7327136362,0.1969165576,-0.1308127437,-0.0163137240,1.1890608846,0.5785972417,-0.0422534163,-0.1261802013,0.0682427717,0.1146254089,0.7085424335,0.0682864951,0.0673817544,Control
GSM481010,-0.0307756270,-0.0385828787,0.0463476428,-0.0765744114,0.0580199078,-0.0796610906,-0.0867837785,-0.0439669745,1.2269909494,0.6376940510,1.4183662831,0.7334766439,-0.0699183796,0.1336430736,-0.1100907888,0.5825138229,1.5648495499,0.6120470599,-0.1056606520,-0.1018224571,1.2024575900,0.8054257494,0.6749152922,-0.0402563325,-0.0167547460,0.3469156726,1.0455839462,0.2920504884,0.1869668726,Control
GSM481011,0.0502841924,0.0494320094,0.1720935318,-0.1716529376,-0.0643972750,-0.0885918831,-0.1038473615,-0.0224636239,0.7599050700,0.3579973787,1.7314504186,0.8359666766,-0.0777722302,0.3273425355,-0.0682337564,0.5719928669,1.5671519786,0.3754764730,-0.1457992264,-0.0463264186,1.5753392149,0.6105711443,0.4738551070,-0.0741995882,0.2097145969,0.3806742744,1.0568241506,0.0072987508,0.2284004460,Control
GSM481012,-0.0071812141,0.0210924219,0.0345664126,-0.0493030161,0.0016903578,-0.1529323630,-0.1539938713,0.0274829339,2.1022501587,0.4042030442,1.9583963287,0.8384498599,-0.1128767867,0.2916060118,-0.0802145209,0.8116772872,1.3979127094,0.6680311561,-0.1972912079,-0.0854950804,1.3252886421,0.8629370929,0.7641838812,-0.0719800643,0.1841936964,0.3724343164,1.3348612398,0.2392050381,0.0763461078,Control
GSM481013,-0.1000455746,-0.0701443561,0.0456860106,-0.1042506569,0.0003129084,-0.0813331116,-0.1409937662,0.0027214620,1.8152544796,0.7476003079,2.3079885113,1.3578916061,-0.1264422327,0.5906719554,-0.0529581238,2.0210784004,0.8567339993,0.2080731327,-0.0876232781,-0.1254279501,2.7730125559,0.7505544924,2.7746385470,-0.0660576031,0.0695803959,0.7555191676,0.9578973297,-0.0741252711,-0.0148904705,Control
GSM481014,-0.0921202079,-0.0493770926,0.0744866368,-0.1248048740,0.0051646035,-0.0853070239,-0.1163650119,-0.0527609514,1.8795258703,0.4034014222,1.3822223279,0.9129219120,-0.1254913064,0.3929090029,-0.0444258826,0.5930442599,1.4783324491,0.2006517919,-0.1122836885,-0.0842493333,1.5071455464,0.5803987781,1.6952582001,-0.0554905239,0.0195748039,0.4075856407,1.5584580732,0.2366882345,0.0785537210,BRCA
GSM481015,-0.0084691754,0.0275963894,0.1598472781,-0.0798821061,-0.0627746778,-0.1254715401,-0.1048582367,-0.0633364036,2.3615006806,0.3052228609,2.2052601243,1.1039391028,-0.1143082468,0.4571542571,-0.0564656543,1.1487616980,1.4302309558,0.2915087068,-0.1456721369,-0.0932158169,1.7652390898,0.2965111318,1.7639893078,0.0097175050,0.1742614056,0.6355995049,1.4256700027,-0.0636950636,0.5627415916,BRCA
GSM481016,-0.0176338662,0.0860293124,0.0991393462,-0.1636515889,0.1449145921,-0.0903820078,-0.1905337258,0.0081029311,1.2694074176,0.7543110744,1.4704008134,0.6127162558,-0.1231042527,0.2549900928,-0.0757763932,0.7690988403,1.5247494469,0.9393783542,-0.1529431811,-0.0874464523,1.7578154801,0.8781721607,0.9261979727,0.0555971707,0.2490033376,0.2866805212,1.1871856512,0.4444975796,0.5424626542,BRCA
GSM481017,0.1451816501,-0.1023461435,-0.0044373629,-0.1290323563,0.2069571065,-0.0833739684,-0.1214564539,-0.0432905958,1.5062209666,0.6757563909,1.2199547323,0.5868450599,-0.1458655899,0.1347207696,-0.0579142866,0.3307383740,1.5292124814,0.4966714050,-0.1305233248,-0.1013469107,1.7076960468,0.8898507371,0.6764118096,-0.0954100211,-0.0010688319,0.2098228241,0.8447118282,0.5893569588,0.1006030835,BRCA
GSM481018,-0.0407461909,0.0276129502,0.0775239635,-0.1607956739,-0.0140945477,-0.1234906982,-0.1646058003,-0.0222360673,2.0706408919,0.0725449314,2.3281931348,0.8369926182,-0.1505479630,0.3424703219,-0.0822852357,1.0196650033,1.8616243017,0.1975057704,-0.2083821466,-0.0498806644,1.5475154333,0.7483050815,0.8551978221,0.0376319186,0.0785975653,0.5489252693,1.4483167717,0.1356796212,-0.1156475035,BRCA
GSM481019,-0.0857046230,-0.0474917405,0.1530796055,-0.1716572600,0.1128359514,-0.0790765597,-0.1171944777,-0.0269441316,1.7256758586,0.6308828722,1.9638991487,1.0486844711,-0.1694992647,0.4713408708,-0.0742988955,0.9792784599,1.0024780347,0.4931191453,-0.0541784616,-0.0878603101,1.6392438187,0.7308520548,1.7040213643,0.1957575071,-0.0150696721,0.4429004255,1.0358370586,0.5678973163,0.3291690284,BRCA
