@relation data

@attribute id string
@attribute 2356 numeric
@attribute 248 numeric
@attribute 249 numeric
@attribute 250 numeric
@attribute 251 numeric
@attribute 2643 numeric
@attribute 4337 numeric
@attribute 4338 numeric
@attribute 5805 numeric
@attribute 5860 numeric
@attribute 6697 numeric
@attribute 8836 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.8575598237,-0.1723938201,-0.1737217264,0.0467897413,0.0373199579,2.5922423071,-0.0275695094,1.0387998224,1.5713944659,0.8847621877,0.4141944359,0.9334013628,BRCA
GSM481003,1.1662103823,-0.0427005924,-0.0986294527,-0.0306339446,-0.0433240995,2.2232243020,0.0808467501,0.6636997934,1.0662394015,0.9844015678,0.5997176356,0.8805130239,BRCA
GSM481004,0.9983971341,-0.0707689475,0.0305860663,-0.0355320294,0.0721541864,2.2833561918,0.1434733589,1.2973571818,1.2476505043,1.1316424770,0.6998624670,0.7667406483,BRCA
GSM481005,0.7964818842,-0.1105378904,-0.0529651686,-0.0380345943,0.0453248962,2.0773215426,0.0912384091,1.3588088153,1.4542544334,0.9628738323,0.4366298727,1.7562983897,BRCA
GSM481006,1.0349678561,-0.0838728319,-0.1546430820,-0.1261921590,0.0372845753,2.6221302018,0.0364594842,1.1765116786,1.0262872947,0.8032972009,0.4928110411,0.7467869678,BRCA
GSM481007,1.6468767458,-0.0632835387,-0.0400828286,-0.0598543095,-0.0346366071,2.4750912786,0.1333177817,0.7649447904,0.9523428435,1.1184189687,1.3026864042,1.0577988990,BRCA
GSM481008,1.2019330337,-0.0845094112,-0.0742474193,-0.0175583344,0.0674734150,1.8205781744,0.1155438538,1.1724832058,1.0079450169,0.9462291756,0.3403797282,1.4597114059,Control
GSM481009,0.4611670118,-0.1993030618,-0.2207913941,-0.0021722390,-0.0412935876,2.0468979146,-0.2305423240,0.9443089697,0.8918716219,0.6138148740,0.1347928276,0.5780586700,Control
GSM481010,0.8002592133,-0.0798379267,-0.0854040499,-0.0700028186,-0.0018510230,2.5029338003,0.3059971276,1.3313191202,1.2115897946,0.9539432862,0.5418473686,1.5799103113,Control
GSM481011,1.3046786508,-0.1376834517,-0.0610763475,-0.0196217057,0.0648699873,1.8400962816,0.3291126994,1.0192468498,1.9014631957,1.0967309504,0.5776314212,0.9338386191,Control
GSM481012,0.8273697232,-0.0691443994,-0.0479049987,-0.0082008194,0.0495824408,2.1640993687,0.1321023042,1.2478287221,1.3899369911,0.9364182286,0.2635360956,1.4023012520,Control
GSM481013,1.5573962753,-0.0095744012,-0.0348296605,0.0425699578,0.0313862238,1.1007244867,0.1256404151,1.0922441682,1.1474257186,0.8541309751,0.7301487271,1.3146781921,Control
GSM481014,1.2953097901,-0.0046951293,0.0068125865,0.0201498644,-0.0245117427,2.2142721747,0.0440298518,1.3572679493,1.1649815739,0.9059970152,0.8126642333,2.0272023810,BRCA
GSM481015,1.3461746040,-0.0814389036,-0.1321626092,-0.0050373399,0.0124097049,0.7054523329,0.2063622534,0.6772648460,0.9094745929,0.8448883759,0.5825296667,1.2117437819,BRCA
GSM481016,0.6360334590,-0.1204386962,-0.0043224711,-0.0596326845,0.0139618262,1.8550807603,-0.0500361202,1.4964213173,1.6515571774,1.0248127874,0.4171763713,1.0128166741,BRCA
GSM481017,0.3178452594,-0.0405022608,-0.1455304816,-0.0369361126,-0.0154576096,2.3625048929,-0.0485900242,1.4214111501,1.6895712838,0.6560641576,0.1358656980,1.6508475740,BRCA
GSM481018,0.7806977798,-0.1380622641,-0.1081744264,0.0351359455,0.0158146977,0.5809828770,0.2075828861,0.9366542398,0.5177182024,0.8352871536,0.2405096864,0.7703448079,BRCA
GSM481019,1.0797879592,-0.0388225112,-0.1768689963,-0.0364757442,-0.0692564956,2.2618227470,0.1723917957,1.1379534800,1.3237545266,0.8832251175,0.4539165706,1.7270653579,BRCA
