@relation data

@attribute id string
@attribute 10455 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 126129 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1374 numeric
@attribute 1376 numeric
@attribute 1579 numeric
@attribute 1632 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 217 numeric
@attribute 2180 numeric
@attribute 2181 numeric
@attribute 2182 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 23205 numeric
@attribute 23305 numeric
@attribute 2639 numeric
@attribute 30 numeric
@attribute 3030 numeric
@attribute 3032 numeric
@attribute 3033 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 51 numeric
@attribute 51703 numeric
@attribute 81616 numeric
@attribute 8310 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.8058659075,-0.0524310057,-0.1347198700,0.0613976857,1.7024611564,-0.1346931132,0.6253889886,-0.0707705465,-0.0907943317,0.9882885427,0.4807521223,0.0063906746,1.1171756668,2.6660028845,0.2505638963,1.3596210412,0.5504470655,0.5936146989,0.1191111123,0.7289875286,2.8428906733,0.2975739609,-0.0316335567,-0.0945652751,0.0600116474,0.8422150538,1.3110771498,2.0156764814,0.9244120855,-0.1064408993,0.4754629302,0.0933951239,0.2541239303,1.6161598397,0.2329695442,0.8043620022,0.7942225787,0.0543992436,0.1273761305,0.6470047011,BRCA
GSM481003,0.8235276125,-0.0628011676,-0.0588399746,-0.2279347480,1.1735326019,-0.1010824245,0.5544932642,-0.1061360456,-0.1076664133,0.7344680382,0.3616421534,-0.0347747363,1.1726055556,3.2305892409,0.1019095926,1.3603782851,0.6048027216,0.3335270703,0.0498172743,0.5956070592,2.2803979187,0.5232550384,-0.0846928133,-0.1370528542,0.3219359535,1.0676478260,1.1338240419,2.0294642110,1.0252349251,-0.1394768791,0.4304200546,0.2509851084,0.3007687827,1.9927876503,0.1626574735,0.6590264871,0.5687061689,0.0634777273,-0.0643106771,0.4720609623,BRCA
GSM481004,0.8533044929,-0.0942149338,-0.0325418087,-0.0818094390,1.7101029921,-0.0825328696,0.6702453066,-0.0472293821,-0.0060980176,0.8399013131,0.4839841908,-0.0089214040,0.9871883652,3.1848408877,0.0615678967,1.5765960482,0.7153210319,0.3356435019,0.0476585859,0.5920443669,2.6771345403,0.4387184336,-0.0282640127,-0.0825714556,0.3702530919,1.0331264622,1.4512041233,2.4576594147,1.1561475694,-0.1359110512,0.3596199945,0.2399376606,0.2757260743,2.2935715922,0.1535801164,1.2142931753,0.5448857079,0.1738246041,-0.0355292334,0.5506170583,BRCA
GSM481005,0.7795014750,-0.1359807491,-0.0978901217,0.1046764377,1.7671270072,-0.1295259394,0.6667113444,-0.0822802793,0.0134372121,0.8432476462,0.3635529188,-0.0909896149,1.1080782615,2.6756236701,0.1532871830,1.1894485554,0.7069192415,0.5260680467,0.1805143750,0.7706936300,2.1997977231,0.2393710208,0.0889441161,-0.1455393464,0.2195510766,0.9917850009,1.1165049651,1.9725040707,1.1556717095,-0.0664654398,0.7020193695,0.1569822208,0.4477769427,1.8431835112,0.1946560883,0.5150022018,0.8575256561,0.1924211812,0.0921524983,0.6159209198,BRCA
GSM481006,0.6986337749,-0.2108166909,-0.0805793162,-0.1030335463,1.4166651864,-0.1095244659,0.4597174816,-0.1015294299,-0.0258435596,0.8560396330,0.2395267150,-0.0798972317,1.2403996381,2.5622581394,-0.0091416504,0.9011514651,0.6686341315,0.5208844421,0.0287414397,0.7918512212,2.4002272552,0.3883146761,-0.0434418296,-0.0637875219,0.4139217434,0.8530734881,0.9434966796,2.0123289143,1.1247779455,-0.1201758287,0.6950991573,0.1733015801,0.3376315649,1.3199944927,0.2236505037,0.5390144610,0.8793326621,0.0977333165,0.0494626646,0.4112225827,BRCA
GSM481007,0.2885216234,-0.0505406322,-0.0999831486,-0.0483416160,1.5193087442,-0.0626799167,0.4754699913,-0.0399487634,0.0323586727,0.3507803643,0.2018490715,-0.0249337369,1.5667957141,2.6799716949,-0.0824301871,1.1416312754,0.3770829265,0.2320350942,0.0730791169,0.8333636560,2.1771405738,0.5255545913,-0.0311739247,-0.0159405729,0.3975271427,1.0503883698,0.6343219104,1.3058669824,1.0988051215,-0.1098697534,0.8405222045,0.2829855140,0.1710596043,1.3697796266,0.1464285038,0.4731118953,0.6388246096,-0.0137094861,-0.0677706056,0.3397794086,BRCA
GSM481008,0.7016559530,-0.1226232383,-0.1182529541,-0.1074391420,1.5028107348,-0.0697250808,0.5187395788,-0.0369367304,-0.0538307900,0.5090410097,0.2849969615,-0.1333054129,1.7503981887,2.8481054308,0.0738928081,1.7179112501,0.5056613719,0.7583981825,0.1415267677,0.2407050450,2.0121529632,0.1811918107,-0.1231569702,-0.0786995405,0.5214457038,0.8621950447,1.0770134501,1.8407226630,1.0020162798,-0.1762826115,0.7779287658,0.3778969924,0.2782559111,1.9168932638,0.2066257624,1.0673959981,0.3480577841,0.1131356277,0.2408537469,0.6101141315,Control
GSM481009,0.6956438144,-0.0897806554,0.4015985835,1.5265520810,1.5746737719,-0.1022301665,0.6267679782,-0.0866576479,-0.1129501712,0.7162814163,0.0780807681,-0.0138560049,0.9369246607,2.0697222800,-0.0799766013,1.5246361561,0.3376999679,0.4060267656,0.0266341176,0.3136098313,2.8812776672,0.0613896178,-0.0413609402,-0.1211722583,-0.0184499093,0.5957186842,0.8158988580,2.0446532454,0.7607716068,-0.1183868722,0.9706303440,-0.1174235685,0.1615926746,1.1895332782,0.1189971501,0.3859830366,0.6665760218,0.6401836346,-0.0601764262,0.2343892719,Control
GSM481010,1.0331427792,-0.0922809699,-0.0685862102,-0.2346951363,1.2626552749,-0.0906205110,0.5929383701,-0.0452846128,-0.0210349226,0.7453469637,0.4205025202,-0.0935490101,0.9286276171,3.1086775659,0.2136401419,1.4316206639,0.5770887419,0.6748628190,0.0761903770,0.5528815033,2.5246802834,0.6241290761,0.0208236923,-0.1267413310,0.3125310836,0.9105367846,1.3943034368,2.2220036643,1.2880304034,-0.0579929807,0.7105358574,0.3029247616,0.4646652724,2.1810011236,0.2771623034,0.9721961287,0.7501806079,0.2743613376,0.1153709025,0.5041706245,Control
GSM481011,0.3861272039,-0.1052115387,-0.1361586765,-0.1073137047,2.3730552097,-0.0029908553,0.5669863396,0.0027235979,0.0021021766,0.8115627029,0.3113163992,0.0162686964,1.5484869591,2.9903289974,-0.0053312622,1.3559073807,0.3353112991,0.2403278022,0.0167644128,0.5797773188,2.1697107354,0.2239222685,-0.0239501449,-0.0824385834,0.4291231129,1.1866047942,0.6216208733,1.5814470566,0.8517637458,-0.1283817468,0.4515731000,0.1513413304,0.1943939519,1.8731602266,0.1217276184,0.3153266054,0.3662979665,-0.0120545719,-0.1004653827,0.7756655923,Control
