@relation data

@attribute id string
@attribute 805 numeric
@attribute 5257 numeric
@attribute 5256 numeric
@attribute 5255 numeric
@attribute 801 numeric
@attribute 178 numeric
@attribute 55276 numeric
@attribute 5260 numeric
@attribute 5834 numeric
@attribute 5837 numeric
@attribute 5836 numeric
@attribute 2992 numeric
@attribute 5236 numeric
@attribute 808 numeric
@attribute 8908 numeric
@attribute 5261 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1541,1.5026,0.7875,-0.1064,2.327,1.1414,1.5286,0.0279,0.9352,0.3016,1.4277,0.8662,0.4381,2.0788,-0.2125,0.5158,Control
A02,0.9777,1.2723,0.5858,-0.1799,2.3401,0.8305,1.4874,0.0474,0.7872,0.1435,1.4069,0.8743,0.3759,2.1743,-0.1818,0.3542,Control
A03,1.2312,1.4945,0.7382,-0.1566,2.5223,0.8913,1.5478,0.1235,0.8841,0.1275,1.4934,0.9933,0.5066,2.1303,-0.1803,0.5018,Control
A04,1.025,1.305,0.5986,-0.089,2.6032,0.9589,1.4967,0.124,0.9022,0.1096,1.2989,0.8964,0.406,2.2819,-0.1115,0.3962,Control
A05,0.9902,1.6116,0.7671,-0.1255,2.287,0.995,1.7041,-0.0148,1.1985,0.1422,1.7042,0.943,0.5231,2.3833,-0.14,0.6241,Control
A06,1.1486,1.4328,0.7297,-0.1519,2.2428,0.8857,1.5029,0.0934,0.9231,0.0839,1.5891,0.9418,0.4443,2.1363,-0.2401,0.422,Control
A07,1.4495,1.608,0.7297,-0.1584,2.296,0.9614,1.6602,0.1045,0.9143,0.2082,1.5024,1.0435,0.4707,2.1759,-0.1937,0.4745,Control
A08,1.2527,1.6326,0.7741,-0.1399,2.2139,1.1089,1.2796,0.0226,0.7543,0.1973,1.145,0.898,0.5127,1.9205,-0.1677,0.3207,Control
A09,0.951,1.6388,0.7068,-0.1161,2.2423,0.8982,1.2706,0.063,0.9649,0.1767,1.3985,0.8838,0.4272,2.3034,-0.1652,0.4034,Control
A10,1.2653,1.7066,0.7639,-0.1076,2.2774,1.0522,1.6387,0.0283,1.004,0.1489,1.6172,1.219,0.5719,2.2451,-0.1519,0.5067,Control
A11,0.7584,1.4279,0.6265,-0.133,2.2562,0.7145,1.1516,-0.0393,0.8368,0.0883,1.3385,0.8951,0.2921,2.1908,-0.2079,0.4199,Control
A12,0.602,0.9944,0.3492,-0.1906,1.7774,0.5927,1.0161,0.1021,0.5406,0.087,1.0779,0.7675,0.453,1.965,-0.2038,0.1423,Control
B01,1.5527,1.2785,0.6764,-0.142,2.4459,0.8805,1.25,-0.1382,0.601,0.1812,1.1243,0.924,0.4311,1.8265,-0.1909,0.2458,Control
B02,1.4591,1.2917,0.729,-0.1487,2.7299,0.9115,1.5924,0.0254,0.8703,0.1927,1.3431,1.0603,0.5001,2.189,-0.1392,0.5731,Control
B03,1.4948,1.1954,0.6976,-0.1481,2.6651,0.896,1.5427,-0.0062,0.6845,0.1913,1.2387,1.0421,0.4598,2.042,-0.0901,0.3818,BRCACancer
B04,1.4654,1.5383,0.6496,-0.1711,2.1452,0.8804,1.1916,-0.0351,0.7131,0.1626,0.9885,0.9593,0.4985,1.8968,-0.172,0.3088,BRCACancer
B05,1.2033,1.1516,0.5283,-0.2195,2.5472,0.6776,1.1067,0.099,0.6822,0.0577,0.81,0.8859,0.4022,2.0581,-0.2338,0.3109,BRCACancer
B06,1.2894,1.0247,0.4544,-0.139,2.1772,0.6589,1.0425,-0.0554,0.3338,-0.0931,1.205,0.8421,0.2949,1.5456,-0.119,0.1004,BRCACancer
B07,1.3429,1.3196,0.7546,-0.162,2.7059,1.0367,1.6049,0.0657,0.8249,0.2369,1.3934,1.1299,0.5132,2.1058,-0.1713,0.6179,BRCACancer
B08,1.1707,1.5125,0.6528,-0.1134,2.443,0.7961,1.4422,-0.012,1.0452,0.1267,1.6146,0.8782,0.398,2.4631,-0.1577,0.5283,Control
B09,1.1532,1.524,0.603,-0.1712,2.528,0.6709,0.878,0.032,0.742,0.2116,1.0048,0.6847,0.433,2.1245,-0.1984,0.2273,Control
B10,1.174,1.2385,0.4872,-0.1672,2.1794,0.7474,1.0693,-0.0289,0.6658,0.0869,0.8797,0.7989,0.3611,2.0672,-0.1453,0.2355,Control
B11,1.0831,1.3744,0.5993,-0.1461,2.1117,0.7743,1.3262,0.0545,0.8352,0.0624,1.4502,0.8072,0.4228,2.2914,-0.1376,0.3414,Control
B12,1.0803,0.9747,0.4828,-0.0933,2.0912,0.4421,0.6199,-0.0379,0.43,0.2195,0.8365,0.5323,0.2248,1.8541,-0.2174,0.1625,Control
C01,1.3271,1.4717,0.7613,-0.2258,2.28,0.7743,1.4965,0.0837,0.9061,0.2518,1.478,1.0247,0.4437,2.1046,-0.2036,0.6207,BRCACancer
C02,0.8945,1.2711,0.664,-0.1483,2.3218,0.9218,1.406,0.1255,0.9642,0.178,1.3886,0.8549,0.4497,2.3238,-0.1506,0.6705,BRCACancer
C03,1.1949,1.2674,0.8087,-0.1645,2.6161,0.9751,1.3983,0.1421,1.0274,0.331,1.3558,1.0136,0.5243,2.2582,-0.2053,0.7394,BRCACancer
C04,0.6556,1.094,0.4316,-0.143,2.2155,0.362,0.824,0.1347,0.8474,0.1084,1.2941,0.594,0.1973,2.7034,-0.1426,0.4137,Control
C05,0.7229,0.8149,0.465,-0.122,1.9306,0.4718,1.1189,0.0449,0.7873,0.1075,1.1136,0.7169,0.3022,2.2658,-0.0985,0.3661,BRCACancer
C06,0.2453,0.2779,0.1913,-0.1628,0.8831,0.1386,0.082,-0.1707,0.1438,0.1828,0.2879,0.1993,0.1064,1.2786,-0.1209,0.0106,Control
C07,0.4921,1.0957,0.4393,-0.1789,2.2026,0.5933,1.1867,0.0749,0.9056,0.0718,1.1422,0.7491,0.3855,2.3503,-0.1973,0.3724,Control
C08,0.6442,1.2813,0.6295,-0.1373,2.1339,0.7872,1.2512,0.0309,0.8932,0.2302,1.301,0.7897,0.3997,2.1913,-0.1238,0.4163,Control
C09,0.6769,0.9202,0.478,-0.0921,2.1377,0.7082,1.1955,-0.0452,0.9651,0.1265,1.1134,0.6846,0.3589,2.3378,-0.1308,0.3737,Control
C10,0.7478,0.9422,0.4673,-0.1206,2.0699,0.7079,1.3505,0.1597,0.6803,0.1047,1.2139,0.784,0.4213,2.5247,-0.0963,0.3522,BRCACancer
C11,0.8122,1.3034,0.6324,-0.1098,2.521,0.752,1.216,0.0291,0.9844,0.2975,1.3433,0.6777,0.4522,2.4776,-0.1508,0.4779,Control
C12,0.4887,0.9566,0.3876,-0.0915,2.1077,0.4576,0.7193,0.0069,0.8915,0.1199,0.9382,0.3818,0.2624,2.7435,-0.0881,0.3026,BRCACancer
D01,1.2607,1.3399,0.7408,-0.1259,2.1885,0.6351,0.9211,-0.0029,0.5664,0.2681,1.2248,0.6731,0.3055,1.8189,-0.1266,0.3533,BRCACancer
D02,0.7122,1.3146,0.5134,-0.0787,2.2834,0.6989,1.0439,0.0225,0.8919,0.1519,1.2272,0.6545,0.3475,2.6213,-0.053,0.3478,BRCACancer
D03,0.7313,1.1943,0.4909,-0.1361,2.2948,0.5743,1.0277,0.0589,0.9878,0.1515,1.3936,0.6325,0.3392,2.7238,-0.1754,0.3424,BRCACancer
D04,0.8977,1.2598,0.6062,-0.0743,2.2208,0.5877,1.315,-0.0702,0.9762,0.1104,1.4027,0.7538,0.3984,2.4326,-0.1077,0.3886,BRCACancer
D05,0.901,1.3214,0.5799,-0.1318,2.2587,0.6259,1.355,0.0697,1.0112,0.1246,1.5035,0.8585,0.4542,2.4253,-0.167,0.466,BRCACancer
D06,0.9978,1.3238,0.7066,-0.146,2.3602,0.879,1.3978,0.0609,1.0251,0.2513,1.3442,0.8496,0.4775,2.2685,-0.0809,0.5137,BRCACancer
D07,0.9342,1.3393,0.6076,-0.0791,2.4554,0.7735,1.1408,0.1212,1.1887,0.231,1.3945,0.8182,0.4511,2.5692,-0.1097,0.5408,Control
D08,0.6641,0.9696,0.4485,-0.0974,2.2106,0.4678,0.9153,0.1298,0.7962,0.1515,1.1911,0.7669,0.2456,2.3431,-0.0773,0.2746,Control
