@relation data

@attribute id string
@attribute 10312 numeric
@attribute 10673 numeric
@attribute 127124 numeric
@attribute 1435 numeric
@attribute 1437 numeric
@attribute 1493 numeric
@attribute 1513 numeric
@attribute 1514 numeric
@attribute 155066 numeric
@attribute 2321 numeric
@attribute 2353 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 284 numeric
@attribute 2919 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3383 numeric
@attribute 3458 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3589 numeric
@attribute 3600 numeric
@attribute 3605 numeric
@attribute 3606 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 3725 numeric
@attribute 4050 numeric
@attribute 4312 numeric
@attribute 4314 numeric
@attribute 50617 numeric
@attribute 51382 numeric
@attribute 51561 numeric
@attribute 51606 numeric
@attribute 5228 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 533 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 54 numeric
@attribute 6347 numeric
@attribute 6352 numeric
@attribute 6364 numeric
@attribute 6372 numeric
@attribute 6374 numeric
@attribute 6387 numeric
@attribute 7010 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 8600 numeric
@attribute 8792 numeric
@attribute 8992 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 9550 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.6738675032,-0.0118190254,0.0037344627,-0.0808144252,-0.1695937390,-0.0971397614,0.0333525931,1.1087656209,1.5223150120,-0.1200183976,0.1948640191,0.1451175362,0.3848780062,0.0102136901,-0.1848825828,2.0834216012,0.0626108013,-0.0021598573,-0.0444646151,0.1910638078,0.0322430879,0.0734804541,-0.0575062146,-0.1060773984,-0.1346518659,-0.0876011369,-0.1035979016,-0.1502639149,0.2482422408,-0.0177594677,0.1266020980,0.8618448906,0.0237731130,0.2999983103,-0.1583328247,0.7036440041,-0.1629247241,0.0159100612,0.7463167697,-0.1392343090,0.0597498586,0.0814467394,2.4635784760,2.2122071982,-0.0166701952,0.5670613307,0.0673178224,1.5176666412,-0.0796137140,2.0355267079,2.4183807174,0.7845388828,1.8228720033,2.5227004687,-0.0397662998,0.0597448071,1.2688255211,-0.0293031934,-0.0133626043,-0.1217520539,0.3479979916,0.7079854949,0.3229475714,-0.1012984617,-0.1803553223,-0.0716510054,1.2115081400,0.2120186358,0.1084792829,0.2804396783,-0.0286056817,1.3665688769,0.0686248548,-0.0633853925,0.7342965672,2.3837176124,0.2289517146,0.3081399427,1.6622221469,-0.1338171530,-0.1011132785,-0.0745038521,1.4627443402,BRCA
GSM480985,1.5248748063,0.2627913567,-0.0268692880,-0.0346727260,-0.1215593730,-0.0849444349,0.1888893066,0.7972431890,1.7827891906,-0.1143669526,0.3309724640,0.0537479857,-0.0244346953,0.0579110460,-0.1248490859,1.5522821744,0.6915450320,0.1251381343,-0.0231436351,0.2698293427,-0.0650405677,0.0428558186,-0.1290383934,0.1628512691,0.0374173649,-0.1197701725,0.5833301749,-0.1919777421,-0.0314154737,0.2870424135,-0.0603622181,1.2310367167,0.0411344272,0.5226196898,-0.1487358668,0.2756597614,-0.1544825037,0.4165791678,0.9612028782,-0.1489567857,1.8337318052,0.2340964583,2.7492374976,2.2180273789,0.1158271722,0.6211203963,-0.0204180353,1.5677700429,0.3846119269,2.1895665227,2.1662541827,0.8609639939,2.2855848077,2.2831419043,0.0124988261,0.0651744295,1.5569773252,-0.0639078364,1.7034978403,-0.1277415388,0.2110507263,1.1535148364,0.7126770939,-0.1177860802,-0.1372340157,0.0824852629,2.2415468245,0.3937102099,0.9595268907,0.4057916362,0.0503361004,1.2024457616,0.1525115207,-0.1116764820,0.9781461679,2.5299494814,0.3128057207,0.3485498828,1.5733516514,-0.1120574987,-0.1492929473,-0.1244322729,1.3533991947,BRCA
GSM480986,1.4874231750,0.0569295265,-0.0818661229,-0.0569270632,-0.1289680449,-0.0566251233,0.0335158544,1.2153582944,1.8836107254,-0.0964991849,0.3619466726,0.1341092451,0.2060151435,0.0175365204,-0.1097206757,2.4849634998,0.4945947789,0.1963292633,0.0140152021,0.2892794812,-0.0956911196,0.1620062226,-0.1481252838,0.1136571739,-0.0432058185,-0.1058928922,0.0910193258,-0.1827084002,0.0009803817,-0.0239051148,0.1871303074,1.1678017355,-0.0552405515,0.3483526123,-0.1467624773,1.3583709663,-0.0598317276,0.2119055211,0.9059672051,-0.1220745370,-0.0110121130,-0.0182889587,2.4174837801,2.3117097191,0.0531987776,0.4854964733,-0.0447395305,1.5724478361,-0.0351825047,2.3413761260,2.6092237730,0.7526278211,2.0670485100,2.6487076944,-0.1079608833,0.0582224142,1.4233209656,-0.0473082143,0.1796802489,-0.1354726316,0.0979954854,2.0106426816,0.4274397239,-0.1279479954,-0.1000541327,0.0753126589,1.7475938090,0.3265607800,0.3079955788,0.4525440362,-0.0117659394,1.2605346517,0.0833565186,-0.0911414963,0.9844487985,2.5272298784,0.5097257049,0.3635885301,1.7897071316,-0.0338983699,-0.1117738267,-0.0023996997,1.5299457013,BRCA
GSM480987,1.4002731833,0.1420874770,0.0153519419,0.1597541270,-0.1630511601,-0.0552643589,0.9198403096,2.4482087120,0.6300429239,-0.0895480546,-0.0610097518,0.0937184970,0.1147659657,-0.0422973506,-0.0696128661,2.2931234779,0.0661166904,0.1146925516,-0.0216950949,-0.0708309157,0.1852427243,0.2594022517,-0.1046273241,-0.1178809743,-0.1097697392,-0.1023941331,0.0811703488,-0.0920013336,-0.0380365687,0.1687085862,0.4079698621,1.1729830871,-0.0182761503,0.1294603590,-0.1421537858,0.0018086004,-0.0277132272,-0.1507511987,1.2356612913,-0.1540503867,3.2430814371,1.5826295613,0.5451265420,2.2273175332,-0.0151336657,0.4408101541,0.0734348032,1.2989210429,-0.1345085055,2.6666927339,2.3018662334,0.8079192525,1.7983845870,2.5250110229,-0.0860888264,0.0216528606,0.9225538754,-0.0454535507,1.7397336760,-0.1314307426,0.8023905158,0.9607395434,1.8473534374,0.2842803322,-0.0846430455,0.1392795458,0.3280445553,0.7380631556,-0.0101977218,0.0066104551,-0.0407701192,1.0447641260,0.1967300554,-0.0762957353,-0.0592012570,2.6619655591,0.2799178948,0.2633650197,1.9111126512,-0.0878388124,-0.0754210073,-0.1124246916,1.1488275212,BRCA
GSM480988,1.9768290249,-0.0183213281,-0.0685380521,-0.0650637783,-0.1010744666,-0.0714812562,0.1240684543,0.5724089941,2.2674478426,-0.1162861438,0.3942711436,0.0717317383,0.1387512824,0.0190920071,-0.1607583629,1.7787399491,0.4122418322,0.0454927820,0.0066495671,0.2402783686,-0.0805971442,0.0238832242,-0.0136553543,-0.0180359739,-0.1178864969,-0.0838345339,0.0125506422,-0.1157230785,0.3082212135,-0.0187831094,0.0463543034,0.4444268425,-0.0936349110,0.3782978778,-0.1318308194,0.5375493863,-0.0952885697,0.1527472083,0.5378554523,-0.0738328281,-0.0304046894,0.0041329202,2.9510261086,1.9867455150,0.1610953816,0.4717482587,-0.0289066475,1.6643329611,0.2639336709,2.1901081502,2.4824682474,0.5405421165,2.3334938687,2.2279191218,-0.0490704349,0.0583560137,1.4222286624,0.0123034462,0.0024683304,-0.0647972306,-0.0856723127,-0.0249173364,0.1717510928,-0.0329350431,-0.1024918221,-0.0270612048,1.3875513934,0.3109506394,0.4413706618,0.2433668587,0.0001304974,1.1743175082,0.1766428340,-0.0339564492,1.0381301526,2.3640487754,0.6426197207,0.1802334750,1.3766792581,-0.0262229780,-0.0961179183,-0.0799456790,1.2036786051,BRCA
GSM480989,2.1277031632,-0.1142232641,-0.0055716124,-0.0369483725,-0.2037951662,-0.0847439916,-0.1166333743,0.7887181625,2.5198659367,-0.1442647197,0.0513401362,0.1336893973,0.4823784157,0.0415958698,-0.1273699147,1.7585357691,0.8770841099,0.1130909237,-0.0627682461,0.5084585080,-0.0473541224,0.0141822898,-0.0902577417,0.2084253303,-0.1505416402,0.0919470743,0.1448837195,-0.2689341306,0.0643515889,-0.0912345345,0.0336776683,0.7921105779,-0.0578093122,0.1246516828,-0.1354420523,0.9557667673,-0.0876169978,0.2589396170,0.5993327181,-0.0635359057,0.0358071699,0.0370562990,3.1985672843,1.6729394494,0.1340636461,0.4853385165,0.1523999498,1.5412679524,0.1286679537,2.5648820400,3.1747188966,0.3119925809,1.7259177763,3.3196494316,-0.0512882811,0.1251372889,1.6810859640,-0.0452475503,0.0938955087,-0.1048514448,-0.1714038119,0.9895782727,0.0034422367,-0.0798440178,-0.1612636842,0.0133025040,1.2185817174,0.1787676166,-0.0287181588,0.0364966773,-0.0217998318,1.3540151653,0.2277008619,-0.0667954520,1.1355130443,2.8404812600,0.6508376896,0.5103131626,2.3436854185,-0.1424229563,-0.1004848999,-0.1106895457,1.0984426700,BRCA
GSM480990,1.9517909760,-0.0370509488,-0.0427508297,-0.0889676132,-0.1786900770,-0.0548282172,-0.1148439898,1.1117833592,1.9193906783,-0.0927688235,0.1955064154,0.0371921359,0.1128523393,-0.0540642034,-0.0779674325,2.6601509087,0.1208910512,0.1960860100,0.0098015560,0.0771852141,0.0482923948,0.1855409761,-0.0054088302,-0.0469217674,0.0769794038,0.0021974898,0.0809441500,-0.1534946757,0.8070518219,1.2702010869,0.1569095779,0.7562215037,-0.0445603892,-0.0009107756,-0.0713810393,0.3972254762,-0.0603801500,0.0421455834,0.9502829010,0.0042271822,-0.0670667302,0.0027148672,2.0966728793,1.7781929330,0.0888395586,0.5824783352,0.5197653237,1.3757204780,0.0136483466,2.1207289993,3.1792538265,0.5372420106,1.7318905990,3.0851253934,-0.0503553267,0.0775462456,1.5961095689,-0.0300012777,0.0859327726,-0.1168329701,-0.0619155446,0.6814480297,0.9365622768,-0.0930854617,-0.1140986736,0.2451527447,0.8158590440,0.1661497030,0.2468266006,-0.0570322130,-0.0152148257,1.2007730559,0.1460647002,-0.0922031940,0.6850013957,2.5457761348,0.2270675610,0.4306118472,2.0609400869,-0.1355011998,-0.1337979434,-0.0556228180,0.9177112306,Control
GSM480991,1.9548463702,0.1275517895,0.0212759991,-0.0486844023,-0.2068232434,-0.0857643668,-0.0586773964,0.9815350211,2.5052647062,-0.1118575621,0.5429381570,0.0986545528,0.6596218793,0.0726288471,-0.1569212928,2.2423003714,0.8700902536,0.2280225680,-0.0335729512,0.2943344935,0.0232491174,0.0698537100,-0.0889617601,0.7456210894,-0.0470037273,0.0457426893,0.4397473894,-0.1411837970,0.0797228272,0.1146655146,0.0010899390,1.1222321147,-0.0720862555,0.0878488817,-0.1198218445,1.0451854930,-0.0431565059,0.2775288068,0.9142568514,-0.0425576734,0.1272667042,-0.0349721438,2.7468340529,2.2521647385,0.1618503861,0.4964059232,0.0515845982,1.5631889251,0.0840362927,2.5121300965,3.1350121101,0.6383629745,2.0342459280,2.8990819322,-0.0794860881,0.1604087682,1.8557779853,0.0100539294,0.8448822292,-0.0354265188,0.1122634953,1.4824340344,0.3076805719,-0.1357662104,-0.1447198745,0.1592403697,1.9517531172,0.4247659047,0.4888265900,0.4451607267,0.1726690396,0.9592461894,0.1525863922,-0.0776762877,1.1709458553,2.7680677484,0.6371447958,0.4589599152,2.1578396560,-0.1265710275,-0.1235739371,-0.0741128972,1.5913855732,Control
GSM480992,2.3609367311,-0.0738064859,-0.0494704759,-0.0753726517,-0.2047364831,-0.0600448508,-0.0930546311,0.6114042641,2.3321642346,-0.0979322081,0.3445932802,0.0869171159,0.0189752440,-0.0304575976,-0.1277403715,1.6959880740,0.3343284855,0.1347692112,0.0117455605,0.1602105837,0.0454827089,-0.0322465841,-0.0244123454,-0.0797030918,-0.0839464270,-0.0198893765,-0.0112701706,-0.1471509594,0.2392629278,0.2461778623,0.0448783156,0.0302081386,-0.0722120477,-0.0451012735,-0.0761602104,0.7666563989,-0.0750062975,0.2887557880,0.5848525959,-0.1057701571,-0.1166688966,-0.0109307877,2.2214331427,1.7018735155,0.1179822050,0.4913583273,0.0281387187,1.4699217769,0.0446352130,1.8349805773,3.4234994650,0.5062822531,1.5170791547,3.1821215418,-0.0851659917,0.1988145202,1.9009259739,0.0267094132,-0.0703406178,-0.1407995569,-0.0241913488,0.9166187943,0.2415091217,-0.1293677817,-0.1195386169,0.2146601245,1.2877959238,0.3493119074,0.0087293616,0.0764855271,-0.0538811761,1.1849431228,0.2981126251,-0.0575842824,1.4500630773,2.5250671464,0.3445422019,0.5628421953,2.0430217906,-0.1144072044,-0.1403645249,-0.1292212323,0.6764961886,Control
GSM480993,1.8447848111,-0.0957492811,0.0329078451,-0.0308382294,-0.1150382765,-0.0710167005,-0.0428806042,0.8980644234,2.2939922811,-0.1222081446,0.4851258332,0.2076407935,0.3843253352,-0.0069177446,-0.1217692117,1.6260156202,0.5518651867,0.0842804099,-0.0596483520,0.2476261285,0.1215528380,0.1667407294,-0.0892533154,0.9970571118,-0.0267558961,-0.0672223516,0.0740493629,-0.1658804081,0.1554126427,0.0334400552,0.2203348601,0.6293743797,-0.0032965585,0.1578454241,-0.1363315416,1.2378913033,-0.0977074247,0.1604505838,1.0657076714,-0.1180984707,0.0587136642,0.1576928090,2.7589055830,2.0354289839,0.1261789813,0.6403183415,0.2163620768,1.5685368351,0.1850663591,2.3344553113,2.9720670878,0.6279432019,1.8469692867,2.8663656050,-0.1889131873,0.0359939708,1.7198129629,-0.0595622477,0.1024647596,-0.1270389886,0.1712091174,1.1668386543,0.1525794722,-0.1122120117,-0.1393768177,0.1564938422,1.7717089691,0.2084418686,0.3206592424,0.3591011205,-0.0270253466,1.2268478014,0.1946181442,-0.0772844605,1.1853240774,2.3807614357,0.4940378898,0.4237260454,1.8573491349,-0.0634848428,-0.1134077825,-0.0880129331,1.3016619143,Control
