@relation data

@attribute id string
@attribute 10928 numeric
@attribute 1147 numeric
@attribute 2002 numeric
@attribute 207 numeric
@attribute 3265 numeric
@attribute 387 numeric
@attribute 4303 numeric
@attribute 4790 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5337 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 5900 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 842 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6854532650,0.2841429040,0.4598573640,2.3584245311,0.8212452234,2.3560742060,0.5270496938,0.0372776528,0.3417825494,-0.0743738270,0.0027666772,-0.0965538729,1.1201675758,0.3923970497,3.2701125443,0.3860900013,3.6529270112,0.2632585569,1.2157194917,0.0871318146,0.3441887239,0.2411862325,BRCA
GSM481003,0.6800606993,0.2877502063,0.5094530717,2.5114432043,0.9474795161,2.2548772812,0.8316339611,0.0608519517,0.1791957579,-0.0506758328,0.0220997693,-0.0396609936,1.1333078442,0.8256779464,3.4451596026,0.2815908568,3.3513499945,0.4762568737,1.5458108518,0.2027870905,0.7539005348,0.1941480732,BRCA
GSM481004,0.7008573280,0.3929689074,0.3519630753,2.2194539971,0.8814408686,2.2044553339,0.8311210740,0.1890115326,0.1934292825,-0.1540841441,0.0015714503,-0.0652699816,1.3982536542,0.5918967704,3.1503309594,0.4157156661,3.3902719915,0.4758998802,1.4715695732,0.0731631404,0.5294298967,0.2163254187,BRCA
GSM481005,0.8150747685,0.7559128657,0.4627470135,2.3890128664,0.8521304950,2.3612720490,0.9165573088,0.0661443981,0.2936143763,-0.1223234448,0.3289049813,-0.0490866930,1.3712493853,0.5596565347,3.0240586301,0.3888399490,3.4256180822,0.3444455902,1.2129281088,0.1140465466,0.4136187493,0.1866518880,BRCA
GSM481006,0.5591097990,0.5505344721,0.7458138092,2.7993582883,0.8876503406,2.5397693236,0.7038628336,0.1223146532,0.2433270854,-0.0515387084,0.2390861619,-0.0859348176,0.9865753614,0.4886666650,3.3005572359,0.3354175018,3.5294765530,0.2394068072,1.3122026393,0.1918322109,0.5213412684,0.1984657517,BRCA
GSM481007,0.5351270335,0.2756707471,0.6824327353,2.4604020782,1.1560421735,1.9990592401,1.1005772964,0.0016019143,0.1014056848,-0.1263724936,0.1471414633,-0.0534508653,1.0516917631,0.9255183645,3.0947886640,0.2957258879,3.0044312328,0.3132260433,1.4910032429,0.1788453258,0.7313789074,0.2322261396,BRCA
GSM481008,0.7241649516,0.9329660580,0.6088109500,2.1300801171,1.2938889639,1.7342027903,0.1624789312,0.2086261566,0.1758980179,-0.0720937303,0.0879067641,0.0303360646,1.0726860836,1.0612640086,3.2627433132,0.3589827556,3.2712527515,0.4818007304,1.3571830794,0.0997079746,0.4864576326,0.1960819449,Control
GSM481009,0.5198089516,0.4141671401,0.4693302326,1.7882246540,0.5253295350,2.2850365361,0.2395150413,0.0623427681,0.2437746771,-0.1321362915,0.1336468826,-0.1136806226,0.7096309500,-0.0767497015,3.2104844170,0.2270372226,3.7532215416,-0.1166254399,0.9630623995,0.0380890368,0.3737636758,0.2414110834,Control
GSM481010,0.8254857898,0.8322192047,0.4728208937,2.1086231072,0.9039840400,2.1533832948,0.6172756503,0.1809599443,0.2892597577,-0.0223426086,0.1319778106,-0.0288335194,1.1154199801,0.7550900512,3.1837559010,0.3965836786,3.4649480580,0.5195059558,1.2152642781,0.0602844359,0.3622522485,0.2052486207,Control
GSM481011,0.5819455573,0.2562781054,0.4902841595,2.7272794777,1.1300241724,2.2447497329,0.5932266812,0.0443784665,0.2223992294,-0.0940577877,0.0018939260,-0.1065715858,1.5733309313,0.8490704160,3.1741475263,0.2711141126,2.8821109831,0.3523322308,1.4994342731,0.0944211634,0.5318953696,0.2254770854,Control
GSM481012,0.7544400216,0.5080775619,0.3416192576,1.8813959094,0.8123865621,2.1506860018,0.7140743402,0.1195168558,0.2830991491,-0.1372564608,0.1236136932,0.0366065847,1.1019343174,0.4327418197,3.2437265771,0.3464573934,3.7500630021,0.4537608052,1.1187853771,0.0635312237,0.6264862594,0.1757791036,Control
GSM481013,0.6700713168,0.4805216451,0.7541746855,2.6179897917,1.6534560970,2.0707321923,-0.0710159090,0.2367984392,0.0987440369,-0.0740173064,0.0858122040,-0.0918413822,1.2130804397,1.6294833929,3.2779758109,0.4000868027,3.3055599930,0.2596377883,1.5556905367,0.1705354328,0.6168028850,0.1506461335,Control
GSM481014,0.4402421548,1.1938015563,0.8408090979,2.0626784828,1.0210845322,1.7781166394,0.2305811212,0.3497016751,0.4610486274,-0.0827646763,0.3309938921,0.1857159009,0.7769479156,0.7193479280,2.8680601916,0.4424410221,3.4716754257,0.0931827393,1.1714154971,0.2921008622,0.3491890309,0.3119524320,BRCA
GSM481015,0.5711057094,0.4266784830,0.6943586710,2.7202442222,1.1101989111,1.9033428073,0.3226570257,0.1032914892,0.2014516948,-0.1182794240,0.1974025599,-0.0191854819,1.2662113122,1.0519241758,3.1060722519,0.3921028600,2.7215220630,0.2806098647,1.3739821009,0.3412682198,0.5141679944,0.1744622651,BRCA
GSM481016,0.8951536610,0.8205403303,0.2868738763,2.0178352594,0.9262994193,2.3405411761,0.2544125451,0.0883782635,0.1879192361,-0.0886256854,0.1428325966,0.0814043475,1.1607094455,0.3827381908,3.1231380902,0.2947261601,4.1079697905,0.3667936642,1.1017041531,0.0817073113,0.4204087638,0.3012242184,BRCA
GSM481017,0.7610009774,1.4483107159,0.2501671649,1.3314801619,0.5171931558,2.1851941269,0.1879208539,0.1718103302,0.5053033147,-0.0809388944,0.3781367167,-0.0066836936,0.5629059449,0.1373565855,3.1301447118,0.4142338808,3.8388527930,0.3947250619,0.8351121861,0.0080229962,0.3393470686,0.2858339475,BRCA
GSM481018,0.4223268045,0.1831822459,0.3774558579,2.3386700948,0.9430964104,2.5245587905,0.3097183738,-0.0151011771,0.2168153361,-0.1337999874,0.0426955287,-0.0520359493,0.9598313551,0.7911132642,3.0519481870,0.3959389863,2.3814781754,0.3839465017,1.2476541475,0.1495661388,0.4331492199,0.2602643728,BRCA
GSM481019,0.7804245083,0.7841421493,0.5885260189,2.3733375204,1.1114784536,2.0153236905,0.3658419888,0.1585245694,0.4036104572,-0.1359831804,0.2832725297,0.0384721411,1.0253944844,0.8715875683,3.1031327843,0.4703316232,3.3995490669,0.4921436621,1.1705218292,0.3274612964,0.3725230288,0.3260193865,BRCA
