@relation data

@attribute 506 numeric
@attribute 509 numeric
@attribute 9551 numeric
@attribute 498 numeric
@attribute 513 numeric
@attribute 522 numeric
@attribute 521 numeric
@attribute 10476 numeric
@attribute 10632 numeric
@attribute 539 numeric
@attribute 516 numeric
@attribute 515 numeric
@attribute 514 numeric
@attribute Class {Control,BRCA}

@data
14.10537413,11.685966525,11.80719496,13.983564915,10.3211821975,12.1297958413,9.80742276867,12.87397544,11.094491942,12.77666852,9.0890942835,11.1889300945,14.53323483,Control
14.03142469,11.31086287,11.70251551,13.633194415,10.4687279095,11.5972909247,9.69544739933,12.640765835,10.9339015175,12.73729283,8.966919649,10.7533367175,14.38765928,BRCA
14.11030021,11.717807085,11.815611825,14.029586485,10.9218766735,11.6402777847,9.67961960533,12.85481221,11.178669399,12.87894279,9.426876389,11.2753944315,14.35403309,BRCA
14.31938813,11.128273753,12.200635825,13.77472078,11.059274278,11.2059051243,9.66277323433,12.720596415,11.1919258275,12.40979539,9.5876830275,9.8478629965,14.1577113,Control
13.84737503,11.91258345,11.89555276,13.85275845,11.082240056,11.4772791987,9.90799527433,12.71776517,11.506303108,12.92639149,9.1200590525,11.2912167495,14.35403309,BRCA
14.52934516,11.73231746,10.431239085,14.31302729,10.1505943325,10.774702254,8.67838119067,11.653660515,10.326122364,12.10567621,8.3656568455,11.363759995,13.2409799,BRCA
14.07822256,10.84558985,12.32103938,12.945584275,10.690890371,10.1261326663,10.154513044,12.20205989,10.8395926855,12.52393564,9.5476322395,9.697606209,14.24390588,BRCA
14.12961268,11.733869245,12.04203434,13.864364595,10.5801794285,12.080021226,10.1036330343,12.789315205,11.1420229805,12.88385376,9.1446292285,11.45045999,14.37721665,Control
14.47325803,12.0666688,11.73972344,14.25910679,11.047339227,11.7450460007,9.55881436767,12.679139745,11.3514733785,12.93836212,9.383435194,11.694903535,13.85629375,BRCA
14.04737959,11.22807301,11.905143755,13.72179431,10.790466855,11.84185954,9.757234429,12.61926419,11.2650116835,12.65135565,9.0896524405,10.882551793,14.41536846,BRCA
14.26763347,11.4323914,11.93373581,13.93757667,11.2658551415,11.844149366,9.77132851633,12.633702365,11.173794652,12.87743566,9.349747519,10.981648515,14.65508011,BRCA
14.52512866,11.83495745,11.99613944,14.14416425,10.285562168,12.2488856787,9.92906728167,12.859758085,11.3156931795,13.01334802,9.286054408,11.59918311,14.74875526,Control
14.47325803,11.48549885,11.956585735,14.045043145,10.6596053235,12.314055639,9.87822486833,12.990231265,11.175862316,12.96206732,9.2335786685,11.064586391,14.52512866,Control
14.29545473,10.555651796,11.6159447,14.112028315,10.643517668,12.031252825,9.80144345267,12.463097665,10.5838511615,12.68694261,9.38655362,10.4299123575,14.07409548,BRCA
14.55659977,10.7423781925,11.27997766,14.29896903,9.9549613635,11.2085511303,9.26883429833,11.525279025,10.42456709,12.045241,9.3223063925,10.909773826,13.93264756,BRCA
14.29545473,10.7271089895,12.09101088,14.261445245,10.939252338,12.0000741543,9.84193725433,12.485278465,10.902544396,12.90226493,10.041735484,10.763389335,14.3830917,BRCA
14.25942553,10.627118759,11.843101595,14.213771325,11.06533534,12.1419467093,9.82021203033,12.644158195,10.733301421,12.9979954,9.728002659,10.5483906025,14.33991264,BRCA
14.54707076,11.064788524,12.395428715,14.748088865,11.3548547245,12.2824204127,9.96858359733,12.76241612,11.1033606175,13.17700839,10.275772769,10.7343152615,14.887511,BRCA
14.65075364,11.218084263,11.86227677,14.98230826,11.268269909,12.1149500813,9.93383547467,12.73291815,11.038034179,13.07191821,9.5883934795,10.9026671425,14.91163964,BRCA
14.63055838,10.506399851,13.016220245,13.71841426,11.296702575,11.9844989067,10.204776602,11.512668625,10.494907659,9.077110201,10.2764060485,11.069039062,14.27361389,BRCA
