@relation data

@attribute id string
@attribute 5166 numeric
@attribute 5164 numeric
@attribute 54704 numeric
@attribute 682 numeric
@attribute 5165 numeric
@attribute 57546 numeric
@attribute 5162 numeric
@attribute 5163 numeric
@attribute 1738 numeric
@attribute 5160 numeric
@attribute 1737 numeric
@attribute 23539 numeric
@attribute 8050 numeric
@attribute 9123 numeric
@attribute 3939 numeric
@attribute 6566 numeric
@attribute 3945 numeric
@attribute 55066 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.8949,0.6185,2.0778,0.9787,0.9186,0.6728,1.3996,1.9071,1.6859,1.2592,1.1195,0.3034,1.0035,0.779,1.0717,0.5829,1.7352,1.0932,Control
A02,0.5947,0.4477,2.2057,1.015,0.5976,0.211,1.3041,1.3494,1.5807,0.9986,0.8531,0.2104,0.639,0.6786,0.9878,0.4808,1.1223,0.9678,Control
A03,1.3755,0.6223,2.353,1.1816,0.7906,0.4073,1.3098,1.2813,1.6106,1.2062,0.989,0.2443,0.7823,1.0311,1.2745,0.5653,1.0622,1.08,Control
A04,1.2907,0.6195,2.194,1.1612,0.5911,0.1213,1.2814,1.72,1.6525,0.9294,0.8292,0.4465,0.5728,0.7898,1.2288,0.4003,1.3101,1.0101,Control
A05,1.3433,0.7211,2.3572,1.3158,0.8685,0.3384,1.4353,1.7589,1.7552,1.1561,0.9984,0.3736,0.6489,1.0265,1.2768,0.5558,1.0733,1.0362,Control
A06,1.8546,0.5885,2.055,0.9995,0.7789,0.3091,1.2782,1.412,1.6692,1.1729,1.0101,0.1388,0.7012,0.8331,1.159,0.5326,1.1456,1.63,Control
A07,1.6853,0.5503,2.1438,1.0969,0.9101,0.4771,1.425,1.6234,1.7677,1.1976,1.0456,0.3098,0.9222,0.8451,0.9534,0.5553,1.3126,1.2297,Control
A08,1.2681,0.4798,1.9566,0.7192,1.0022,0.4404,1.1572,1.9146,1.7193,1.0132,0.9719,0.16,0.9502,0.6322,0.8911,0.3831,1.5496,1.23,Control
A09,0.8918,0.6205,2.0049,0.939,0.8464,0.4185,1.2181,1.6297,1.5706,1.0736,1.0397,0.3207,0.8348,0.6889,1.0955,0.4278,1.4437,1.5352,Control
A10,1.0002,0.5382,2.0614,1.101,0.8703,0.6269,1.3028,1.818,1.8197,1.1358,0.9818,0.3318,0.7993,0.7438,1.0124,0.5628,1.0976,1.501,Control
A11,0.9818,0.4418,1.8319,0.9253,0.6865,0.553,1.1629,1.0025,1.3782,1.0297,0.9271,0.2099,0.7394,0.7472,0.8445,0.4264,1.1788,1.2344,Control
A12,0.4983,0.3908,1.58,0.6188,0.2704,0.0776,1.1549,1.2691,1.2665,0.6557,0.5551,0.1127,0.3599,0.4365,0.6527,0.3567,0.9047,0.5593,Control
B01,1.4761,0.3534,1.7103,0.3303,0.769,0.3546,1.293,1.789,1.6664,1.0565,0.8585,-0.129,0.9738,0.4461,0.8877,0.4049,1.9165,1.2622,Control
B02,1.4262,0.6199,2.2169,1.0526,0.6942,0.4106,1.5621,1.6869,1.8589,1.1514,1.0795,0.317,0.8633,0.9616,1.2584,0.5281,1.6903,1.6705,Control
B03,0.6869,0.4991,2.0183,0.8554,0.6998,0.3878,1.3908,1.4631,1.8297,1.1154,0.9217,0.2113,0.8054,0.7934,1.2019,0.4069,1.6383,1.5901,BRCACancer
B04,0.528,0.4076,1.6771,0.6063,0.7372,0.1851,0.9692,1.4962,1.5095,0.9076,0.6011,0.2171,0.6816,0.5862,0.7475,0.3791,1.133,1.521,BRCACancer
B05,1.2585,0.4549,1.9747,0.7091,0.5542,0.258,1.2225,1.1552,1.5128,0.9635,0.6893,0.1591,0.5259,0.8114,0.9952,0.3347,1.1303,0.9495,BRCACancer
B06,0.5331,0.1232,1.5122,0.2501,0.4088,0.2412,0.9155,1.086,1.4671,0.9665,0.5648,-0.1388,0.6088,0.3645,0.5631,0.2545,1.0395,0.7889,BRCACancer
B07,0.7162,0.5302,2.079,1.0356,0.787,0.6319,1.5064,1.5231,1.8069,1.1985,1.0278,0.3119,0.8579,0.8629,1.1814,0.5434,1.4381,1.3113,BRCACancer
B08,0.6315,0.5639,2.0064,1.1179,0.7442,0.6256,1.2847,1.7603,1.6002,1.1412,1.0743,0.333,0.7577,0.9143,1.0917,0.4972,1.1998,1.2024,Control
B09,0.3556,0.2247,1.3173,0.4483,0.7978,0.3027,0.7099,1.2721,1.2927,0.9084,0.5183,0.281,0.5682,0.732,0.8673,0.2094,1.104,1.4456,Control
B10,0.6337,0.2781,1.7195,0.5914,0.5859,0.1889,1.0615,1.3982,1.5085,0.8205,0.6023,0.2995,0.6134,0.5004,0.6175,0.3955,0.9323,0.9172,Control
B11,0.7134,0.4576,1.9863,0.8984,0.7355,0.4799,1.4109,1.3449,1.3779,0.9763,0.6988,0.258,0.5623,0.7225,0.9738,0.5148,1.0216,1.3464,Control
B12,0.1164,0.1813,1.2318,0.3215,0.5274,0.0547,0.5246,1.3052,1.2218,0.735,0.1897,0.1878,0.2886,0.5571,0.3889,0.0796,1.0954,0.714,Control
C01,0.8367,0.6369,1.8515,1.0318,0.7985,0.3899,1.2483,1.5029,1.5188,1.0928,0.885,0.1908,0.7036,1.0197,0.9773,0.5398,1.0652,1.5057,BRCACancer
C02,0.8413,0.6409,2.0083,1.1985,0.5769,0.3186,1.4918,1.6902,1.6019,1.0791,0.8212,0.3179,0.5745,0.7984,0.976,0.5627,1.3179,1.1481,BRCACancer
C03,1.3349,0.7639,2.0808,1.1576,0.6935,0.6051,1.347,1.4095,1.6326,1.3031,0.8691,0.3702,0.6891,1.1481,1.1688,0.5357,1.2408,1.3543,BRCACancer
