@relation data

@attribute id string
@attribute 10858 numeric
@attribute 9420 numeric
@attribute 1595 numeric
@attribute 1588 numeric
@attribute 1586 numeric
@attribute 1585 numeric
@attribute 1584 numeric
@attribute 1593 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 51302 numeric
@attribute 1583 numeric
@attribute 1545 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0272,-0.0792,0.2299,-0.1167,-0.0542,0.0161,0.0816,0.7984,-0.1505,-0.1094,-0.0589,-0.1352,1.254,Control
A02,-0.0206,-0.074,0.2719,-0.1115,-0.0497,-0.0706,0.113,0.7444,-0.202,0.0725,-0.0302,-0.119,0.9083,Control
A03,-0.0294,-0.1415,0.4004,-0.1052,-0.1557,0.0111,0.0203,0.9368,-0.1844,0.0262,-0.0681,-0.1405,1.3517,Control
A04,-0.0072,-0.0975,0.4327,-0.125,-0.0843,0.0204,0.1222,0.5429,-0.1343,0.0652,-0.0408,-0.1514,1.3432,Control
A05,6e-04,-0.0717,0.4132,-0.1057,-0.069,-0.0738,0.2024,1.1201,-0.1463,-0.1412,-0.0996,-0.1243,1.9622,Control
A06,-0.0921,-0.1316,0.3693,-0.0928,0.0055,-0.0681,0.0938,0.9028,-0.115,0.042,-0.0057,-0.1594,1.8529,Control
A07,0.0095,-0.1303,0.3109,-0.1517,-0.0991,-0.0381,0.0475,0.7727,-0.183,0.0506,-0.0296,-0.1496,1.6019,Control
A08,-0.0376,-0.0995,0.3096,-0.1325,-0.0935,-0.0195,0.136,0.7721,-0.1564,-0.187,-0.0899,-0.1392,0.9491,Control
A09,-0.021,-0.1034,0.2072,-0.115,-0.0905,0.0076,-0.0589,0.6248,-0.1716,-0.0027,-0.0633,-0.1241,1.0847,Control
A10,-0.0119,-0.1137,0.3552,-0.1084,-0.0753,-0.0633,0.0853,1.2802,-0.1332,-0.036,-0.0647,-0.0659,1.3173,Control
A11,-0.0388,-0.0801,0.2642,-0.0843,0.024,0.0366,0.2111,0.7195,-0.0738,-0.0983,-0.0791,-0.0515,1.1869,Control
A12,-0.0609,-0.1788,0.1637,-0.1299,-0.049,0.0449,-0.0072,0.5195,-0.2022,0.2329,0.0699,-0.0233,0.7624,Control
B01,-0.0789,-0.152,-0.0404,-0.0372,0.0546,-0.1435,-0.1867,0.7173,-0.2394,0.0344,-0.1004,-0.0066,0.7037,Control
B02,0.0092,-0.1046,0.3508,-0.1184,-0.0239,0.0466,0.2015,0.9229,-0.1651,0.039,-0.1008,-0.1024,1.2064,Control
B03,-0.0091,-0.14,0.2697,-0.0472,0.0327,-0.0316,0.0195,0.7944,-0.195,-0.0078,-0.0828,-0.0401,1.1353,BRCACancer
B04,9e-04,-0.1082,0.1905,-0.1493,-0.1146,0.0125,0.0262,0.4394,-0.1791,0.002,-0.0811,-0.1144,0.5543,BRCACancer
B05,-0.0112,-0.1642,0.1839,-0.1433,-0.0074,-0.0841,0.0152,0.3121,-0.2175,0.1722,-0.0245,-0.1213,0.3129,BRCACancer
B06,-0.1801,-0.1294,-0.0738,0.0072,0.0564,-0.1087,-0.3201,0.398,-0.3827,-0.0394,-0.0505,-0.0688,1.0129,BRCACancer
B07,-0.0663,-0.096,0.2905,-0.1372,-0.0915,-0.0581,0.0693,0.831,-0.1746,0.0546,-0.0721,-0.1417,1.5907,BRCACancer
B08,0.0189,-0.0778,0.1224,-0.0666,0.0072,-0.0142,0.0483,0.6155,-0.0982,-0.0148,-0.0522,-0.075,1.4271,Control
B09,0.0087,-0.1541,0.1033,-0.0842,0.0968,-0.0896,-0.1752,0.3391,-0.2038,0.1136,-0.0662,-0.0398,0.4629,Control
B10,-0.0221,-0.1524,0.133,-0.107,-0.0624,-0.0982,0.1444,0.5683,-0.3105,0.1845,-0.0209,-0.0966,0.6794,Control
B11,0.0206,-0.1367,0.1484,-0.1001,-0.0171,0.01,0.0869,0.6139,-0.1516,0.139,-0.0412,-0.1234,1.3965,Control
B12,-0.0199,-0.0509,0.1127,-0.1602,0.0097,-0.0383,0.0998,0.268,-0.121,0.0669,0.0026,-0.1178,0.2756,Control
C01,0.0032,-0.1481,0.3801,-0.1588,-0.0924,-0.0255,0.0592,0.9219,-0.2032,0.0295,-0.0345,-0.152,1.3642,BRCACancer
C02,-0.0446,-0.0844,0.2951,-0.126,-0.0994,-0.013,0.1716,0.7815,-0.1344,-0.0538,-0.0199,-0.1021,1.4172,BRCACancer
C03,0.0028,-0.1025,0.3634,-0.1436,-0.09,-0.057,0.2648,0.9039,-0.1935,0.0212,-0.0322,-0.1023,1.2563,BRCACancer
C04,0.0501,-0.0148,0.2768,-0.0955,0.0261,-0.0513,0.2314,0.293,-0.0472,-0.1459,0.0232,-0.0768,0.806,Control
C05,-0.0523,-0.0951,0.1619,-0.0768,-0.0155,-0.011,0.2221,0.3211,-0.1047,0.0051,-0.041,-0.0148,1.1867,BRCACancer
C06,-0.0682,-0.1512,0.1687,-0.098,-0.0034,0.1654,0.041,0.0463,-0.2695,0.1525,0.0617,-0.0059,-0.0439,Control
C07,0.0054,-0.0658,0.3617,-0.1141,-0.1119,-0.0178,0.2123,0.4101,-0.197,0.11,-0.0218,-0.1116,1.2251,Control
C08,0.0091,-0.1334,0.3079,-0.0968,-0.0467,0.0325,0.0318,0.703,-0.1851,-0.0268,-0.0345,-0.0852,1.0425,Control
