@relation data

@attribute id string
@attribute 1173 numeric
@attribute 160 numeric
@attribute 1759 numeric
@attribute 2060 numeric
@attribute 273 numeric
@attribute 274 numeric
@attribute 29924 numeric
@attribute 4830 numeric
@attribute 4831 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8301 numeric
@attribute 8867 numeric
@attribute 8871 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,11.2613104,6.55015525567,7.342077169,9.533198854,7.4337074805,11.210391075,12.4670082,8.353270084,7.754491566,7.181967161,11.8054921,9.584314798,13.11037161,13.59313376,12.33572539,8.9290295525,6.02006370333,7.915881059,Control
GSM427159,10.94792585,6.33747983233,7.359664193,9.517788029,7.2309491215,10.69969907,12.32198735,8.50448489433,7.8367885654,7.328338472,11.54241539,9.028818534,12.75620088,13.5121695,12.47764072,8.193619451,6.27118750533,9.591550922,BRCA
GSM427160,11.162174555,6.42725820467,6.524977004,9.31002259,6.4047088085,10.078586696,12.47620706,8.88242373233,8.407538505,7.238491368,11.24175993,8.789730168,12.13760287,13.47944813,12.54827894,8.401285023,6.21993466967,9.546605663,BRCA
GSM427162,11.27700269,6.79699623533,7.107533897,9.630012754,7.6059957135,10.277258725,12.15911615,8.61081870833,7.815186903,6.422323287,11.56978693,8.74769044,12.20536419,13.35270561,12.76004735,7.9607960825,6.02656795,8.823479598,Control
GSM427163,11.397832345,7.262440087,6.807004269,9.443296418,6.343711803,10.681509515,12.44183936,8.33329569267,8.3137721662,7.7125980515,11.00452968,9.157246578,12.34682957,13.37889296,12.45248586,8.3296660775,6.29909846867,9.302679545,BRCA
GSM427164,11.12104221,6.667704523,6.791752628,10.07069158,6.340744247,10.725502715,12.82346582,7.975737601,7.381597763,7.745704965,11.73619062,9.836169177,13.11510467,13.71343219,12.66384721,9.64687951,6.446163647,9.196486021,BRCA
GSM427165,11.202937405,6.39423566067,8.1487195,9.727453002,7.0947371975,10.586183875,12.39041358,8.83704525933,7.0343697216,6.5896621115,11.41213066,7.747456426,12.34260121,13.29267684,12.61750082,7.447183646,6.47309346533,9.728286664,BRCA
GSM427166,11.388759195,6.734569732,7.145425585,9.406577658,7.6443996855,10.3330769165,12.3196976,8.59221350267,8.0646141162,7.480559564,11.39154181,9.508320259,12.57155186,13.44200721,12.74796537,8.4306923695,6.19480142733,8.005289273,Control
GSM427167,11.31699387,6.84260002933,6.93699452,9.103957277,7.469466684,10.406184475,12.38431166,9.27878913267,8.3232637688,7.5245411315,10.77439198,9.212004536,12.3148028,13.70458133,12.4865699,8.791773534,6.22314866,9.002520488,BRCA
GSM427169,11.225414225,6.688774195,6.908516092,9.243103231,6.316468599,10.85380673,12.43700564,8.690064676,7.9361738904,7.3344224225,11.36752411,9.015945424,12.71572616,13.30755735,12.57561022,8.004348399,6.05337856,8.881007724,BRCA
GSM427170,11.92263071,6.86276355833,7.877868648,9.537485908,7.253645316,11.878808905,12.82636383,8.63693291733,8.0352672646,7.1793537375,11.41782366,9.789998625,12.72208073,13.38150649,12.59449147,8.115696672,6.52880122733,7.961523672,BRCA
GSM427171,11.128931665,6.71727477633,6.690211478,9.630440568,7.9994688545,10.81925911,12.30875149,8.62571003167,8.1379242134,7.4303730355,11.31639767,9.291228915,12.77087865,13.60583775,12.7232493,8.7699624305,6.40134651533,8.566664033,Control
GSM427172,11.33856239,6.46909773,7.501819524,9.94431716,7.267522162,10.696603165,12.53830178,8.52918561433,8.1476722974,7.50153016,11.73097541,9.562295439,12.97797754,13.47298527,12.52742331,8.8033119045,6.493127809,7.769244655,Control
GSM427178,11.5430778,7.27423223467,8.200483173,9.288924383,6.9744462545,10.933343635,12.72821502,8.61225283567,8.0196330022,6.8933171905,11.62683849,10.13925432,12.99135537,12.16391545,13.2860567,8.3977368885,5.89200477,7.613183764,BRCA
GSM427181,11.404659965,6.75646800033,8.152856641,9.856885003,8.1420634415,11.354421525,12.77666852,7.994640099,7.8501628754,7.408146448,12.04715639,9.726252704,13.22427159,12.44601199,13.16228672,8.1405585885,5.99109333533,8.89464433,BRCA
GSM427182,11.477235945,6.66660139867,7.584306987,9.401834759,7.133591039,11.009905245,12.71973005,8.33907055933,8.2667305354,7.1208014865,11.78825759,9.678499404,12.53522562,12.2076581,13.15138292,8.207360111,5.76509599167,8.212400476,BRCA
GSM427183,11.64898438,7.03721285533,8.014301064,9.359277986,6.730906482,10.55305926,12.80741335,8.19821210467,8.1154694714,6.752537335,11.72922572,10.00443156,12.56790862,12.15610687,13.15138292,8.0875975575,5.786889755,7.841330235,BRCA
GSM427187,11.679222855,7.03850006433,7.535860745,9.508765915,7.747732539,11.003893435,12.57220763,8.911264247,8.464966042,7.0698721725,11.42322901,9.577046919,12.61931219,12.43207997,13.08540943,8.1875848215,5.681394252,7.846651776,BRCA
GSM427189,11.832561885,7.691036477,8.126718829,9.326666054,7.181056473,10.866596415,12.9168993,8.38161539267,8.4174511098,6.9466844905,11.4712435,9.812915765,12.52524557,12.39881323,13.04201932,8.467686926,5.69340337233,7.448118629,BRCA
GSM427193,11.897134165,6.77316165767,7.719014193,9.634584704,7.3037243095,10.76448981,13.49469877,7.330004732,8.7819984464,7.9529606385,12.28769659,10.43684194,12.50816376,8.929717871,10.82365605,5.4444662925,5.57400043567,8.767266735,BRCA
