@relation data

@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5435 numeric
@attribute 55746 numeric
@attribute 23511 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 6874 numeric
@attribute 6872 numeric
@attribute 23279 numeric
@attribute 79902 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 53371 numeric
@attribute 11097 numeric
@attribute 2957 numeric
@attribute 5440 numeric
@attribute 2959 numeric
@attribute 2958 numeric
@attribute 5441 numeric
@attribute 8021 numeric
@attribute 4686 numeric
@attribute 6882 numeric
@attribute 8732 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 8731 numeric
@attribute 6880 numeric
@attribute 6881 numeric
@attribute 9150 numeric
@attribute 7175 numeric
@attribute 6875 numeric
@attribute 7936 numeric
@attribute 6878 numeric
@attribute 6877 numeric
@attribute 23636 numeric
@attribute 7518 numeric
@attribute 920 numeric
@attribute 79023 numeric
@attribute 7514 numeric
@attribute 51497 numeric
@attribute 2071 numeric
@attribute 9883 numeric
@attribute 2068 numeric
@attribute 7520 numeric
@attribute 6749 numeric
@attribute 9631 numeric
@attribute 2966 numeric
@attribute 2965 numeric
@attribute 2963 numeric
@attribute 2962 numeric
@attribute 2961 numeric
@attribute 22916 numeric
@attribute 2960 numeric
@attribute 5431 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 129401 numeric
@attribute 5432 numeric
@attribute 2968 numeric
@attribute 2967 numeric
@attribute 8178 numeric
@attribute 6829 numeric
@attribute 25920 numeric
@attribute 5478 numeric
@attribute 6827 numeric
@attribute 11198 numeric
@attribute 7852 numeric
@attribute 9972 numeric
@attribute 6921 numeric
@attribute 6924 numeric
@attribute 6923 numeric
@attribute 23225 numeric
@attribute 9818 numeric
@attribute 57122 numeric
@attribute 23165 numeric
@attribute 1234 numeric
@attribute 9688 numeric
@attribute 10762 numeric
@attribute 4331 numeric
@attribute 1025 numeric
@attribute 8815 numeric
@attribute 348995 numeric
@attribute 7469 numeric
@attribute 6908 numeric
@attribute 8480 numeric
@attribute 5905 numeric
@attribute 3159 numeric
@attribute 8086 numeric
@attribute 5901 numeric
@attribute 5902 numeric
@attribute 3981 numeric
@attribute 5903 numeric
@attribute 1022 numeric
@attribute 2237 numeric
@attribute 11168 numeric
@attribute 6917 numeric
@attribute 3978 numeric
@attribute 904 numeric
@attribute 2547 numeric
@attribute 81929 numeric
@attribute 902 numeric
@attribute Class {Control,BRCA}

@data
11.4744083,11.13855038,12.18094263,11.22708057,9.222372974,11.42772678,6.402078871,8.613551105,8.001455187,9.292000111,11.31587145,10.52622073,6.452684887,8.677037688,9.4877935725,6.18872641367,6.755291951,9.938499406,10.325896,9.66947024,10.79293283,8.627160965,5.787779337,9.65374576,8.897755568,10.236088035,10.18746996,5.8706972455,11.29445435,7.37892838867,11.08759894,5.603041174,9.036799417,7.902886268,8.228339065,9.818578763,5.290950766,7.572626574,10.79887295,10.74006345,11.162488095,10.65722043,8.4298445465,9.204131621,9.992241287,8.845098843,7.428802086,5.171538364,6.858718118,10.90796116,10.79666855,11.62774602,7.79970309167,8.110550027,9.486624446,11.4243108,9.720120732,6.9314624695,9.636870305,10.34768534,7.676452764,9.162423509,11.63348356,9.11777579,6.961915926,10.82924727,11.87223249,7.52433658333,8.687254178,9.846082676,8.498431517,11.111514089,8.006874612,5.61092011767,10.38269998,10.46181223,5.476713145,10.75081188,6.713243056,7.173305173,10.73155687,10.3215282325,8.5542168845,7.76437589,9.676966886,7.52460701833,11.32592956,6.38211057075,7.81250003,9.35588024,10.50080989,5.679212249,6.309345038,9.6014742,9.107300824,7.605371464,6.49976480333,9.309431518,8.27137096,12.058495875,7.77724799867,8.174296834,BRCA
11.48188533,11.28537059,12.08367055,10.75721104,8.291356205,11.28199972,6.104971499,10.07718328,7.594880712,10.07094309,10.59236386,10.70804518,6.67226088033,8.874233892,9.7897153685,6.66739253233,6.326074949,9.905613067,10.91785336,8.91062109,10.39442548,8.94526175,5.586773185,9.386455921,9.603413599,7.417907274,9.948462553,6.647844913,11.04197755,7.05079206433,10.3976482,5.461570507,8.360672771,7.482110082,7.199626033,9.6679097305,4.866674661,8.062317545,11.00516506,11.19671294,11.23150106,10.16944939,9.0057770885,7.815256994,10.48441034,7.763645816,7.696636917,5.37574431,6.7861813475,10.82131183,10.27729935,11.27693876,8.12538379433,8.649382947,9.811543731,11.55629063,9.578863787,7.588864934,9.355641581,9.399502844,8.933248873,8.767076337,10.64202486,8.51521500375,7.502913581,10.92743375,11.62609927,8.662151022,9.755547386,10.610476212,8.119526238,10.5738760075,6.914777148,6.038152094,10.46760584,10.56036654,5.274553208,10.262932,6.56370622733,7.443588263,10.13087976,10.2336133355,8.440677237,7.03452697,9.878403925,7.41438813233,10.72897086,6.3892589255,6.716651865,10.61193798,10.1735444895,5.90992453867,5.967636237,9.65659519,9.006318241,7.1270590685,7.895663993,8.824657385,8.203569621,11.04783347,8.399936504,8.4740299995,Control
11.16768802,10.97608812,12.19128143,10.94214079,8.473788053,11.15088665,6.382499203,9.664661106,8.136971065,9.900180431,10.61251863,10.61564829,7.06776618533,8.692426296,9.609644114,6.611321398,6.547978484,10.0362427,10.89786457,9.180550154,10.56377331,8.413100175,5.88179384,9.366858275,9.597587563,7.8635533895,10.01897944,6.4494654445,11.03036559,7.08224194833,10.64055928,5.40889121,8.259214953,7.9089913135,7.541331155,9.4793664585,4.868404346,7.324655646,10.93858741,11.01182496,10.74113891,10.08514084,9.0490950775,8.343586732,10.03781156,8.062452471,7.6335652745,4.988697465,6.421656707,10.75314175,10.38624004,11.62374676,7.94777078533,8.621302014,9.493665908,11.66558698,9.601752743,7.385858514,9.6358129485,9.933941823,8.832795987,8.575275572,10.7304916,8.4743960065,7.155352377,10.93958309,11.5343468,8.46853633133,9.838321965,10.636314754,8.81079744,10.616399227,6.873816658,5.883568509,10.38657417,10.41307283,5.44376233,10.17277787,6.89339379867,7.108370574,10.32564307,10.063203401,8.230366588,7.487359976,9.64691917,7.808609232,10.82015126,6.37843963825,7.454877335,10.31149038,9.990578388,5.75494022833,5.768456458,9.597587563,9.113554115,6.9687704325,7.77843482767,8.392855247,8.296848686,11.03423966,8.58775546467,8.5940360615,Control
11.36217961,11.73219511,12.38074251,11.03306523,9.476443016,11.33051934,6.185178351,9.932695001,6.5096630735,10.42441069,11.27673526,10.43185304,7.528050522,6.8058868985,10.2684293485,5.532633969,6.114268757,10.27390663,10.75119697,9.410849402,10.96223109,8.634194938,6.146294365,9.058033085,9.949994866,6.315257659,10.08608351,5.567906116,11.09339134,7.432896607,10.89528011,4.764223297,8.455040631,8.503611181,7.53621054,9.335713559,5.448414727,7.340030607,10.89425716,11.16381336,11.25158137,10.93024227,8.702210454,9.167193021,9.377341303,8.140013152,7.1694392885,5.292792099,5.456076664,10.26546887,10.41629907,10.8441842,7.86579001867,8.809061578,9.214775128,12.19128143,9.330368553,7.491036185,9.9907375325,10.39216207,8.194979796,8.966845087,11.65493594,8.676235756,7.155352377,11.21259383,12.20536419,8.46643887033,9.944778348,9.795833979,8.115591386,10.516066184,8.21182884,5.727254593,10.54450111,10.86107549,5.815593995,10.50921116,6.44285074967,5.771628945,10.82965558,10.6845027725,8.021123619,8.246623189,10.21839405,7.666812025,11.45582051,6.35932295825,7.996531569,10.9243451,8.9802119075,5.688635696,5.434637608,9.617614907,9.082795036,5.505770615,7.36587860467,8.873598775,7.970941527,10.7576769535,8.719877213,7.1655308455,BRCA
10.87659774,11.25995523,11.50362218,11.05830992,9.123074542,10.16197619,6.723562401,9.794773703,7.9992084575,10.5411695,11.11778287,10.38874414,7.19143122567,7.0921794195,10.660615195,5.76435993667,6.092128797,10.17328397,9.969494854,8.426475613,10.51325413,8.7754466,5.775321383,9.444156179,9.318577337,7.002108506,10.44466839,5.488639607,10.32429902,7.17593437867,11.52630619,5.076613872,8.782311189,7.632016503,7.553957774,8.8546680655,4.917683858,7.504284952,11.12353964,11.20355006,11.382138615,11.10864878,9.5844076055,9.101470918,9.938977155,8.337634305,7.2985705445,4.788047896,5.544020716,10.46916384,10.04182378,11.29154789,7.92189120167,8.501002294,9.426286314,11.14770754,9.259561518,7.382495772,9.683055312,10.23091542,8.73696091,9.257317784,11.02462046,8.44966380175,7.355331548,10.76657469,12.15837941,8.67410823533,9.793246096,9.285516308,8.81729638,10.302435602,8.521110748,5.908306372,10.54330281,10.85219028,5.3501798975,10.7777528,6.41251149567,5.902683368,10.50534045,9.0684387455,7.91332957,7.784227701,9.772562477,7.806351836,11.46815322,6.381131619,7.680255999,10.39647129,9.178354028,5.757504139,5.197719213,10.07000053,9.211922876,6.0927948205,7.46873679533,9.241179451,7.520699455,10.9417072195,8.831702571,7.126664761,BRCA
11.53262879,11.67585684,12.54548466,11.09848962,9.088471,11.68597092,6.764676316,9.791635483,7.293611673,10.07411507,11.33541843,10.35884378,6.997489341,6.950345721,10.3128701505,5.68797612733,6.016480301,10.45289528,10.66644619,9.227195422,10.86526952,8.217813694,6.24317934,9.423662793,10.10988324,6.319694091,10.51270618,5.8225642365,11.06473959,7.13802204433,10.65863127,4.969485815,8.763263105,8.372869433,8.049278334,9.390792679,4.873457956,7.060753003,11.37070935,10.83660293,11.451104685,10.88769302,9.0653599655,9.228344402,9.504898977,8.315298042,7.335258382,5.258529523,5.44209646,10.49127719,10.80422,11.30449979,7.704054153,9.069960645,9.136613813,11.96009799,9.374426115,7.640236619,10.0054039915,10.54330281,8.461204311,9.096966204,11.65981099,8.47928568075,6.980656926,11.69812525,12.16931758,7.89103560467,9.540516092,9.9734791535,8.384234542,10.480290843,8.312317023,5.65225244667,10.28660429,10.8300717,5.456655096,10.76039169,6.11022297267,6.196042028,10.61911518,10.5871247625,7.941049802,8.11647539,10.26730203,8.077182341,11.05567579,6.719372043,7.87986062,10.36660939,9.3849187865,5.660118204,4.778749175,10.12919321,9.372225132,5.979998412,6.82128937267,9.807411729,7.877132455,10.8450444915,8.39322552767,7.207971487,BRCA
11.56134298,11.58990637,12.57220763,11.01303318,9.313099074,11.74803988,7.461215696,9.878603173,6.2559533555,10.54993411,11.26378871,10.52622073,7.12570578567,6.673638385,10.175807248,5.68737918733,6.083857569,10.7304916,10.74066222,9.319763063,10.91921737,8.266787858,6.104971499,9.357079711,10.21419195,5.8719675625,10.38218389,5.851401107,11.20780763,7.21968344067,10.9232534,5.098043929,8.718842038,8.516978346,7.695647856,9.282241073,5.321938238,7.078260574,11.23955693,10.88216751,11.184368605,10.61346285,9.131055831,9.230129219,9.175325691,8.191603516,7.4610238715,5.533727829,5.5223939415,10.32819838,10.86526952,10.91383956,8.021174851,9.096966204,9.151492997,12.44988381,9.560027603,7.5408424895,10.266338858,10.42417183,8.260097569,9.213761077,11.81532136,8.7950772585,7.170228349,11.53538974,12.11775357,8.37938063133,10.00201369,9.902222107,8.149392911,10.222187605,8.68863596,5.540239002,10.7780979,10.97955044,5.454992331,10.55686073,6.34199734433,6.101719008,10.980761,10.8127182905,8.0620596875,8.441762661,10.29166028,7.96397256133,11.16548507,6.701246896,7.79246679,10.42231215,9.3910323505,5.63764144433,5.049425205,10.19591385,9.252004483,5.578392418,7.21432997467,9.907754874,7.754388358,10.52622475,8.36016220033,7.3753302775,BRCA
11.72083647,11.66436963,12.69228318,10.99992623,9.744775458,11.77806492,6.773307786,9.820626194,6.8233046055,10.31880295,10.85440892,10.87563823,6.915254259,7.0380508525,10.077023151,5.66673193633,6.67359573,10.58303601,10.98687328,9.38991153,10.73881029,8.794043061,5.980317403,9.449035705,10.31961599,6.337928816,10.60309338,5.8535803325,11.30872029,7.37319981933,10.93235154,5.080243265,8.958930467,7.9607632885,7.916478324,9.51464464,4.19276397,7.628739198,11.2211885,11.01303318,11.366034325,10.55979796,9.1480814945,9.21184032,9.49357585,8.216941185,7.4277826515,5.358089615,5.5364636575,10.85319669,10.72254311,11.3382407,7.97594459867,9.182779884,9.14242692,11.89363345,9.353875227,7.5258128505,10.1308165865,10.32995358,8.26545228,8.813172827,11.36612562,8.33016453525,7.479903767,11.49745034,12.10354363,7.96291278133,9.734062262,10.219585132,8.419813926,10.5831067445,8.612961657,5.702195218,10.49748292,11.07201887,5.4770915855,10.54623399,6.342114179,5.913853554,10.42177586,10.7534207375,8.0192290835,8.231294544,10.09627409,7.91466323133,11.15959405,6.5114709255,7.763878152,10.78613914,9.6266742225,5.78329389533,5.562403668,10.21780056,9.437168452,6.0505218535,7.189610274,9.489968911,7.504284952,11.0428197845,8.67060928633,7.5514060975,BRCA
11.67615115,11.62683849,12.51339458,10.96869939,9.511130543,11.8267889,6.977855527,9.686960543,6.2511141275,10.32054705,11.12692078,10.62776211,7.283181094,6.998502507,10.3100047505,5.66898314867,6.104132849,10.49005891,11.06986277,9.598481115,10.93816836,8.485971282,6.083219352,8.963388234,10.41126499,5.752067338,9.717377026,5.77208709,11.42258795,7.40786895833,10.68460862,4.698514237,8.344585666,8.4428349015,7.351604314,9.4055344625,5.151586144,7.524289246,10.93189375,10.84878354,11.360219095,10.83660293,8.6367287865,8.758440706,9.515749664,8.01368714,7.330975552,5.286429541,5.15457292,10.60533161,10.84822018,11.17484162,8.11810553467,9.118948289,9.583727381,12.2142175,9.517335308,7.7309844595,10.185310385,10.54869216,8.169525606,8.849890707,11.71081731,8.99918270825,7.362866814,11.62333067,12.13627672,8.705908136,9.672500978,9.968129813,7.970452678,10.777725243,8.807082076,5.87472931033,10.34930366,10.50876069,5.2824126215,10.44034522,6.41663102767,5.669530862,10.24730484,11.184336351,8.015208768,8.537219493,10.30144507,7.92980596633,11.28106518,6.84454953275,7.697282321,11.08411429,9.742944362,5.75098412167,4.958159726,10.13564553,9.352729044,5.8075645545,7.41929702967,9.770879053,7.606111137,10.9536532955,8.803648797,7.2303432025,BRCA
11.40065415,11.67585684,12.94317143,11.17748823,9.319763063,7.91898414,6.337002435,9.925925682,7.2855589845,9.36270062,11.49963678,6.319586888,7.292038499,6.458489395,10.3490182955,5.634660947,7.371212794,8.982823296,11.082442,9.391867114,10.64868139,8.170802781,5.901899413,6.656071297,10.08992748,6.5610379715,11.4486069,5.7447864355,11.58795809,7.68656767567,11.59799678,4.522411849,10.49423086,7.86446929,6.387591412,9.262046048,5.222467693,7.818200484,11.53100625,10.00966108,9.3596569505,10.83158062,9.357835757,9.785984134,8.270121404,9.001704532,7.842926264,5.052688948,5.321608753,6.387591412,11.03013967,11.73450229,7.85652075367,8.280493715,9.797410704,12.06768485,9.443980125,6.28713931,10.509973745,10.32910148,8.512346531,9.920167156,11.1581191,8.80146232775,6.454756297,11.51581946,11.65291678,7.97141172567,9.785984134,8.596813159,9.57788249,11.464866038,7.57557919,6.35908817467,11.35464901,11.27762466,5.4101039815,10.78233917,6.11201536833,5.781235931,10.7116199,9.8206417045,8.145928049,9.532570767,8.402085935,8.33272210267,11.87820241,6.6080392425,8.105084975,10.29619385,9.3806308365,5.76829025133,5.212385731,8.777182254,9.732093048,5.7507205385,7.05964141433,7.877009719,8.633341407,10.7588273155,8.30560416167,7.3442798615,BRCA
