@relation data

@attribute id string
@attribute 10411 numeric
@attribute 107 numeric
@attribute 11261 numeric
@attribute 114 numeric
@attribute 1387 numeric
@attribute 163688 numeric
@attribute 2033 numeric
@attribute 23236 numeric
@attribute 27330 numeric
@attribute 2776 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 3265 numeric
@attribute 369 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3845 numeric
@attribute 4659 numeric
@attribute 4893 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5499 numeric
@attribute 5500 numeric
@attribute 5501 numeric
@attribute 5502 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 5906 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 63928 numeric
@attribute 673 numeric
@attribute 775 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0920781524,-0.0680557761,0.7714346136,-0.0726066500,0.6728254087,-0.1416283464,1.8174475579,0.4097788456,0.4624164514,0.5726595125,-0.1189617532,-0.1057068686,-0.1505823830,-0.0754578801,-0.0192656675,0.0364585096,-0.2124075075,-0.0916047048,-0.1141170166,1.0380567778,0.4352205655,0.1313168648,0.1067213277,0.5609436097,0.4153290968,1.7265539813,1.3243965731,-0.0195479401,-0.0776044747,1.6300333739,0.0394911230,1.8940309816,2.7014698649,3.1685768234,-0.1044106837,1.1392389064,1.3485143633,0.9049248654,0.5655952376,0.5931362181,0.6055969648,-0.0123531642,0.1474579691,-0.1072664774,-0.0825690696,0.5276523813,0.4586358647,0.0778244350,0.9930449004,0.6409841057,0.5759782564,0.8590166551,0.4753331980,0.3490809082,-0.1348413536,0.3043230119,-0.1203116075,1.5891594400,0.9537983259,2.1997757852,0.2531493374,-0.1062511549,-0.0635502934,-0.0643923931,0.6420336235,0.1409569047,BRCA
GSM480985,0.3263344009,-0.1146877620,0.8597149872,-0.1656008608,0.6472114695,-0.0916407251,1.6404941344,0.7330552477,0.2194411271,0.6760796893,-0.1287743736,0.0240851168,-0.1157428850,-0.0203434413,-0.0500140645,0.0295304598,-0.2090418982,-0.1374636242,-0.0872575622,0.5481084954,0.4021199361,0.4415400387,0.5849629343,0.3553600297,0.4587173745,1.7172242928,0.8611773475,-0.1604685536,-0.0930615631,1.0536758155,-0.0840634818,1.3149515258,2.9909083748,3.0398633216,-0.1211090071,1.0624773818,1.2292638585,0.8493034308,0.4722626175,0.7376574537,0.7695002645,-0.1038192192,0.0900841358,-0.0931613796,-0.0522140021,0.4521202200,0.5649788797,0.0538346215,1.1653226431,0.6127393824,0.6223576221,0.5620005916,0.4960677786,0.3743994703,-0.1474278699,0.3713752488,-0.1314508866,1.2845784730,0.9828057632,1.9199515841,0.0051101413,-0.1264687864,-0.0360112713,-0.0954384340,0.7133841506,0.1554803168,BRCA
GSM480986,0.0481944401,-0.0866454035,0.8397588544,-0.1195620130,0.7199448316,-0.1414109196,1.9671993852,0.5153439700,0.4537448762,0.5903858004,-0.0995415323,-0.0902023388,-0.1420936314,0.0294416636,-0.0183347330,0.0145375388,-0.1795135874,-0.1015002006,-0.1156969661,0.9493732134,0.4833758425,0.2835222208,0.1536485495,0.6212419597,0.4106089262,1.6410768640,1.3830056341,-0.0450191986,-0.0521149571,1.4571645670,0.0685284909,1.8601526020,2.6549670554,3.1685580942,-0.1526456398,1.1325124873,1.4755984701,0.6729391185,0.5177595145,0.6712817949,0.7078176651,-0.0887387330,0.1559347632,-0.1167993353,-0.0710934066,0.5276161861,0.5706250406,0.0844743560,0.9547375822,0.4839221177,0.3411915212,0.7839062919,0.4085617637,0.3229744066,-0.1310103294,0.3954231461,-0.0977729428,1.6418533209,0.7694473286,2.1900971755,0.3643759714,-0.1107559652,-0.1068710505,-0.0770829322,0.6441054073,0.1217694167,BRCA
GSM480987,0.0289167029,0.0948443130,0.6984377671,-0.1120932270,0.6522740087,-0.1414936161,1.9626392814,0.1668422063,0.5711384810,0.6081153182,-0.0716288448,-0.1308166077,-0.1389292797,0.0160529329,-0.0567495614,0.0301300406,-0.0009821425,-0.0543699809,-0.1561384355,0.6616964770,0.4795592507,0.3327935711,-0.0104492808,0.3998152808,0.2296363310,1.4455049336,1.3380605279,-0.0718489090,-0.1041722893,0.9919344300,0.0007446416,1.3803235757,2.4641138791,3.2913799816,-0.0942689379,0.7104099762,1.6084967972,0.9346764925,0.4873980932,0.4481176670,1.0939444790,-0.0234222412,0.0835026311,-0.1432857454,-0.0616863377,0.4570317386,0.5260457562,0.0511663564,0.2135299446,0.3882937707,0.3683751977,0.1390306237,0.8660132522,0.2145047075,-0.1119046295,0.2871097813,-0.0535309027,1.3375803794,0.6854064385,1.7749855086,-0.0393749357,-0.0822204906,-0.0885894268,-0.0640990646,0.8422779248,0.0131572660,BRCA
GSM480988,0.0907482190,-0.1114876393,0.8607449488,-0.0361867587,0.6896800634,-0.1606387714,1.8828163351,0.4406262552,0.3494939344,0.4102926908,-0.0650744193,-0.0325215318,-0.1350362458,-0.0800450467,-0.0110762134,-0.0086869514,-0.1859210652,-0.1008589073,-0.0799968216,0.4589619954,0.3179003717,0.1991312819,0.2297151421,0.5623337450,0.2562269165,1.4653990924,1.0662603861,-0.1077501489,-0.0521348746,1.0592323652,0.0395486050,1.2907627622,2.4521004939,3.1034910150,-0.0958129275,1.0280710610,1.3750535183,0.7414630045,0.1617906544,0.3137383716,0.5631931945,-0.0202760463,0.0817065693,-0.0806064152,-0.0384889170,0.4923907940,0.4829891018,-0.0383270433,0.7728505326,0.4704262694,0.1660498078,0.6210581084,0.2209763757,0.3158808795,-0.1084911532,0.2504118828,-0.0822903132,1.4518957679,0.8568994044,2.2009519134,0.1184602400,-0.1005794919,-0.0432362018,-0.1012624690,0.6047102776,0.1260813951,BRCA
GSM480989,0.2727303271,-0.0620193510,1.0229797038,-0.0685872297,0.5010443183,-0.1988541156,1.8141472619,0.1935005427,0.0917087290,0.5169472916,-0.0548027214,-0.1140418602,-0.1920192803,0.0461123774,0.0548789222,0.1042212602,-0.2459162741,-0.1681367158,-0.0970981673,1.1103506463,0.4588489833,0.2200210720,0.0458035868,0.4976210030,0.2400973081,1.2460059362,1.2916537300,-0.0660787014,-0.1177975059,1.6992731094,-0.0830072642,2.4784270126,2.2944378067,3.1681633526,-0.1185903540,0.8617932616,1.4386271053,0.5870933372,0.4391528262,0.9056678476,0.3538124809,0.0047141360,0.0811992555,-0.1211765001,-0.1123442115,0.4168803811,0.8519349658,0.0375365682,0.8033357407,0.4437155496,0.2493194217,1.0677040443,0.3754435785,0.1254392710,-0.0811708468,0.2245239546,-0.0790640901,1.5590544180,0.7983118814,2.9188919440,0.4245331458,-0.1560957574,-0.0476141433,-0.1131204681,0.5547810792,0.1083134365,BRCA
GSM480990,0.1652241818,-0.0744136228,0.8392681946,-0.1056272242,0.6429370626,-0.1820909605,2.2293557487,0.0480474158,0.2400898547,0.5721652171,-0.0741489506,-0.1340680596,-0.1500345451,-0.0147949093,-0.0182855369,-0.0218555795,-0.1758436667,-0.1523869622,-0.0911356945,1.1067612915,0.4235380454,0.1628782986,0.0021861719,0.5061100200,0.3191353141,1.6243841780,0.9421872181,0.0198499129,-0.0345598439,1.9801055864,-0.1134931392,2.2206121683,2.6859600878,3.1901607512,-0.0958057672,0.9861059069,1.2886391192,0.5830522417,0.4347083518,0.8428640298,0.7935236208,-0.0195084080,0.1371517299,-0.1211324487,-0.0606057024,0.4040678319,0.5468216389,0.1245269666,0.5710339894,0.3387474729,0.3149603538,1.0079710025,0.7074387894,0.2346333858,-0.1053477980,0.2258322309,-0.0893763078,1.4453520321,0.6829452796,2.5856389926,0.4549186632,-0.0154691427,-0.0387971694,-0.0783020266,0.5480292028,0.0558532586,Control
GSM480991,0.1743213583,-0.0467888096,0.9410596814,-0.1251052238,0.7013037075,-0.1618150806,1.8172405640,0.2907817717,0.3509049253,0.6132513040,-0.0886032136,-0.1649963296,-0.1862277094,-0.0516968131,-0.0447101730,0.0439284059,-0.2541372158,-0.1160025901,-0.0841684302,0.9763167946,0.4692680691,0.2311761151,0.1075655196,0.7279821927,0.3643042232,1.5097076177,1.1985398679,-0.0048325991,-0.0434485409,1.5307328514,-0.0085634497,2.0201644632,2.5304952479,3.0472761524,-0.1058445909,1.0007687234,1.3283271537,0.6608008562,0.3957455124,0.7147501284,0.6564376624,-0.0500267771,0.0569693500,-0.0960165404,-0.0531655469,0.5071865046,0.6482640730,0.0588836264,0.7389248726,0.3654298311,0.3179211385,0.7941210804,0.5811723371,0.2548893520,-0.1263488267,0.2893171571,-0.0855096179,1.5451146222,0.7246558555,2.3986895680,0.5203580332,-0.1178059007,-0.0434597657,-0.0664389667,0.5891530063,0.1548473247,Control
GSM480992,0.0342694156,-0.0848685851,0.9758864265,-0.0951718734,0.7777832307,-0.1319793334,2.5581991299,0.0814318765,0.2719361378,0.4795048717,-0.0981577248,-0.1126769885,-0.1645202101,-0.0048636670,-0.0401170705,0.0399397690,-0.2211485713,-0.1483381317,-0.0552022004,1.1827308424,0.6180237605,0.0994592431,0.0161160152,0.7308892569,0.2580534183,1.5377414738,0.6252961718,0.0357248699,-0.0266702802,1.8464471474,-0.0424288371,2.4939962627,2.5394816064,3.1168344284,-0.0920438707,1.0355044920,1.4482076389,0.4972681324,0.4195187698,1.1381731691,0.5008515699,0.0557855016,0.1225340664,-0.1356904655,-0.0742785615,0.4130200728,0.9082788116,0.1346057261,0.8443388831,0.3105769333,0.2146456959,1.0579590626,0.5338543657,0.2154794810,-0.0713407049,0.4011166239,-0.0923992682,1.4246134289,0.7415068230,2.6897532866,0.7067827030,-0.1482992642,-0.0718402782,-0.0227440883,0.5535295457,0.0925191902,Control
GSM480993,0.1675940549,-0.0384183934,0.8986200048,-0.0471520076,0.7884631976,-0.1592113870,2.1836648658,0.2383615070,0.1394531711,0.5834782023,-0.1233562875,-0.1076846812,-0.1053195155,-0.0645106739,-0.0630610927,-0.0232858544,-0.1751255267,-0.1113111010,-0.0815788737,0.9945207685,0.5771721326,0.1916949626,0.1179360291,0.7271375300,0.2800151646,1.2606642258,1.2895348594,-0.0363483728,-0.0896386958,1.4765024371,0.0611034877,2.0125354662,2.6022748709,3.2201224698,-0.0288063868,1.0264566022,1.5829170607,0.7091649962,0.5504608139,0.8387103804,0.5521481080,-0.0571271274,0.1051260916,-0.1144585606,-0.1054423138,0.4741801064,0.7940912880,0.0415849929,1.0441827782,0.3602931440,0.3858551905,0.8928548188,0.5429977189,0.2677287386,-0.0537399848,0.4162600737,-0.1131873764,1.5856227239,0.8005855027,2.4490207491,0.3821579109,-0.0999037584,-0.0968572793,-0.0807639728,0.6798162911,0.1127858115,Control
