@relation data

@attribute id string
@attribute 28378 numeric
@attribute 4153 numeric
@attribute 629 numeric
@attribute 5648 numeric
@attribute 717 numeric
@attribute 716 numeric
@attribute 718 numeric
@attribute 713 numeric
@attribute 712 numeric
@attribute 715 numeric
@attribute 714 numeric
@attribute 10747 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0668,-0.3204,0.0566,-0.0712,0.1701,-0.0314,-0.0109,0.0185,-0.0556,0.1463,-0.1832,-0.0017,Control
A02,0.088,-0.2867,0.1195,0.0128,0.4159,-0.0807,0.0668,0.2249,0.2091,0.0609,0.0484,0.0232,Control
A03,-0.183,-0.2122,0.1341,-0.0181,0.6459,-0.0242,0.1904,0.5766,0.632,0.1277,0.1854,0.0193,Control
A04,-0.0301,-0.1692,0.0047,-0.0313,0.1735,-0.0699,-0.018,0.0886,0.09,0.0679,-0.0445,-0.0342,Control
A05,0.0141,-0.1778,0.0974,-0.06,0.5234,-0.0757,0.1158,0.3421,0.5255,0.1262,0.1033,-0.0462,Control
A06,0.0392,-0.233,0.0596,-0.0088,0.2076,-0.0442,0.0631,0.1294,0.1648,0.0105,-0.0646,-0.0847,Control
A07,-0.0781,-0.1805,0.1124,-0.0319,0.3313,-0.0956,-0.0116,0.1986,0.1379,0.0269,-0.0178,0.0085,Control
A08,0.0814,-0.2358,0.0643,-0.0477,0.2619,-0.0438,0.1935,0.0314,0.0454,0.1333,-0.0419,0.0221,Control
A09,-0.0776,-0.1894,0.0885,-0.0273,0.282,-0.0484,0.0589,0.1026,0.0688,0.024,0.079,0.0217,Control
A10,-0.0994,-0.1507,0.0605,-0.0705,0.2814,-0.0487,0.071,0.0875,0.0847,0.0641,-0.0611,0.0365,Control
A11,0.1009,-0.1201,0.0492,-0.0951,0.1901,-0.0813,0.0033,0.1202,-0.0034,0.1069,-0.0323,-0.0202,Control
A12,-0.3101,-0.0486,0.1378,0.1072,0.1133,0.0558,-0.0052,0.3301,0.0654,-0.0522,0.1227,0.02,Control
B01,-0.2427,-0.0803,0.2444,0.1495,0.1807,0.1029,-0.0467,0.2728,-0.0684,0.0771,-0.2431,0.1664,Control
B02,-0.0525,-0.0997,0.1241,-0.0333,0.2423,-0.0608,0.15,0.2055,0.1797,0.0772,-0.0737,0.1487,Control
B03,0.0121,-0.0513,0.1101,-0.0095,0.1544,0.0601,0.1063,0.2133,-0.117,0.1298,-0.0772,0.0683,BRCACancer
B04,-0.0464,-0.3386,0.0186,-0.0145,0.1688,-0.0289,-0.0362,0.0686,-0.0472,0.0413,-0.0891,0.0203,BRCACancer
B05,0.0666,-0.208,0.0853,0.0215,0.2958,-0.0211,0.2309,0.4232,0.6594,0.117,0.364,0.1026,BRCACancer
B06,0.0249,0.0361,0.0884,0.0775,0.1452,0.1546,-0.1559,0.154,-0.2214,-0.0619,-0.0873,0.0473,BRCACancer
B07,0.019,-0.1239,0.1166,-0.0376,0.2753,-0.0707,-0.0405,0.1563,0.0834,0.0861,0.0218,0.201,BRCACancer
B08,-0.0917,-0.14,0.0266,-0.0804,0.1737,-0.0153,0.0444,0.0713,0.0987,0.0594,-0.2099,-9e-04,Control
B09,0.0454,-0.3232,0.0685,-0.0313,0.1344,-0.0315,0.0101,0.1581,-0.0715,0.0724,-0.1285,0.0252,Control
B10,-0.1358,-0.2374,0.0719,0.0149,0.153,-0.0131,-0.0822,0.0873,-0.0779,-0.0028,-0.164,0.0128,Control
B11,-0.2924,-0.0904,0.0546,-0.0564,0.1772,0.0153,0.1401,0.203,0.1672,0.0585,-0.0765,-0.0465,Control
B12,0.0491,-0.2289,0.0599,-0.0708,0.0533,-0.0327,-0.0896,-0.0379,-0.074,0.0463,0.0491,0.098,Control
C01,0.0125,-0.213,0.0621,-0.0399,0.2187,-0.0799,0.1362,0.3527,0.1466,0.0434,0.0771,-0.033,BRCACancer
C02,-0.0475,-0.297,0.0784,-0.0359,0.1928,-0.1173,0.0055,0.1004,0.1257,0.0543,-0.004,-0.0073,BRCACancer
