@relation data

@attribute id string
@attribute 1020 numeric
@attribute 1453 numeric
@attribute 1812 numeric
@attribute 1813 numeric
@attribute 23236 numeric
@attribute 2911 numeric
@attribute 5499 numeric
@attribute 5515 numeric
@attribute 5530 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 84152 numeric
@attribute 8851 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.99887404,9.5726450965,5.382244661,5.47828977267,6.8772890085,5.2209212,9.5855365545,11.688477345,7.181967161,5.4829326402,5.48205062,9.78527191267,7.409181146,8.786482932,4.767140212,8.290350062,6.04568802,Control
GSM427159,7.779327238,9.7658327395,5.143343669,5.199514029,6.8906417385,5.277995204,9.3156588355,11.725137905,7.328338472,5.5428379012,5.804719114,9.789873514,7.391761545,8.66542575,5.442455259,8.22362460033,5.680653031,BRCA
GSM427160,8.635084252,9.921162789,5.535750687,5.418177565,6.771545835,4.95444207,9.882436552,11.639330205,7.238491368,5.4641368762,5.527329405,9.801472324,7.677704008,8.815320146,5.112503363,9.05380610433,7.4153883445,BRCA
GSM427162,8.620477476,9.766847145,5.739855695,5.033129867,7.226006717,4.707928514,9.0515971275,11.80875598,6.422323287,5.1156792046,5.655216748,9.34823014567,6.105076296,8.115695415,5.7109519,8.43667429067,6.299205049,Control
GSM427163,8.40571707,9.519034593,4.571466258,5.15800521967,6.848015995,4.948613986,9.717115444,11.458095575,7.7125980515,5.466218321,6.407145055,7.772929909,7.418993406,9.518791383,5.377654117,9.14056430033,6.3360334255,BRCA
GSM427164,7.79902435,10.62802831,4.959319531,5.240621932,6.727722821,5.186075849,10.080564477,12.40345346,7.745704965,5.6759717936,5.625863148,9.84054935,7.890402801,9.231287868,5.316879984,8.24528599467,5.9774255455,BRCA
GSM427165,7.838134167,9.8079983875,6.097827379,5.38081550367,7.4861886795,5.009001383,8.7738660505,12.072677105,6.5896621115,5.5322651396,6.430289978,9.55785931,7.572418149,8.344585666,4.904497645,8.37808477567,7.29976454,BRCA
GSM427166,8.301794677,10.017162089,5.110625549,5.09895868433,6.719520862,5.286521953,9.8100499835,11.932399345,7.480559564,5.3094441946,5.233822166,7.854087509,7.90344675,8.118825763,5.023045997,8.46741775967,6.3994026335,Control
GSM427167,8.878166757,10.1947464435,5.714802736,5.61557416233,6.995146243,5.438135838,10.06551331,11.55756824,7.5245411315,5.291675395,5.844493149,9.60954968233,7.548207573,9.026662535,5.398154738,8.82541069933,6.62911232,BRCA
GSM427169,8.725767673,9.633999665,5.838328613,5.12202186933,6.432879816,4.35562555,9.747962555,11.593713005,7.3344224225,5.3589494338,5.913135501,9.492243668,7.121070136,8.794173061,5.778347403,8.33971659633,5.805455255,BRCA
GSM427170,8.702935506,9.698028099,5.150368004,5.36454502767,6.4844860445,4.928502089,10.5894170155,11.25085226,7.1793537375,5.0578073466,6.287994543,9.08887684467,7.988004536,8.176760488,5.492182674,8.23613436233,5.5856726465,BRCA
GSM427171,8.212400476,9.833285308,5.338612717,5.363127183,6.6696596965,5.163711306,9.753951278,11.817863435,7.4303730355,5.3421536938,5.822227442,7.99293009967,7.5453142,8.94526175,5.564539174,8.217215219,6.3534427865,Control
GSM427172,8.520992932,9.895151964,5.358089615,5.56363487033,6.8308282135,5.269043668,9.775057581,11.68167441,7.50153016,5.4913025734,5.416511492,9.194411155,7.626842693,9.004516227,5.301049141,8.44944894833,5.6746545865,Control
GSM427178,8.562224414,10.342622705,5.463533568,5.80929278067,6.0566410755,5.078643187,10.043198149,11.736023615,6.8933171905,5.4387987878,5.237842121,8.633415693,7.240984771,7.750842834,5.268482349,8.363317073,6.1649079845,BRCA
GSM427181,8.209186643,9.7321726875,5.229790979,5.80833712733,6.1713175965,5.30196368,9.957884427,11.7690989,7.408146448,5.8117429202,5.913135501,8.41487604833,7.292669322,8.335480939,5.287261033,8.11308128833,6.510538523,BRCA
GSM427182,8.907447372,9.8506343605,5.76235629,5.93747284333,6.211869299,5.307438771,9.9873893335,11.54137497,7.1208014865,5.3283454926,5.754627826,8.30846996767,7.370450116,7.540595216,5.765409598,7.974172395,6.073563631,BRCA
GSM427183,8.627316027,10.44557702,5.759829109,6.17034745467,5.8868527975,5.404129306,10.2225047675,11.71439964,6.752537335,5.4065428568,5.634165776,8.24833877567,7.801516189,7.582482852,5.66903474,8.46662470633,5.7276772045,BRCA
GSM427187,9.068960366,9.9351132785,5.658433761,5.827537825,6.0972822555,4.931459981,10.030525935,11.698874855,7.0698721725,5.5295343186,5.620154746,8.653406271,7.587367101,7.646560735,5.325990094,8.782433054,6.717914903,BRCA
GSM427189,9.209484513,10.1797675,5.562403668,6.15482887567,6.0356141115,5.098675623,10.396135035,11.60967717,6.9466844905,5.4814391052,5.341284192,7.64956818833,8.135646608,7.576259705,5.707781006,9.16707625433,6.259161734,BRCA
GSM427193,8.3077144,10.513332762,5.334149236,5.393541636,5.0579964415,4.537176254,10.5077297325,9.2723260095,7.9529606385,5.1210123436,6.445516183,8.42010759833,7.493457452,7.632470217,5.002940155,8.45049108667,6.0685859445,BRCA
