@relation data

@attribute id string
@attribute 1001 numeric
@attribute 10053 numeric
@attribute 10205 numeric
@attribute 10207 numeric
@attribute 1040 numeric
@attribute 10653 numeric
@attribute 11030 numeric
@attribute 11227 numeric
@attribute 114569 numeric
@attribute 118429 numeric
@attribute 118932 numeric
@attribute 120224 numeric
@attribute 123036 numeric
@attribute 126695 numeric
@attribute 128077 numeric
@attribute 128218 numeric
@attribute 1364 numeric
@attribute 1366 numeric
@attribute 143098 numeric
@attribute 147700 numeric
@attribute 147798 numeric
@attribute 152002 numeric
@attribute 161291 numeric
@attribute 1832 numeric
@attribute 200634 numeric
@attribute 2041 numeric
@attribute 2065 numeric
@attribute 2125 numeric
@attribute 2335 numeric
@attribute 2591 numeric
@attribute 25987 numeric
@attribute 266977 numeric
@attribute 26751 numeric
@attribute 27134 numeric
@attribute 27242 numeric
@attribute 29841 numeric
@attribute 3176 numeric
@attribute 347735 numeric
@attribute 3694 numeric
@attribute 3880 numeric
@attribute 4070 numeric
@attribute 4072 numeric
@attribute 4313 numeric
@attribute 4582 numeric
@attribute 50848 numeric
@attribute 5349 numeric
@attribute 5468 numeric
@attribute 54836 numeric
@attribute 54845 numeric
@attribute 54961 numeric
@attribute 55040 numeric
@attribute 55620 numeric
@attribute 558 numeric
@attribute 5603 numeric
@attribute 5652 numeric
@attribute 57111 numeric
@attribute 57402 numeric
@attribute 57619 numeric
@attribute 57669 numeric
@attribute 59084 numeric
@attribute 6337 numeric
@attribute 64063 numeric
@attribute 6768 numeric
@attribute 6935 numeric
@attribute 7040 numeric
@attribute 7431 numeric
@attribute 79098 numeric
@attribute 79767 numeric
@attribute 79977 numeric
@attribute 83481 numeric
@attribute 84674 numeric
@attribute 8829 numeric
@attribute 92359 numeric
@attribute 9289 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.0463232510,-0.0438613904,-0.1057637598,-0.0631073260,-0.0879220711,0.5466738837,0.9028520940,0.1386739186,-0.0730610956,1.2873774298,-0.1168205384,-0.0947461763,-0.1334114376,-0.1637913045,0.2278523363,-0.1124900738,-0.1252300160,-0.1987272162,-0.1015984935,-0.0299844905,-0.0282001865,1.6713420154,-0.0977956463,0.7109362184,-0.1188285061,-0.1198439854,0.2338454105,-0.1577538218,1.4465033908,-0.0497422732,1.3166337477,-0.0652731762,0.1710624111,-0.1769918747,1.5426891206,-0.0773142935,0.1094946801,0.6177420606,-0.1714155989,0.1046287023,-0.1469553428,-0.1709183090,1.2914545985,2.7530090963,0.1721759651,-0.0667970718,-0.0268281737,-0.0796400579,-0.1512813755,0.8779735352,-0.2414490316,0.3366965163,2.3606651011,0.5395283599,-0.1182040449,-0.1772193924,-0.1420745437,0.9062354201,0.2025276061,-0.1243219193,-0.0138097904,-0.0145286603,-0.0964642332,0.1793342312,0.4776154854,1.8511883441,-0.1042794566,-0.2704674338,-0.1284672577,2.5108854452,0.8275687662,0.0981263947,-0.0723619047,-0.0019808292,0.0180790283,BRCA
GSM481003,1.7734553069,0.3416361666,-0.0619817699,-0.0646918513,0.1138280259,1.5908340382,0.9203399603,-0.0103088601,1.6785376446,0.5844484698,-0.1388905021,0.1205674097,-0.0843536019,-0.1224526344,0.2388023238,-0.0898697391,0.0770159362,-0.0054070148,-0.1036469006,0.0909334461,0.7323773028,1.8191030324,-0.0772398895,1.3904522897,-0.1559685343,-0.1001480385,-0.0030253595,0.1703621556,1.7436893397,0.1488608875,1.7576382094,-0.0349404373,0.1669984488,-0.1201918658,1.8525351449,-0.0686220799,0.0192275087,0.4598204735,-0.1539212665,3.0934446653,-0.0899878240,0.2850719085,1.2628027667,2.5820914041,1.5130936287,-0.1751075013,0.0039922826,-0.0384431515,-0.0923306975,1.3398951216,0.3235637484,1.2671124749,2.2453821169,0.7071057357,-0.0311040889,0.0000353588,-0.1511392592,1.3958058729,0.2831560217,-0.0011428624,0.0326557396,0.0693121782,0.0197504976,0.0831840802,0.5876617368,1.9095253022,0.1349149028,-0.1171687361,0.0031853389,3.8152462828,0.5998698009,0.0392268739,0.0660841389,1.2264056358,0.4613067603,BRCA
GSM481004,0.7528884635,-0.1008784057,-0.1246067704,-0.0846919137,-0.0438368684,0.2751577910,1.0552776692,0.0531280617,0.1091230807,1.0829364854,-0.1604262380,-0.1192057725,-0.1193883353,-0.1485494366,-0.0369424954,-0.1009510952,-0.0769742121,-0.1511752432,-0.0809082718,-0.0241994417,-0.0811120745,1.6342357396,-0.0812189073,1.3399271071,-0.0760926816,-0.1230294565,-0.0297309616,-0.1333319700,1.6591458448,-0.0404455388,1.4008572764,-0.1495953286,0.1884040634,-0.1140662673,1.1368289207,-0.0875994906,0.0146047262,0.5616760711,-0.1248607375,0.4455259070,-0.1700241510,-0.0332443905,1.4357202308,2.2867988555,0.4297045224,-0.1760198296,0.0969326167,-0.0737972965,-0.2340199620,1.3523470005,-0.2082318557,0.5627830270,2.3465601662,0.5545792864,-0.0971520359,-0.1534888750,-0.1177741137,0.9107013644,0.1977034750,-0.0457525793,-0.0048299454,-0.0099248114,-0.1190816899,0.0751804376,0.4072908132,1.9445624376,-0.1178310426,-0.1713441400,-0.1238634418,1.8669279703,1.1387135883,0.1266244621,-0.1336908857,0.3800228593,-0.0217994316,BRCA
GSM481005,1.2867841321,-0.0996816518,-0.1334484853,-0.0723648853,0.0017376704,0.8477452096,1.0271748025,0.6130764387,-0.0492386257,1.5414608181,-0.1161228842,-0.0771362563,-0.0379978522,-0.1896479501,0.1939406519,-0.0832480236,-0.1651466861,-0.1056594801,-0.0371618633,-0.0127128862,0.2670790815,1.5732793956,-0.0719251810,2.3626872037,-0.1590245566,-0.1265534226,0.1205003225,-0.1526508886,2.2389136498,0.0408179486,1.0829487013,-0.0942238057,0.3208821887,-0.1872265501,1.2552842889,-0.0982754902,-0.0129497292,0.4121574736,-0.1414326892,0.6179345460,-0.0376667773,-0.1178118091,1.4806221995,2.8388760453,0.3964699985,-0.1447106613,-0.1103467516,-0.1100775965,-0.1306191971,1.1289589596,-0.1743353165,0.1491995520,2.4076456973,0.6868093671,-0.1372173625,-0.1493438614,-0.1886691501,1.2897615284,0.2866835472,-0.0245568667,-0.0132967680,0.0038688447,-0.0876435825,0.3512728321,0.3632583721,1.7931292512,-0.1220363927,-0.0905628362,-0.1240359341,2.5910676825,0.5713024388,0.1238025158,-0.0690216853,0.0712695542,0.1299700532,BRCA
GSM481006,1.6904690153,0.0737713372,-0.0912428593,-0.0578388094,0.0338279259,1.3312851820,0.8403636820,0.0353288562,0.9696037811,1.2105427588,-0.1124791490,-0.0421743920,-0.0685961953,-0.1755990721,0.5602278879,-0.1684099519,-0.1355574389,-0.2067639050,-0.0118080071,0.0262245304,0.4553886606,1.8734611271,-0.0735918188,1.5346004134,0.0374957336,-0.0921598959,-0.0623944641,-0.0503525257,1.5292125387,0.1822907321,1.3245968156,-0.1791808914,0.2371331098,-0.1962966659,1.8923497366,-0.0775607976,0.0203214407,0.5810318032,-0.1575997510,2.5885212820,-0.0074764454,-0.0994615784,1.2285786200,2.4617772568,0.8491318701,-0.0611723889,-0.0297037756,-0.1015363342,-0.0777756442,1.0906476371,-0.1432571719,0.9152720775,1.8997052759,0.4674810317,-0.0714652446,-0.0775820452,-0.2502647852,0.8770769396,0.1908269182,0.0975758446,-0.0126048787,-0.0079463269,-0.1206055811,0.2908451189,0.3491632068,1.8244821452,-0.1217368917,-0.1787428527,-0.2070334398,3.4571130252,0.6077627577,0.0751072931,-0.1061139648,0.4989950356,0.4513764037,BRCA
GSM481007,1.5422820653,0.4916993210,-0.0423283881,-0.0350791236,0.0825863119,2.2678233651,0.7807010736,0.2819471014,2.2632524221,0.6880817254,-0.1272747789,0.0282454244,0.0912413938,-0.1916063205,0.2127225993,0.6079202857,-0.0978646680,-0.1218640478,0.0900428543,0.0820447678,0.0081497438,1.3013459592,-0.1482222952,1.6296526062,-0.1140655787,-0.0337395656,0.0559055476,0.0871431298,1.5117607714,-0.0185228872,1.1945626736,-0.1177026407,0.2810902433,0.2539805815,1.8132155357,-0.1101228389,0.0595062280,0.4504332606,-0.1177102535,3.4164319830,0.0790132982,0.0391131884,1.3726604235,2.6679399584,1.6583707928,-0.0534704283,-0.0465172961,-0.0910683971,-0.1056744291,1.5011923256,-0.0955677051,1.7414876595,1.6117707364,1.1163454109,-0.1037897730,-0.1109351462,-0.1738599987,0.7360459669,0.1288908497,0.0915305081,0.3330828581,0.0442268807,-0.0501625196,0.0649390745,0.3947684393,1.6272198587,0.0503934516,-0.0964507580,-0.0934618781,2.6415753992,0.3656543180,-0.0022949152,0.2195114763,0.8496681373,0.4485116918,BRCA
GSM481008,0.0039136951,-0.1054391787,-0.0577593462,-0.0863540365,-0.0484058459,0.1070053618,0.7802589074,-0.0364585604,-0.1409672835,1.0912830677,-0.0554024298,0.0350032334,-0.1076639686,-0.1686215529,0.0609009107,-0.1098030492,-0.1279147234,-0.1806557250,-0.0781369183,0.0061230037,-0.0368150425,0.8661193253,-0.1477437133,0.8225244963,0.0663069224,-0.0876446089,-0.0437451133,-0.1345420068,1.4054096226,0.1225790595,1.9468186498,-0.1405286660,0.0811105256,-0.1498203589,0.8014672300,-0.0971920466,0.0056834322,0.4181080923,-0.1478707341,0.5337968343,-0.1254112000,-0.0863228950,1.6192650958,0.9326526403,0.5256794312,-0.1145201407,0.0050298271,-0.0997241718,-0.0544285188,0.9987788115,-0.2034502334,0.8035936691,1.8541006980,0.2473534204,-0.1098840330,-0.1672663950,-0.1514411953,0.3970232876,0.2139460145,-0.1225615549,-0.0249570589,-0.0414907479,-0.1273503428,0.2127672844,0.9020165747,1.7346359973,-0.0728614962,-0.0420906652,0.1969598747,0.6477332562,0.9160083300,0.2660243091,-0.1698746133,0.3788540077,-0.0903745492,Control
GSM481009,1.0375101789,-0.1326853207,-0.0577549732,-0.1021771133,0.0430086667,0.3187809116,0.5272151995,0.0616338695,0.0068104337,0.9376668335,-0.0868127691,-0.0927195976,-0.0781132381,-0.3402535745,0.1104738033,-0.0551633909,-0.2175777387,-0.3239832272,-0.0990776842,-0.1522412349,0.0527192781,0.9117135818,-0.0579504305,0.9705425401,-0.1498785443,-0.1010817853,0.0926964510,-0.3101093339,1.5305498669,-0.0232676052,0.8114022066,-0.1631626850,0.1880842369,-0.3475738407,0.7497209194,-0.1618978015,0.1000721404,0.1185458531,-0.1217570528,-0.2781737000,-0.1222097193,-0.0129678582,1.4156425380,1.7600740026,0.2615423322,-0.0926765112,-0.0006016035,-0.0941213226,-0.1575298801,0.5976240406,-0.3670631612,0.3205616775,2.3586534462,0.2551399111,-0.2050441057,-0.1981486119,-0.3575272377,0.4130944630,0.2122120109,-0.0927760729,-0.1079381214,-0.1116374499,-0.2905256612,0.2324619238,0.1325173036,1.7205758482,-0.1432397138,-0.2538629091,-0.1176989902,2.0748210918,0.4985790302,0.0163961687,-0.1658540083,0.0454472199,-0.1490650472,Control
GSM481010,1.7506944463,0.0211592343,-0.1059916537,-0.0280430553,0.2264415617,0.6296580850,0.6463005068,-0.0594914606,0.3112866870,1.0812141650,-0.1179355134,-0.0656823128,-0.0540446806,-0.1506861571,0.3606198852,-0.1212561667,-0.0723927971,-0.2232451839,-0.0621287732,0.1317326237,0.0319830296,1.5883259700,-0.0945364576,0.5118717314,-0.0545564160,-0.0901181004,0.0862346536,-0.1006983548,1.2307521165,0.3645016680,1.1155836947,-0.1720316090,0.2527176730,-0.1591636783,1.6405991071,-0.1440326012,0.1192424291,0.2467973634,-0.1658788549,1.8516446353,-0.0553584188,0.0379328827,0.8968330891,2.7670343337,0.8896137413,-0.0401435993,0.0958241794,-0.0470301456,-0.1339109353,0.9807670035,-0.0901030856,0.6343565998,2.0037180542,0.3259510165,-0.0855805796,-0.0762374230,-0.1568444853,1.1321729552,0.4582954216,0.2200522161,0.0308480409,-0.0132808043,-0.0829832222,0.2647709800,0.4001078805,1.6286984046,-0.0926101315,-0.0862424937,-0.1275456966,3.0632003874,0.8578742196,0.0593727959,-0.1165137827,0.1520764589,0.1339713250,Control
GSM481011,0.8798664578,-0.0838701920,-0.1020574043,-0.1086469118,-0.0163610489,0.3689583440,1.1603644518,0.1921910407,0.0513865201,0.6918330270,-0.0985009455,-0.0583571820,-0.0953015746,-0.1669265967,-0.0286834613,-0.1543711958,-0.1097075660,-0.2333274842,0.0021326017,-0.0022683202,0.4531933094,1.2446290405,0.0224644972,0.6320476731,-0.1699757630,-0.0728151484,-0.0394378721,-0.1362468198,1.3498147170,-0.0510739683,1.5558057559,-0.0752835848,0.1542507688,-0.1279385417,1.0437417654,-0.0776832890,-0.0232475295,0.8018685378,-0.1268478044,2.2631456457,-0.1380944822,-0.1172167118,1.2746300809,2.4369940758,0.4734666871,-0.1568371943,-0.0447484494,-0.0916673927,-0.2089900099,1.3840980467,-0.1588663035,0.6095394555,2.0337954611,0.6543249066,-0.1410576849,-0.1715372999,-0.1266608220,1.1974052954,0.1494641902,-0.0745082869,-0.0402630128,-0.0544464510,-0.0917530792,0.1500524739,0.5330254723,1.9432999305,-0.1152612110,-0.2562885549,-0.1037970166,2.3898855811,0.3631536050,0.0520912715,-0.0734632993,-0.0207123791,0.0557324726,Control
