@relation data

@attribute id string
@attribute 222545 numeric
@attribute 2550 numeric
@attribute 2911 numeric
@attribute 2912 numeric
@attribute 2913 numeric
@attribute 2914 numeric
@attribute 2915 numeric
@attribute 2916 numeric
@attribute 2917 numeric
@attribute 2918 numeric
@attribute 80834 numeric
@attribute 80835 numeric
@attribute 846 numeric
@attribute 9568 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0534920694,0.4815547026,-0.0916047048,-0.0305406646,0.2146836274,-0.1735142747,-0.1141170166,-0.0627124459,-0.1071205154,-0.1115520272,-0.1512320417,-0.0513437453,-0.1040417177,-0.0893494116,BRCA
GSM480985,-0.1220010614,0.8701894026,-0.1374636242,-0.0929024530,0.1340922237,-0.1045751986,-0.0872575622,-0.0840267901,-0.0873720552,-0.1516954398,-0.1278633882,-0.0393616616,-0.1123119008,-0.0932402372,BRCA
GSM480986,-0.0417518822,0.3924970917,-0.1015002006,-0.0096127207,-0.0663631604,-0.1624571604,-0.1156969661,-0.0475103403,-0.1257142975,-0.1147531411,-0.1589675380,-0.0460325060,-0.0993287511,-0.0816625266,BRCA
GSM480987,-0.0550481607,0.2397054094,-0.0543699809,-0.0359868231,0.0232639051,-0.0834542910,-0.1561384355,-0.0758052368,-0.0952265427,-0.0987159168,-0.1388108089,0.0270666609,-0.1179159402,0.0787519459,BRCA
GSM480988,-0.0731382400,0.3431094919,-0.1008589073,-0.0036192976,0.3007601276,-0.1551386684,-0.0799968216,-0.0811454294,-0.0212496174,-0.0945617952,-0.0782564961,0.0170859208,-0.0924796264,-0.0500809274,BRCA
GSM480989,-0.0829239973,0.1996179423,-0.1681367158,0.0010159635,0.1194893635,-0.2007721532,-0.0970981673,-0.0445447042,-0.0760905385,-0.1267936777,-0.2008861271,-0.0587748206,-0.1151748345,-0.0921184151,BRCA
GSM480990,0.0054210018,0.2498907890,-0.1523869622,-0.0090266840,0.1923378743,-0.0146120840,-0.0911356945,0.0035045999,-0.1283161045,-0.1097386983,-0.0726788812,-0.0082077474,-0.0800506048,-0.0653702191,Control
GSM480991,-0.0956766420,0.3154107928,-0.1160025901,0.0076040065,0.0419830005,-0.1432928610,-0.0841684302,-0.0144452740,-0.0892215533,-0.0930201464,-0.1122724082,-0.0016079076,-0.1013490297,-0.0986881064,Control
GSM480992,-0.0421718359,0.3010921338,-0.1483381317,-0.0157075739,0.0857074892,-0.2068480632,-0.0552022004,0.0041978794,-0.0516945550,-0.1049095580,-0.1415834378,-0.0004845223,-0.0908635620,-0.0841901126,Control
GSM480993,-0.0515701994,0.3585470461,-0.1113111010,-0.0219784608,-0.1707589436,-0.1236886627,-0.0815788737,-0.0694553459,-0.0970143434,-0.0741776539,-0.0910790162,0.0152647948,-0.1192375570,-0.0888090833,Control
GSM480994,0.0182488304,0.1691427906,-0.0775035441,0.0103545064,-0.0153242324,-0.0850592812,-0.0825758508,0.0257074796,-0.0939713097,-0.1169245203,-0.1241514890,-0.0090724634,-0.1191924058,-0.0793057443,Control
GSM480995,-0.0160796734,0.3838941004,-0.1041912188,-0.0373022921,0.0058551411,-0.0669088137,-0.1895727545,-0.0361206709,-0.1314549251,-0.1238344812,-0.1914312384,-0.0499293383,-0.1185884529,0.1743042809,Control
GSM480996,0.0074378149,0.3629606828,-0.1063646929,-0.0132654999,0.0834706645,-0.1966820872,-0.1362304641,-0.0068961397,-0.1007762947,-0.0575762129,-0.1242244993,0.0344535385,-0.0898039473,-0.1055476923,BRCA
GSM480997,0.0389265220,0.6214563272,-0.1215679047,-0.0352513645,0.3038922585,-0.2364229428,-0.0888402313,-0.0696784420,-0.0301597451,-0.0792172408,-0.1133026679,-0.0077559854,-0.0877973950,-0.0946801735,BRCA
GSM480998,0.0389402133,0.3098902964,-0.1081683457,0.0829044391,0.3894463581,-0.1566411038,-0.0660287041,0.0394409523,-0.0868354353,-0.0615843316,-0.2121442321,-0.0613712688,-0.0878719051,-0.0638240377,BRCA
GSM480999,-0.0022664352,0.5237985979,-0.1466424219,-0.0407064344,0.2183175155,-0.1453848282,-0.1102923856,-0.0401396801,-0.1233762750,-0.1476456206,-0.1733380133,-0.0183895537,-0.1289038579,-0.1042311595,BRCA
GSM481000,-0.0351079141,0.5391330815,-0.1241955385,-0.0232071229,0.0776343769,-0.1112681056,-0.1343421924,-0.0869352490,-0.0711998897,-0.0957943055,-0.0717860884,-0.0286268197,-0.0976880651,-0.0943014085,BRCA
GSM481001,-0.0931482334,0.2549954949,-0.1306963730,-0.0222052499,0.3317401689,-0.1831365712,-0.1415743361,-0.0516170052,-0.0978882122,-0.1451032294,-0.0902215090,-0.0407173645,-0.1162301454,-0.0825669559,BRCA
