@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1017 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 10488 numeric
@attribute 1147 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 148327 numeric
@attribute 1499 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2033 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2260 numeric
@attribute 2263 numeric
@attribute 2308 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 2885 numeric
@attribute 2932 numeric
@attribute 2950 numeric
@attribute 3265 numeric
@attribute 3320 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 354 numeric
@attribute 3551 numeric
@attribute 3645 numeric
@attribute 367 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4193 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4824 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56034 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 64764 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6716 numeric
@attribute 673 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7039 numeric
@attribute 7157 numeric
@attribute 7184 numeric
@attribute 80310 numeric
@attribute 83439 numeric
@attribute 842 numeric
@attribute 84699 numeric
@attribute 8503 numeric
@attribute 898 numeric
@attribute 90993 numeric
@attribute 9134 numeric
@attribute 9586 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,0.5834629533,2.1393974684,1.5075298383,0.3815667658,1.5553736859,0.3960468965,0.6728254087,0.4324676931,0.9433099893,0.8789772263,0.3679832782,0.8807553522,0.6516626943,0.4345339728,1.8174475579,0.1590662479,1.9397812022,0.1866127024,0.0155811251,0.0884061476,0.2803029246,-0.0448427393,0.2820005649,1.3452941188,1.2060972602,2.7201523385,1.0380567778,3.7246808213,-0.0297777642,0.4079252350,0.0092976103,0.5241222142,-0.1373135055,-0.0646295228,0.4352205655,0.4153290968,-0.0070708373,0.4754300158,0.8049394469,0.1055213211,1.3243965731,-0.0609185226,0.9836430031,0.1111394250,0.1106841764,-0.0511229581,0.7530524665,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,0.5276523813,0.4586358647,1.0886658402,0.0778244350,0.2177100353,0.2529164747,0.6409841057,0.9448039957,1.5825335458,0.0813294935,0.8525465690,0.3152622613,0.1797246685,0.5492388602,-0.0395175935,0.3043230119,0.4610165383,0.7218863406,0.6874072086,0.8841919228,1.6445929098,-0.0268816207,0.2154807355,0.2530695895,-0.1487493155,0.8580704628,1.8834737148,-0.0174615441,0.5398516901,0.0516735649,BRCA
GSM480985,0.6712534413,0.4411996799,2.2990302591,1.7779963680,0.3347815426,1.1625347307,0.2730189453,0.6472114695,0.6414855157,1.1109306672,0.0818430733,-0.0582422595,0.7686965417,1.2256539837,0.3325850749,1.6404941344,0.2177298777,1.4054429928,0.2867683454,-0.0234685913,0.2233810304,0.4747745401,-0.0263181581,0.2869626373,1.1583383579,0.8787267861,2.1407698392,0.5481084954,3.8482525347,-0.0726949804,0.3550249918,-0.0279145571,0.8006201253,-0.0957404504,-0.0604974341,0.4021199361,0.4587173745,-0.0835794543,0.4509238059,0.9412159958,0.1406761512,0.8611773475,-0.1205094834,0.8162365453,0.1417041606,0.7138120158,0.0697612964,0.6827738690,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,0.4521202200,0.5649788797,1.1290601162,0.0538346215,0.2315313540,0.1930055995,0.6127393824,0.7302493976,1.5935095322,0.1096045168,0.8536376064,0.3790893998,0.2011654340,0.6409502427,0.0335659466,0.3713752488,0.8030626381,0.8713486481,0.4516910960,0.5955694337,2.1266038791,-0.1189935130,0.7328280286,0.2134292614,-0.1609337199,1.1287610356,0.6753045402,0.1022394958,0.0240563192,0.0775757754,BRCA
GSM480986,0.3637514705,0.4792193069,2.2193307467,1.4769461321,0.4146094497,1.3508609449,0.3807973232,0.7199448316,0.5051812299,0.9477347201,0.3414531027,0.1541607173,1.1564793678,0.4262836435,0.3517915079,1.9671993852,0.1366518380,1.7577156492,0.2145363198,-0.0139470198,0.0827656148,0.3390806218,-0.0236322101,0.3590194074,1.5127595663,1.3099040800,2.6429281233,0.9493732134,3.6994577250,-0.0318582082,0.3144797006,-0.0426765254,0.5310721682,-0.0114714481,-0.1253770366,0.4833758425,0.4106089262,0.0441754822,0.3572855135,0.9283377825,0.1540624715,1.3830056341,-0.0845531220,1.0151979217,0.1096048629,0.1403553155,-0.0249111570,0.6777039026,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,0.5276161861,0.5706250406,0.9183458069,0.0844743560,0.3771760837,0.1655263530,0.4839221177,0.8574318311,1.9378681357,-0.0262396362,0.9353946786,0.2990014297,0.0952468054,0.4793911673,-0.0594687434,0.3954231461,0.8296508626,0.6392725903,0.7014513494,0.8508987498,1.4456891002,-0.0124066453,0.3681067234,0.4383908262,-0.1188547389,0.9668687962,1.0686674790,-0.0348307964,0.2420500529,0.0308706047,BRCA
GSM480987,0.4741756265,0.4050084262,2.7037154810,1.0660495198,0.3269995508,0.9561490119,0.2020458693,0.6522740087,0.1715833164,0.7213038760,0.4329001224,0.0970260880,1.2174741342,0.0239258781,0.1587947994,1.9626392814,-0.0431674495,1.6769249506,0.2593453904,0.4268204676,-0.0678577394,0.8205201659,-0.0190172376,0.3142830003,1.4599798470,1.1273281686,2.5742935737,0.6616964770,3.8704057537,-0.0316742232,0.2098507082,-0.0352163093,0.3550794774,-0.1346905631,0.5083821279,0.4795592507,0.2296363310,0.0336754173,0.2389650019,1.1037804131,0.0452348500,1.3380605279,0.2274401900,0.3447195155,-0.0844146820,0.5136479330,1.6619171948,0.5721121385,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,0.4570317386,0.5260457562,0.7650982737,0.0511663564,0.1247138026,0.0919696689,0.3882937707,0.5479266424,1.2294952867,0.1066961603,0.8780260834,0.5076620199,0.0700896732,0.1445394283,-0.0006211091,0.2871097813,0.0737067636,0.5214755582,-0.0404288970,0.8372933389,1.3072991300,-0.0200631739,-0.0026901963,0.1857093530,-0.1063571130,0.1919102957,1.3236865311,0.9356209931,0.0952624018,0.1920744523,BRCA
GSM480988,0.3666419161,0.4529012942,2.3901760505,1.5072410189,0.2138069177,1.0976330084,0.2373043370,0.6896800634,0.5885914663,0.8318137222,0.2557647115,0.1310622132,0.5887156453,0.3245137288,0.1726689534,1.8828163351,0.1687270667,1.1675294143,0.1712146028,-0.0280802871,0.0949878236,0.2266399856,-0.0933597851,0.3580759724,1.6300611323,1.5309302174,1.4534148175,0.4589619954,3.7638259730,-0.0315514604,0.2816516543,-0.0184992334,0.6144637026,-0.0946986508,-0.0792272906,0.3179003717,0.2562269165,-0.0762924356,0.2502003758,0.7093335530,0.1233926986,1.0662603861,-0.0362709062,0.7083761824,0.1243722733,0.3558236213,-0.1096154724,0.3119734156,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,0.4923907940,0.4829891018,0.7607839022,-0.0383270433,0.0354253387,0.1527773529,0.4704262694,0.6159016014,1.0011213121,-0.0332379836,0.6707278885,0.4309267108,0.0896705153,0.3725107078,0.0285861781,0.2504118828,0.7221334199,0.5751020640,0.4312892117,0.6972457048,1.4915258108,-0.0519959615,0.4379166936,0.4995689597,-0.0920105386,1.0844853694,1.0074813106,-0.0643338695,0.1240088557,-0.0728814765,BRCA
GSM480989,0.2517094096,0.6269943672,2.7720669135,0.9980840938,0.7048604438,0.6682628254,0.1316228062,0.5010443183,0.8300564586,0.9154817797,0.6630024992,0.4397809910,0.7955051377,0.6720767098,0.2135165615,1.8141472619,0.1614523797,2.3074461223,0.2270790681,-0.0391627001,0.1158289276,0.2295918705,-0.0318046184,0.2633598632,1.6843677122,1.3318944331,2.9288898905,1.1103506463,3.6763444743,-0.0311918096,0.3475496019,-0.0077697421,0.4192595793,-0.1030199231,-0.0249334271,0.4588489833,0.2400973081,-0.0633361472,0.1723780840,1.0994870811,0.1849605648,1.2916537300,-0.1170667829,0.9575855513,0.0830807900,0.1486610471,-0.0582257844,0.6968581951,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,0.4168803811,0.8519349658,0.5987844912,0.0375365682,0.5766588003,0.0676769989,0.4437155496,0.4999280601,1.7276778767,0.0373846114,1.1224099571,0.3739883590,-0.0037837656,0.2630944657,-0.0989466374,0.2245239546,0.7278628971,0.7589532104,0.5828868937,1.2405139033,1.1037889700,-0.0339701888,0.7552782409,0.5414225689,-0.1536060213,1.0210926999,1.4748466095,0.0136455202,-0.0059800904,-0.0303864510,BRCA
GSM480990,0.3166647480,0.5995322283,2.7343542910,0.8929153473,0.4908841857,0.8183849113,0.1244135859,0.6429370626,0.4503709624,0.8344820888,0.4578135087,0.1768650903,0.8675610779,0.0702140510,0.2635990058,2.2293557487,0.1174184632,2.3939645291,0.2749733657,0.2105314958,0.0979461963,0.4235436995,-0.0240894286,0.3352952178,1.6475978081,1.3889006043,3.7365725437,1.1067612915,4.0356965860,-0.0190866980,0.4230530610,0.0698368887,0.4130142646,-0.0812455993,-0.1192657911,0.4235380454,0.3191353141,-0.0377953903,0.3219937040,1.2569765001,0.0713369466,0.9421872181,-0.0439781166,1.2329029113,-0.0246153800,-0.0732167417,0.0055968963,0.6259951810,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,0.4040678319,0.5468216389,0.6595550065,0.1245269666,0.4847173588,0.1218786214,0.3387474729,0.8644990985,1.6585228148,-0.0140931005,1.1399565821,0.3921857966,0.0120991491,0.3107558547,-0.0569173282,0.2258322309,0.5914152316,0.6402914647,0.7241745215,1.1059742302,1.0189311559,-0.0994900212,0.4931352758,0.3181734394,-0.1508253020,0.6030732589,1.1184334419,-0.0245269577,-0.0066530572,0.0738705947,Control
GSM480991,0.2500861962,0.2669265534,2.7373882608,1.2088463109,0.6921047724,1.0469395604,0.1756075131,0.7013037075,0.3233080879,0.9456861730,0.2786995493,0.0592000450,1.0681867261,0.8736306505,0.2092083807,1.8172405640,0.2442998450,1.8290236989,0.2449685031,0.0341689920,0.1150578033,0.4034148015,0.0096481766,0.3894767673,1.5652074934,1.2929992116,2.9969781837,0.9763167946,3.8149829707,-0.0214013296,0.2360625108,-0.0115106125,0.4572952855,-0.0879392332,-0.0878314436,0.4692680691,0.3643042232,-0.0037197388,0.3367405246,1.2472408378,0.1953844877,1.1985398679,-0.0690634400,1.0221306102,0.1555605578,-0.0021417977,-0.1018400040,0.7252390346,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,0.5071865046,0.6482640730,0.7990539124,0.0588836264,0.4295866277,0.1739077011,0.3654298311,0.7603944621,2.0593645064,-0.0490740068,1.0769064036,0.3321251441,0.0441448208,0.3851343730,0.0326598138,0.2893171571,0.7624848227,0.5888127228,0.6411663020,0.9629745603,1.1575133137,-0.0116307199,0.2542020941,0.5430663557,-0.0862467503,1.0204976901,1.0403012996,-0.0080728859,-0.0570300089,0.0730779654,Control
GSM480992,0.2476967987,0.4398213812,2.7673748358,1.2364530282,0.5746289731,0.6665939561,0.1568766059,0.7777832307,0.6199766166,0.7282237562,0.5189908397,0.3776853123,0.9394119481,0.1679068491,0.2100246319,2.5581991299,0.2473429202,2.3328941266,0.3295684198,0.0771578398,0.1903416143,0.4763361109,0.0098416810,0.3958090664,1.5792976092,1.5241501815,3.4229124188,1.1827308424,3.8272416590,-0.0093784845,0.3775521221,0.0097982803,0.3674736292,-0.1191717624,-0.1062374386,0.6180237605,0.2580534183,-0.0464381419,0.1333302662,0.8925691490,0.1044353358,0.6252961718,-0.0951844001,0.9602108987,0.1326202285,-0.0854762300,-0.0067720842,0.6805748290,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,0.4130200728,0.9082788116,0.7243998100,0.1346057261,0.4719536303,0.1157030584,0.3105769333,0.8413598781,1.9210771919,-0.0325755605,1.2896809784,0.4350632561,0.0183351703,0.4019502806,-0.0188429219,0.4011166239,0.9665290049,0.7228339593,0.6336876206,1.0991194739,1.0693919968,-0.0291549388,1.0624874607,0.4716532580,-0.1332132256,0.7441449755,1.1468315460,0.0737559236,0.0095680614,0.0023715713,Control
GSM480993,0.3786722400,0.6524033558,2.7103066743,1.5603325564,0.5301898761,1.1139041867,0.2239596708,0.7884631976,0.5772579810,0.8789024687,0.7052419788,0.5689452010,1.1960502010,0.4212769849,0.2942363708,2.1836648658,0.1737629565,1.9907199673,0.3003267815,0.0609922022,0.1216994181,0.3284763837,0.0090587195,0.3445785162,1.5582134934,1.3381779529,2.7872479158,0.9945207685,3.7825589180,-0.0238642222,0.3445043971,0.0398887747,0.5721119152,-0.1513506406,-0.1055219161,0.5771721326,0.2800151646,0.0065748730,0.2735164897,0.9085881339,0.1301693245,1.2895348594,0.0113864971,1.0650870211,0.1729075173,0.3114745932,-0.0247930701,0.7050229798,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,0.4741801064,0.7940912880,0.9300896448,0.0415849929,0.4597184245,0.1433829642,0.3602931440,0.8349784980,1.8622661701,0.0269303651,0.9961075650,0.4178303835,0.0562111053,0.4506590302,0.0006410889,0.4162600737,0.9945722132,0.7452751833,0.7486550461,1.0900611624,1.2305398534,-0.1192125512,0.3979237766,0.4849967851,-0.0949833814,1.0595477061,1.2135973303,0.0388459695,0.1897053587,0.0852198344,Control
