@relation data

@attribute id string
@attribute 10873 numeric
@attribute 134526 numeric
@attribute 160287 numeric
@attribute 1737 numeric
@attribute 1738 numeric
@attribute 197257 numeric
@attribute 217 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 2739 numeric
@attribute 3029 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 3945 numeric
@attribute 3948 numeric
@attribute 4190 numeric
@attribute 4191 numeric
@attribute 4199 numeric
@attribute 4200 numeric
@attribute 5091 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 5160 numeric
@attribute 5161 numeric
@attribute 5162 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 55902 numeric
@attribute 84264 numeric
@attribute 84532 numeric
@attribute 92483 numeric
@attribute 9380 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2392899951,-0.0905859210,-0.1327844109,0.6998638082,0.7331141828,-0.2401260179,1.3596210412,0.7289875286,2.8428906733,0.2975739609,2.2899302990,1.1407900850,0.2509364644,0.5454295677,0.2329695442,0.8043620022,2.2290165995,0.0558149326,1.0054841208,2.0473336410,0.2891621975,0.2175853115,0.1028904467,-0.1062842547,1.4044639887,0.9567462580,0.0129398951,1.6108989900,0.0799311028,0.9830085316,0.5699832618,-0.0462610690,-0.1174650339,-0.3373706640,2.0135294335,0.6153237548,0.4061779628,BRCA
GSM481003,0.2430664094,-0.0718461367,-0.0498476284,0.6200601730,0.5751571217,-0.2164093506,1.3603782851,0.5956070592,2.2803979187,0.5232550384,1.8941500037,1.2782642643,0.2049212657,0.4951688154,0.1626574735,0.6590264871,1.9750782573,-0.0307527813,0.7425117001,2.4193702937,0.4446667564,0.1866403193,-0.1278062058,-0.0784614242,0.5941615181,1.1262232996,0.0192427212,1.4461939967,0.1048826503,0.8784107505,0.6651572770,-0.0002952679,0.0582027013,-0.2033097743,1.9219050232,0.5245341709,0.3863720539,BRCA
GSM481004,0.1716269690,-0.0460616410,0.0077880068,0.6781913359,0.3812206186,0.0020063376,1.5765960482,0.5920443669,2.6771345403,0.4387184336,2.2695202975,1.3640559977,0.2336806176,0.3831295607,0.1535801164,1.2142931753,2.0406078298,0.0652568588,0.8906614674,2.2976827621,0.5494453705,0.2494697994,0.1165454737,-0.1252397492,0.9224431330,1.2454136498,-0.0346325020,1.8161106370,0.0306983874,0.8990043088,0.9021718948,0.0141976435,-0.0227673604,-0.2365518017,1.9401547002,0.4181318671,0.4101179943,BRCA
GSM481005,0.0511653420,0.0010605122,-0.1028623551,0.7056536085,1.0392266140,-0.0992035438,1.1894485554,0.7706936300,2.1997977231,0.2393710208,2.3491257430,1.5502421657,0.2023640250,0.3915433800,0.1946560883,0.5150022018,2.3110099063,0.1846116313,0.9517489068,2.0303443336,0.3029874787,0.3136029088,-0.1406283042,-0.1188060280,0.8300000693,1.0610700138,-0.0129072063,1.6302711927,0.0806566990,0.8209516548,0.5480093612,0.0364477254,-0.1036076523,-0.1527078947,1.7394910070,0.7726903686,0.3740781918,BRCA
GSM481006,0.1526868276,-0.0172930902,-0.0622595737,0.6589042794,1.0503523116,-0.2448231778,0.9011514651,0.7918512212,2.4002272552,0.3883146761,2.0994045286,1.0800081889,0.1110831791,0.3236960775,0.2236505037,0.5390144610,2.1264710532,0.0412628796,0.8589297873,1.8912775052,0.3427406615,0.3789195965,-0.0645537491,-0.1682468870,1.1643913006,1.0555887074,0.0141449729,1.3985594119,0.1733284795,0.8438108891,0.5717701286,-0.0061656149,0.0025798307,-0.0739577487,2.1605492135,1.0341442703,0.3708778610,BRCA
GSM481007,0.0551116610,0.0042827050,-0.1295673496,0.6044700366,0.6724452480,-0.0122218602,1.1416312754,0.8333636560,2.1771405738,0.5255545913,1.2367518173,1.5144281320,0.1825923061,0.2606072952,0.1464285038,0.4731118953,1.7186610598,0.0847853966,0.9681255544,1.9940122254,0.5883744342,0.2665019862,0.1291765380,-0.1391931763,1.0542884162,1.2282426320,0.0227420427,1.0612825621,0.0768746610,0.7635406797,0.9897112222,0.1358612970,0.1039663400,-0.1922902837,2.1577743441,0.1872609146,0.4805101398,BRCA
GSM481008,0.2141092602,-0.0658289797,-0.0793100302,0.9146130559,0.8293015040,-0.2489352326,1.7179112501,0.2407050450,2.0121529632,0.1811918107,2.2032817899,1.0835395358,0.2898866295,0.2611185363,0.2066257624,1.0673959981,2.1324666515,-0.0879220889,0.7757612466,2.1600360041,0.5449007348,0.2166701549,-0.0470573662,-0.0894475556,0.6277366698,1.1723773816,0.0704350078,1.2819634979,0.0299265512,0.9598550109,0.5827039805,0.0207487689,-0.1136658762,-0.1958440590,1.6110774924,0.9762866431,0.3307191241,Control
GSM481009,0.1089167171,0.1480425771,-0.1557861917,0.5282057247,0.6332577009,-0.4079597651,1.5246361561,0.3136098313,2.8812776672,0.0613896178,1.7161405831,0.5630035698,0.1241208093,0.1901511919,0.1189971501,0.3859830366,2.2405578643,-0.0748999883,0.6164813905,1.7712771957,0.4102416003,0.1272557475,-0.1466724766,-0.0716812198,1.1316377618,0.8887395077,0.1280490243,1.2289362055,-0.0059484150,0.6411484362,0.3460966567,-0.3133036251,-0.0999102370,-0.2871108353,1.5393373270,0.4445694538,0.2387284786,Control
GSM481010,0.1645742874,-0.0257542278,-0.1122232104,0.8267290073,1.3218326784,-0.1120188580,1.4316206639,0.5528815033,2.5246802834,0.6241290761,2.5299037991,1.5009949074,0.2685949191,0.3207502764,0.2771623034,0.9721961287,2.5303265055,0.0966507554,1.1865821532,2.1169123984,0.6946487114,0.4500172020,-0.0389545850,-0.1316741681,0.9436906082,1.2748678253,-0.0310015496,1.6990557462,-0.0186438779,0.9408905428,0.6623679302,-0.0109539889,0.0394241161,-0.0235559890,2.0712768287,0.6502530211,0.4342002413,Control
GSM481011,0.1985962967,0.0468072929,-0.1208208742,0.5460614107,0.5283419308,-0.1207832562,1.3559073807,0.5797773188,2.1697107354,0.2239222685,1.7970165162,1.5208785668,0.1032028885,0.3888245764,0.1217276184,0.3153266054,1.8655388133,-0.0178155062,0.8549612272,2.4712665266,0.2559191646,0.0462148009,-0.1442008461,-0.0205394047,1.2343622239,1.2448404767,-0.0010917444,1.3465176597,0.1130411916,0.8228451828,0.7482257636,0.0899521625,0.1586239449,-0.2599794667,2.3703655278,0.7328959777,0.5388771095,Control
GSM481012,0.1347546906,-0.0531059672,-0.0072987351,0.6949560840,0.8130586693,-0.0897024554,1.8570843803,0.3371292827,2.7786618472,0.5890745532,2.0803424864,0.8627230922,0.2342247238,0.5939679487,0.2580143158,1.3068001070,2.4218414560,-0.0260465227,1.0001970939,2.0834716446,0.6737133814,0.4455847933,0.0027182514,-0.1323650196,1.2473409784,1.2551071793,-0.0223838333,1.8574975357,0.0518952375,0.9241484572,0.6375910299,0.0439098255,0.0212843385,-0.3122573397,1.7871552855,0.6290626051,0.2449378185,Control
GSM481013,0.2121654017,-0.0311469297,-0.1247252698,0.8706437116,0.7142877401,-0.2772360130,1.9209400150,0.4302826250,1.7490122583,0.0463839896,1.5874662848,1.5159601767,0.3287085127,0.0453373945,0.2103374285,1.2804377146,1.8097029018,0.0254911260,0.7719396200,2.1790934196,0.4839382896,0.2262798078,0.0996032782,-0.1747270239,0.8799277283,1.1764250324,0.0032825627,0.9166824353,-0.0081052270,1.0483802954,0.5220694412,0.1219099550,-0.0791424424,-0.1363709893,1.6280405596,1.3234855756,0.4074357899,Control
GSM481014,0.1185730868,0.0158584268,-0.1177567170,0.6386976255,1.5771218538,-0.1292671062,1.1910767291,0.2031386180,1.6705305444,0.2427539142,2.0339061914,1.4580296942,0.0881132095,0.3434606067,0.3353480125,0.5787685774,2.2197232905,0.0187754093,0.7243818866,1.9259708374,0.1234756457,0.3881127368,0.1896401039,-0.1205246739,0.9215202949,1.3775150329,0.0796170206,1.2091072452,0.0606235616,0.8249128869,0.5054859547,0.2524460881,0.0393029548,-0.1133411973,1.4418107941,1.7412519157,0.5611800105,BRCA
GSM481015,0.2089312485,-0.0464515219,-0.0202884580,0.7432526349,0.6144389384,-0.2779617960,1.0303204094,0.3214509202,2.3264682160,0.3698760928,1.3087795451,1.0236314221,0.2559103281,0.2499248164,0.1344213559,0.7550052943,1.6120078775,-0.0929039286,0.5499048316,2.2280474007,0.4983334538,0.1626293375,0.4142399352,-0.0908696881,1.0855410306,0.9238382039,-0.0142974182,1.3160227604,0.0551739187,0.7810215566,0.5711573784,0.0991466009,0.1019602514,-0.1706419640,2.4553221762,0.8509070396,0.3547261376,BRCA
GSM481016,0.0353820591,0.0010585098,-0.0914951868,1.1569393582,1.0609823813,-0.2037487351,1.5611350867,0.2568717012,2.4623214802,0.3165499811,2.5431005059,1.2302873136,0.2522666414,0.2671394169,0.1530601502,0.9290961962,2.4641877518,0.0659744797,1.0478265621,2.1285826544,0.6020981646,0.4916559915,-0.1317795051,-0.0666380674,0.4971557417,1.1933069414,0.0519935672,1.6533772182,-0.0512481154,0.7943037655,0.5453685302,-0.0106082226,-0.0849273329,-0.2237143020,1.7870701254,1.1232605278,0.3737120961,BRCA
GSM481017,0.0786913638,0.0124645201,-0.2123476548,1.1688621419,1.6999390388,-0.1809700918,1.0339287386,0.2352086047,2.2102495564,0.3439112801,2.5177188217,0.9507457176,0.2073133687,0.3263063460,0.3001464138,0.7418207826,2.6856863797,0.0925938098,1.2999086304,1.4231856242,0.5275947758,0.7970536913,-0.1656135122,-0.0963604237,1.0355223536,1.2763965727,-0.0421625839,1.6871860586,0.0351835095,0.7361222973,0.3304169966,0.0285199415,-0.0399928991,-0.1415140377,1.2371359989,1.3035665675,0.5117723252,BRCA
GSM481018,0.4187066975,0.0089545628,-0.0534391322,0.3908310963,0.2915369374,-0.3865060541,2.2995132142,0.2389442667,2.7520264254,0.4952828243,2.0495276899,0.9146007997,0.2502384817,0.7954416974,0.2576257240,0.8853268673,2.0448262207,0.0892437250,0.4907861279,2.0063424837,0.2488116345,0.1140203587,-0.0641884322,-0.0465124278,1.4542137643,1.1713966094,0.1457419201,1.2398153942,-0.0436664803,0.7695744555,0.5377547334,-0.0918291481,0.0299140218,-0.2446574620,2.1313086078,0.4588227524,0.0824876334,BRCA
GSM481019,0.3498709147,0.0009924046,-0.1643838347,0.8447485770,1.5783528123,-0.2054089283,1.7913520071,0.4565647928,1.8425969416,0.5198253625,2.0876074284,1.4592691593,0.2465295045,0.3463139560,0.2557854947,1.0200545757,2.3662063778,0.0006261357,1.2344733681,1.9536840283,0.2929299615,0.3632373047,-0.0565657196,-0.1438247276,0.8803541967,1.4170072005,-0.0205053396,1.6842543743,-0.0292417960,1.0249526725,0.6344713247,0.1207047695,0.0293906336,-0.0557491010,1.9879703547,1.2948230280,0.3892706545,BRCA
