@relation data

@attribute id string
@attribute 11167 numeric
@attribute 4086 numeric
@attribute 4089 numeric
@attribute 4090 numeric
@attribute 4091 numeric
@attribute 4092 numeric
@attribute 4093 numeric
@attribute 57154 numeric
@attribute 64388 numeric
@attribute 64750 numeric
@attribute 6497 numeric
@attribute 650 numeric
@attribute 657 numeric
@attribute 658 numeric
@attribute 659 numeric
@attribute 7321 numeric
@attribute 7323 numeric
@attribute 91851 numeric
@attribute 92 numeric
@attribute 9241 numeric
@attribute 93 numeric
@attribute 9350 numeric
@attribute 9765 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,11.97488965,6.297786825,11.0532575,7.478649014,10.29378807,8.020993819,6.299304767,6.402697489,5.754761427,6.52916161,8.273120853,9.874758982,8.5823426965,4.980952113,10.1311116235,4.932168974,9.04886255525,7.876837898,7.936704043,5.40889121,6.194762393,4.6205041715,7.5876708755,Control
GSM427159,10.93899899,5.751168929,10.8409276,7.607341239,8.72948575,6.874066659,6.619490502,6.6651319955,6.029679945,6.186416987,8.166967861,8.461460134,8.571041576,5.659433149,9.7848910335,5.03365563,8.64025604375,7.5034470545,8.034034491,5.044843524,6.909956444,4.780408549,7.461008264,BRCA
GSM427160,10.04625132,5.5584550985,11.02832761,7.405227856,7.831594052,7.3666631265,6.75375536,6.310344814,5.126406353,6.382672115,7.733796852,7.020066336,8.407784981,5.395243853,9.6634058985,5.717135739,8.9246383145,5.080529614,7.9828480745,5.527329405,6.147414189,5.587092048,7.6835335995,BRCA
GSM427162,10.54782505,5.4625331405,10.65863127,7.55044712233,8.379336261,6.9710928515,5.332538997,6.363957719,5.166927545,6.090118375,8.740388881,7.454260475,7.6727645325,4.893861206,9.326698683,5.249456007,8.3639902815,6.000425396,7.426312345,5.259471408,8.097454264,5.065509688,7.524133206,Control
GSM427163,10.78864516,6.198952203,11.06244102,7.26080348767,8.040674833,7.680109502,6.452451811,6.1748846505,7.093816644,6.410201693,8.124096911,7.394079193,8.508974928,5.938174768,9.8175461675,4.615340623,8.531981883,6.583286907,8.0940690835,5.170937787,7.134480548,5.0506904795,7.528706719,BRCA
GSM427164,12.20536419,6.053096214,11.60575973,7.585370759,8.808434225,7.8158328445,6.114685208,6.4138825345,6.479542321,6.888411832,8.157600995,8.045051277,8.4792351485,5.194176951,10.271540317,5.499695432,9.22160397925,8.43468403,7.7825811355,5.190230876,6.055559693,5.418053549,8.219535351,BRCA
GSM427165,11.59208337,5.7353492055,10.12003731,7.89978607267,8.462605665,6.7548444665,7.014135225,6.663246393,6.440500143,6.77840942,9.352430332,7.310160874,8.0618741435,5.28356184,8.7818437545,5.178725843,8.2964469305,6.6835971515,8.0410224655,5.883749862,7.586316505,5.2117884475,7.404060382,BRCA
GSM427166,12.25692522,6.232795818,10.90767581,7.20703029167,9.008163257,7.370300644,5.72261032,6.1008280115,6.411854672,6.508710401,7.964515778,9.143294637,8.637779877,4.867045482,9.5541105935,5.07383228,9.076772582,7.1753925955,7.86818067,5.047681518,5.796890531,5.591280868,7.954271066,Control
GSM427167,10.9162977,5.61176227,11.18856429,7.504069362,7.712460152,7.417844963,6.010282623,6.3467928815,6.004732412,5.91379373,7.748915903,7.508510113,8.057482499,5.684405873,9.9864415825,5.247558487,8.8458484785,5.8379000665,8.031317203,5.536838744,6.413801909,5.2117411915,7.6612310845,BRCA
GSM427169,10.68230579,5.7562274145,10.84298691,7.276058684,8.777182254,7.0915813315,6.280312026,6.582122422,5.516811979,6.124747507,8.037507317,7.890965121,8.0163828715,5.659004925,9.6895849865,4.73770262,8.80346790275,7.351933217,7.7104496715,5.072117861,7.729605662,4.327000131,7.662881623,BRCA
