@relation data

@attribute id string
@attribute 1230 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 1234 numeric
@attribute 1236 numeric
@attribute 1437 numeric
@attribute 2833 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3558 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3567 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3594 numeric
@attribute 3595 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7852 numeric
@attribute 8809 numeric
@attribute 920 numeric
@attribute 940 numeric
@attribute 959 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1932782581,-0.0715849987,-0.1152980461,-0.1913260527,-0.0840152079,-0.0995073779,-0.2515224266,-0.1280158754,0.4557906479,2.5938532501,-0.0354637797,-0.2027328952,0.7614912264,0.0127114221,-0.1095083857,-0.2430928978,-0.0304512228,-0.1084002546,0.4776154854,0.8690730108,0.3435973456,-0.0637808484,-0.2311526248,-0.1001903431,-0.1893430850,-0.1889940840,BRCA
GSM481003,-0.1005778306,-0.0946009510,-0.0786652220,-0.0719013379,-0.1342969882,-0.1960046216,-0.1547859217,-0.1236682045,0.3250210694,2.2865577637,0.0204832373,-0.1808650321,0.4453759759,-0.0190007393,-0.1299268159,-0.1419386838,-0.0181720260,-0.1239461744,0.5876617368,1.5404983274,0.3926736576,1.0023184966,0.0617528299,-0.0606260283,-0.1096670431,-0.1467106119,BRCA
GSM481004,-0.0759069831,-0.0962314511,-0.0467122893,-0.0827626836,-0.1262849227,0.0166177656,-0.1939114799,-0.1066800437,0.2758434620,2.1729679853,0.1090250993,-0.1681409277,0.7294014046,0.0046471892,-0.2246398431,-0.1927705000,-0.0147419797,-0.1178092977,0.4072908132,1.1630562656,0.3364432512,-0.0376341218,-0.1503850073,-0.0573946973,-0.1200933228,-0.0823195486,BRCA
GSM481005,-0.1249890799,-0.1039342533,-0.1099957794,-0.0834654934,-0.0992214487,-0.2197902050,-0.1525053399,-0.1683066803,0.5546432902,2.3114442678,-0.0447170497,-0.1635580101,0.4434519666,0.0441278708,-0.1439297993,-0.1125736402,-0.0405587641,-0.1067202800,0.3632583721,1.1279461384,0.4534288727,0.1893260697,-0.1777492046,-0.0384553807,-0.1127792553,-0.1864941843,BRCA
GSM481006,-0.1231508697,-0.1206388272,-0.1489097749,-0.1848765851,-0.1286163794,-0.1641713104,-0.1684068465,-0.2032751216,0.5267736223,2.5094886421,-0.0910276576,-0.2067404358,0.5230445001,-0.0116900326,-0.1509048072,-0.1688726571,-0.0405943469,-0.0570304279,0.3491632068,1.0640574322,0.3380506146,0.1489313872,-0.0448560516,-0.0865613314,-0.1203887555,-0.1412679263,BRCA
GSM481007,-0.0599212545,-0.0575662690,-0.0504697661,-0.0905834472,-0.0498518221,-0.1757316024,-0.1866202395,-0.1352403009,0.5209690785,2.2709788829,0.0635063079,-0.1542351009,0.4993439765,0.0073881931,-0.1511262000,-0.1798202869,-0.0598261625,-0.1268217587,0.3947684393,0.2169134759,0.6869849099,0.1119793297,-0.1528794649,-0.1007549883,-0.0767766709,-0.0966813660,BRCA
GSM481008,-0.0559970855,-0.1129002131,-0.0068200559,-0.1198552358,-0.1284133242,0.3109835955,-0.2131276073,-0.2036045082,0.1998051750,2.1560482681,0.0322303700,-0.1944486666,0.6907179117,-0.0449356602,-0.0432277814,-0.1796682819,0.0879131643,0.0035396552,0.9020165747,1.0231049003,0.0843056362,0.1877782039,-0.1562942416,-0.0427051691,-0.1233326021,-0.0981632424,Control
GSM481009,-0.2207707315,-0.1078866468,-0.0516297353,-0.2137444639,-0.0881337043,-0.2666411584,-0.3828066094,-0.2011497214,0.3250879490,2.0593769551,-0.2402149611,-0.1727654666,0.5125457647,-0.1201731059,-0.1940156351,-0.1676231830,0.0413975840,-0.0715525639,0.1325173036,0.2427701615,0.4328454778,-0.0693295442,-0.2810502193,-0.0360599128,-0.1733742767,-0.2133116647,Control
GSM481010,-0.1307694177,-0.0786177828,-0.0741259976,-0.1341642191,-0.0963964266,-0.1030195266,-0.1209795671,-0.1147065031,0.7057379800,2.1362189799,-0.0780208683,-0.1556283878,0.5562831773,0.0210424410,-0.1489029545,-0.0178994006,-0.0437142483,-0.1067410324,0.4001078805,1.3532863502,0.2637763904,0.2797157550,-0.1117433400,-0.0627427894,-0.0924790782,-0.1327051670,Control
GSM481011,-0.0966785500,-0.1041076988,-0.1608557738,-0.1146950252,-0.0888500223,-0.2106334986,-0.1410820472,-0.0782974666,0.2512683526,2.0899075419,0.0246799973,-0.2382253656,0.5297162981,-0.0164073991,-0.0954395305,-0.2198452753,0.0354610758,-0.0687345891,0.5330254723,0.6447139097,0.7929640099,-0.0887169300,-0.1117570902,-0.0819519429,-0.0911662719,-0.0771297612,Control
GSM481012,-0.0728318351,-0.0639388263,-0.1207477169,-0.1343423627,-0.0922912949,-0.1833798065,-0.2049462312,-0.1929259235,0.4951664713,1.9709261206,0.0130978059,-0.1896803332,0.6203711240,-0.0708368557,-0.2230207250,-0.2426535558,-0.0100976475,-0.1266716136,0.5199112931,1.5153659507,0.5269023729,-0.0098963628,0.2198984386,-0.0447812280,-0.0875112323,-0.1103848441,Control
GSM481013,-0.0791216936,-0.1671603884,-0.1212850897,-0.0633841579,-0.1320386972,0.6074453389,-0.1055172564,-0.1717615265,0.1513615711,2.2671760321,-0.0807057786,-0.1382876285,0.4824112685,-0.0173143134,-0.1142303314,-0.2023819023,0.0082737970,-0.0805628894,0.8838667682,0.7741769328,0.0336476039,0.1111414190,-0.1966850917,0.0037160139,-0.0499114922,-0.0686284264,Control
GSM481014,-0.1257571065,-0.0962238270,-0.0319463806,-0.0722159858,-0.1335093668,0.6177845617,-0.1595169315,-0.1365949749,0.4556383652,1.8419883995,-0.0208912389,-0.1450088528,0.5872165185,0.0216107353,-0.0876530751,-0.1822413699,-0.0612480614,-0.0760527985,0.3218004163,1.1500057242,0.1415528386,0.7306774374,-0.0088516126,-0.0034561792,-0.1042532783,-0.0914303134,BRCA
GSM481015,-0.0753933267,-0.1357157842,-0.1000913553,-0.0829292087,-0.1166073973,-0.0519994606,-0.1731117094,-0.1233211155,0.3979181674,2.5723635256,0.0036139510,-0.1539525163,0.5926894421,-0.0155638003,-0.1091972801,-0.1287809747,0.1621846238,-0.1669845735,0.7763060879,0.3064765770,0.2006122031,-0.1223076044,-0.2190351217,-0.1037307530,-0.1147972242,-0.1078924204,BRCA
GSM481016,-0.1266981011,-0.0592466349,-0.0755737738,-0.1833474853,-0.0864974388,-0.1442226569,-0.1768454499,-0.0436189190,0.4128808133,2.3457580655,-0.0124189983,-0.1381481816,0.7428201635,0.0395465461,-0.2152331061,-0.1901483999,-0.0300582873,-0.0888832090,0.5843027616,1.5501179507,0.1839202224,-0.0353475334,-0.0458639838,-0.0748868703,-0.1527863642,-0.1354487977,BRCA
GSM481017,-0.1103352182,-0.0556860186,-0.0992466538,-0.1430298596,-0.0902395166,-0.1911082312,-0.1821041025,-0.0945593516,0.9068487849,1.9850204885,-0.1106915673,-0.1530978298,0.5776904026,-0.0431500038,-0.1261358471,-0.1564699786,-0.0701523799,-0.0347191556,0.1734255932,1.2716998384,0.2218629139,-0.0712179018,0.0335836264,-0.0304665431,-0.0831654881,-0.1407127570,BRCA
GSM481018,-0.0564270033,-0.0001421120,-0.1253264712,-0.1543851040,-0.0957186515,-0.2326416173,-0.1542748968,-0.1329033871,0.3569461395,2.0647952259,-0.0426656517,-0.1861421062,0.2299973559,0.0082851061,-0.2021803670,-0.1822506141,-0.0023135704,-0.1162210249,0.4002028404,0.1284414199,0.7471383024,-0.0657813495,-0.0875127850,-0.0964201895,-0.1863493782,-0.1158586061,BRCA
GSM481019,-0.1037256988,-0.1137627888,-0.0787930549,-0.1176893214,-0.1074418299,-0.1521318131,-0.1938146940,-0.1126363849,0.5057989404,1.9509707543,-0.1266600050,-0.1501857708,0.5034410851,-0.0681322792,-0.0894924696,-0.1697494424,-0.0873086612,-0.1175255376,0.3564084105,1.7677619047,0.1156405094,0.0430608155,-0.1502661547,-0.0738169705,-0.1414037331,-0.1222484571,BRCA
