@relation data

@attribute id string
@attribute 10312 numeric
@attribute 10673 numeric
@attribute 127124 numeric
@attribute 1435 numeric
@attribute 1437 numeric
@attribute 1493 numeric
@attribute 1513 numeric
@attribute 1514 numeric
@attribute 155066 numeric
@attribute 2321 numeric
@attribute 2353 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 284 numeric
@attribute 2919 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3383 numeric
@attribute 3458 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3589 numeric
@attribute 3600 numeric
@attribute 3605 numeric
@attribute 3606 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 3725 numeric
@attribute 4050 numeric
@attribute 4312 numeric
@attribute 4314 numeric
@attribute 50617 numeric
@attribute 51382 numeric
@attribute 51561 numeric
@attribute 51606 numeric
@attribute 5228 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 533 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 54 numeric
@attribute 6347 numeric
@attribute 6352 numeric
@attribute 6364 numeric
@attribute 6372 numeric
@attribute 6374 numeric
@attribute 6387 numeric
@attribute 7010 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 8600 numeric
@attribute 8792 numeric
@attribute 8992 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 9550 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.8568607303,0.1354747763,0.0194450492,0.0450472246,-0.0995073779,-0.0665195915,0.3129932746,1.3794350624,1.8060328232,-0.1282647644,-0.0801269710,-0.0169523261,-0.1149375671,-0.0666285500,-0.1237095016,0.2249896690,0.2617410254,0.1389303861,-0.0531827862,-0.1349871809,0.2063854276,0.2531676890,0.0626172163,-0.1128758780,-0.1084095063,-0.1696438819,1.6084205522,-0.1280158754,0.1661164924,0.4983481401,2.1287122038,0.1075109721,0.0750082335,0.1221775948,-0.1498869664,-0.0640780461,-0.0770992702,-0.1962938794,1.7024177213,-0.1541510707,0.2335662852,-0.0598218251,0.5141691086,2.3382055547,0.0126166038,0.3176925605,-0.0189350165,1.2660520051,-0.1259847570,2.1678054033,3.0820800662,0.3312356603,1.7084716160,2.6599095133,0.1533404108,0.2279989547,1.7387846112,-0.0176286597,1.7100287346,-0.1199459792,-0.0889332767,0.0682732143,-0.0945301903,0.1447568081,0.3395382146,0.4776154854,0.8690730108,0.3435973456,-0.1099566451,0.0593719746,-0.1203307158,1.2743816055,0.6779944602,-0.0740976894,-0.1145144993,3.0279774453,0.2876677150,0.3985966229,1.9973233565,-0.1893430850,-0.1083238205,-0.1248357775,1.1171269007,BRCA
GSM481003,2.2013084937,-0.0219297838,-0.0370189039,-0.0332043287,-0.1960046216,-0.0715917353,0.0423573069,0.8799638563,2.6208159790,-0.0690421001,-0.1516893194,0.0280841326,-0.0398127000,-0.1113640782,-0.1438998465,2.1420781876,0.2029333366,0.1683829038,0.0041664632,-0.0688427752,0.0259170895,0.6661955884,-0.0168290509,0.1680997744,-0.1357929089,0.0581979249,1.3550704890,-0.1236682045,0.2313655682,1.0770822940,0.8208781174,1.4715424657,0.1554474397,0.0543049102,-0.1081872154,0.4371873090,-0.1034652738,-0.1556896888,2.4163282448,0.0956321142,0.8987187561,0.4941807407,0.3279076968,1.9125386604,0.0335372233,0.3783047565,0.0792924826,1.0736776806,-0.1214339481,2.5600023569,3.3610697785,0.2575289740,1.8834162157,3.2354842028,0.0863591588,0.2405393499,1.9165715178,-0.0790503162,3.1995868419,-0.0766953883,-0.0474404904,2.1431210381,-0.0205447849,0.1366010751,0.0311533851,0.5876617368,1.5404983274,0.3926736576,-0.1016684996,0.1131282425,0.3678463830,0.7908059188,0.4758072181,-0.0394668086,-0.0846296968,2.9179491148,0.1603778334,0.5288881519,2.2248295321,-0.1096670431,-0.0904036750,-0.1233471200,1.3200557045,BRCA
GSM481004,2.0168780188,0.1807547235,0.0799203141,0.2923025550,0.0166177656,-0.0017525011,0.7004577483,1.6941244676,2.6044758559,-0.0890142688,-0.2391101478,-0.0148306587,-0.0329750528,-0.0101506574,-0.1472892468,3.2712488703,0.2018681579,0.0636798603,-0.0000845569,-0.1151951628,0.2566797595,0.2243358721,-0.0365873504,0.0933492766,-0.1005801593,-0.1419382361,1.7522706015,-0.1066800437,0.4731824256,2.5220021768,2.5183840991,1.6739334250,0.0185861854,-0.0005589353,-0.1208043051,-0.0709550090,-0.1109918706,-0.1854128705,1.9569436598,-0.0851739921,1.9385529559,0.1309914324,0.2469721740,1.9134896696,0.1180114259,0.4760013257,-0.0185172471,1.2301014228,-0.0985759946,2.6603571326,3.1938345432,0.3122637004,2.0662600597,2.5533097188,0.0397804532,0.1683883188,2.2170206573,-0.0421943324,2.8820409113,-0.0907408854,0.0915921427,2.4638646841,0.1292465117,0.1836534304,0.1464474518,0.4072908132,1.1630562656,0.3364432512,-0.0486927830,0.0708280785,-0.0368083989,0.9908479975,0.8024594974,-0.0284022530,-0.0733062749,2.9514949111,0.2269444358,0.4318911533,1.7503683782,-0.1200933228,-0.1074905293,-0.1491042694,0.9423748963,BRCA
GSM481005,1.7990147126,0.1331634262,0.0231471270,-0.0337740087,-0.2197902050,-0.0435396065,0.5436052463,1.3275141569,1.5696045822,-0.1046179397,-0.1103455591,0.1175842350,-0.0019453466,-0.0090662245,-0.1101028907,0.2335637546,0.6031133681,0.2108817556,-0.0114979355,-0.0705358872,-0.0677172207,0.8184409532,-0.0462793793,-0.1067173420,-0.1371304145,-0.1191317194,1.1470914875,-0.1683066803,0.1596501422,0.5863126215,2.3123772144,0.3897922044,0.0310728523,-0.0921764132,-0.0745842500,-0.1328362586,-0.0538089833,-0.1542207042,1.9105042447,-0.1463454499,0.9664781862,-0.0617468214,0.5834803514,2.3908777322,0.0862795337,0.3952120411,-0.0233227595,1.3511930243,-0.0830192574,2.2646600901,3.1830767193,0.5317383234,2.1926077603,2.6579250760,0.5067166404,0.1927578433,1.8868444827,0.0121702450,2.7729318671,-0.1215470509,-0.1107323000,0.4446687714,-0.1046933253,0.1100066579,0.3941102985,0.3632583721,1.1279461384,0.4534288727,-0.0665274850,0.1918886058,-0.1027448054,1.2501884444,0.5904648976,-0.0765799755,-0.0936058610,3.1421803641,0.2318727339,0.4164272592,2.2150741817,-0.1127792553,-0.1229680405,-0.1358126570,0.8365208701,BRCA
GSM481006,1.6322733540,0.2064824890,-0.0600315931,0.0357305081,-0.1641713104,-0.0658524960,0.9046777950,1.9076361730,1.9457084339,-0.0776470239,-0.1162875150,0.0476818513,-0.0609242432,-0.0366396184,-0.0854085974,1.4858867040,0.4825668019,0.0737393404,0.0283940911,-0.0372671469,0.1826657505,0.3771197924,-0.0371877997,-0.0958439518,-0.0759507445,-0.0455616355,1.6024171489,-0.2032751216,-0.0282404839,0.4520055540,1.9709999030,0.7345458053,0.0149849991,0.1416229313,-0.1047659869,0.4168985869,-0.1073077497,-0.1855151630,1.8248747664,-0.0363452674,0.1150664893,0.3333651251,0.0735658940,2.0472946891,0.0237284992,0.5246121852,0.0082042387,1.4019693417,-0.0623533069,2.5281204283,3.0485221246,0.5153231599,1.6275084417,2.9888870982,0.0598821923,0.2833875683,1.7517078914,-0.1839214281,2.8575072951,-0.1162517042,-0.0935440008,1.8621141314,-0.1008787798,0.5855148732,0.1253304010,0.3491632068,1.0640574322,0.3380506146,-0.0274221951,0.0774115979,-0.0591356744,1.4694099681,0.6899303348,-0.0950840064,-0.1014904086,2.8811578836,0.0057057377,0.5104315901,2.2021656933,-0.1203887555,-0.1057008965,-0.1329987930,1.1236191485,BRCA
GSM481007,2.3416953210,-0.1319189528,0.0830658925,0.2156018590,-0.1757316024,-0.0483874479,0.4044271732,1.3944574595,2.6657882267,-0.0758993417,-0.0361999132,0.0425152491,-0.0684406345,-0.0070013134,-0.1206124177,1.4503712456,0.2947780871,0.0867929932,0.0340240244,-0.0151853888,0.5064731878,0.5332031575,-0.0577180198,0.1407612562,-0.0705216141,-0.0176842651,1.6901965559,-0.1352403009,0.0713577823,0.3051382034,1.5888246496,0.3815329463,-0.0452537463,0.3007508153,-0.1003508125,1.1126770776,-0.0586384583,-0.0165134667,2.0019709589,0.2579089431,-0.0943317537,0.0016406098,0.3187423200,1.6873555439,0.0916640373,0.4822960018,-0.0282744502,1.3135173516,-0.0677674956,1.8048537672,3.3252202073,0.4794036442,1.5807603200,3.7316410806,-0.0602406183,0.1697343944,2.1712128919,-0.1184491836,2.8559285004,-0.0979786190,-0.1663633060,1.5507915830,-0.0400745400,0.1142013461,-0.0112162581,0.3947684393,0.2169134759,0.6869849099,-0.0349783328,-0.0378676735,0.1398046748,0.7867835067,0.9740841606,-0.1011145583,-0.0789367491,3.0911877779,0.1237136690,0.6048736209,2.6636510341,-0.0767766709,-0.1090042344,-0.1440745181,0.8256786457,BRCA
GSM481008,2.3666895902,0.0739543995,0.0194450171,0.0270650922,0.3109835955,-0.0441070308,1.0209576953,1.5047983901,2.6750968696,-0.1182176613,-0.1402303537,0.1192758778,-0.0487661479,0.0245759033,-0.1421852960,3.6487765047,0.1060264790,0.0674133619,-0.0094582608,-0.0904161369,0.4952089607,0.6854993951,-0.0684947377,-0.1306113124,-0.1340358588,-0.1062880354,1.0914881301,-0.2036045082,1.0422426972,3.7100130320,2.6366142299,2.2164069593,2.2366237441,0.1149894473,-0.1436603065,-0.0869256644,-0.0419190719,-0.1834583134,2.1130765477,-0.1058681817,3.3999134551,1.2522191606,-0.0152832921,1.3143214839,0.0169600861,0.3223061445,0.4494792026,1.1334818007,-0.0972031180,1.7040325554,3.1932358045,0.4137172515,1.4021726450,3.4815651840,-0.0049635819,0.1444476569,1.8789323368,-0.0579213210,2.9415273534,0.1081364036,-0.0872158991,2.7944808346,0.3521970114,0.0158586249,0.1412838705,0.9020165747,1.0231049003,0.0843056362,-0.0688331930,0.0077770210,-0.0821399172,1.8535234271,0.6140945670,-0.0714086074,-0.0609834468,2.0240264421,0.2283093927,0.4554638961,2.2800815030,-0.1233326021,-0.1172582052,-0.1213212513,0.7127064803,Control
GSM481009,1.4457605811,0.0540685319,0.0774315427,-0.0160436108,-0.2666411584,-0.1080729676,0.3777327488,1.3893357740,1.7865871192,-0.1077244564,-0.1590186953,0.0073626528,-0.0829033151,-0.0611078614,-0.1250011073,0.2840830287,0.2899453865,0.0951095528,-0.0167183488,-0.0995618049,0.1146979373,0.0094790388,-0.0653287124,-0.1491544191,-0.1188073308,-0.1019401512,0.5789911190,-0.2011497214,0.0095844022,0.3269794668,0.9991316413,0.1852908233,-0.1055642647,-0.0043814485,-0.1201786394,-0.1178382771,-0.0861537382,-0.2835594586,1.1429168019,-0.3405549362,0.1789635189,-0.0884903592,-0.1094468926,2.0253289214,0.0134470520,0.2847852708,0.0126522685,1.3941188709,-0.2030601044,2.1892659964,2.9691267412,0.1939483481,1.5824389060,2.3592794271,0.1513934456,0.0949656846,1.2984715220,-0.1998221628,1.6956768731,-0.2472444937,-0.2375042207,0.3428520603,-0.0892199989,0.6369201190,0.4105001807,0.1325173036,0.2427701615,0.4328454778,-0.0637761413,0.0715685539,-0.1245508698,0.9757552594,0.1646558709,-0.1387019105,-0.0621487284,3.0265923280,0.1726686383,0.1644279799,1.4812701902,-0.1733742767,-0.1072094006,-0.1481053627,0.8018259266,Control
GSM481010,1.6410438180,0.4608642485,0.0303611603,0.0140369745,-0.1030195266,-0.0664446317,0.3075990833,1.1919253505,1.8416221407,-0.0788334358,-0.0893704778,0.0963420311,-0.0841461032,-0.0465167749,-0.1058483474,1.1608947913,0.2368586194,0.1300376100,0.0475679800,0.0214899665,0.5221772490,0.5275679684,-0.0191521292,-0.0294654327,0.0576899002,-0.0129843161,1.4379808760,-0.1147065031,0.4967245454,1.3842930889,1.8094631367,1.6296272655,0.0216706173,0.0700974724,-0.1550974225,0.1119127483,-0.0388701461,-0.1162023945,2.0214559557,-0.0778942040,1.4462602156,-0.0541167843,0.6113295373,2.5902105059,0.1060690732,0.4360353170,-0.0324196392,1.4149107452,-0.0641461387,2.4882555604,2.8156872888,0.5933507593,2.0841100610,2.5427460669,0.1157027613,0.0831961750,1.6254494820,-0.0673380478,3.0530998179,-0.1211244072,0.2637711229,1.4545947400,-0.0319551565,0.0438426573,0.4369991691,0.4001078805,1.3532863502,0.2637763904,0.0407279982,0.3634714415,-0.0689478631,0.9745329110,0.5582854632,-0.0850719285,-0.0763299660,2.7379607399,0.0739638623,0.4462038194,1.8663256094,-0.0924790782,-0.0838255351,-0.0909093499,1.3896132894,Control
GSM481011,2.5707602666,0.2191447094,-0.0030596131,-0.0138938338,-0.2106334986,-0.0346704506,0.3313030783,0.9086341541,2.6294432613,-0.0684084876,-0.1973138971,0.0700286454,-0.0534303492,-0.0580081822,-0.1494356568,0.1832046847,0.5747642778,0.0721080420,-0.0076342911,-0.0709248130,0.8291512293,0.5837395656,0.0152344646,-0.1269030198,-0.0791338222,-0.0215034489,1.2405612404,-0.0782974666,0.1365389772,0.0802930284,1.6893038817,0.2282059908,0.2107110365,-0.1060937519,-0.1041155934,-0.1168348633,-0.0912651223,-0.2020389984,1.9929131126,-0.0532851040,0.6921014746,0.0847047590,0.1773831133,1.8544587236,0.2526341076,0.2815913279,-0.0874960178,1.0580138103,-0.1393795315,1.9052457735,3.6779853900,0.1214960702,1.9530722300,3.3704163233,0.1179236739,0.1384740885,2.1479393972,-0.0362179001,2.7200380696,0.1061483734,-0.1157732357,0.3303973004,-0.1278641477,0.0868355817,-0.0543000637,0.5330254723,0.6447139097,0.7929640099,-0.1487344496,-0.0516900792,-0.0423061008,1.0054025888,0.5271461043,-0.0089144335,-0.1224335074,3.0662357616,0.2330209317,0.5373041621,2.3084996305,-0.0911662719,-0.0831878588,-0.1059971412,1.1078902038,Control
