@relation data

@attribute id string
@attribute 1292 numeric
@attribute 64096 numeric
@attribute 782 numeric
@attribute 1293 numeric
@attribute 783 numeric
@attribute 1290 numeric
@attribute 784 numeric
@attribute 1291 numeric
@attribute 785 numeric
@attribute 1297 numeric
@attribute 5894 numeric
@attribute 8128 numeric
@attribute 9048 numeric
@attribute 2675 numeric
@attribute 2674 numeric
@attribute 1289 numeric
@attribute 1287 numeric
@attribute 7903 numeric
@attribute 1280 numeric
@attribute 5747 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 5605 numeric
@attribute 9252 numeric
@attribute 1284 numeric
@attribute 375790 numeric
@attribute 57731 numeric
@attribute 1285 numeric
@attribute 775 numeric
@attribute 1286 numeric
@attribute 5604 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 1385 numeric
@attribute 2260 numeric
@attribute 2668 numeric
@attribute 51332 numeric
@attribute 4893 numeric
@attribute 2885 numeric
@attribute 1277 numeric
@attribute 5595 numeric
@attribute 1278 numeric
@attribute 5786 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 4684 numeric
@attribute 3845 numeric
@attribute 6708 numeric
@attribute 6709 numeric
@attribute 4902 numeric
@attribute 6900 numeric
@attribute 6714 numeric
@attribute 7529 numeric
@attribute 6712 numeric
@attribute 6710 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 1463 numeric
@attribute 6711 numeric
@attribute 256076 numeric
@attribute 5623 numeric
@attribute 5621 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 8911 numeric
@attribute 131873 numeric
@attribute 2534 numeric
@attribute Class {Control,BRCACancer}

@data
C04,0.302,0.0272,0.2184,0.1512,-0.0336,-0.0698,0.1081,0.188,-0.0214,0.0011,1.0478,-0.0333,0.1102,-0.061,-0.0878,-0.0025,-0.1017,0.6256,0.1079,0.1785,0.0571,0.0075,0.3635,0.3004,0.0072,0.1845,-0.0046,-0.0143,-0.069,-0.057,0.4523,-0.0221,0.0257,0.841,0.0613,0.0068,0.0628,1.7678,1.2632,-0.0599,0.979,-0.0784,0.4465,0.4603,1.4608,0.4087,0.1332,0.8652,-0.0306,1.3721,-0.0788,0.0245,0.433,2.1366,0.0317,0.068,0.0368,0.1311,-0.0182,0.4358,-0.0052,0.0124,0.868,0.0727,0.0251,0.3016,-0.0804,0.8656,Control
C05,0.3178,-0.0352,0.1646,0.0386,-0.0503,-0.0599,0.0868,0.2098,-0.0075,0.0486,1.2673,-0.052,0.0512,0.0299,-0.0563,0.0076,-0.0682,0.8126,0.0729,0.0692,0.0505,-0.0072,0.2836,0.3461,0.0273,0.1591,-0.0422,-0.0441,-0.0577,-0.0826,0.3624,-0.0571,0.0059,1.1785,0.0103,0.0708,0.0419,2.1059,1.1596,-0.0117,0.8706,-0.0553,0.4166,0.4962,1.5008,0.2967,0.1163,0.8837,-0.0556,1.2901,0.0091,-0.0104,0.3517,2.1677,0.0284,-0.0499,0.0881,0.1767,-1e-04,0.4833,0.0088,-0.043,0.8179,0.0626,0.0074,0.2039,-0.0628,0.9248,BRCACancer
C06,0.1758,-0.1994,-0.0987,0.0277,-0.0181,-0.1055,0.0431,-0.0026,0.0388,-0.1164,0.3671,-0.0064,0.0676,0.0186,0.0651,-0.0445,-0.1799,0.188,-0.0061,-0.029,-0.0311,0.0471,0.1635,0.1431,-0.0099,0.0727,-0.0089,-0.1447,-0.0018,-0.0246,0.1769,0.0581,-0.0404,0.2438,0.0823,0.0246,-0.0139,0.4953,0.5665,-0.1006,0.3107,-0.1219,0.1054,0.0704,0.6402,0.1841,0.0641,0.3249,-0.1257,0.5582,-0.252,-0.0157,0.2542,0.7306,-0.0526,-0.0438,-0.0555,0.0477,-0.0357,0.2606,0.0262,0.1213,0.4268,0.0094,0.0226,0.0517,-0.0519,0.5527,Control
C07,0.5017,-0.047,0.1615,0.1132,-0.0672,-0.065,0.0598,0.1243,-0.046,0.0303,1.3982,-0.0507,0.0038,0.0095,-0.0722,-0.0215,-0.1449,1.007,0.0508,0.1166,0.0393,-0.0401,0.2971,0.3637,-0.0507,0.1214,-0.0024,-0.0477,-0.0719,-0.0535,0.3623,0.0124,-0.0125,1.3256,0.0305,0.0164,0.0333,2.6198,1.2704,-0.0588,0.7954,-0.0858,0.5715,0.6274,1.6223,0.3607,0.0542,1.0226,-0.02,1.6021,-0.0967,-0.0524,0.3657,2.2581,0.0139,0.0215,0.0367,0.12,-0.0303,0.5395,-0.0382,0.0427,0.6902,0.0062,0.0038,0.2077,-0.1014,1.1562,Control
C08,0.2071,-0.063,0.261,0.0915,-0.0921,-0.082,0.1903,0.0784,-0.0376,-0.0336,1.4462,-0.0577,-0.0454,0.0269,-0.0738,-0.0767,-0.1647,1.0376,0.0221,0.2127,-0.0133,-0.0584,0.382,0.5711,-0.0423,0.0967,-0.0272,-0.0281,-0.068,-0.0527,0.4813,0.0068,-0.0127,1.5147,0.0842,0.0522,0.0414,2.8855,1.4131,-0.1452,0.9733,-0.0853,0.6647,0.8108,1.6232,0.4262,0.1817,1.2852,-0.0517,1.7029,-0.2059,0.0484,0.4913,2.3212,0.0103,0.0559,0.0132,0.0658,-0.0334,0.6439,0.0021,0.0605,0.7436,-0.0172,0.0085,0.255,-0.094,1.1159,Control
C09,0.3484,0.0099,0.1971,0.0647,-0.0454,-0.078,0.1466,0.1758,-0.042,-0.0154,1.3897,-0.0034,0.0238,0.015,-0.0363,-0.0083,-0.1051,1.0764,0.0386,0.1377,-0.0044,0.0105,0.3803,0.3493,-0.003,0.1297,0.023,-0.0735,-0.0545,-0.0877,0.4251,0.0066,-0.0555,1.3615,0.0868,-0.0549,0.0841,2.8108,1.2526,-0.0598,0.881,-0.1224,0.4565,0.6951,1.5206,0.3085,0.1468,0.9641,-0.1058,1.5317,-0.1164,-0.0136,0.3827,2.2029,3e-04,0.0317,0.0344,0.1198,-0.0213,0.4868,-0.0652,-0.0969,0.7798,0.0547,0.0249,0.1854,-0.0952,1.144,Control
C10,0.2912,-0.0127,0.2008,0.0859,-0.054,-0.0291,0.0853,0.1363,-0.0227,-0.0022,1.5438,-0.0391,-0.0196,-0.0043,-0.0817,-0.0401,-0.1302,0.9251,0.0638,0.1261,0.0393,-0.0303,0.3152,0.2996,-0.0232,0.174,-0.0296,-0.0087,-0.0741,-0.0494,0.3825,0.0053,-0.0176,1.4736,-0.0206,0.0115,0.0566,2.9163,1.2452,-0.1102,0.854,-0.0633,0.488,0.7278,1.5613,0.3185,0.1017,1.0153,-0.02,1.3298,0.0123,0.0048,0.3594,2.1836,0.0381,0.106,0.0929,0.1926,-0.0169,0.562,-0.0685,-0.054,0.6123,0.0602,-0.0326,0.2343,-0.0476,1.0423,BRCACancer
C11,0.3541,0.0218,0.2716,0.1032,-0.077,-0.0741,0.1627,0.1214,-0.0952,-0.0567,1.5467,-0.0078,-0.0797,-0.0108,-0.0596,-0.0451,-0.1621,0.966,0.0214,0.2377,-0.005,-0.0178,0.4665,0.5728,-0.0345,0.175,0.0082,-0.1016,-0.0469,-0.085,0.5718,0.065,-0.0538,1.3769,0.0545,-0.0393,0.1154,3.0611,1.5328,-0.0816,1.0401,-0.0864,0.6912,0.8178,1.6979,0.5101,0.1954,1.346,-0.0785,1.7151,0.011,-0.0997,0.6349,2.3113,0.0572,0.1459,0.0266,0.0931,0.0298,0.6083,-0.0604,-0.0054,0.9044,0.0867,0.0334,0.3231,-0.0998,1.3013,Control
C12,0.2339,-0.0322,0.0481,0.1517,-0.0743,-0.0784,0.0992,0.0395,-0.0029,-0.0371,0.9401,-0.0014,0.0348,-0.0577,-0.0716,-0.0362,-0.0983,0.5735,0.038,0.0884,0.0365,-0.0339,0.3275,0.3158,-0.0234,0.1545,0.0039,-0.0301,-0.068,-0.0615,0.2652,0.0148,-0.0292,0.8643,0.1056,-0.0128,0.0664,2.3063,1.1452,-0.1149,0.8388,-0.0706,0.4154,0.4174,1.4198,0.3112,0.0432,0.8453,-0.0533,1.262,-0.0514,0.0195,0.4345,1.8188,0.0068,0.1102,0.0418,0.1702,-0.0207,0.5086,0.0807,-0.0647,0.4156,0.0758,0.0023,0.1283,-0.1185,0.7822,BRCACancer
D01,0.2246,-0.1018,0.2879,0.0909,-0.0903,-0.1602,0.238,0.0246,-0.0119,-0.0629,1.6255,-0.0056,-0.0791,-0.0172,-0.0506,-0.1067,-0.1939,1.1578,-0.0363,0.1806,-0.097,-0.0476,0.3887,0.8369,-0.0538,0.0537,-0.0889,-0.0777,-0.0633,-0.0547,0.8801,0.0149,-0.04,1.4884,0.1398,-0.0656,0.0493,1.9795,1.5757,-0.0849,0.7586,-0.1214,0.7429,1.1288,1.677,0.372,0.1723,1.094,-0.1511,1.5916,-0.2304,-0.0386,0.3332,2.1268,-0.0564,0.0148,-0.0613,-0.036,-0.0574,0.6398,-0.0686,0.049,0.6478,-0.0709,-0.007,0.271,-0.0989,2.0938,BRCACancer
D02,0.3338,0.1019,0.2144,0.0678,-0.0567,-0.0624,0.1289,0.17,-0.0027,-0.0427,1.3262,-0.0247,0.0245,0.0807,-0.016,0.0047,-0.087,0.9769,0.0667,0.2148,-0.0243,-0.0089,0.4133,0.5169,0.0033,0.1807,0.0228,-0.082,-0.0457,-0.0948,0.4381,0.0328,-0.0278,1.4977,0.0819,6e-04,0.0855,2.9727,1.3968,-0.065,0.9158,-0.0601,0.548,0.7383,1.712,0.4568,0.1368,1.0412,-0.0859,1.5853,-0.0135,-0.0487,0.5147,2.2172,0.0687,0.2421,0.0162,0.1717,0.0165,0.6122,-0.0693,0.0517,0.749,0.0911,0.0647,0.2309,-0.1124,1.0718,BRCACancer
D03,0.2312,0.0294,0.1419,0.0938,-0.0483,-0.0619,0.1279,0.0586,0.0042,-0.0306,1.3647,-0.0483,-0.0299,-0.0631,-0.0938,-0.0566,-0.1016,0.8885,0.0263,0.1742,0.0428,-0.0378,0.3607,0.3698,-0.0252,0.149,-0.0115,-0.0745,-0.0624,-0.0547,0.4145,0.01,-0.008,1.2549,0.0315,0.0549,0.0665,2.4588,1.412,-0.0592,0.9147,-0.0571,0.4708,0.6003,1.6481,0.3427,0.0111,0.9962,-0.0626,1.601,0.0016,-0.0252,0.5069,2.4228,0.0266,0.1527,0.0015,0.1268,-0.0336,0.49,0.0449,-0.0164,0.623,0.0277,-5e-04,0.1549,-0.1145,1.0987,BRCACancer
D04,0.258,-0.0299,0.2408,0.1194,-0.0344,-0.071,0.201,0.1484,-7e-04,-0.0449,1.3557,-0.0079,0.0166,-0.0094,-0.0616,-0.0543,-0.1451,1.1023,-0.0015,0.1397,-0.006,-0.0109,0.3936,0.5539,0.009,0.1445,-0.0079,-0.0547,-0.0643,-0.0956,0.5941,0.0177,-0.0152,1.3986,0.0203,0.0347,0.0247,2.9415,1.6251,-0.1226,0.9905,-0.1052,0.5641,0.8315,1.6749,0.4717,0.103,1.0974,-0.1409,1.5377,-0.0546,-0.0497,0.5287,2.4447,0.0035,0.0908,0.0738,0.1075,-0.0197,0.4908,-0.0141,-0.0383,0.8934,0.027,0.0162,0.2286,-0.1181,1.1092,BRCACancer
D05,0.3849,-0.0635,0.2409,0.2422,-0.0614,-0.0571,0.1795,0.0609,0.0089,-0.0212,1.6067,-0.0556,0.0458,0.0129,-0.0861,-0.0801,-0.1599,1.0983,7e-04,0.1388,0.0279,-0.0543,0.3797,0.3343,-0.0477,0.1015,-0.0375,-0.0127,-0.0776,-0.0704,0.5086,-0.0096,0.0193,1.4245,0.0468,0.0677,0.0475,3.2242,1.5193,-0.0912,0.8171,-0.0337,0.5419,0.7064,1.6996,0.3436,0.0924,1.155,0.0257,1.3457,-0.0879,0,0.5736,2.3188,-0.0061,0.1095,0.0848,0.0453,-0.075,0.3983,-0.0235,-0.0038,0.6952,-0.0021,5e-04,0.0909,-0.045,1.24,BRCACancer
D06,0.3464,-0.0884,0.2953,0.0875,-0.0762,0.0175,0.1841,0.0568,-0.0509,-0.0479,1.6435,-0.0165,-0.1347,-0.0176,-0.0382,-0.042,-0.1418,1.1099,0.0128,0.1752,-0.0087,-0.0314,0.4386,0.5748,-0.0012,0.1375,-0.047,-0.009,-0.0668,-0.108,0.6168,0.0706,-0.0197,1.5403,0.1324,-7e-04,0.0513,3.0671,1.5134,-0.0497,1.0635,-0.1529,0.6382,0.886,1.7145,0.5196,0.2139,1.2333,-0.0888,1.7341,-0.2023,-0.0146,0.5301,2.4053,0.0672,0.0906,0.0182,0.1298,-0.0216,0.6116,0.0018,0.0754,0.7427,0.0399,0.0232,0.2311,-0.1182,1.351,BRCACancer
D07,0.4537,-0.0155,0.3062,0.0914,-0.0428,-0.055,0.189,0.1188,-0.0176,-0.0599,1.6082,-0.0427,0.025,0.0189,-0.0559,-0.0221,-0.1099,1.0718,0.034,0.2222,0.002,-0.0344,0.4559,0.4517,0.0114,0.1429,0.0261,-0.0332,-0.0534,-0.0456,0.5184,0.0568,-0.0104,1.4636,0.1259,0.0077,0.068,2.8966,1.4296,-0.0615,0.9348,-0.1082,0.6741,0.8111,1.7148,0.4464,0.1909,1.0653,-0.043,1.6423,0.0362,-0.0073,0.5619,2.3889,-0.0102,0.1733,0.0815,0.1478,-0.0161,0.5632,-0.0193,0.042,0.822,0.0812,0.0629,0.1625,-0.072,1.3277,Control
D08,0.1853,-0.0904,0.0615,0.0693,-0.0788,-0.0831,0.093,0.008,-0.0501,-0.0383,1.2116,0.019,-0.007,0.0474,-0.0662,-0.0767,-0.1601,0.7896,0.0058,0.1394,-0.0522,-0.0292,0.3521,0.362,-0.0366,0.1118,-0.0244,-0.0275,-0.0286,-0.0537,0.3849,0.0477,0.0535,1.1169,0.093,0.0267,0.0385,2.4922,1.2683,-0.1165,0.8146,-0.1031,0.4753,0.5506,1.5336,0.3309,0.0766,1.1195,-0.0591,1.2784,-0.0918,-0.024,0.4029,2.1299,0.0247,0.1107,0.016,0.1251,-0.0317,0.453,0.0999,0.0595,0.4824,0.002,0.0245,0.1815,-0.062,1.0187,Control
D09,0.2078,-0.0899,0.2386,0.1501,-0.059,-0.1011,0.1329,0.0757,-0.0305,-0.0314,1.506,-0.0311,0.0035,-0.0021,-0.0822,-0.0844,-0.1492,0.8939,0.006,0.1901,0.0122,-0.0627,0.4165,0.4386,-0.011,0.1135,-0.0239,-0.0327,-0.0592,-0.0628,0.4905,0.0177,0.023,1.4624,0.0416,0.0366,0.0486,2.9893,1.4266,-0.117,1.0398,-0.0712,0.5388,0.7371,1.5693,0.4244,0.0531,1.1819,-0.095,1.5892,-0.083,-0.0229,0.5661,2.1409,-0.0294,0.0645,0.0078,0.0427,-0.0172,0.6353,-0.0152,-0.0188,0.6997,0.0144,-0.0066,0.1962,-0.0957,1.1271,Control
D10,0.1759,-0.044,0.0898,0.037,-0.0591,-0.0525,0.1168,0.0475,-0.0491,-0.011,1.2498,0.0363,-0.0435,-0.0821,-0.0708,-0.0336,-0.1373,0.9557,0.0411,0.1796,-0.0047,-0.0531,0.3482,0.4392,-0.0354,0.0992,0.0101,-0.0492,-0.033,-0.0152,0.4452,0.0467,-0.0159,1.2564,0.0834,0.0478,0.0604,2.5983,1.581,-0.0163,0.8457,-0.0665,0.632,0.6175,1.6679,0.3991,0.1244,1.0901,-0.0511,1.4699,-0.0634,-0.0372,0.3731,2.2521,0.0354,0.0683,0.0546,0.067,-0.0127,0.4583,-0.0835,0.0398,0.7564,0.0311,0.0147,0.1714,-0.0843,0.9222,Control
D11,0.1033,-0.1182,-0.0173,0.118,-0.0647,-0.177,0.1798,-0.05,-0.0876,-0.0289,0.6441,0.0056,-0.1748,0.0079,0.0283,-0.0481,-0.1604,0.4309,0.0373,0.0971,-0.0994,-0.021,0.1474,0.2002,-0.0273,0.0056,-0.0248,-0.1082,-0.0059,-0.1103,0.46,0.0979,-0.0169,0.6866,0.0804,-0.0073,0.005,1.5273,0.8295,-0.0989,0.3809,-0.1891,0.2999,0.2635,0.9471,0.2183,0.1346,0.7018,-0.1165,0.8663,-0.14,-0.1015,0.2787,1.4691,0.0406,0.0379,-0.149,-0.0545,-0.1151,0.4128,0.0254,-0.2348,0.3569,-0.0266,0.0619,0.0946,-0.1008,0.6743,Control
D12,0.2671,0.0246,0.0924,0.0269,-0.0681,-0.1112,0.1772,0.0941,-0.0899,-0.0898,1.0526,0.0604,-0.1033,-0.0083,-0.0131,-0.0058,-0.1321,0.6939,0.0855,0.1451,-0.0468,-0.0307,0.3598,0.4496,-0.0196,0.1296,0.0263,-0.0483,0.0053,-0.1124,0.4226,0.0242,-0.0645,0.976,0.1204,0.0261,0.0788,2.6901,1.4151,0.0207,0.9554,-0.1039,0.5488,0.4739,1.4867,0.352,0.0928,1.0597,-0.087,1.3629,-0.0728,-0.0837,0.3685,2.2638,6e-04,0.0969,0.0249,0.0684,-0.0171,0.4443,-0.0146,0.0436,0.7083,0.0486,0.0648,0.1869,-0.072,0.8836,Control
E01,0.3348,-0.0574,0.1851,0.0101,-0.0522,-0.0997,0.1379,0.0648,-0.0205,-0.0299,1.3234,-0.0367,-0.0226,-0.053,-0.0735,-0.0828,-0.0862,0.9146,-0.0103,0.0576,-0.0225,-0.0641,0.3564,0.3265,-0.0431,0.0441,-0.0431,-0.0429,-0.0652,-0.048,0.4081,8e-04,-0.0159,1.3108,0.085,-0.0492,0.0222,3.0096,1.4031,-0.1067,0.7767,-0.0826,0.5456,0.5953,1.5713,0.2755,0.0496,1.0913,-0.0514,1.556,-0.0933,-0.0231,0.2853,2.5168,-0.0494,-0.0727,0.0251,0.0091,-0.0098,0.3997,-0.0318,-0.0313,0.8192,0.0091,-0.0363,0.1318,-0.0797,1.0817,BRCACancer
E02,0.2768,0.0282,0.1778,0.1203,-0.0831,-0.1054,0.1526,0.0779,-0.0212,-0.0079,1.5839,0.0125,-0.0871,-0.0226,-0.092,-0.0694,-0.1159,1.1451,0.0098,0.2158,-0.0053,-0.0596,0.3982,0.5495,-0.0392,0.1136,0.0023,-0.0275,-0.0626,-0.0368,0.5434,-0.027,-0.049,1.7482,0.0408,-0.0286,0.0327,3.2283,1.4048,-0.0753,1.0066,-0.0373,0.6689,0.8881,1.5948,0.4329,0.1439,1.1422,-0.0786,1.6943,-0.0729,-0.0625,0.525,2.1459,0.0054,0.2204,0.0168,0.1474,-0.0322,0.6835,-3e-04,0.0748,0.733,0.0158,-0.0453,0.1987,-0.0775,1.335,Control
E03,0.3788,0.026,0.251,0.101,-0.0584,-0.0673,0.1696,0.1909,-0.0402,-0.0284,1.3712,0.0262,-0.0287,0.0043,-0.0834,-0.0175,-0.1019,0.9861,0.0503,0.2002,0.0014,-0.0391,0.3878,0.4318,-5e-04,0.2001,0.0442,-0.0556,-0.0647,-0.0274,0.5501,-0.0212,-0.0204,1.4211,0.0864,0.0207,0.0904,2.9213,1.5979,-0.0535,1.1335,-0.0527,0.6766,0.5972,1.8187,0.4693,0.1511,1.2796,-0.0393,1.6461,0.0766,-0.0601,0.521,2.3878,0.0225,0.1314,0.0957,0.1663,0.0089,0.5216,-0.0704,0.0498,0.7387,0.0715,0.0077,0.2688,-0.0807,1.0348,Control
E04,0.4017,0.0378,0.343,0.0907,-0.0507,-0.0476,0.2318,0.1548,0.0392,-0.0382,1.6953,-0.0498,0.0199,0.0038,-0.0823,-0.0523,-0.1041,1.0307,0.0287,0.2199,-0.0122,-0.0436,0.5826,0.4956,-0.0455,0.1677,0.0501,-0.0533,-0.0825,-0.0344,0.5435,0.0545,-0.0327,1.4685,0.1117,0.0269,0.0709,3.1107,1.5412,-0.0741,1.2731,-0.0745,0.6463,0.8595,1.7083,0.5544,0.166,1.1433,-0.0794,1.6753,0.0403,-0.0365,0.6108,2.3767,0.0569,0.1904,0.1145,0.1549,0.0536,0.6973,-0.0778,0.0369,0.7733,0.0675,0.0061,0.3981,-0.0848,1.3003,Control
E05,0.231,-0.1546,0.171,0.1728,-0.0886,-0.0738,0.1474,-0.0303,0.0074,-0.0499,1.4116,-0.0526,-0.0299,-0.1053,-0.0728,-0.0989,-0.1815,0.9453,-0.0292,0.1603,-0.0257,-0.0863,0.2941,0.4764,-0.0743,0.0481,-0.0701,-0.0937,-0.0602,-0.0343,0.3906,0.0218,0.0141,1.4543,0.0978,-0.0347,-0.0221,2.8054,1.227,-0.1847,0.8005,-0.0655,0.5622,0.9182,1.4644,0.3934,0.0835,1.0923,0.0364,1.5994,-0.1488,-0.0015,0.2376,2.012,-0.0274,0.3968,-0.0073,-0.0286,-0.0941,0.7138,0.0569,-0.0318,0.6101,-0.0946,0.0079,0.166,-0.0659,1.3551,Control
E06,-0.001,-0.3394,-0.0425,0.1487,-0.1304,-0.0856,0.0452,-0.2592,0.0282,0.0168,1.313,-0.028,-0.012,-0.1044,-0.0749,-0.151,-0.2384,1.1394,-0.0294,0.1049,-0.0199,-0.1001,0.135,0.3159,-0.1329,-0.0654,-0.1766,-0.0544,-0.0751,0.0022,0.4472,0.0201,2e-04,1.2151,-0.0088,0.0115,-0.122,2.4898,1.2853,-0.1697,0.4629,-0.0808,0.407,0.7624,1.4397,0.1063,0.0727,1.0414,-0.0717,1.0967,-0.4317,0.0091,0.2431,1.9203,-0.1387,-0.0468,-0.0681,-0.1855,-0.1864,0.4196,0.1646,-0.0619,0.4255,-0.1665,-0.0538,-0.0385,-0.0591,1.1605,BRCACancer
E07,0.3495,0.0714,0.3175,0.1648,-0.0456,-0.0761,0.181,0.1079,0.0287,-0.0669,1.6138,0.011,-0.0446,0.051,-0.0575,-0.0432,-0.1212,1.0014,0.0467,0.2072,-0.0318,-0.0209,0.5533,0.4361,-0.0452,0.1482,0.023,-0.024,-0.0657,-0.0555,0.513,0.0369,-0.0684,1.4453,0.0557,-0.008,0.0687,3.1658,1.5114,0.0065,0.9472,-0.0755,0.5793,0.8198,1.6894,0.4881,0.103,0.9523,-0.0473,1.5104,9e-04,-0.0591,0.6886,2.3342,0.0027,0.2889,0.0665,0.1145,0.004,0.5755,0.043,0.0286,0.8317,0.0529,0.0408,0.1778,-0.0834,1.2213,BRCACancer
E08,0.3238,0.0305,0.2402,0.0626,-0.0436,-0.0619,0.1401,0.1254,-0.0109,-0.0433,1.5744,-0.0487,-0.0508,0.0024,-0.0477,-0.0638,-0.1172,1.1664,0.0275,0.1872,5e-04,-0.0599,0.4586,0.5235,-0.0529,0.1348,-0.026,-0.0425,-0.0697,-0.0415,0.5849,5e-04,-0.0913,1.5914,0.0647,-0.0729,0.0484,3.3109,1.5283,-0.166,1.0552,-0.0749,0.6375,0.8485,1.6854,0.4382,0.1377,1.2611,-0.0681,1.6745,-0.0358,-0.0811,0.6175,2.5791,-0.0139,0.1103,0.013,0.0895,-3e-04,0.6,-0.011,0.0625,0.8741,0.0317,-0.0112,0.2924,-0.0876,1.3433,Control
E09,0.3567,0.0913,0.2671,0.1126,-0.061,-0.0613,0.1347,0.1852,0.0046,-0.0189,1.3707,0.0037,-0.0076,0.0183,-0.0563,-0.0237,-0.1023,1.0569,0.0504,0.222,0.0266,-0.069,0.5049,0.4779,-0.0122,0.1416,0.0184,-0.0283,-0.0887,-0.0373,0.439,0.044,-0.046,1.4828,0.0984,-0.0138,0.0464,2.7718,1.5643,-0.123,1.0742,-0.0749,0.6766,0.7464,1.6831,0.5013,0.0538,1.1738,-0.0678,1.6759,0.0185,-0.0643,0.5432,2.4024,0.0304,0.1257,0.0901,0.155,0.0074,0.5822,-0.0443,-0.0278,0.8236,-0.0162,0.0219,0.2865,-0.1001,1.1633,BRCACancer
E10,0.1449,-0.1514,0.1071,0.0499,-0.0807,-0.0736,0.1293,-0.0341,0.0327,-0.0376,1.7265,-0.0428,0.0067,0.0458,-0.0855,-0.1408,-0.1682,1.4612,-0.0321,0.2219,-0.0365,-0.0622,0.4171,0.6867,-0.0952,0.0571,-0.0423,-0.0189,-0.0979,-0.0228,0.7321,0.0087,-0.0011,1.711,0.1273,-0.0192,0.0034,3.2199,1.6731,-0.1171,0.9698,-0.0763,0.6652,1.0414,1.7996,0.4769,0.239,1.3865,-0.0151,1.7465,-0.1359,-0.0686,0.4581,2.377,-0.039,0.0548,0.0381,-7e-04,-0.0565,0.6127,-0.0346,-0.0449,0.7471,-0.0986,-0.029,0.1638,-0.0952,1.458,BRCACancer
E11,0.3473,-0.0366,0.1402,0.0785,-0.0345,-0.0505,0.1278,0.0712,-0.0466,-0.0483,1.3725,-0.0094,-0.0426,-0.0674,-0.0637,-0.0668,-0.1538,0.8118,-0.0031,0.1926,0.0027,-0.0464,0.3011,0.3927,-0.0021,0.1287,0.0095,-0.06,-0.0601,-0.0595,0.4051,-0.0039,-0.0038,1.3203,0.0796,-0.0057,0.0382,2.9702,1.3961,-0.1352,0.8395,-0.1101,0.5636,0.6365,1.577,0.3426,0.1032,1.0683,-0.077,1.5002,-0.0829,-0.0775,0.4465,2.1574,0.026,0.1582,0.0346,0.0396,-0.0434,0.4939,0.0034,0.0694,0.6712,-0.0113,-0.0102,0.2293,-0.1402,1.0334,Control
E12,0.1767,-0.1089,0.0607,-0.0158,-0.0152,-0.0935,0.1205,0.0479,-0.0212,-0.0742,1.1324,0.0414,-0.1329,-0.0978,-0.0486,-0.1345,-0.0874,0.6875,-0.0491,0.1261,-0.0543,-0.0199,0.2158,0.3163,-0.0407,-0.0486,-0.0418,-0.061,-0.0464,-0.0885,0.3941,-0.007,-0.1252,1.0415,0.0564,-0.078,0.0094,2.9403,1.2321,-0.1467,0.6402,-0.1016,0.4678,0.4659,1.5831,0.2372,0.1672,0.841,-0.0609,1.1765,-0.1297,-0.1798,0.2474,2.1882,-0.0855,-0.0346,-0.052,0.0569,-0.0562,0.3867,0.0676,0.0974,0.5993,-0.0872,-0.0378,0.0382,-0.1405,0.952,BRCACancer
F01,0.1498,-0.118,0.2798,0.0778,-0.0945,-0.0667,0.2562,0.106,-0.0353,-0.0232,1.6937,-0.0894,-0.0507,-0.0521,-0.1389,-0.0998,-0.1597,1.1716,-0.0534,0.203,0.0048,-0.071,0.4871,0.803,-0.0614,0.14,-0.0861,-0.05,-0.1205,-0.0109,0.6809,0.0519,-0.0516,1.5535,0.0835,-0.0988,0.0258,2.5311,1.6107,-0.1455,1.167,-0.0925,0.6968,0.9704,1.6926,0.4206,0.0475,1.3064,-0.0768,1.9931,-0.2988,0.0019,0.4716,2.3828,0.0085,0.0223,0.0208,0.0306,-0.1033,0.7337,-0.1491,0.0155,0.7693,-0.0062,-0.0841,0.2898,-0.1071,1.4117,Control
F02,0.3205,-0.0091,0.2268,0.0932,-0.1018,-0.048,0.2365,0.1377,-0.0086,0.0029,1.7591,0.0041,-0.0145,0.0086,-0.088,-0.0497,-0.1317,1.17,0.005,0.15,-0.0161,-0.0546,0.5672,0.6082,-0.0791,0.135,-0.006,-0.0703,-0.0763,-0.0263,0.5864,0.0222,-0.0524,1.7392,0.0754,0.0179,0.0654,2.9993,1.5449,-0.0573,1.1417,-0.0767,0.6076,0.9519,1.6993,0.5375,0.1342,1.2242,-0.0569,1.8274,-0.0628,-0.044,0.4811,2.4366,0.0065,0.0695,0.1623,0.0792,-0.0234,0.7617,-0.0553,0.0642,0.7719,0.0512,0.0195,0.2543,-0.0899,1.4755,Control
