@relation data

@attribute id string
@attribute 3265 numeric
@attribute 4893 numeric
@attribute 7529 numeric
@attribute 5605 numeric
@attribute 2885 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 5604 numeric
@attribute 5595 numeric
@attribute 3845 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4236,2.7938,2.4175,0.4307,1.6355,1.7841,0.7565,0.7341,1.0952,1.5967,1.1256,1.76,Control
A02,0.3716,2.9993,2.3201,0.3006,1.481,1.5394,0.8046,0.48,1.0379,1.3547,0.9005,1.6579,Control
A03,0.3757,3.0903,2.5593,0.4986,1.7658,1.7337,0.7989,0.7059,1.0752,1.6527,1.1275,1.9065,Control
A04,0.3609,3.0364,2.4235,0.4277,1.4795,1.6705,0.8019,0.5113,1.0602,1.1951,1.028,1.7434,Control
A05,0.4772,3.3113,2.404,0.5021,1.8562,1.8077,0.8988,0.726,1.2157,1.4096,1.0464,1.9721,Control
A06,0.2467,2.8748,2.4712,0.3564,1.5705,1.7479,0.7671,0.6824,1.0037,1.4336,0.8852,1.8749,Control
A07,0.364,2.9085,2.4695,0.4096,1.8609,1.7697,0.7989,0.8669,0.9863,1.7064,1.1765,1.9127,Control
A08,0.2967,2.6904,2.3332,0.3414,1.7198,1.7375,0.784,0.8829,1.0102,1.6216,1.467,1.9432,Control
A09,0.349,2.8883,2.5884,0.356,1.8278,1.637,0.7778,0.7767,1.0062,1.5553,0.9988,1.8616,Control
A10,0.398,2.9966,2.4465,0.4749,1.802,1.7832,0.79,0.8171,0.9394,1.4415,1.3316,1.9537,Control
A11,0.2904,2.4753,2.3845,0.4262,1.5523,1.2804,0.5794,0.6056,0.9926,1.4146,0.7415,1.8347,Control
A12,0.2032,2.575,1.7589,0.1908,1.1373,1.1644,0.5636,0.3165,0.6672,0.8721,0.5292,1.3126,Control
B01,0.1584,2.5536,2.4393,0.1449,1.5002,1.6434,0.5764,0.6567,0.7793,1.5366,0.9141,1.5662,Control
B02,0.3404,3.1429,2.6837,0.4126,1.6034,1.8632,0.9083,0.6188,1.0963,1.5341,0.8807,1.7427,Control
B03,0.2646,2.9071,2.664,0.3093,1.5674,1.7244,0.7155,0.6536,0.9479,1.6305,0.9276,1.7521,BRCACancer
B04,0.1782,2.4183,2.0315,0.3653,1.6385,1.7237,0.7092,0.8115,0.7243,1.3969,1.4335,1.9229,BRCACancer
B05,0.2381,2.3386,2.5651,0.3668,1.4949,1.4156,0.7441,0.4972,0.8239,1.2745,0.7814,1.8007,BRCACancer
B06,-0.0061,2.0849,2.1686,-0.0057,1.1292,1.4461,0.4797,0.5394,0.5177,1.0451,0.7812,1.3023,BRCACancer
B07,0.38,2.8997,2.5674,0.4908,1.6266,1.9525,0.8876,0.6951,1.0487,1.5831,1.1751,1.8217,BRCACancer
B08,0.3687,3.0033,2.5843,0.4491,1.6339,1.5696,0.8025,0.682,1.0739,1.4559,0.7597,1.7268,Control
B09,0.2599,2.1589,2.1412,0.3222,1.6507,1.5166,0.6597,0.7372,0.6235,1.1881,1.2186,1.8556,Control
B10,0.2443,2.6593,2.0443,0.1829,1.509,1.4615,0.7158,0.624,0.645,1.2227,1.0541,1.7685,Control
B11,0.4126,2.6495,2.3807,0.4011,1.7392,1.3717,0.7156,0.5479,0.929,1.3354,0.949,1.6655,Control
B12,0.223,1.1387,1.8035,0.3052,1.3322,1.2848,0.5098,0.6269,0.5105,0.938,1.0091,1.4468,Control
C01,0.4383,2.7168,2.4614,0.5572,1.7966,1.7078,0.8045,0.8022,1.0546,1.499,1.0332,1.9339,BRCACancer
C02,0.5255,2.9549,2.3715,0.5124,1.5019,1.7071,0.8483,0.5312,1.0889,1.2044,0.9069,1.6487,BRCACancer
C03,0.5881,2.8229,2.4307,0.6953,1.5147,1.8793,0.9954,0.6598,1.1527,1.3542,1.1291,1.846,BRCACancer
C04,0.4087,1.7678,2.1366,0.3635,1.2632,1.0478,0.5631,0.4523,0.979,0.8652,0.4603,1.4608,Control
C05,0.2967,2.1059,2.1677,0.2836,1.1596,1.2673,0.6458,0.3624,0.8706,0.8837,0.4962,1.5008,BRCACancer
C06,0.1841,0.4953,0.7306,0.1635,0.5665,0.3671,0.147,0.1769,0.3107,0.3249,0.0704,0.6402,Control
C07,0.3607,2.6198,2.2581,0.2971,1.2704,1.3982,0.6577,0.3623,0.7954,1.0226,0.6274,1.6223,Control
C08,0.4262,2.8855,2.3212,0.382,1.4131,1.4462,0.7276,0.4813,0.9733,1.2852,0.8108,1.6232,Control
C09,0.3085,2.8108,2.2029,0.3803,1.2526,1.3897,0.7603,0.4251,0.881,0.9641,0.6951,1.5206,Control
C10,0.3185,2.9163,2.1836,0.3152,1.2452,1.5438,0.8332,0.3825,0.854,1.0153,0.7278,1.5613,BRCACancer
C11,0.5101,3.0611,2.3113,0.4665,1.5328,1.5467,0.7867,0.5718,1.0401,1.346,0.8178,1.6979,Control
C12,0.3112,2.3063,1.8188,0.3275,1.1452,0.9401,0.4843,0.2652,0.8388,0.8453,0.4174,1.4198,BRCACancer
D01,0.372,1.9795,2.1268,0.3887,1.5757,1.6255,0.5968,0.8801,0.7586,1.094,1.1288,1.677,BRCACancer
D02,0.4568,2.9727,2.2172,0.4133,1.3968,1.3262,0.7424,0.4381,0.9158,1.0412,0.7383,1.712,BRCACancer
D03,0.3427,2.4588,2.4228,0.3607,1.412,1.3647,0.5932,0.4145,0.9147,0.9962,0.6003,1.6481,BRCACancer
D04,0.4717,2.9415,2.4447,0.3936,1.6251,1.3557,0.7228,0.5941,0.9905,1.0974,0.8315,1.6749,BRCACancer
D05,0.3436,3.2242,2.3188,0.3797,1.5193,1.6067,0.8946,0.5086,0.8171,1.155,0.7064,1.6996,BRCACancer
D06,0.5196,3.0671,2.4053,0.4386,1.5134,1.6435,0.7618,0.6168,1.0635,1.2333,0.886,1.7145,BRCACancer
D07,0.4464,2.8966,2.3889,0.4559,1.4296,1.6082,0.7789,0.5184,0.9348,1.0653,0.8111,1.7148,Control
D08,0.3309,2.4922,2.1299,0.3521,1.2683,1.2116,0.5388,0.3849,0.8146,1.1195,0.5506,1.5336,Control
D09,0.4244,2.9893,2.1409,0.4165,1.4266,1.506,0.75,0.4905,1.0398,1.1819,0.7371,1.5693,Control
D10,0.3991,2.5983,2.2521,0.3482,1.581,1.2498,0.6069,0.4452,0.8457,1.0901,0.6175,1.6679,Control
D11,0.2183,1.5273,1.4691,0.1474,0.8295,0.6441,0.3362,0.46,0.3809,0.7018,0.2635,0.9471,Control
D12,0.352,2.6901,2.2638,0.3598,1.4151,1.0526,0.511,0.4226,0.9554,1.0597,0.4739,1.4867,Control
E01,0.2755,3.0096,2.5168,0.3564,1.4031,1.3234,0.6806,0.4081,0.7767,1.0913,0.5953,1.5713,BRCACancer
E02,0.4329,3.2283,2.1459,0.3982,1.4048,1.5839,0.8196,0.5434,1.0066,1.1422,0.8881,1.5948,Control
E03,0.4693,2.9213,2.3878,0.3878,1.5979,1.3712,0.6495,0.5501,1.1335,1.2796,0.5972,1.8187,Control
E04,0.5544,3.1107,2.3767,0.5826,1.5412,1.6953,0.9894,0.5435,1.2731,1.1433,0.8595,1.7083,Control
E05,0.3934,2.8054,2.012,0.2941,1.227,1.4116,0.6676,0.3906,0.8005,1.0923,0.9182,1.4644,Control
E06,0.1063,2.4898,1.9203,0.135,1.2853,1.313,0.5451,0.4472,0.4629,1.0414,0.7624,1.4397,BRCACancer
E07,0.4881,3.1658,2.3342,0.5533,1.5114,1.6138,0.803,0.513,0.9472,0.9523,0.8198,1.6894,BRCACancer
E08,0.4382,3.3109,2.5791,0.4586,1.5283,1.5744,0.8383,0.5849,1.0552,1.2611,0.8485,1.6854,Control
E09,0.5013,2.7718,2.4024,0.5049,1.5643,1.3707,0.7519,0.439,1.0742,1.1738,0.7464,1.6831,BRCACancer
E10,0.4769,3.2199,2.377,0.4171,1.6731,1.7265,0.829,0.7321,0.9698,1.3865,1.0414,1.7996,BRCACancer
E11,0.3426,2.9702,2.1574,0.3011,1.3961,1.3725,0.6435,0.4051,0.8395,1.0683,0.6365,1.577,Control
E12,0.2372,2.9403,2.1882,0.2158,1.2321,1.1324,0.5806,0.3941,0.6402,0.841,0.4659,1.5831,BRCACancer
F01,0.4206,2.5311,2.3828,0.4871,1.6107,1.6937,0.7273,0.6809,1.167,1.3064,0.9704,1.6926,Control
F02,0.5375,2.9993,2.4366,0.5672,1.5449,1.7591,0.87,0.5864,1.1417,1.2242,0.9519,1.6993,Control
F03,0.3449,2.8604,2.2755,0.3851,1.3953,1.4945,0.7669,0.4162,1.0058,1.1223,0.7463,1.7135,Control
F04,0.3469,2.4474,2.5522,0.449,1.6199,1.6127,0.6591,0.6779,0.9111,1.3493,0.997,1.7677,Control
F05,0.4087,3.0563,2.2905,0.3417,1.5073,1.7212,0.7969,0.5147,1.0555,1.25,0.7676,1.6615,Control
F06,0.2371,2.6599,2.0596,0.2911,1.3651,1.3791,0.6174,0.4672,0.9441,1.1556,0.5554,1.5601,Control
F07,0.3191,2.6959,2.1958,0.3625,1.5015,1.5711,0.7896,0.6281,0.9762,1.1583,1.0482,1.7124,Control
F09,0.5695,3.2044,2.3248,0.4992,1.6157,1.8769,0.9428,0.5816,1.302,1.3589,0.9535,1.6961,Control
F10,0.4589,3.1927,2.3321,0.4468,1.6602,1.8179,0.9037,0.6598,1.2103,1.3575,1.1028,1.7674,Control
